1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,OCTOBER,02/10/23,09/10/23,FOSTERING INNOVATIONS,823172,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 31,932.34 "
2023/24,OCTOBER,04/10/23,09/10/23,FOSTERING INNOVATIONS,823172,F0150 PLACEMENTS - NON FOSTERING,520146 SEMI-INDEPENDENT (18+),SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 2,464.29 "
2023/24,OCTOBER,04/10/23,09/10/23,FOSTERING INNOVATIONS,823172,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 2,035.71 "
2023/24,OCTOBER,02/10/23,09/10/23,FOSTERING SUPPORT GROUP LTD,817043,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 3,718.76 "
2023/24,OCTOBER,02/10/23,09/10/23,FOUNDATIONS YOUTH SUPPORT SERVICES LTD,823443,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / YOUTH SERVICES," £ 19,341.42 "
2023/24,OCTOBER,04/10/23,09/10/23,FOUNDATIONS YOUTH SUPPORT SERVICES LTD,823443,F0150 PLACEMENTS - NON FOSTERING,520146 SEMI-INDEPENDENT (18+),SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / YOUTH SERVICES," £ 4,692.86 "
2023/24,OCTOBER,04/10/23,09/10/23,FOUNDATIONS YOUTH SUPPORT SERVICES LTD,823443,F0151 UNACC ASYLUM SEEKER CHILDREN,520146 SEMI-INDEPENDENT (18+),SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / YOUTH SERVICES," £ 2,207.14 "
2023/24,OCTOBER,20/10/23,31/10/23,FOUNDATIONS YOUTH SUPPORT SERVICES LTD,823443,F0101 LAC - UNDER 18S,520270 LAC INCIDENTAL EXPENDITURE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / YOUTH SERVICES, £ 468.80 
2023/24,OCTOBER,21/09/23,19/10/23,FOUNDATIONS YOUTH SUPPORT SERVICES LTD,823443,F0101 LAC - UNDER 18S,520270 LAC INCIDENTAL EXPENDITURE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / YOUTH SERVICES," £ 1,159.60 "
2023/24,OCTOBER,03/10/23,13/10/23,FOUR SEASONS HEALTH CARE,740127,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 11,022.86 "
2023/24,OCTOBER,03/10/23,13/10/23,FOUR SEASONS HEALTH CARE,740127,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,708.52 "
2023/24,OCTOBER,03/10/23,13/10/23,FOUR SEASONS HEALTH CARE,740127,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,757.68 "
2023/24,OCTOBER,03/10/23,13/10/23,FOUR SEASONS HEALTH CARE,740127,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 7,087.72 "
2023/24,OCTOBER,03/10/23,13/10/23,FOUR SEASONS HEALTH CARE,740127,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 2,949.20 "
2023/24,OCTOBER,03/10/23,13/10/23,FOUR SEASONS HEALTH CARE,740127,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,OCTOBER,03/10/23,13/10/23,FOURACRES CARE SERVICES,802278,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 6,761.04 "
2023/24,OCTOBER,30/09/23,05/10/23,FOX CURTIS MURRAY LIMITED,823956,S5541 PARKS STRATEGY - INFRASTRUCT,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / OPEN SPACES"," £ 3,150.00 "
2023/24,OCTOBER,12/05/23,05/10/23,FRAMPTON PARK BAPTIST CHURCH,801014,F9115 ANN TAYLOR CC EXT SERV'CS,500005 EXTERNAL CONTRACTORS,100001 LBH  / VOLUNTARY SECTOR CONTRACTS," £ 3,500.00 "
2023/24,OCTOBER,22/08/23,31/10/23,FRANCIS TAYLOR BUILDING,815072,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,750.00 "
2023/24,OCTOBER,19/09/23,04/10/23,FRANK BARNES SCHOOL FOR DEAF CHILDREN,820914,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 15,115.00 "
2023/24,OCTOBER,27/09/23,09/10/23,FRANKHAM CONSULTANCY GROUP LTD,738468,D0051 LEISURE CENTRES,440060 SURVEY FEES,"399999 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / NOT ELSEWHERE CLASSIFIED", £ 600.00 
2023/24,OCTOBER,29/09/23,05/10/23,FREEHAUS,825952,J6003 ESTATES MANAGEMENT (GF),440040 CONSULTANCY FEES,CONSULTANCY / BUSINESS," £ 7,426.50 "
2023/24,OCTOBER,31/08/23,05/10/23,FREEHAUS,825952,J6003 ESTATES MANAGEMENT (GF),440040 CONSULTANCY FEES,CONSULTANCY / BUSINESS," £ 7,426.50 "
2023/24,OCTOBER,06/09/23,16/10/23,FREEHAUS,825952,S3772 VCS FIRE RISK & REM WKS (GF),Y50001 ARCHITECTS - EXTERNAL FEES,CONSULTANCY / BUSINESS," £ 2,700.00 "
2023/24,OCTOBER,03/10/23,13/10/23,FRESH TREE CARE SERVICES,825410,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,LBH  / SUPPORTING PEOPLE," £ 8,092.00 "
2023/24,OCTOBER,24/08/23,17/10/23,FRIENDS OF BOBOV LTD,821821,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 28,696.37 "
2023/24,OCTOBER,23/08/23,17/10/23,FRIENDS OF BOBOV LTD,821821,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 12,965.00 "
2023/24,OCTOBER,22/08/23,17/10/23,FRIENDS OF BOBOV LTD,821821,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 9,427.67 "
2023/24,OCTOBER,27/04/23,17/10/23,FRIENDS OF BOBOV LTD,821821,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 4,628.34 "
2023/24,OCTOBER,02/10/23,09/10/23,FUSION FOSTERING LIMITED,824148,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / FOSTER CARE," £ 14,292.68 "
2023/24,OCTOBER,03/10/23,13/10/23,FUTURE CARE,814838,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 1,038.44 "
2023/24,OCTOBER,03/10/23,10/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H0351 MILLFIELDS OVERHEAD,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 702.50 
2023/24,OCTOBER,10/10/23,19/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,D0209 COMMUNITY LIBRARY SERVICE,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 447.00 
2023/24,OCTOBER,20/10/23,30/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H0351 MILLFIELDS OVERHEAD,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE," £ 1,052.10 "
2023/24,OCTOBER,25/09/23,02/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H0351 MILLFIELDS OVERHEAD,400000 EQUIPMENT,CLOTHING / PROTECTIVE," £ 9,270.00 "
2023/24,OCTOBER,25/09/23,06/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H0378 ESTATES CLEANSING,400000 EQUIPMENT,CLOTHING / PROTECTIVE," £ 2,970.00 "
2023/24,OCTOBER,19/10/23,25/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H1039 HOUSING GROUND MAINTENANCE,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE," £ 1,518.75 "
2023/24,OCTOBER,22/09/23,02/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H0351 MILLFIELDS OVERHEAD,400000 EQUIPMENT,CLOTHING / PROTECTIVE, £ 641.20 
2023/24,OCTOBER,22/09/23,31/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,J5760 BSF - FACILITIES MANAGEMENT,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 823.65 
2023/24,OCTOBER,21/09/23,02/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,H0351 MILLFIELDS OVERHEAD,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE," £ 4,308.70 "
2023/24,OCTOBER,25/08/23,19/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,F7304 TRANSPORT SOLUTIONS,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 816.83 
2023/24,OCTOBER,26/07/23,20/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,D0138 PARKS OPERATIONS - CENTRAL,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 776.67 
2023/24,OCTOBER,02/08/23,20/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,D0138 PARKS OPERATIONS - CENTRAL,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 869.29 
2023/24,OCTOBER,13/07/23,20/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,D0138 PARKS OPERATIONS - CENTRAL,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE," £ 1,438.24 "
2023/24,OCTOBER,14/10/23,19/10/23,FUTURE GARMENTS LTD T/A EUROX LTD,823433,F7304 TRANSPORT SOLUTIONS,420000 CLOTHING & UNIFORMS,CLOTHING / PROTECTIVE, £ 283.43 
2023/24,OCTOBER,03/10/23,13/10/23,FUTURES FOR CHILDREN LTD,744992,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 1,829.32 "
2023/24,OCTOBER,25/09/23,10/10/23,GALAXON SERVICES LTD,822412,F0370 EARLY HELP & PREVENTION,260000 CLEANING & DOMESTIC SUPPLIES,131310 CLEANING & JANITORIAL / CLEANING SERVICE," £ 3,992.85 "
2023/24,OCTOBER,04/09/23,30/10/23,GARDEN COURT CHAMBERS,822002,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 580.00 
2023/24,OCTOBER,05/10/23,25/10/23,GARRET WEST LIMITED,825976,J0000 F&R DIRECTORATE MANAGEMENT,120010 CONFERENCE EXPENSES,HUMAN RESOURCES / TRAINING & CONFERENCES / CONFERENCES," £ 1,050.00 "
2023/24,OCTOBER,30/09/23,23/10/23,GB GROUP PLC,825435,H0713 PRIVATE SECTOR HOUSING,470010 SUBSCRIPTIONS,FINANCIAL SERVICES / SUBSCRIPTIONS," £ 2,279.15 "
2023/24,OCTOBER,19/10/23,25/10/23,GB GROUP PLC,825435,H0713 PRIVATE SECTOR HOUSING,470010 SUBSCRIPTIONS,FINANCIAL SERVICES / SUBSCRIPTIONS," £ 10,565.00 "
2023/24,OCTOBER,03/10/23,13/10/23,GCH ( SOUTH) LTD T/A BAUGH HOUSE,825491,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,800.00 "
2023/24,OCTOBER,03/10/23,13/10/23,GCH ( SOUTH) LTD T/A BAUGH HOUSE,825491,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES, £ 878.84 
2023/24,OCTOBER,03/10/23,13/10/23,GCH( NORTH LONDON)LIMITED,825965,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,721.16 "
2023/24,OCTOBER,03/10/23,13/10/23,GCH( NORTH LONDON)LIMITED,825965,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES, £ 878.84 
2023/24,OCTOBER,03/10/23,13/10/23,GCH(NORTH LONDON) LTD T/A PEREGRINE HOUS,823264,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 11,491.00 "
2023/24,OCTOBER,13/10/23,18/10/23,GCH(NORTH LONDON) LTD T/A PEREGRINE HOUS,823264,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 1,728.57 "
2023/24,OCTOBER,07/07/23,16/10/23,GEO. BROWNS IMPLEMENTS LTD,817237,S5554 PARKS EQUIPMENT AND MACHINERY,Y30003 CONTRACTORS - CONSTRUCTION,241510 HORTICULTURAL / TOOLS & EQUIPMENT / PURCHASE," £ 2,750.00 "
2023/24,OCTOBER,24/10/23,30/10/23,GET ALONG GANG PLAYGROUP,815796,F6100 EY BLOCK INCLUSION FUND,470000 VOLUNTARY SECTOR GRANTS PAID,171011 EDUCATION / PRESCHOOL SERVICES (SERVICE)," £ 2,727.17 "
2023/24,OCTOBER,31/08/23,17/10/23,GI HADFIELD & SON LTD,814790,H0366 RECYCLING OVERHEAD,500005 EXTERNAL CONTRACTORS,182012 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / RECYCLING," £ 1,350.00 "
2023/24,OCTOBER,31/07/23,17/10/23,GI HADFIELD & SON LTD,814790,H0366 RECYCLING OVERHEAD,500005 EXTERNAL CONTRACTORS,182012 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / RECYCLING, £ 729.60 
2023/24,OCTOBER,14/07/23,17/10/23,GI HADFIELD & SON LTD,814790,H0366 RECYCLING OVERHEAD,500005 EXTERNAL CONTRACTORS,182012 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / RECYCLING, £ 744.00 
2023/24,OCTOBER,30/06/23,17/10/23,GI HADFIELD & SON LTD,814790,H0366 RECYCLING OVERHEAD,500005 EXTERNAL CONTRACTORS,182012 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / RECYCLING, £ 733.20 
2023/24,OCTOBER,01/09/23,24/10/23,GL ASSESSMENT,817300,F6200 ADMISSIONS,470010 SUBSCRIPTIONS,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 33,894.00 "
2023/24,OCTOBER,29/09/23,09/10/23,GLENDALE COUNTRYSIDE LIMITED,825326,H0259 HIGHWAYS,500005 EXTERNAL CONTRACTORS,HIGHWAY EQUIPMENT & MATERIALS / NOT ELSEWHERE CLASSIFIED," £ 4,986.80 "
2023/24,OCTOBER,04/09/23,26/10/23,GLENDALE COUNTRYSIDE LIMITED,825326,H0259 HIGHWAYS,500005 EXTERNAL CONTRACTORS,HIGHWAY EQUIPMENT & MATERIALS / NOT ELSEWHERE CLASSIFIED," £ 7,575.00 "
2023/24,OCTOBER,03/10/23,13/10/23,GLENPAT HOMES LIMITED,800432,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,401301 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES," £ 5,633.96 "
2023/24,OCTOBER,(blank),17/10/23,GLOBAL PAYMENTS,DDGLOB00008,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",440005 BANK & CREDIT CARD CHGS,BANK & CREDIT CARD CHGS," £ 41,412.63 "
2023/24,OCTOBER,03/10/23,16/10/23,GLOBE COURT CARE HOME LTD,826148,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 55,641.60 "
2023/24,OCTOBER,03/10/23,16/10/23,GLOBE COURT CARE HOME LTD,826148,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,756.80 "
2023/24,OCTOBER,13/10/23,19/10/23,GLOBE COURT CARE HOME LTD,826148,D0822 PHYSICAL SUPPORT,920180 CRAG INCOME,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,912.23 "
2023/24,OCTOBER,13/10/23,19/10/23,GLOBE COURT CARE HOME LTD,826148,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 3,600.00 "
2023/24,OCTOBER,05/09/23,13/10/23,GLOBE COURT CARE HOME LTD,826148,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 55,641.60 "
2023/24,OCTOBER,05/09/23,13/10/23,GLOBE COURT CARE HOME LTD,826148,D0822 PHYSICAL SUPPORT,920180 CRAG INCOME,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 1,555.52 "
2023/24,OCTOBER,05/09/23,13/10/23,GLOBE COURT CARE HOME LTD,826148,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,756.80 "
2023/24,OCTOBER,19/10/23,27/10/23,GLS EDUCATIONAL SUPPLIES LTD,729147,F9119 COMBERTON CHILDRENS CENTRE,260000 CLEANING & DOMESTIC SUPPLIES,171100 EDUCATION / SUPPLIES, £ 272.35 
2023/24,OCTOBER,28/09/23,06/10/23,GLYN HOPKIN,822321,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,"390000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE"," £ 1,166.67 "
2023/24,OCTOBER,15/10/23,20/10/23,GOLDEN CARE ESTATES,812219,D0725 HN TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 3,060.00 "
2023/24,OCTOBER,03/10/23,13/10/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 7,517.32 "
2023/24,OCTOBER,20/07/23,30/10/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 2,060.63 "
2023/24,OCTOBER,20/08/23,30/10/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 2,060.63 "
2023/24,OCTOBER,03/10/23,13/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 12,980.00 "
2023/24,OCTOBER,27/09/23,09/10/23,GOLDSMITH PERSONNEL LTD,809419,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 15,240.10 "
2023/24,OCTOBER,27/09/23,09/10/23,GOLDSMITH PERSONNEL LTD,809419,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 9,750.58 "
2023/24,OCTOBER,27/09/23,09/10/23,GOLDSMITH PERSONNEL LTD,809419,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 8,141.76 "
2023/24,OCTOBER,27/09/23,09/10/23,GOLDSMITH PERSONNEL LTD,809419,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 2,564.86 "
2023/24,OCTOBER,27/09/23,04/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 32,813.76 "
2023/24,OCTOBER,27/09/23,06/10/23,GOLDSMITH PERSONNEL LTD,809419,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 142,614.44 "
2023/24,OCTOBER,27/09/23,05/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 51,667.28 "
2023/24,OCTOBER,20/10/23,31/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 17,928.32 "
2023/24,OCTOBER,23/10/23,31/10/23,GOLDSMITH PERSONNEL LTD,809419,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 15,779.80 "
2023/24,OCTOBER,23/10/23,31/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 10,937.92 "
2023/24,OCTOBER,23/10/23,31/10/23,GOLDSMITH PERSONNEL LTD,809419,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 9,709.46 "
2023/24,OCTOBER,23/10/23,31/10/23,GOLDSMITH PERSONNEL LTD,809419,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 9,252.00 "
2023/24,OCTOBER,23/10/23,31/10/23,GOLDSMITH PERSONNEL LTD,809419,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 2,734.48 "
2023/24,OCTOBER,23/10/23,27/10/23,GOLDSMITH PERSONNEL LTD,809419,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 139,879.96 "
2023/24,OCTOBER,23/10/23,30/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 4,070.88 "
2023/24,OCTOBER,12/10/23,20/10/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 2,672.80 "
2023/24,OCTOBER,13/10/23,27/10/23,GOMMA LTD                               ,S2029Gom10596,H0302 SUSTAINABLE TRANSPORT,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 2,500.00 "
2023/24,OCTOBER,26/08/23,06/10/23,GP AUTOCLIMATE LTD,821255,F7304 TRANSPORT SOLUTIONS,300010 VEHICLE REPAIRS & MAINTENANCE,361200 PUBLIC TRANSPORT / MAINTENANCE," £ 4,422.09 "
2023/24,OCTOBER,26/08/23,05/10/23,GP AUTOCLIMATE LTD,821255,F7304 TRANSPORT SOLUTIONS,300010 VEHICLE REPAIRS & MAINTENANCE,361200 PUBLIC TRANSPORT / MAINTENANCE," £ 1,093.24 "
