1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,JUNE,02/06/23,09/06/23,CITIZEN NEWS & MEDIA LIMITED,819110,H0304 NETWORK TEAM,430006 ADVERTISING - TRAFFIC ORDERS,191000 FACILITIES & MANAGEMENT SERVICES / ADVERTISING," £ 1,206.00 "
2023/24,JUNE,21/02/23,07/06/23,CITROEN U.K. LTD                        ,S2029Cit10304,J1701 FLEET MAINTENANCE,310005 EXTERNAL HIRE OF TRANSPORT,100004 LBH  / SUNDRY," £ 8,235.00 "
2023/24,JUNE,31/05/23,14/06/23,CITRON HYGIENE,822817,F9116 WOODBERRY DOWN CC EXT SERVICES,260000 CLEANING & DOMESTIC SUPPLIES,CLEANING & JANITORIAL / CLEANING SERVICE / NOT ELSEWHERE CLASSIFIED, £ 271.20 
2023/24,JUNE,21/06/23,30/06/23,CITY & HACKNEY CARERS CENTRE,453701,A2001 STRATEGIC POLICY AND RESEARCH,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 5,000.00 "
2023/24,JUNE,31/03/23,08/06/23,CITY & HACKNEY OFFICE OF PCNS LTD       ,S2029Cit09583,D0866 ROUGH SLEEPER DRUG & ALCOHOL,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 1,312.50 "
2023/24,JUNE,05/06/23,12/06/23,CITY CARE AGENCY LTD,822626,D0829 MENTAL HEALTH SUPPORT (ELFT),520050 HOME CARE - SPOT CONTRACTS,321800 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 14,004.52 "
2023/24,JUNE,23/05/23,02/06/23,CITY CARE AGENCY LTD,822626,D0829 MENTAL HEALTH SUPPORT (ELFT),520050 HOME CARE - SPOT CONTRACTS,321800 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 25,025.21 "
2023/24,JUNE,13/06/23,23/06/23,CITY OF LONDON CORPORATION,824412,A2007 CHIEF EXECUTIVE,470010 SUBSCRIPTIONS,HEALTHCARE / SERVICES," £ 40,000.00 "
2023/24,JUNE,31/05/23,21/06/23,CITYSPRINT (UK) LTD,375729,D0200 LIBRARIES CORE TEAM,440035 COURIER SERVS,361510 PUBLIC TRANSPORT / TAXI SERVICES / NON STAFF," £ 2,734.31 "
2023/24,JUNE,19/05/23,12/06/23,CLAPTON COMMON BOYS CLUB,815538,F7423 HOL. ACTIVITY & FOOD PROGRAMME,440040 CONSULTANCY FEES,100001 LBH  / VOLUNTARY SECTOR CONTRACTS," £ 4,500.00 "
2023/24,JUNE,16/06/23,26/06/23,CLAPTON PARK MANAGEMENT ORGANISATION LTD,508988,H2815 RESIDENT PARTICIPATION TEAM,470000 VOLUNTARY SECTOR GRANTS PAID,151711 HOUSING MANAGEMENT / STOCK MANAGEMENT," £ 3,500.00 "
2023/24,JUNE,15/06/23,21/06/23,CLARENCE ESTATES (LONDON) LIMITED,347705,D0720 HN TEMP ACCOM HGF HOSTEL,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 19,413.75 "
2023/24,JUNE,05/06/23,13/06/23,CLARENCE ESTATES (LONDON) LIMITED,347705,D0723 HN TEMP ACCOM PSL HGF,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 5,708.70 "
2023/24,JUNE,23/05/23,20/06/23,CLAUDIA JONES ORGANISATION,183259,F0364 YOUNG HACKNEY - FAMILIES,500080 OTHER ESTABLISHMENTS,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 30,798.90 "
2023/24,JUNE,23/05/23,14/06/23,CLAUDIA JONES ORGANISATION,183259,F0364 YOUNG HACKNEY - FAMILIES,500080 OTHER ESTABLISHMENTS,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 7,500.00 "
2023/24,JUNE,08/06/23,21/06/23,CLEAN TOUCH WINDOW CLEANING,816012,F9113 LINDEN CHILDREN CENTRE,260000 CLEANING & DOMESTIC SUPPLIES,131320 CLEANING & JANITORIAL / CLEANING SERVICE / EXTERNAL, £ 600.00 
2023/24,JUNE,13/04/23,01/06/23,CLEANINGA LTD,825791,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,CLEANING & JANITORIAL / CLEANING SERVICE, £ 652.20 
2023/24,JUNE,23/05/23,08/06/23,CLEANTEC SERVICES,824145,F9113 LINDEN CHILDREN CENTRE,260000 CLEANING & DOMESTIC SUPPLIES,CLEANING & JANITORIAL / CLEANING SERVICE," £ 3,722.98 "
2023/24,JUNE,14/06/23,23/06/23,CLEARWATER CARE (HACKNEY LTD),809673,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 36,543.08 "
2023/24,JUNE,31/05/23,14/06/23,CLECE CARE,820525,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 33,631.20 "
2023/24,JUNE,31/05/23,14/06/23,CLECE CARE,820525,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 4,728.09 "
2023/24,JUNE,31/05/23,14/06/23,CLECE CARE,820525,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,472.11 "
2023/24,JUNE,31/05/23,14/06/23,CLECE CARE,820525,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 1,982.58 "
2023/24,JUNE,31/05/23,13/06/23,CLECE CARE,820525,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 5,302.10 "
2023/24,JUNE,31/05/23,13/06/23,CLECE CARE,820525,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE), £ 254.31 
2023/24,JUNE,25/05/23,19/06/23,CLECE CARE,820525,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 62,219.71 "
2023/24,JUNE,25/05/23,19/06/23,CLECE CARE,820525,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 6,604.30 "
2023/24,JUNE,25/05/23,19/06/23,CLECE CARE,820525,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 5,341.00 "
2023/24,JUNE,25/05/23,19/06/23,CLECE CARE,820525,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,351.77 "
2023/24,JUNE,25/05/23,22/06/23,CLECE CARE,820525,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 33,349.28 "
2023/24,JUNE,25/05/23,22/06/23,CLECE CARE,820525,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 5,350.89 "
2023/24,JUNE,25/05/23,22/06/23,CLECE CARE,820525,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,461.73 "
2023/24,JUNE,25/05/23,22/06/23,CLECE CARE,820525,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 1,780.17 "
2023/24,JUNE,25/05/23,30/06/23,CLECE CARE,820525,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 15,439.43 "
2023/24,JUNE,25/05/23,16/06/23,CLECE CARE,820525,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE), £ 668.92 
2023/24,JUNE,15/06/23,23/06/23,CLECE CARE,820525,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,566.59 "
2023/24,JUNE,31/05/23,16/06/23,CLOCKWORK PHARMACY,817436,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,151510 HEALTHCARE / PUBLIC HEALTH, £ 315.00 
2023/24,JUNE,08/06/23,19/06/23,CMA COMMUNITY NURSERY LTD,816005,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 41,901.60 "
2023/24,JUNE,22/06/23,29/06/23,CMA COMMUNITY NURSERY LTD,816005,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 41,901.60 "
2023/24,JUNE,01/06/23,06/06/23,COBWEB IS LTD,821258,J6010 R & M - CIVIC BUILDINGS,200000 REPAIRS & MAINTENANCE,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE, £ 666.66 
2023/24,JUNE,08/06/23,19/06/23,COCONUT NURSERY LLP,816015,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 30,958.20 "
2023/24,JUNE,19/06/23,23/06/23,CODE ENIGMA LIMITED,820818,F7401 BUSINESS IMPLEMENTATION,430025 COMPUTER LICENCE COSTS,271420 INFORMATION COMMUNICATION TECHNOLOGY / ONLINE SERVICES (SERVICE)," £ 3,595.00 "
2023/24,JUNE,26/05/23,02/06/23,COGNETIX LIMITED,748298,X5018 CCTV UPGRADE,Y30003 CONTRACTORS - CONSTRUCTION,359999 STREET & TRAFFIC MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 9,275.61 "
2023/24,JUNE,08/03/23,16/06/23,COGNETIX LIMITED,748298,X5018 CCTV UPGRADE,Y30003 CONTRACTORS - CONSTRUCTION,359999 STREET & TRAFFIC MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 1,758.02 "
2023/24,JUNE,13/03/23,08/06/23,COLCHESTER INSTITUTE                    ,S2029Col10303,H3001 BUILDING MAINT SUPPORT SERVICE,120005 EXTERNAL TRAINING COSTS,100004 LBH  / SUNDRY, £ 837.00 
2023/24,JUNE,31/03/23,21/06/23,COLIN TOMS AND PARTNERS LLP,825307,S3337 14 ANDREWS RD SECURITY UPGRADE,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / NOT ELSEWHERE CLASSIFIED"," £ 2,895.00 "
2023/24,JUNE,31/05/23,16/06/23,COLVESTONE PRIMARY SCHOOL,806304,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,835.00 "
2023/24,JUNE,08/06/23,20/06/23,COMCARE ENVIRONMENTAL SERVICES,810016,X8400 DISABLED FACILITIES GRANT,Y80000 GRANTS PAID,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 3,296.70 "
2023/24,JUNE,04/05/23,20/06/23,COMCARE ENVIRONMENTAL SERVICES,810016,X8400 DISABLED FACILITIES GRANT,Y80000 GRANTS PAID,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 1,292.89 "
2023/24,JUNE,22/05/23,02/06/23,COMMUNITY FIRST PARTNERSHIP,822625,D0112 SPRINGFIELD PARK,500005 EXTERNAL CONTRACTORS,"391300 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / OPEN SPACES"," £ 2,750.00 "
2023/24,JUNE,14/06/23,23/06/23,COMMUNITY HOUSING & THERAPY,813103,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,151511 HEALTHCARE / SOCIAL POLICY," £ 30,672.40 "
2023/24,JUNE,14/06/23,23/06/23,COMMUNITY INTEGRATED CARE,817744,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 14,286.76 "
2023/24,JUNE,01/06/23,06/06/23,COMPASS CHILDREN'S HOMES LIMITED,824059,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,EDUCATION," £ 20,127.86 "
2023/24,JUNE,01/06/23,06/06/23,COMPASS FOSTERING EAST,821782,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 5,458.21 "
2023/24,JUNE,01/06/23,06/06/23,COMPASS FOSTERING EAST,821782,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 3,497.86 "
2023/24,JUNE,01/06/23,06/06/23,COMPASS FOSTERING LONDON AND EASTERN LT,815613,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 14,180.76 "
2023/24,JUNE,06/06/23,09/06/23,COMPASS FOSTERING LONDON AND EASTERN LT,815613,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 5,867.86 "
2023/24,JUNE,31/05/23,08/06/23,CONCERTUS DESIGN & PROPERTY CONSULTANTS,823550,S5565 PARKS DEPOT,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / OPEN SPACES / CONSTRUCTION"," £ 5,105.00 "
2023/24,JUNE,01/06/23,06/06/23,CONNECT FOSTERING SERVICES,820011,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 14,645.30 "
2023/24,JUNE,14/06/23,23/06/23,CONNIFINN LIMITED,817674,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,714.52 "
2023/24,JUNE,14/06/23,23/06/23,CONNIFINN LIMITED,817674,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,074.12 "
2023/24,JUNE,05/06/23,09/06/23,CONRAD JACOB LTD,824950,H0621 ESTATE REGENERATION PROGRAMME,500005 EXTERNAL CONTRACTORS,ENVIRONMENTAL SERVICES / TESTING & INSPECTION, £ 495.00 
2023/24,JUNE,05/06/23,28/06/23,CONRAD JACOB LTD,824950,H3007 VOIDS,500005 EXTERNAL CONTRACTORS,ENVIRONMENTAL SERVICES / TESTING & INSPECTION," £ 1,650.00 "
2023/24,JUNE,21/03/23,08/06/23,COOLERAID LTD,815848,F9116 WOODBERRY DOWN CC EXT SERVICES,400000 EQUIPMENT,111400 CATERING / VENDING MACHINES & DISPENSERS, £ 933.80 
2023/24,JUNE,06/06/23,12/06/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 1,688.00 "
2023/24,JUNE,15/06/23,22/06/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 2,992.00 "
2023/24,JUNE,09/06/23,22/06/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 1,688.00 "
2023/24,JUNE,30/01/23,27/06/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED, £ 275.00 
2023/24,JUNE,06/06/23,21/06/23,COOPERATIVE CHILDCARE,804790,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 4,771.32 "
2023/24,JUNE,22/06/23,29/06/23,COOPERATIVE CHILDCARE,804790,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 15,444.00 "
2023/24,JUNE,24/03/23,08/06/23,CORAL COMMUNITY ASSESSMENTS LIMITED,824444,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / PARENT & CHILD ASSESSMENTS," £ 1,131.10 "
2023/24,JUNE,19/05/23,26/06/23,CORAL MOULDINGS (PRODUCTS) LTD,824844,H0366 RECYCLING OVERHEAD,400000 EQUIPMENT,ENVIRONMENTAL SERVICES / WASTE MANAGEMENT," £ 3,396.00 "
2023/24,JUNE,25/05/23,26/06/23,CORAL MOULDINGS (PRODUCTS) LTD,824844,H0366 RECYCLING OVERHEAD,400000 EQUIPMENT,ENVIRONMENTAL SERVICES / WASTE MANAGEMENT," £ 3,396.00 "
2023/24,JUNE,19/01/23,27/06/23,CORAM CHAMBERS,800297,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 650.00 
2023/24,JUNE,19/01/23,01/06/23,CORAM CHAMBERS,800297,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 500.00 
2023/24,JUNE,30/05/23,08/06/23,CORE ARTS,476487,D0112 SPRINGFIELD PARK,120005 EXTERNAL TRAINING COSTS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE), £ 600.00 
2023/24,JUNE,05/06/23,23/06/23,CORNERSTONE BARRISTERS,800522,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,500.00 "
2023/24,JUNE,05/06/23,29/06/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 2,500.00 "
2023/24,JUNE,13/06/23,26/06/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 2,500.00 "
2023/24,JUNE,09/06/23,26/06/23,CORNERSTONE BARRISTERS,800522,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,000.00 "
2023/24,JUNE,19/06/23,28/06/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,200.00 "
2023/24,JUNE,24/05/23,06/06/23,CORNERSTONE BARRISTERS,800522,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 2,800.00 "
2023/24,JUNE,27/04/23,02/06/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 650.00 
2023/24,JUNE,11/05/23,30/06/23,CORNERSTONE BARRISTERS,800522,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 2,500.00 "
2023/24,JUNE,30/03/23,14/06/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 325.00 
2023/24,JUNE,10/03/23,29/06/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 700.00 
2023/24,JUNE,14/06/23,23/06/23,CORNERWAYS CHILDRENS SERVICES LTD,821416,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 16,892.00 "
2023/24,JUNE,14/06/23,20/06/23,CORNERWAYS CHILDRENS SERVICES LTD,821416,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 123,820.00 "
2023/24,JUNE,01/04/23,06/06/23,CORNFIELD SCHOOL,823581,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 25,967.65 "
2023/24,JUNE,09/05/23,13/06/23,CORPORATION OF LONDON,289376,H0350 WASTE MANAGEMENT TECHNICAL UNT,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 2,409.56 "
2023/24,JUNE,09/06/23,27/06/23,COUNTRYSIDE PROPERTIES PLC,538617,X7520 ER1 TOWER COURT,Y30004 CONTRACTORS - ELEC & MECH,"391111 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE"," £ 152,206.64 "
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6021 STOKE NEWINGTON,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE," £ 1,096.76 "
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6028 CLAPTON GIRLS,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE," £ 1,073.23 "
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6020 HAGGERSTON,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE," £ 1,073.23 "
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6024 ICKBURGH,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 855.76 
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6025 CARDINAL POLE,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 827.54 
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6027 URSWICK,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 711.91 
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6026 OUR LADYS,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 536.47 
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6029 THE GARDEN,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 523.38 
2023/24,JUNE,01/05/23,12/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6023 STORMONT HOUSE,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 523.38 
2023/24,JUNE,08/04/23,02/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6021 STOKE NEWINGTON,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE," £ 1,096.76 "
2023/24,JUNE,08/04/23,02/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6028 CLAPTON GIRLS,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE," £ 1,073.23 "
2023/24,JUNE,08/04/23,02/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6020 HAGGERSTON,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE," £ 1,073.23 "
2023/24,JUNE,08/04/23,02/06/23,COUNTRYWIDE GROUNDS MAINTENANCE LTD,822886,J6024 ICKBURGH,200130 PLANNED MAINTENANCE - IND,SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE, £ 855.76 
