1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,MARCH,16/02/24,01/03/24,HC-ONE LIMITED,815400,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,MARCH,16/02/24,01/03/24,HC-ONE LIMITED,815400,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 2,626.00 "
2023/24,MARCH,16/02/24,01/03/24,HC-ONE OVAL LIMITED,821716,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,122.84 "
2023/24,MARCH,16/02/24,01/03/24,HC-ONE OVAL LIMITED,821716,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,MARCH,16/02/24,01/03/24,HC-ONE OVAL LIMITED,821716,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,121.84 "
2023/24,MARCH,16/02/24,01/03/24,HC-ONE OVAL LIMITED,821716,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,MARCH,29/02/24,25/03/24,HEAL AND LORD LTD                       ,S2029GUI00185,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY, £ 433.35 
2023/24,MARCH,12/03/24,26/03/24,HEALTH MANAGEMENT LTD,813301,B0174 HR POLICY,110025 OTHER EMPLOYEE RELATED EXPENSE,311410 HEALTHCARE / OCCUPATIONAL THERAPY SERVICES, £ 701.04 
2023/24,MARCH,19/03/24,27/03/24,HEALTHCARE HOMES GROUP LIMITED,826518,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 17,100.00 "
2023/24,MARCH,16/02/24,01/03/24,HEATH CARE SERVICES LTD,824528,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 5,394.68 "
2023/24,MARCH,19/03/24,27/03/24,HEATH CARE SERVICES LTD,824528,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 5,394.68 "
2023/24,MARCH,04/03/24,11/03/24,HEATH CARE SERVICES LTD,824528,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 18,461.58 "
2023/24,MARCH,04/03/24,11/03/24,HEATH FARM FOSTERING,818884,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 13,382.47 "
2023/24,MARCH,16/02/24,01/03/24,HEATHCOTES CARE LTD,812480,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 8,725.48 "
2023/24,MARCH,19/03/24,27/03/24,HEATHCOTES CARE LTD,812480,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 8,725.48 "
2023/24,MARCH,07/03/24,13/03/24,HEIGHTSAFE SYSTEMS LIMITED,821959,X7534 ST LEONARD'S COURT,Y20009 SITE SURVEYS & SOIL TESTING,221000 HEALTH & SAFETY / PRODUCTS," £ 1,000.00 "
2023/24,MARCH,23/02/24,06/03/24,HEMINGWAYS MARKETING SERVICES LTD       ,S2029GUI00185,D0830 CITY & HACKNEY SAB,430035 CONSULTATION / EVENTS,100004 LBH  / SUNDRY," £ 4,000.00 "
2023/24,MARCH,05/02/24,07/03/24,HEMISPHERE WEST EUROPE LTD,822759,J2001 CUSTOMER SERVICES CASHIERS,430015 COMPUTER SOFTWARE,INFORMATION COMMUNICATION TECHNOLOGY / CALL SYSTEMS, £ 900.00 
2023/24,MARCH,01/03/24,08/03/24,HENRY,817660,D0872 CHILDREN AND HEALTH PROTECTION,500005 EXTERNAL CONTRACTORS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 22,750.00 "
2023/24,MARCH,29/02/24,19/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,H2555 NORTH EAST R&M,200145 REACTIVE MAINTENANCE - IND,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 159,097.71 "
2023/24,MARCH,08/03/24,19/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,X7000 DISABLED ADAPTATIONS,Y30003 CONTRACTORS - CONSTRUCTION,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 72,609.65 "
2023/24,MARCH,08/03/24,19/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,H2555 NORTH EAST R&M,200145 REACTIVE MAINTENANCE - IND,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 22,318.90 "
2023/24,MARCH,21/02/24,08/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,X5995 VOID RE-SERVICING,Y30003 CONTRACTORS - CONSTRUCTION,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 68,127.01 "
2023/24,MARCH,21/02/24,08/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,H2555 NORTH EAST R&M,200155 REACTIVE MAINTENANCE - VOIDS,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 59,642.85 "
2023/24,MARCH,13/02/24,08/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,X7000 DISABLED ADAPTATIONS,Y30003 CONTRACTORS - CONSTRUCTION,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 105,053.88 "
2023/24,MARCH,13/02/24,08/03/24,HERTS HERITAGE BUILDING & ROOFING LTD,734959,H2555 NORTH EAST R&M,200145 REACTIVE MAINTENANCE - IND,102300 BUILDING CONSTRUCTION MATERIALS / ROOFING," £ 56,827.52 "
2023/24,MARCH,08/02/24,18/03/24,HESTIA HOUSING AND SUPPORT,803711,D0588 HOUSING REL SUP UNPLAN CARE WS,520190 SUPPORTING PEOPLE - ACCOMMODAT,321021 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / HOMELESS SUPPORT (SERVICE)," £ 56,422.75 "
2023/24,MARCH,29/02/24,12/03/24,HHBR LTD,808533,X7578 ROSE LIPMAN PROJECT,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 35,000.72 "
2023/24,MARCH,29/02/24,12/03/24,HHBR LTD,808533,X7580 81 DOWNHAM ROAD,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 14,544.75 "
2023/24,MARCH,29/02/24,12/03/24,HHBR LTD,808533,X7571 DOWNHAM ROAD 2,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 12,405.81 "
2023/24,MARCH,29/02/24,12/03/24,HHBR LTD,808533,X7570 DOWNHAM ROAD 1,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 6,844.58 "
2023/24,MARCH,29/02/24,12/03/24,HHBR LTD,808533,X7572 BALMES ROAD,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 4,705.65 "
2023/24,MARCH,29/02/24,12/03/24,HHBR LTD,808533,X7586 HERTFORD ROAD,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 4,277.87 "
2023/24,MARCH,19/03/24,28/03/24,HIGGINS PARTNERSHIPS 1961 PLC,818977,X7567 WIMBOURNE STREET,Y30004 CONTRACTORS - ELEC & MECH,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 462,572.23 "
2023/24,MARCH,19/03/24,28/03/24,HIGGINS PARTNERSHIPS 1961 PLC,818977,X7567 WIMBOURNE STREET,Y23010 DEMOLITION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 10,163.83 "
2023/24,MARCH,19/02/24,05/03/24,HIGGINS PARTNERSHIPS 1961 PLC,818977,X7567 WIMBOURNE STREET,Y30004 CONTRACTORS - ELEC & MECH,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 403,606.05 "
2023/24,MARCH,19/02/24,05/03/24,HIGGINS PARTNERSHIPS 1961 PLC,818977,X7567 WIMBOURNE STREET,Y23010 DEMOLITION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 8,868.20 "
2023/24,MARCH,19/02/24,05/03/24,HIGGINS PARTNERSHIPS 1961 PLC,818977,X7568 BUCKLAND STREET,Y30004 CONTRACTORS - ELEC & MECH,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 57,499.78 "
2023/24,MARCH,19/02/24,05/03/24,HIGGINS PARTNERSHIPS 1961 PLC,818977,X7568 BUCKLAND STREET,Y23010 DEMOLITION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 1,143.54 "
2023/24,MARCH,04/03/24,11/03/24,HIGHVIEW CARE LTD,826112,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 22,682.14 "
2023/24,MARCH,27/02/24,04/03/24,HILL TOP DAYCARE NURSERY LTD,816641,F5101 THREE AND FOUR-YEAR-OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 11,434.50 "
2023/24,MARCH,28/02/24,04/03/24,HILL TOP DAYCARE NURSERY LTD,816641,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 3,303.00 "
2023/24,MARCH,28/02/24,04/03/24,HILL TOP DAYCARE NURSERY LTD,816641,F5101 THREE AND FOUR-YEAR-OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 2,307.60 "
2023/24,MARCH,15/03/24,28/03/24,HILL TOP DAYCARE NURSERY LTD,816641,F5101 THREE AND FOUR-YEAR-OLDS DSG,900009 ESFA - TEACHERS PAY GRANT,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 353.00 
2023/24,MARCH,22/03/24,28/03/24,HILL TOP DAYCARE NURSERY LTD,816641,F5101 THREE AND FOUR-YEAR-OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 828.00 
2023/24,MARCH,21/03/24,27/03/24,HILL TOP DAYCARE NURSERY LTD,816641,F5101 THREE AND FOUR-YEAR-OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 3,731.40 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 11,965.24 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 10,692.64 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 17,137.68 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,296.96 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 10,552.48 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0824 SUPPORT WITH MEMORY & COGNITIO,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,980.00 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,988.00 "
2023/24,MARCH,16/02/24,01/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,330.56 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 11,965.24 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 10,692.64 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 17,137.68 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,296.96 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0824 SUPPORT WITH MEMORY & COGNITIO,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,980.00 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,896.48 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,988.00 "
2023/24,MARCH,19/03/24,27/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,330.56 "
2023/24,MARCH,25/01/24,04/03/24,HILLSVIEW CARE SERVICES LTD,820170,D0825 LEARNING DISABILITY SUPPORT,520060 RESPITE - RESIDENTIAL,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,483.15 "
2023/24,MARCH,16/02/24,01/03/24,HILT SUPPORT LTD,310915,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 206,888.36 "
2023/24,MARCH,19/03/24,27/03/24,HILT SUPPORT LTD,310915,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 165,258.18 "
2023/24,MARCH,18/03/24,25/03/24,HIRE FREQUENCIES - STAFF BOOKINGS,821847,F0368 YH: SPORTS ,500005 EXTERNAL CONTRACTORS,ARTS & LEISURE SERVICES / EVENTS, £ 706.50 
2023/24,MARCH,30/11/23,19/03/24,HIRE SPACE WEBSITE LTD,821153,B0092 SNMO EVENTS MANAGEMENT,440165 MARKETING,191000 FACILITIES & MANAGEMENT SERVICES / ADVERTISING, £ 410.80 
2023/24,MARCH,01/03/24,13/03/24,HIREMECH LIMITED,741692,H3001 BUILDING MAINT SUPPORT SERVICE,310005 EXTERNAL HIRE OF TRANSPORT,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 433.33 
2023/24,MARCH,01/03/24,21/03/24,HIREMECH LIMITED,741692,H0351 MILLFIELDS OVERHEAD,310005 EXTERNAL HIRE OF TRANSPORT,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 455.00 
2023/24,MARCH,13/12/23,11/03/24,HIREMECH LIMITED,741692,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,381300 VEHICLE MANAGEMENT / INDUSTRIAL," £ 1,650.00 "
2023/24,MARCH,19/03/24,28/03/24,HM PRISON AND PROBATION SERVICE,801103,F0367 YH: YOUTH JUSTICE ,520140 SECURE ACCOMMODATION (WELFARE),100010 LBH  / PARTNERSHIP AGREEMENT," £ 3,280.00 "
2023/24,MARCH,20/02/24,01/03/24,HM PRISON AND PROBATION SERVICE,801103,F0367 YH: YOUTH JUSTICE ,520140 SECURE ACCOMMODATION (WELFARE),100010 LBH  / PARTNERSHIP AGREEMENT," £ 54,783.00 "
2023/24,MARCH,(blank),26/03/24,HOLMES & HILLS LLP,DDHOLM00238,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",Y10010 ACQUISITION OF BUILDINGS,ACQUISITION OF BUILDINGS," £ 13,297.96 "
2023/24,MARCH,18/03/24,21/03/24,HOLMLEIGH PRIMARY SCHOOL,805839,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 26,633.00 "
2023/24,MARCH,15/03/24,20/03/24,HOLMLEIGH PRIMARY SCHOOL,805839,F7209 UNDER ACHIEVING GROUPS,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,000.00 "
2023/24,MARCH,18/03/24,21/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 320,147.50 "
2023/24,MARCH,18/03/24,22/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7207 CPD MANAGEMENT,430035 CONSULTATION / EVENTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 3,600.00 "
2023/24,MARCH,18/03/24,26/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7203 PRIMARY SUPPORT,440040 CONSULTANCY FEES,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,875.00 "
2023/24,MARCH,28/02/24,04/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 42,278.40 "
2023/24,MARCH,15/03/24,20/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 20,000.00 "
2023/24,MARCH,15/03/24,20/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7209 UNDER ACHIEVING GROUPS,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 6,400.00 "
2023/24,MARCH,22/03/24,27/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 22,547.00 "
2023/24,MARCH,22/03/24,27/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F9109 CHILDREN CENTRES,100000 BASIC PAY,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 17,698.00 "
2023/24,MARCH,13/03/24,18/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 10,000.00 "
2023/24,MARCH,13/03/24,18/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7203 PRIMARY SUPPORT,440040 CONSULTANCY FEES,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 400.00 
2023/24,MARCH,21/03/24,26/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,F7209 UNDER ACHIEVING GROUPS,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,500.00 "
2023/24,MARCH,21/03/24,26/03/24,HOLY TRINITY PRIMARY SCHOOL,277640,H0375 SUSTAINABILITY,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 500.00 
2023/24,MARCH,14/03/24,22/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0871 PREV. RISK FACTORS& INEQUALITY,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 10,916.66 "
2023/24,MARCH,22/02/24,08/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,311600 HEALTHCARE / SERVICES," £ 22,640.00 "
2023/24,MARCH,26/02/24,06/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 300,967.22 "
2023/24,MARCH,15/03/23,26/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0520 INTEGRATED INDEPENDENCE TEAM,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 945,908.53 "
2023/24,MARCH,15/03/23,25/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0520 INTEGRATED INDEPENDENCE TEAM,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 103,689.93 "
2023/24,MARCH,03/10/23,28/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0520 INTEGRATED INDEPENDENCE TEAM,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 587,584.68 "
2023/24,MARCH,10/02/24,01/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,F6303 SPEECH & LANGUAGE THERAPY SERV,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 475,700.00 "
2023/24,MARCH,02/06/23,26/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0520 INTEGRATED INDEPENDENCE TEAM,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 240,338.45 "
2023/24,MARCH,09/02/24,05/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES, £ 443.84 
2023/24,MARCH,29/09/23,28/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0520 INTEGRATED INDEPENDENCE TEAM,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 76,506.17 "
2023/24,MARCH,29/09/23,08/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,311600 HEALTHCARE / SERVICES," £ 22,640.00 "
2023/24,MARCH,15/02/24,21/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,F9124 FAMILY HUBS AND START FOR LIFE,120005 EXTERNAL TRAINING COSTS,311600 HEALTHCARE / SERVICES," £ 35,698.00 "
2023/24,MARCH,17/03/24,26/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,F9124 FAMILY HUBS AND START FOR LIFE,120005 EXTERNAL TRAINING COSTS,311600 HEALTHCARE / SERVICES," £ 17,923.86 "
2023/24,MARCH,31/05/23,25/03/24,HOMERTON UNIVERSITY HOSPITAL NHS TRUST,743885,D0520 INTEGRATED INDEPENDENCE TEAM,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 25,154.55 "
2023/24,MARCH,16/02/24,01/03/24,HOMEWARDS CARE LIMITED,820724,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 7,719.40 "
