Organisation Name,Organisation Code,Payment Date,Invoice Amount Paid,Supplier or Party Name,Directorate,Service Area,Subjective Code Description,BVACOP class
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,29/11/2024,317.97,REDACTED - PERSONAL DATA,Corporate Director People,18+ Care,Direct Payments,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2249.52,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,561.8,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1978.64,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1732.72,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,337.08,Nimble Care,Corporate Director People,18+ Care,Payments to Carers,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,740.96,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1777.72,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1777.72,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2010.49,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1124.76,Nimble Care,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,786.52,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1616.8,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1619.8,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1259.32,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1124.48,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1378.32,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2248.96,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1415.68,Deep Heart Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,786.52,Deep Heart Care Ltd,Corporate Director People,LDAS and Moving On Service,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,489.42,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,311.4,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,421.44,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,259.5,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3909.36,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1959.09,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1162.56,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,581.28,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,622.8,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2723.02,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,921.4,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1862.43,Honeysuckle Home Care Ltd,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,447.64,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,737.72,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,578.56,Honeysuckle Home Care Ltd,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,963.6,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2228.32,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2228.32,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,776,Solas Senior Care Ltd,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,545.8,Solas Senior Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1069.2,SigningWorks,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1954.68,Parry Healthcare Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1596,Phoenix All Care Ltd,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,304,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1435.7,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1376.48,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,788.86,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2273.54,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,297.12,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1080.78,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1466.96,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,941.64,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1739.64,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1266.72,Phoenix All Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1260,Spire Inclusion  ,Corporate Director People,LDAS and Moving On Service,Adult Day Care,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,480,Spire Inclusion  ,Corporate Director People,LDAS and Moving On Service,Adult Day Care,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,480,Spire Inclusion  ,Corporate Director People,LDAS and Moving On Service,Adult Day Care,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,540,MindJam,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,47341.5,Turning Point Services Ltd,Corporate Director People,PP Community Protection,Medical Examinations,Employee Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,47341.5,Turning Point Services Ltd,Corporate Director People,PP Community Protection,Medical Examinations,Employee Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,96011.4,Fairfield Opportunity Farm (Dilton) Ltd,Corporate Director People,SEND Placements,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,34434.5,Devizes Opportunity Centre,Corporate Director People,SEND Inclusion,Tsprt Mileage & Fuel,Transport Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2380,REDACTED - PERSONAL DATA,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,646.2,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3141.48,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2687.61,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2267.68,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3695.46,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2519.64,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2309.66,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3057.16,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2564.8,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2785.2,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1190,Terrys Taxi (Wootton Bassett),Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,913.5,Your Taxi Transport Limited,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3087.5,Real Coach Hire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,4375.22,Real Coach Hire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3059.02,Real Coach Hire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3413.41,Real Coach Hire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2408.83,Real Coach Hire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,13141.67,Real Coach Hire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1020,REDACTED - PERSONAL DATA,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3576,A-Class Roofing Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1449,REDACTED - PERSONAL DATA,Corporate Director People,Children in Care,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,14394,Disclosure & Barring Service,Corporate Director Resources,HR Ops & Payroll,DBS checks,Employee Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3079.34,Grace Live in Carers Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,12462.07,Oz-UK Ltd,Not Reported to Cabinet,Capital Project Codes,Other Grants,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,640,Molly Maid Chippenham,Corporate Director People,LDAS and Moving On Service,Other Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,911.72,Ed's Cab,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1198.53,Ed's Cab,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2559.86,Ed's Cab,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,578.34,Prospero Group Ltd,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1269.6,Community Clean,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2014.48,Community Clean,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1568.52,Community Clean,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,958.54,Community Clean,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1149.88,REDACTED - PERSONAL DATA,Corporate Director People,QA Partnerships & Sector Led Improvement,Consultancy Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,419.44,REDACTED - PERSONAL DATA,Corporate Director People,Children in Care,Other Grants,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,14617.62,Certas Energy,Corporate Director Place,Highways Operations,Vehicle Fuel,Transport Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,7392,Retain Healthcare,Corporate Director People,SEN Social Care,Client Support,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,7392,Retain Healthcare,Corporate Director People,SEN Social Care,Client Support,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,7392,Retain Healthcare,Corporate Director People,SEN Social Care,Client Support,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,421.44,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,292.28,Retain Healthcare,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,316.08,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,3568.17,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1697.08,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,581.46,Retain Healthcare,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,632.16,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1107.06,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1142.91,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,816.06,Retain Healthcare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,918.79,PK Mars Medical Limited,Corporate Director People,DoLS,Consultancy Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,5005.22,Ledsnaps Limited,Not Reported to Cabinet,Capital Project Codes,Equipment and Furniture,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,500,REDACTED - PERSONAL DATA,Corporate Director People,Children in Care,Additional Allowance,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,532640.52,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,334668.6,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,18156.6,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,30089.52,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,39348,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,714860.64,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,40943.4,Hills Municipal Collections Ltd,Corporate Director Place,Waste Services,Waste Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,306,REDACTED - PERSONAL DATA,Corporate Director Resources,Health & Safety & Occupational Health,Counsel Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2733.6,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,930,March on Stress Ltd,Corporate Director People,Support & Safeguarding,Staff Training - Gen,Employee Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,2363.16,Alina Homecare - Disability Support Salisbury/Southampton,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,491.58,Alina Homecare - Disability Support Salisbury/Southampton,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,1024.44,Alina Homecare - Disability Support Salisbury/Southampton,Corporate Director People,LDAS and Moving On Service,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/11/2024,688.76,Alina Homecare - Disability Support Salisbury/Southampton,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
