Organisation Name,Organisation Code,Payment Date,Invoice Amount Paid,Supplier or Party Name,Directorate,Service Area,Subjective Code Description,BVACOP class
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,558.08,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,488.12,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,366.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,507.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,425.64,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,507.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,418.32,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,598.36,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,523.8,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,316.16,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,316.16,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,830.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,461.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,274.76,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,536.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,763.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,696.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,380.12,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,487.08,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,396.6,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,491.44,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,447.96,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,514.8,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,507.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,655.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,409.04,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,407.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,664,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,503.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,507.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,461.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,412.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,369.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,484.46,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,506.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,456.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,598.36,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,2670.96,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,514.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,598.36,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,295.32,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,524,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,530.76,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,491.44,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,528,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,786.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,728.76,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,1104.64,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,450,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,438.48,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,414.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,573.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,402.88,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,624,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,643.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,660.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,415.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,667.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,512.76,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,415.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,311.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,396.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,600,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,403.12,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,484.6,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,557.4,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,293.42,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,276.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,353.8,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,464.48,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,416.48,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,537.25,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,480,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,325.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,257.96,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,530.76,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,351.2,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,429.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,484.6,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,280.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,636.16,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,12954.32,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,416.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,324.64,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,507.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,259.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,406.44,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,424.2,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,451,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,443.28,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,319.04,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,466.04,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,450.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,622.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,750.24,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,461.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,485.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,424.6,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,521.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,646.16,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,292.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,420.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,692.32,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,260.16,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,443.2,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,553.84,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,618.48,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,468.6,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,501.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,544.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,252.88,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,340.44,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,969.2,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,521.52,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,306.56,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,456.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,456.92,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,547.72,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,05/02/2025,607.68,REDACTED - PERSONAL DATA,Corporate Director Resources,Housing Benefits Subsidy,Rent Allowances,Capital charges and Expenditure
