Organisation Name,Organisation Code,Payment Date,Invoice Amount Paid,Supplier or Party Name,Directorate,Service Area,Subjective Code Description,BVACOP class
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,16/08/2024,383.3,REDACTED - PERSONAL DATA,Corporate Director People,LDAS and Moving On Service,Volunteer Expenses,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,16/08/2024,383.3,REDACTED - PERSONAL DATA,Corporate Director People,LDAS and Moving On Service,Volunteer Expenses,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,16/08/2024,372.1,REDACTED - PERSONAL DATA,Corporate Director People,LDAS and Moving On Service,Volunteer Expenses,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,16/08/2024,383.3,REDACTED - PERSONAL DATA,Corporate Director People,LDAS and Moving On Service,Volunteer Expenses,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,23/08/2024,645,Dunstan Catholic Education Trust,Corporate Director People,Household Support Fund,Grants to Vol Orgs and Associations,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,23/08/2024,3909.6,Hugh James Solicitors,Chief Executive Directorates,Legal Services,Legal Fees Other,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/08/2024,270.05,Seend Shuttle,Corporate Director Place,Policy Development,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/08/2024,1182,REDACTED - PERSONAL DATA,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,352.65,REDACTED - PERSONAL DATA,Corporate Director People,SEND Inclusion,Tsprt Mileage & Fuel,Transport Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,14644.83,The Milestone School,Corporate Director People,SEND Placements,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1194.42,The Milestone School,Corporate Director People,SEND Placements,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,962.54,Ann Arbor Publishers Ltd,Corporate Director People,SEND Inclusion,Other Purchased Services,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,471,Thera South West,Corporate Director Resources,Whole Life Commissioning,Equipment and Furniture,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,627.22,Thera South West,Corporate Director Resources,Whole Life Commissioning,Equipment and Furniture,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,432,Wessex Rural Crafts Ltd,Corporate Director Place,Local Highways & Streetscene,Equipment and Furniture,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,20545.81,Iomart Managed Services Ltd,Corporate Director Resources,Information Services,Equipment Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,6210,Les Mills Fitness UK Ltd,Corporate Director Place,Leisure Centres,Licences and Permits,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,252.43,Chubb Electronic Security - Bristol,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,945,National Landscapes Association,Not Reported to Cabinet,Cranborne Chase,Other Purchased Services,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1330.8,Going Group Ltd T/A Going Underground,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1398,Going Group Ltd T/A Going Underground,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1445.5,North Somerset Council,Corporate Director People,SEND Placements,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4850.78,On Track Education Services,Corporate Director People,SEND Placements,Childrens Residential Care,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4850.78,On Track Education Services,Corporate Director People,SEND Placements,Childrens Residential Care,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,456.62,John Todd t/a Todds -,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,111166.67,Salisbury NHS Foundation Trust,Corporate Director People,Risky Behaviour B,Public Health Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,408,CB Skip Hire,HRA,HRA Repairs & Maintenance,Equipment and Furniture,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,252,Signs In Motion Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,400,South Hills School,Corporate Director People,Early Years Education,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,9360,Reward Gateway (UK) Ltd,Corporate Director People,Household Support Fund,Grants to Vol Orgs and Associations,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2253.79,Community Transport for South Wiltshire,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,14827.81,Downland School 303/7007,Not Reported to Cabinet,Other Balance Sheet & Suspense,VAT - Schools Manual Input,Balance Sheet Accounts
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3755.9,REDACTED - PERSONAL DATA,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1079.45,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3243.94,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1076.86,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,658.8,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1504.01,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,540.38,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,521.35,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,334.25,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4319.17,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,471.29,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,574.56,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,650.6,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2960.23,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,14907.82,Wessex Electricals (Shaftesbury) Ltd,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,31572.44,Wessex Electricals (Shaftesbury) Ltd,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,579.6,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Equipment Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1789.79,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Equipment Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3999.85,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Equipment Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,393.41,Wessex Electricals (Shaftesbury) Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,498,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1098,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,810,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2108.16,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,498,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,510,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,564,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4500,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,578.4,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2046,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,395.28,Drain Services Ltd,HRA,HRA Repairs & Maintenance,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,23544.14,Great Western Hospitals NHS Trust,Corporate Director People,Risky Behaviour B,Public Health Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1240,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1240,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1240,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,840,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1240,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1240,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,840,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1240,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1340,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,982.94,24x7 Limited,Corporate Director People,Targeted Other,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2808,24x7 Limited,Corporate Director People,Support & Safeguarding,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2301.12,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2219.28,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2689.94,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2906.4,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2297.52,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2656.2,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2424,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2837.04,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2367.36,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3267.12,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2875.2,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2096.69,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4248.72,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3599.04,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,5005.68,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3362.88,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4593.02,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3076.7,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3120.55,24x7 Limited,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3076.7,24x7 Limited,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3120.55,24x7 Limited,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3603.96,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3603.96,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2241.43,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3486.67,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3384.29,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2075.52,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3295.44,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3739.44,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2539.44,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2250.13,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2574.8,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1153.68,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3948,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4480.56,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3256.32,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,4281.12,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2648.64,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3381.84,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3013.02,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2079.94,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2132.4,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,1467.83,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2984.52,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2707.68,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,705.36,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3029.76,24x7 Limited,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2679.6,24x7 Limited,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,5951.88,Daily Taxi Devizes,Corporate Director People,SEND Inclusion,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,826,Vladimer Rusia Panda Taxis,Corporate Director People,LDAS and Moving On Service,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2687.61,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2267.68,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3695.46,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2519.64,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2309.66,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3057.16,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2564.8,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,3141.48,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2785.2,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,01/08/2024,2018.52,Swindon Community Action Ltd,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
