Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
CORP,10000681,G2V Recruitment Group  Limited T/A G2 Recruitment Solutions,10922415,2030,2024-07-24 00:00:00,Employees,Agency Salaries
CORP,10000681,G2V Recruitment Group  Limited T/A G2 Recruitment Solutions,10922501,759.6,2024-07-24 00:00:00,Employees,Agency Salaries
ENVIRON,10000710,BEW Electrical Distributors Ltd,10921301,279.26,2024-07-09 00:00:00,Supplies,Stationery & Admin Supplies
ENVIRON,10000710,BEW Electrical Distributors Ltd,10922058,313.34,2024-07-16 00:00:00,Supplies,Stationery & Admin Supplies
CHILDRENS,10000716,Five Rivers Child Care Ltd,20690463,3535.71,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10000750,Heathfield Junior School,20689665,732,2024-07-11 00:00:00,Contractual costs,LAC Pupil Premium
CORP,10000757,Sai Aryan Properties,10917074,381865,2024-05-01 00:00:00,Contractual costs,Accommodation
CORP,10000757,Sai Aryan Properties,10920402,385098,2024-06-01 00:00:00,Contractual costs,Accommodation
CORP,10000778,Netcall Technology Limited,10922850,930,2024-07-29 00:00:00,Supplies,Software Maintenance
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10919416,4250,2024-06-26 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921477,2545,2024-07-16 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921495,1140,2024-07-16 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921520,690,2024-07-16 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921546,1127.5,2024-07-16 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921547,450,2024-07-16 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921672,1740,2024-07-17 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921749,705,2024-07-17 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921839,2125,2024-07-18 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921906,675,2024-07-19 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10921914,330,2024-07-19 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10922016,6030,2024-07-19 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10922051,750,2024-07-19 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10000791,Gillan Legal Solutions Ltd,10922064,315,2024-07-19 00:00:00,Supplies,Court and Legal Fees
ENVIRON,10000797,The Pad Presents Ltd,10918892,15000,2024-06-19 00:00:00,Supplies,Event Costs
CORP,10000824,Cantium Business Solutions Ltd,10920413,407.5,2024-07-04 00:00:00,Supplies,Miscellaneous Expenditure
ADULTS,10000834,Sunrise Care Ltd,20692218,4179.56,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
CHILDRENS,10000838,Spring Therapeutic Services Ltd.,10919587,360,2024-06-27 00:00:00,Supplies,Professional Fees
CHILDRENS,10000838,Spring Therapeutic Services Ltd.,10919594,360,2024-06-27 00:00:00,Supplies,Professional Fees
CHILDRENS,10000838,Spring Therapeutic Services Ltd.,10919600,360,2024-06-27 00:00:00,Supplies,Professional Fees
CHILDRENS,10000838,Spring Therapeutic Services Ltd.,10919612,270,2024-06-27 00:00:00,Supplies,Professional Fees
CHILDRENS,10000838,Spring Therapeutic Services Ltd.,10920680,-360,2024-07-05 00:00:00,Supplies,Professional Fees
ADULTS,10000850,Zach´s Care PVT LTD,20690195,551.04,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690196,1148,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690197,1607.2,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690198,803.6,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690199,964.32,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690200,5401.6,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690201,826.56,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690202,321.44,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690203,757.68,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690204,1285.76,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690205,1285.76,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690207,459.2,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690208,482.16,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20690210,1285.76,2024-07-15 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20692258,3851.72,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692259,5587.44,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692260,3873.2,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692261,4529,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692262,5683.88,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692263,4041.2,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692264,3481.2,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692265,4285.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20692266,3957.2,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000854,GOGOMADU CARE LIMITED,20692281,3780,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
CORP,10000857,Logic Rent Ltd,10919923,74462,2024-07-01 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10000874,County Private Client Ltd,10920566,99495,2024-06-01 00:00:00,Contractual costs,Contract Payments - Private Contractors
CHILDRENS,10000875,Banya Family Placement Agency,20690438,4470,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10000875,Banya Family Placement Agency,20690439,4305,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10000893,Shalom Homes,20690361,1491.29,2024-07-17 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10000893,Shalom Homes,20693187,4067.14,2024-07-24 00:00:00,Contractual costs,Leaving Care Accommodation
CAPITAL,10000922,Foster and Shackell Ltd,10917461,8684.8,2024-06-06 00:00:00,Capital,Grants & Contributions to 3rd Parties
CHILDRENS,10000931,Bedford Blues Foundation,10920939,4000,2024-07-10 00:00:00,Contractual costs,Client Activities
CHILDRENS,10000931,Bedford Blues Foundation,10920997,4000,2024-01-31 00:00:00,Contractual costs,Client Activities
CHILDRENS,10000931,Bedford Blues Foundation,10921023,400,2023-12-31 00:00:00,Contractual costs,Client Activities
CHILDRENS,10000983,The Ferntree Support,20690329,3201,2024-07-17 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10000983,The Ferntree Support,20690330,3201,2024-07-17 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10000983,The Ferntree Support,20690331,3214.29,2024-07-17 00:00:00,Contractual costs,Leaving Care Accommodation
ENVIRON,10000994,Teletrac Navman (UK) Ltd,10919663,2365.05,2024-07-01 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,10000997,Kainos Software Limited,10919918,3125,2024-07-01 00:00:00,Supplies,IT Software Purchases
ADULTS,10001017,GND Support Ltd,20692267,3572,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692268,4169.12,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692269,4277.4,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692270,4383.48,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692271,4936,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692272,5021.24,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692273,4600,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692274,5021.24,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692275,4169.12,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692276,4383.48,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692277,4277.4,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692278,4936,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692279,3572,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20692280,4600,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ENVIRON,10001027,McEwans Auto Electrics Ltd,10919655,680,2024-06-14 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,10001027,McEwans Auto Electrics Ltd,10919720,330,2024-05-31 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,10001027,McEwans Auto Electrics Ltd,10919761,330,2024-06-14 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,10001027,McEwans Auto Electrics Ltd,10921153,900,2024-05-31 00:00:00,Employees,Permanent Salaries
ENVIRON,10001027,McEwans Auto Electrics Ltd,10921661,2771.2,2024-06-14 00:00:00,Transport Related Expenditure,Vehicle Costs
CHILDRENS,10001037,Marston Moreteyne School,20685569,732.63,2024-07-02 00:00:00,Contractual costs,Top-Ups - Maintained Providers - OLA
ENVIRON,10001051,District Enforcement Ltd,10920351,11520,2024-06-30 00:00:00,Customer & Client Receipts,Income from External Clients
ENVIRON,10001051,District Enforcement Ltd,10920351,-11520,2024-06-30 00:00:00,Customer & Client Receipts,Income from External Clients
CHILDRENS,10001053,Karen Reid [The 36 Group],10921059,400,2024-04-26 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10001070,ALTR RISE LTD,10919197,633.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919198,1765.72,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919201,715,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919202,1158.69,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919206,2118.34,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919212,3452.13,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919214,1620.83,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919215,1766.25,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919216,1406.8,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919217,2437.5,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919220,2001.42,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919227,1579.17,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919228,1543.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919229,2098.33,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919230,752.5,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919231,1587.41,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919232,1627.08,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919233,1583.25,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919234,2263.52,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919239,1661.83,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919240,1570.83,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919241,568.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919242,1700.83,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919246,1306.4,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919247,787.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919248,2158.64,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919251,1348.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919254,1854.9,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919257,1587.41,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919258,1648.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919260,2047.5,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919264,1700.83,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919268,1570.83,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919272,1796.53,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919273,1709.17,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919274,1765.42,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919275,840,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919279,1599.91,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919280,1587.41,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919283,1612.5,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919284,507.5,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919286,909.05,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919288,1518.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10919290,1724.75,2024-06-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922344,1158.69,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922350,2118.34,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922389,1796.53,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922460,1599.91,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922473,1587.41,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922476,1587.41,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,10922478,1587.41,2024-07-24 00:00:00,Contractual costs,Voluntary & Independent Schools
CHILDRENS,10001070,ALTR RISE LTD,20693849,2100,2024-07-30 00:00:00,Contractual costs,Pupil Premiums
CHILDRENS,10001099,Oak Fostering Ltd,20690456,8571.43,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001099,Oak Fostering Ltd,20690457,8571.43,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001099,Oak Fostering Ltd,20690458,3632.4,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001099,Oak Fostering Ltd,20690461,-428.57,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
ADULTS,10001135,Thrift Activity Farm Ltd,20685454,820.96,2024-04-29 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20685485,1026.2,2024-04-29 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20685486,410.48,2024-04-29 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20685488,1026.2,2024-04-29 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20690183,820.96,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20690184,1026.2,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20690185,410.48,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20690186,1026.2,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20692079,658.8,2024-06-28 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20692080,256.55,2024-06-28 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20692081,823.5,2024-06-28 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20692083,329.4,2024-06-28 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20692084,256.55,2024-06-28 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20692085,823.5,2024-06-28 00:00:00,Contractual costs,Day Care
CHILDRENS,10001145,24x7 Ltd,10922283,1918.8,2024-06-30 00:00:00,Transport Related Expenditure,Passenger Transport
ENVIRON,10001146,Bucher Municipal Ltd,10920260,1432.55,2024-07-03 00:00:00,Transport Related Expenditure,Vehicle Costs
CORP,10001152,Nominet UK,10922664,323.38,2024-07-27 00:00:00,Supplies,"Telephone, Mobiles and Broadband Costs"
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20689665,1440,2024-07-11 00:00:00,Contractual costs,Payments to Academies
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20689665,1340,2024-07-11 00:00:00,Contractual costs,Payments to Academies
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690266,618.54,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690267,2273.7,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690267,4078.88,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,15313,2024-07-16 00:00:00,Contractual costs,Targeted School SEN Support
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,2188,2024-07-16 00:00:00,Contractual costs,Targeted School SEN Support
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,575,2024-07-16 00:00:00,Contractual costs,(DSG) Pre-16 Growth Fund
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,2250,2024-07-16 00:00:00,Contractual costs,(DSG) Pre-16 Growth Fund
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,1659.41,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,2820.45,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,1342.8,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
CHILDRENS,10001170,Diocese of St Albans Multi-Academy Trust,20690269,6559.44,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
CHILDRENS,10001179,Busy Bees Nursery Ltd,20690266,7010.12,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,10001179,Busy Bees Nursery Ltd,20690267,9659.78,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,10001203,Creative Therapy Options Ltd,10921084,600,2024-07-10 00:00:00,Supplies,Professional Fees
ENVIRON,10001217,Matrix MM,10920691,23017.9,2024-07-04 00:00:00,Supplies,Consultants Fees
CHILDRENS,10001238,Maggie Atkinson Consulting Ltd,10920014,1562.5,2024-07-01 00:00:00,Supplies,Consultants Fees
ADULTS,10001239,C & G Professional Ltd,10919024,2094.08,2024-06-20 00:00:00,Supplies,Court and Legal Fees
ENVIRON,10001243,HCR Limited,10916786,479.16,2024-05-31 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10918380,495,2024-06-14 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10918500,486.16,2024-06-17 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10918511,486.16,2024-06-17 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10918512,486.16,2024-06-17 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10918541,486.16,2024-06-17 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10918581,486.16,2024-06-17 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10918605,486.16,2024-06-17 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10919671,320,2024-06-28 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10919705,659.48,2024-06-28 00:00:00,Contractual costs,Contract Payments - Private Contractors
ENVIRON,10001243,HCR Limited,10919711,300,2024-06-28 00:00:00,Supplies,Court and Legal Fees
ENVIRON,10001243,HCR Limited,10919747,275,2024-06-28 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10919759,500,2024-06-28 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10919768,708.33,2024-06-28 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920514,397,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920515,330.64,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
ENVIRON,10001243,HCR Limited,10920525,390.77,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920532,480,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920546,266.66,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920556,800.95,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920589,565,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920591,395,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920606,395,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920636,485.99,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920646,390,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920649,2000,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920650,810,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10920651,350,2024-07-05 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10921958,2318.63,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10921963,2000,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10921968,2037.4,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10921992,390,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922031,5041.83,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922043,282.5,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
ENVIRON,10001243,HCR Limited,10922048,332.28,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922055,5176.97,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922069,300.62,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922078,280,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922689,265,2024-07-26 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922741,12500.68,2024-07-26 00:00:00,Contractual costs,Contract Payments - Private Contractors
ENVIRON,10001243,HCR Limited,10922746,250,2024-07-26 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922754,300,2024-07-26 00:00:00,Balance Sheet,The Grange
CORP,10001243,HCR Limited,10922756,250,2024-07-26 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10001243,HCR Limited,10922773,500,2024-07-26 00:00:00,Contractual costs,Contract Payments - Private Contractors
