Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000517,Line of Sight Care Limited,20732710,1554,2025-01-16 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20732711,1243.2,2025-01-16 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20732712,1554,2025-01-16 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20732713,1243.2,2025-01-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731259,1261.12,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731260,312.48,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731261,889.54,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731263,315.28,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731264,316.51,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731266,290.16,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731268,630.56,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731270,1045.5,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731271,1093.68,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20731272,1093.68,2025-01-13 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20733835,1523.61,2025-01-06 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20733836,18060.44,2025-01-06 00:00:00,Contractual costs,Re-enablement
ADULTS,10000602,The ExtraCare Charitable Trust,20734090,453.6,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734091,907.2,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734092,388.8,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734093,1360.8,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734094,1814.4,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734095,1965.6,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734096,2570.4,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734097,432,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734098,907.2,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734099,1814.4,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734100,1663.2,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734101,2570.4,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734102,453.6,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20734104,453.6,2025-01-21 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000670,Fairfield Surgery,10938321,309.65,2025-01-07 00:00:00,Supplies,Stationery & Admin Supplies
ADULTS,10000709,Action First Assesments Ltd,10938464,250,2025-01-08 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10940247,350,2025-01-29 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10940264,250,2025-01-29 00:00:00,Supplies,Professional Fees
ADULTS,10000834,Sunrise Care Ltd,20729543,4179.56,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729309,1148,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729310,1607.2,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729311,803.6,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729312,964.32,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729313,5401.6,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729314,826.56,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729315,321.44,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729316,350.14,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729317,1285.76,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729318,1285.76,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729319,459.2,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729320,482.16,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729322,568.26,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729323,516.6,2024-12-31 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729324,-321.44,2024-12-04 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729325,-321.44,2024-12-04 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20729728,3851.72,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729729,3594,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729730,5587.44,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729731,3873.2,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729732,4529,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729733,5683.88,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729734,4041.2,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729735,3481.2,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729736,4285.36,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729737,4359,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729738,4359,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729739,5435.8,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729740,4359,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20729741,3976,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20734130,1767.92,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734131,1607.2,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734132,1148,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734133,1607.2,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734134,803.6,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734135,964.32,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734136,5401.6,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734137,826.56,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734138,321.44,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734139,1285.76,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734140,1285.76,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734141,413.28,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734142,459.2,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20734143,482.16,2025-01-27 00:00:00,Contractual costs,Home Care
ADULTS,10000854,GOGOMADU CARE LIMITED,20729558,3780,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729550,5021.24,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729551,4383.48,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729552,4277.4,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729553,4936,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729554,3572,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729555,4169.12,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729556,4232,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20729557,4600,2025-01-07 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001135,Thrift Activity Farm Ltd,20730616,878.4,2024-11-15 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20730632,1098,2024-11-15 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20730633,439.2,2024-11-15 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20730634,1098,2024-11-15 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20734703,878.4,2025-01-27 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20734715,1098,2025-12-15 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20734716,439.2,2024-12-16 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20734717,1098,2024-12-16 00:00:00,Contractual costs,Day Care
