Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000517,Line of Sight Care Limited,20666608,508.62,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666609,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666610,544.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666612,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666613,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666614,254.31,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666617,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666618,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666619,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666620,363.3,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666621,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666623,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666624,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666625,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666626,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666627,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666629,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666630,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666631,508.62,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666632,544.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666634,259.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666636,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666639,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666641,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666644,254.31,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666645,955.99,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666646,332.16,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666647,332.16,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666648,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666649,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666650,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666651,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666653,472.29,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666654,472.29,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666655,290.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666657,363.3,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666658,363.3,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666660,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666661,326.97,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666662,3068.73,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666663,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666664,582.75,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666665,1631.7,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666666,815.85,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666668,349.65,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666669,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666670,699.3,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666671,466.2,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666672,582.75,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666674,1631.7,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666675,815.85,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666677,749.25,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666678,749.25,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666681,266.4,2024-04-22 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20666682,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666683,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666684,1165.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666685,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666686,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666687,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666688,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666689,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666690,1631.7,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666691,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666692,1748.25,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666694,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666695,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666696,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666697,815.85,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666699,333,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666703,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666704,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666705,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666706,1165.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666707,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666708,466.2,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666709,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666710,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666711,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666712,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666713,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666714,333,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666715,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666716,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666717,1631.7,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666718,371.85,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666719,1748.25,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666721,832.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666723,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666724,466.2,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666725,582.75,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666726,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666727,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666729,582.75,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666730,1048.95,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666731,815.85,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666732,566.1,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666734,299.7,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666739,499.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666740,499.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666741,549.45,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666742,549.45,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666743,466.2,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666744,1515.15,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666745,1515.15,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666746,932.4,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666747,466.2,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666748,1165.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666749,1165.5,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666751,434.93,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666753,455.65,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666754,277.8,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666755,434.93,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666759,455.65,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666761,277.8,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666762,437.37,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666763,1276.79,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666765,1337.27,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666766,1199.66,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666767,1276.79,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666768,663.57,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666770,419.06,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666771,1337.27,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666773,1199.66,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666774,1065.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666777,418.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666778,558.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666779,484.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666780,455.65,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666781,472.22,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666782,434.93,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666783,418.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666784,472.22,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666785,313.77,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666786,539.8,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666787,560.26,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666788,418.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666789,475.16,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666790,434.93,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666791,418.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666792,558.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666793,330.34,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666794,484.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666795,455.65,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666796,472.22,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666798,418.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666799,472.22,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666800,313.77,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666802,313.77,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666803,313.77,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666805,539.8,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666806,560.26,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666807,418.36,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666808,520.76,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666809,313.77,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666810,1224.28,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666811,1629.02,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666812,1434.32,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666813,1337.27,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666814,1389.78,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666815,1276.79,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666816,1224.28,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666817,1389.78,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666818,918.21,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666819,1583.84,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666820,1640.56,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666821,1224.28,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666822,1395.8,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666823,1276.79,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666824,1224.28,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666825,1629.02,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666826,956.64,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666827,1434.32,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20666828,1337.27,2024-04-22 00:00:00,Contractual costs,Home Care
