Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20745112,4975.88,2025-03-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20745113,550.48,2025-03-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20745114,4309.52,2025-03-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20745115,4975.88,2025-03-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20745116,4400,2025-03-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20745117,-1766.98,2025-03-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750166,428.88,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750168,4326,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750169,934.08,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750170,1701.28,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750171,383.6,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750172,1680,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750173,4975.88,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750174,550.48,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750175,4309.52,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750176,4975.88,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20750177,4400,2025-03-26 00:00:00,Contractual costs,Home Care
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10943684,300,2025-03-04 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10943698,300,2025-03-04 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10945319,300,2025-03-18 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10945354,300,2025-03-18 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10945367,300,2025-03-18 00:00:00,Supplies,Professional Fees
ADULTS,10000517,Line of Sight Care Limited,20742902,3696,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742903,6290.2,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742904,5765.2,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742905,5185,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742906,4965.2,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742907,4040.8,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742908,476.79,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742909,-4040.8,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742910,-476.79,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742911,-667.52,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742912,-5657.2,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742913,5657.2,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742914,667.52,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742915,5657.2,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742916,667.52,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742917,2500,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742918,-2678.63,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742919,-5000,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742920,5000,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20742921,5000,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20745758,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745759,1087.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745760,466.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745761,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745762,621.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745764,1087.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745766,355.2,2025-03-12 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20745767,876.9,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745768,1076.7,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745769,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745770,1198.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745771,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745772,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745773,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745774,932.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745775,2331,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745777,1287.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745778,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745779,466.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745780,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745781,1576.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745782,1287.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745783,621.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745785,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745786,1198.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745787,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745788,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745789,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745790,444,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745791,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745792,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745793,932.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745794,2331,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745796,1110,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745798,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745799,621.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745800,310.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745801,310.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745803,1376.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745804,1265.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745805,366.3,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745806,466.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745807,932.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745808,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745809,444,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745811,777,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745812,1087.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745813,310.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745814,1576.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745815,416.25,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745816,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745817,1398.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745818,4091.64,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745819,4091.64,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745821,932.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745822,1975.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745823,1975.8,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745824,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745825,1554,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745826,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745827,1554,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745828,1243.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745833,366.3,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745837,357.6,2025-03-12 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20745838,1501.92,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745839,2169.44,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745840,500.64,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745841,810.56,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745842,1501.92,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745843,667.52,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745844,1335.04,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745845,2503.2,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745847,2169.44,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745848,1525.76,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745849,357.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745850,1501.92,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745852,1096.64,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745853,1501.92,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745855,1287.36,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745856,1335.04,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745857,2670.08,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745858,512.56,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745859,619.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745860,1215.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745861,1335.04,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745862,667.52,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745863,667.52,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745865,834.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745866,333.76,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745867,1168.16,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745869,2933.28,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745870,6770.56,2025-03-12 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20745872,333.76,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745875,1683.72,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745876,1580.88,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745877,1683.72,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745878,277.18,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745880,1580.88,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745882,1270,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745883,1763.24,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745884,1763.24,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745886,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745887,1899.36,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745888,1128.62,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745889,1683.72,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745890,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745891,1835.12,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745892,1152.79,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745893,2160.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745894,1087.52,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745895,1347.37,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745896,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745897,805.92,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745898,1683.72,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745899,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745900,1280.76,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745901,1899.36,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745902,1128.62,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745904,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745905,1835.12,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745906,316.3,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745907,1152.79,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745908,2160.6,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745909,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745910,1464.43,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745911,1208.88,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745912,1611.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745913,805.92,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745914,1118.08,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745915,402.96,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745916,735.52,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745917,2217.44,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745919,957.32,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745920,1436.84,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745922,780.4,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745923,262.16,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745924,606.3,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20745925,606.3,2025-03-12 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745076,900.8,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745077,325.08,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745079,1261.12,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745082,608.04,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745083,1093.68,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745084,1093.68,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745670,460.85,2025-02-20 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20745671,18060.44,2025-02-20 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20745672,290.16,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20745673,301.32,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20748747,472.92,2025-03-03 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20750154,846.45,2025-03-17 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20750155,18060.44,2025-03-17 00:00:00,Contractual costs,Re-enablement
ADULTS,10000602,The ExtraCare Charitable Trust,20745138,453.6,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745139,907.2,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745140,388.8,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745141,1117.8,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745142,1814.4,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745143,2570.4,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745144,1058.4,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745146,907.2,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745147,1814.4,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745148,2570.4,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745152,453.6,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745153,270,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20745154,280.8,2025-03-11 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000709,Action First Assesments Ltd,10944591,250,2025-03-12 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10944677,350,2025-03-12 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10945292,250,2025-03-19 00:00:00,Supplies,Professional Fees
ADULTS,10000834,Sunrise Care Ltd,20742843,4179.56,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20742585,1767.92,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742586,1607.2,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742587,1148,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742588,1607.2,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742589,803.6,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742590,964.32,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742591,5401.6,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742592,826.56,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742593,321.44,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742594,1285.76,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742595,1285.76,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742596,413.28,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742597,459.2,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742598,482.16,2025-02-28 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20742996,3851.72,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20742997,3594,2025-03-03 00:00:00,Contractual costs,Supported Living Packages
