Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000517,Line of Sight Care Limited,20717329,2503.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717331,2014.48,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717332,1096.64,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717333,1501.92,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717335,1287.36,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717336,1335.04,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717337,2670.08,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717338,667.52,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717339,619.84,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717340,1215.84,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717341,1335.04,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717342,619.84,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717343,834.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717344,333.76,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717346,750.96,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717347,2933.28,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717348,6770.56,2024-11-06 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20717349,250.32,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20717519,6290.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20717520,5765.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20717521,5185,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20717522,4965.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20719611,1683.72,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719612,1580.88,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719613,1683.72,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719614,554.36,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719616,1580.88,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719618,1763.24,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719619,1763.24,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719621,1611.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719622,987.48,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719623,1899.36,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719624,1763.24,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719625,1835.12,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719626,1683.72,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719627,1611.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719628,1835.12,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719629,1208.88,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719630,2088.08,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719631,1198.33,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719632,1611.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719633,1597.56,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719634,1683.72,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719635,1611.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719636,987.48,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719637,1280.76,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719638,1899.36,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719639,1763.24,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719640,1835.12,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719641,402.96,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719642,1611.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719643,1835.12,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719644,1208.88,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719646,1208.88,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719647,402.96,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719648,2088.08,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719649,1198.33,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719650,1611.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719651,1753.64,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719652,1208.88,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719653,1118.08,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719654,402.96,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719655,805.92,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719656,2217.44,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719658,785.17,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719660,1436.84,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719662,715.38,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20719663,585.3,2024-11-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20719539,686.86,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20719540,256.68,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20719541,304.02,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720431,325.08,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720432,325.08,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720435,1261.12,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720436,312.48,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720437,312.48,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720439,630.56,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720440,256.68,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720442,1068.12,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720443,1093.68,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20720444,1093.68,2024-11-18 00:00:00,Contractual costs,Home Care
ADULTS,10000602,The ExtraCare Charitable Trust,20719595,-437.4,2024-11-19 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719596,-437.4,2024-11-19 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719597,-1360.8,2024-11-19 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719598,-1360.8,2024-11-19 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719671,604.8,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719672,453.6,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719673,907.2,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719674,388.8,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719675,1360.8,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719676,1814.4,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719677,907.2,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719678,1814.4,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719679,453.6,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719680,2570.4,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719681,2570.4,2024-11-14 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719704,550.8,2024-11-19 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20719705,550.8,2024-11-19 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000709,Action First Assesments Ltd,10932883,350,2024-09-18 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10932885,350,2024-09-18 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10932891,250,2024-09-18 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10932895,250,2024-09-18 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10932909,250,2024-09-18 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10933435,250,2024-11-13 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10933445,500,2024-11-13 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10933457,250,2024-11-13 00:00:00,Supplies,Professional Fees
ADULTS,10000850,Zach´s Care PVT LTD,20715959,1148,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715960,1607.2,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715961,803.6,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715962,964.32,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715963,5401.6,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715964,826.56,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715965,321.44,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715966,757.68,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715967,1285.76,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715968,1285.76,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715969,367.36,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715970,642.88,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715971,459.2,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20715972,482.16,2024-11-05 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20717803,3851.72,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717804,5587.44,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717805,3873.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717806,4529,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717807,5683.88,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717808,4041.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717809,3481.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717810,4285.36,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717811,4359,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717812,4359,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717813,5435.8,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717814,4359,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717815,3337.29,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20717816,3594,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000854,GOGOMADU CARE LIMITED,20717641,3780,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717817,3572,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717818,4169.12,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717819,4277.4,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717820,4383.48,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717821,4936,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717822,5021.24,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717823,4600,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717824,5021.24,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717825,4383.48,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717826,4277.4,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717827,4936,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717828,3572,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717829,4169.12,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717830,4600,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717831,3174,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20717832,4232,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001135,Thrift Activity Farm Ltd,20718840,878.4,2024-09-30 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20718841,1098,2024-09-30 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20718842,439.2,2024-09-30 00:00:00,Contractual costs,Day Care
ADULTS,10001135,Thrift Activity Farm Ltd,20718843,1098,2024-09-30 00:00:00,Contractual costs,Day Care
ADULTS,10001246,Orchard House - Northampton Ltd,20717676,2142,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001286,Wellbeing Care Ltd t/a Meadowview Care Home,20717973,4420,2024-11-12 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,10001286,Wellbeing Care Ltd t/a Meadowview Care Home,20717974,4420,2024-11-12 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,10001297,Cordial Support Healthcare,20717185,4200,2024-11-09 00:00:00,Contractual costs,Home Care
ADULTS,10001297,Cordial Support Healthcare,20717186,2348.4,2024-11-09 00:00:00,Contractual costs,Home Care
ADULTS,10001297,Cordial Support Healthcare,20717187,3763.2,2024-11-09 00:00:00,Contractual costs,Home Care
ADULTS,10001297,Cordial Support Healthcare,20717188,5136,2024-11-09 00:00:00,Contractual costs,Home Care
ADULTS,10001297,Cordial Support Healthcare,20717642,3724,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717643,3776,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717644,4208,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717645,4760,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717646,4810.52,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717647,5086.52,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717648,5100,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717649,6076.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717650,3904,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717651,4712,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717652,5361.08,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717653,3724,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717654,4810.52,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717655,6076.2,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717656,5086.52,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717657,3776,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717658,4208,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717659,5100,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717660,4760,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717661,5361.08,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717662,3904,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001297,Cordial Support Healthcare,20717663,4712,2024-11-12 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001361,Guysfield House Ltd,20717975,550.49,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717976,1163.8,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717977,1541.36,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717978,1541.36,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717979,1541.36,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717980,1541.36,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717981,1541.36,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717982,1714.29,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717983,-361.38,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717984,2529.68,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717985,2529.68,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001361,Guysfield House Ltd,20717986,2529.68,2024-11-12 00:00:00,Contractual costs,Residential Care Home Placements
