Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000517,Line of Sight Care Limited,20696555,1208.88,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20696556,1118.08,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20696557,402.96,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20696558,805.92,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20696559,2217.44,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20696561,957.32,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20696564,780.4,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20698334,6290.2,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20698335,5765.2,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20698336,5185,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20698337,4965.2,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20699762,1501.92,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699763,2169.44,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699764,810.56,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699765,1501.92,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699766,667.52,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699767,1335.04,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699768,548.32,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699769,2503.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699771,286.08,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699772,2169.44,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699773,1096.64,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699774,1501.92,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699776,1287.36,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699777,1335.04,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699778,429.12,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699779,619.84,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699780,834.4,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699782,1001.28,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699783,2933.28,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699784,6770.56,2024-08-12 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20699785,572.16,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699786,333.76,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699787,1144.32,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699788,464.88,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699789,321.84,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699931,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699932,777,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699933,1087.8,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699934,466.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699935,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699936,932.4,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699937,621.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699938,777,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699940,1087.8,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699941,266.4,2024-08-12 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20699943,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699944,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699945,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699946,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699947,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699948,2175.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699949,2036.85,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699951,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699952,777,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699953,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699954,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699955,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699956,1554,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699957,621.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699959,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699960,621.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699961,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699962,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699963,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699964,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699965,444,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699966,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699967,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699968,2175.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699969,449.55,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699970,2036.85,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699972,1110,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699974,1398.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699975,610.5,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699976,777,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699977,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699978,310.8,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699979,621.6,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699981,310.8,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699982,777,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699983,699.3,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699984,310.8,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699985,1376.4,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699986,799.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699987,4091.64,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699991,932.4,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699992,1004.55,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699993,1004.55,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699994,1243.2,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699995,1554,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699996,1554,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699997,926.85,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699998,926.85,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20699999,477.3,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20700002,666,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20700003,888,2024-08-12 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700134,304.02,2024-07-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700135,304.02,2024-07-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700136,281.5,2024-07-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700137,900.8,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700138,301.32,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700139,304.02,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700140,325.08,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700141,325.08,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700144,312.48,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700145,379.44,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700146,435.24,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700148,312.48,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700149,1051.08,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700150,1093.68,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700151,1093.68,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000602,The ExtraCare Charitable Trust,20694700,540,2024-08-01 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20694701,-453.6,2024-08-01 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695724,604.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695725,1965.6,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695726,453.6,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695727,907.2,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695728,388.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695729,1360.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695730,1360.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695731,2116.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695732,1965.6,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695733,907.2,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695734,2116.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695735,1360.8,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695738,1166.4,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20695739,340.2,2024-08-06 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699792,604.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699793,1965.6,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699794,453.6,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699795,907.2,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699796,388.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699797,1360.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699798,1360.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699799,2116.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699800,1965.6,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699801,907.2,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699802,2116.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699803,1360.8,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20699805,453.6,2024-08-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000709,Action First Assesments Ltd,10923247,250,2024-07-31 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10923250,350,2024-07-31 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10923253,350,2024-07-31 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10923258,750,2024-07-31 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10923358,750,2024-07-31 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10924588,300,2024-08-14 00:00:00,Supplies,Professional Fees
ADULTS,10000709,Action First Assesments Ltd,10924602,255,2024-08-14 00:00:00,Supplies,Professional Fees
ADULTS,10000834,Sunrise Care Ltd,20698398,4179.56,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698497,3851.72,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698498,5587.44,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698499,3873.2,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698500,4529,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698501,5683.88,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698502,4041.2,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698503,3481.2,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698504,4285.36,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20698505,-2402.59,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000854,GOGOMADU CARE LIMITED,20698425,3780,2024-08-20 00:00:00,Contractual costs,Supported Living Packages
