Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000063,Orchard Lodge Care Home,20705089,3600,2024-09-17 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10000063,Orchard Lodge Care Home,20705090,3600,2024-09-17 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10926107,300,2024-08-31 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10926978,300,2024-09-09 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10927247,600,2024-09-11 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10927482,600,2024-09-15 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10928119,300,2024-09-20 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10928182,300,2024-09-23 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10928329,300,2024-09-25 00:00:00,Supplies,Professional Fees
ADULTS,10000322,Bondcare (London) Ltd Moorlands Main,20705116,4796,2024-09-17 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10000322,Bondcare (London) Ltd Moorlands Main,20705117,-2226.71,2024-09-17 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,10000365,Barbara Grell Consultancy Ltd,10926672,800,2024-09-05 00:00:00,Supplies,Professional Fees
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703900,437.47,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703902,4326,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703903,1767.14,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703904,1338.39,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703905,389.66,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703906,1728.05,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703907,2321.62,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703908,4975.88,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703909,559.07,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703910,1297.59,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703911,4309.52,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20703912,4975.88,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10926177,300,2024-09-02 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10926216,300,2024-09-02 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10926220,300,2024-09-02 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10926222,300,2024-09-02 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10927333,300,2024-09-12 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10927338,300,2024-09-12 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10927341,300,2024-09-12 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10927343,300,2024-09-12 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10927344,300,2024-09-12 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10927345,300,2024-09-12 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10928101,300,2024-09-20 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10928145,300,2024-09-20 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10928607,300,2024-09-27 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10928623,300,2024-09-27 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10928667,300,2024-09-27 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10928692,300,2024-09-27 00:00:00,Supplies,Professional Fees
ADULTS,10000517,Line of Sight Care Limited,20701983,2002.56,2024-08-29 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20701984,2670.08,2024-08-29 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20701985,2670.08,2024-08-29 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703958,1501.92,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703959,2169.44,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703960,810.56,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703961,1501.92,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703962,643.68,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703963,1335.04,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703964,2503.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703965,339.72,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703966,2169.44,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703967,1096.64,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703968,1501.92,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703970,1287.36,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703971,1335.04,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703972,584.08,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703973,619.84,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703974,1001.28,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703975,429.12,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703976,834.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703977,333.76,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703979,1001.28,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703980,2933.28,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20703981,6770.56,2024-09-08 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20703982,2670.08,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20704546,6290.2,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20704547,5765.2,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20704548,5185,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20704549,4965.2,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20706012,1697.72,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706013,1594.88,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706014,1697.72,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706015,557.65,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706017,1594.88,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706019,1778.08,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706020,1778.08,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706022,1627.24,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706023,2168.48,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706024,1909.16,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706025,1778.08,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706026,1848.56,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706027,1697.72,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706028,1627.24,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706029,1848.56,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706030,1220.43,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706031,2105.86,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706032,2180.71,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706033,1627.24,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706034,1533.38,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706035,1697.72,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706036,1627.24,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706037,2168.48,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706038,1290.91,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706039,1909.16,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706040,1778.08,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706041,1848.56,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706042,406.81,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706043,1627.24,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706044,1848.56,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706045,1220.43,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706046,1220.43,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706047,1220.43,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706048,406.81,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706049,2105.86,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706050,2180.71,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706051,1627.24,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706052,1650.44,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706053,1220.43,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706054,1125.78,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706055,406.81,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706056,813.62,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706057,2230.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706059,812.83,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706061,786.98,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706358,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706359,777,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706360,1087.8,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706361,466.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706362,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706363,932.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706364,621.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706365,777,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706367,1087.8,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706368,266.4,2024-09-08 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20706369,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706370,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706371,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706372,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706373,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706374,2175.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706375,2331,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706377,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706378,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706379,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706380,316.35,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706381,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706382,1554,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706383,621.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706385,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706386,621.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706387,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706388,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706389,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706390,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706391,444,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706392,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706393,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706394,2175.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706396,255.3,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706397,2331,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706399,1110,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706401,1398.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706402,621.6,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706403,777,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706404,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706405,310.8,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706406,599.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706408,310.8,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706409,255.3,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706410,1376.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706413,1265.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706414,699.3,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706415,316.35,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706416,4091.64,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706420,943.5,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706422,1298.7,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706423,932.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706424,1909.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706425,1909.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706426,1243.2,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706427,1554,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706428,1554,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706435,921.3,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706436,377.4,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20706437,921.3,2024-09-08 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700954,1261.12,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20700955,613.67,2024-08-23 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20703839,2332.44,2024-08-21 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20703840,18060.44,2024-08-21 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20705610,878.28,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705611,279,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705612,315.28,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705613,316.51,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705614,327.72,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705617,1261.12,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705618,312.48,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705619,256.68,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705621,630.56,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705622,312.48,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705623,1093.68,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20705624,1093.68,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000602,The ExtraCare Charitable Trust,20703995,604.8,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20703996,702,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20703997,453.6,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20703998,907.2,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20703999,388.8,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704000,1360.8,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704001,1360.8,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704002,1436.4,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704003,702,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704004,907.2,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704005,1436.4,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704006,1360.8,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704007,453.6,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704008,1458,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20704009,1458,2024-09-13 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000834,Sunrise Care Ltd,20704640,4179.56,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20701989,1148,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701990,1607.2,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701991,803.6,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701992,964.32,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701993,5401.6,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701994,826.56,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701995,321.44,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701996,757.68,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701997,1285.76,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20701998,1285.76,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20702001,459.2,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20702002,482.16,2024-09-02 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20704839,3851.72,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704840,5587.44,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704841,3873.2,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704842,4529,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704843,5683.88,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704844,4041.2,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704845,3481.2,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704846,4285.36,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704847,778.39,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704848,4359,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704849,778.39,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704850,4359,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704851,4359,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704852,4359,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20704853,4359,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000854,GOGOMADU CARE LIMITED,20704695,3780,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20704665,3572,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20704666,4169.12,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20704667,4277.4,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001017,GND Support Ltd,20704668,4383.48,2024-09-17 00:00:00,Contractual costs,Supported Living Packages
