Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000063,Orchard Lodge Care Home,20724808,3600,2024-12-10 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10934779,600,2024-11-29 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10935531,600,2024-12-03 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10936544,600,2024-12-11 00:00:00,Supplies,Professional Fees
ADULTS,10000286,Helen McKeown T/A HPM Social Care Consultancy LTD,10937001,600,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000322,Bondcare (London) Ltd Moorlands Main,20724853,4796,2024-12-10 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10000365,Barbara Grell Consultancy Ltd,10936074,1800,2024-12-08 00:00:00,Supplies,Professional Fees
ADULTS,10000365,Barbara Grell Consultancy Ltd,10936940,1800,2024-12-08 00:00:00,Supplies,Professional Fees
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725405,428.88,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725407,4326,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725408,1737.84,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725409,383.6,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725410,2269.68,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725411,4975.88,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725412,550.48,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725413,363.48,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725414,4309.52,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725415,4975.88,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725416,1188.52,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725417,934.08,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725418,1701.28,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725419,-1317.68,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725420,-1701.28,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725421,934.08,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20725422,1701.28,2024-12-10 00:00:00,Contractual costs,Home Care
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10935037,300,2024-12-02 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10935043,300,2024-12-02 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936913,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936914,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936917,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936926,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936933,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936949,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10936950,300,2024-12-16 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10937021,300,2024-12-17 00:00:00,Supplies,Professional Fees
ADULTS,10000517,Line of Sight Care Limited,20721933,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721935,982.35,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721936,466.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721937,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721938,932.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721939,621.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721942,982.35,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721944,266.4,2024-11-06 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20721945,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721946,1043.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721947,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721948,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721949,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721950,2175.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721951,527.25,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721952,2331,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721954,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721955,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721956,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721957,466.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721958,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721959,710.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721960,621.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721962,527.25,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721963,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721964,621.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721965,1043.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721966,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721967,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721968,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721969,444,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721970,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721971,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721972,2175.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721973,366.3,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721974,2331,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721976,1110,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721978,1398.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721979,621.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721980,777,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721981,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721982,310.8,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721983,621.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721985,310.8,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721986,310.8,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721987,1376.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721990,1265.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721991,932.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721992,466.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721993,932.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721994,621.6,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721996,4091.64,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20721997,4091.64,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722001,932.4,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722002,1975.8,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722003,1975.8,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722004,1243.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722005,1554,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722006,1554,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722007,499.5,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722008,499.5,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722012,799.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20722013,799.2,2024-11-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20723734,6290.2,2024-12-10 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20723735,5765.2,2024-12-10 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20723736,5185,2024-12-10 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20723737,4965.2,2024-12-10 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20725497,1501.92,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725498,2169.44,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725499,810.56,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725500,1501.92,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725501,667.52,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725502,1335.04,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725503,2503.2,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725505,2169.44,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725506,1096.64,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725507,1501.92,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725509,1287.36,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725510,1335.04,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725511,2670.08,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725512,596,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725513,619.84,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725514,1174.12,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725515,1335.04,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725516,619.84,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725517,834.4,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725518,333.76,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725519,1168.16,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725521,1001.28,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725522,2933.28,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725523,6770.56,2024-12-06 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20725524,506.6,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20725525,429.12,2024-12-06 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727737,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727739,1087.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727740,466.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727741,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727742,932.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727743,621.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727746,1087.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727748,266.4,2024-12-17 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20727749,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727750,1032.3,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727751,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727752,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727753,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727754,2175.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727755,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727756,2331,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727758,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727759,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727760,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727761,466.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727763,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727764,621.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727766,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727767,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727768,1032.3,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727769,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727770,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727771,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727772,444,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727773,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727774,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727775,2175.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727776,2331,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727778,1110,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727780,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727781,621.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727782,777,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727783,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727784,310.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727785,621.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727787,310.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727788,310.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727789,1376.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727790,1265.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727791,932.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727792,466.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727793,932.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727797,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727798,1398.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727799,4091.64,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727800,4091.64,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727803,288.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727804,399.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727805,1248.75,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727806,1248.75,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727807,932.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727808,1975.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727809,1975.8,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727810,1243.2,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727811,1554,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727812,1065.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727813,1554,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727814,1065.6,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727816,1683.72,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727817,1580.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727818,1683.72,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727819,554.36,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727821,1580.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727823,1763.24,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727824,1763.24,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727826,1611.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727827,1899.36,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727828,1763.24,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727829,716.06,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727831,1611.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727832,1835.12,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727833,1208.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727834,2088.08,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727835,1611.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727836,1414.55,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727838,1611.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727839,1280.76,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727840,1899.36,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727841,1763.24,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727842,716.06,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727843,402.96,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727844,1611.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727845,1835.12,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727846,1208.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727847,1208.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727848,1208.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727849,402.96,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727850,2088.08,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727851,1611.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727852,1531.61,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727853,1208.88,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727854,1118.08,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727855,402.96,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727856,805.92,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727857,2217.44,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727859,921.63,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727861,1436.84,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727862,780.4,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727863,1080.3,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727864,1080.3,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20727906,645,2024-12-17 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726133,900.8,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726134,301.32,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726135,315.28,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726136,325.08,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726139,1249.86,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726140,256.68,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726142,312.48,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726144,630.56,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726145,900.32,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726146,1082.52,2024-12-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20726147,1082.52,2024-12-16 00:00:00,Contractual costs,Home Care
