Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663138,496.34,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663140,437.79,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663141,515.46,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663142,1207.71,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663143,1332.68,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663144,293.76,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663145,1289.27,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663146,1748.54,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663147,3623.13,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663148,325,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663150,1207.71,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663151,1046,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663152,898.26,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663153,421.45,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663154,3623.13,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663155,3138,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663158,344.12,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20663159,996,2024-04-22 00:00:00,Contractual costs,Home Care
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665553,1157.5,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665554,1157.5,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665555,3472.5,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665556,3472.5,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665557,4630,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665558,-1818.93,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665559,-4630,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665560,-1157.5,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000489,Lightbulb Bespoke Care Ltd,20665561,-3472.5,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10910431,300,2024-03-28 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10910437,300,2024-03-28 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10911605,300,2024-04-11 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10911612,300,2024-04-11 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10911617,300,2024-04-11 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10911618,300,2024-04-11 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10911620,300,2024-04-11 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10912264,300,2024-04-18 00:00:00,Supplies,Professional Fees
ADULTS,10000499,Ann Maria Corrigan T/A Social Care Limited,10912824,300,2024-04-24 00:00:00,Supplies,Professional Fees
ADULTS,10000517,Line of Sight Care Limited,20657874,6290.2,2024-04-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20657875,5765.2,2024-04-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20657876,5185,2024-04-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20657877,4965.2,2024-04-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20659728,775.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659729,1436.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659730,638.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659731,1276.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659732,638.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659733,1436.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659734,592.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659735,342,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659736,1048.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659737,1915.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659738,1436.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659739,1915.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659740,3488.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659741,5472,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659743,1276.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659744,1276.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659745,1276.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659746,1915.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659747,923.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659748,957.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659749,2741.76,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20659750,6475.2,2024-04-01 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20660490,-1208.88,2024-04-12 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660569,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660570,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660571,726.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660572,2034.48,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660573,1017.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660574,435.96,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660575,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660576,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660577,871.92,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660578,581.28,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660579,726.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660581,2034.48,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660582,1017.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660585,332.16,2024-04-01 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20660586,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660587,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660588,1453.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660589,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660590,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660591,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660592,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660593,726.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660594,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660595,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660596,2034.48,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660597,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660598,2179.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660600,1328.64,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660601,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660602,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660603,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660604,363.3,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660605,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660609,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660610,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660611,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660612,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660613,1453.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660614,664.32,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660615,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660616,581.28,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660617,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660618,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660619,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660620,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660621,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660622,415.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660623,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660624,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660625,2034.48,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660626,519,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660627,2179.8,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660629,1038,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660631,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660632,1328.64,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660633,581.28,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660634,726.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660635,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660637,290.64,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660638,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660639,1307.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660640,290.64,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660641,1235.22,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660642,674.7,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660643,363.3,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660644,3823.96,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660647,581.28,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660648,1889.16,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660649,1889.16,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660650,1162.56,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660651,581.28,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660652,1453.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660653,1453.2,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660654,1683.72,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660655,270.72,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660656,1763.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660657,1580.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660658,1683.72,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660659,875.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660660,270.72,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660661,554.36,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660662,1763.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660664,1580.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660665,1667.44,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660667,601.35,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660669,1611.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660670,2157.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660671,1899.36,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660672,1763.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660673,1835.12,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660674,1683.72,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660675,1611.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660676,1835.12,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660677,1208.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660678,2088.08,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660679,2160.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660680,1611.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660681,1841.28,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660682,1683.72,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660683,1611.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660684,2157.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660685,1280.76,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660686,1899.36,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660687,1763.24,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660688,1835.12,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660689,402.96,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660690,1611.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660691,1835.12,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660692,1208.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660693,402.96,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660694,1208.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660695,1208.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660696,402.96,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660697,2088.08,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660698,2160.6,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660699,1611.84,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660700,1997.36,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660701,1208.88,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660702,1040.04,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660703,402.96,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660704,805.92,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660705,2217.44,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660707,957.32,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20660710,780.4,2024-04-01 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20665036,1572.55,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665037,4717.65,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665038,1441.3,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665039,1296.25,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665040,4323.9,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665041,3888.75,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665042,1241.3,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000517,Line of Sight Care Limited,20665043,3723.9,2024-04-30 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000524,Hands in Harmony Home Care Services,20660452,897.12,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660453,275.08,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660454,299.04,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660455,325.08,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660456,1142.76,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660457,312.47,2024-04-12 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660460,743.04,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660461,598.08,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660462,862.25,2024-04-12 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660463,296.24,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660464,867.56,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660465,555.72,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660468,296.24,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660469,650.16,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660470,1266.69,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660471,1068.12,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660472,1036.84,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20660473,1026.26,2024-04-11 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20664598,7489.08,2024-03-18 00:00:00,Contractual costs,Re-enablement
