Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10000517,Line of Sight Care Limited,20712617,619.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712618,309.92,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712619,834.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712620,333.76,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712622,1001.28,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712623,2933.28,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712624,6770.56,2024-10-09 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20712625,828.44,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20712626,667.52,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713224,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713225,777,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713226,832.5,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713227,466.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713228,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713229,788.1,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713230,621.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713231,777,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713233,832.5,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713234,266.4,2024-10-09 00:00:00,Contractual costs,Carers Payments
ADULTS,10000517,Line of Sight Care Limited,20713236,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713237,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713238,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713239,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713240,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713241,2175.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713242,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713243,2331,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713245,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713246,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713247,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713248,466.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713249,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713250,1554,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713251,621.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713253,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713254,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713255,621.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713256,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713257,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713258,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713259,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713260,444,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713261,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713262,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713263,2175.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713264,421.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713265,2331,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713267,1065.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713269,1398.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713270,621.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713271,777,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713272,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713273,310.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713274,621.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713276,310.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713277,310.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713278,1376.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713279,932.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713281,1265.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713282,932.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713283,466.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713284,865.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713285,1298.7,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713286,1298.7,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713287,4091.64,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713288,3214.86,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713292,932.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713293,1975.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713294,1975.8,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713295,1243.2,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713296,1554,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713297,1554,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20713298,288.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715157,1683.72,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715158,1580.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715159,1683.72,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715160,554.36,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715162,1580.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715164,1763.24,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715165,1763.24,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715167,805.92,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715168,2157.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715169,1899.36,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715170,1763.24,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715171,1835.12,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715172,1683.72,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715173,1611.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715174,1835.12,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715175,1208.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715176,2088.08,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715177,2160.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715178,1611.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715179,1555.26,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715180,1683.72,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715181,805.92,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715182,2157.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715183,1234.87,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715184,1899.36,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715185,1763.24,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715186,1835.12,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715187,402.96,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715188,1611.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715189,1835.12,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715190,1208.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715191,1193.71,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715192,1208.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715193,402.96,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715194,2088.08,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715195,2160.6,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715196,1611.84,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715197,1711.34,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715198,1208.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715199,1118.08,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715200,402.96,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715201,805.92,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715202,2217.44,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715204,667.13,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715206,780.4,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715207,622.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715208,622.88,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000517,Line of Sight Care Limited,20715210,321.44,2024-10-09 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20709302,4552.02,2024-09-10 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20709303,18060.44,2024-09-10 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20713209,565.38,2024-09-16 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713210,900.8,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713211,267.84,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713212,315.28,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713213,1002.14,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713214,312.48,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713217,613.67,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713218,312.48,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713219,1093.68,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713220,1093.68,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713888,2360.66,2024-09-07 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20713889,18060.44,2024-09-07 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20713890,325.08,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713891,325.08,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713894,1029.42,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20713895,740.15,2024-10-21 00:00:00,Contractual costs,Home Care
ADULTS,10000524,Hands in Harmony Home Care Services,20715096,1429.56,2024-10-25 00:00:00,Contractual costs,Re-enablement
ADULTS,10000524,Hands in Harmony Home Care Services,20715097,18060.44,2024-10-25 00:00:00,Contractual costs,Re-enablement
ADULTS,10000602,The ExtraCare Charitable Trust,20713949,604.8,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713950,453.6,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713951,907.2,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713952,388.8,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713953,1360.8,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713954,1360.8,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713956,907.2,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713957,1360.8,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713959,453.6,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713960,583.2,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713961,583.2,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713962,1814.4,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000602,The ExtraCare Charitable Trust,20713963,1814.4,2024-10-25 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,10000709,Action First Assesments Ltd,10930129,250,2024-10-09 00:00:00,Supplies,Professional Fees
ADULTS,10000834,Sunrise Care Ltd,20711148,4179.56,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20708743,1148,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708744,1607.2,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708745,803.6,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708746,964.32,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708747,5401.6,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708748,826.56,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708749,321.44,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708750,757.68,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708751,1285.76,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708752,1285.76,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708753,964.32,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708754,1102.08,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708756,459.2,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20708757,482.16,2024-10-01 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709880,1148,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709881,1607.2,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709882,803.6,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709883,964.32,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709884,5401.6,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709885,826.56,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709886,321.44,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709887,757.68,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709888,1285.76,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709889,1285.76,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709890,1285.76,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709891,642.88,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709892,459.2,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20709893,482.16,2024-10-07 00:00:00,Contractual costs,Home Care
ADULTS,10000850,Zach´s Care PVT LTD,20711629,3851.72,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711630,5587.44,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711631,3873.2,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711632,4529,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711633,5683.88,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711634,4041.2,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711635,3481.2,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10000850,Zach´s Care PVT LTD,20711636,4285.36,2024-10-15 00:00:00,Contractual costs,Supported Living Packages
