Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,General Legal Fees,Professional Fees,5101090519,45295,****REDACTED COMMERCIALLY SENSITIVE****,92900
City Development,Misc. Expenses - Gen,General Services Expenses,5101093335,45317,****REDACTED COMMERCIALLY SENSITIVE****,34578
City Development,General Legal Fees,Professional Fees,1906171700,45316,****REDACTED COMMERCIALLY SENSITIVE****,23000
Capital Regen,Capital Regen,Fees,5101092675,45310,****REDACTED COMMERCIALLY SENSITIVE****,10250
Finance & Resources,General Legal Fees,Professional Fees,1906165875,45310,****REDACTED COMMERCIALLY SENSITIVE****,8164.63
Neighbourhoods,General Legal Fees,Professional Fees,1906131699,45282,****REDACTED COMMERCIALLY SENSITIVE****,7328.39
Children & Young Peo,General Legal Fees,Professional Fees,1906147145,45300,****REDACTED COMMERCIALLY SENSITIVE****,4231
Children & Young Peo,General Legal Fees,Professional Fees,5101089885,45287,****REDACTED COMMERCIALLY SENSITIVE****,3658.05
Finance & Resources,General Legal Fees,Professional Fees,1906132452,45282,****REDACTED COMMERCIALLY SENSITIVE****,3478.5
Neighbourhoods,General Legal Fees,Professional Fees,1906161179,45308,****REDACTED COMMERCIALLY SENSITIVE****,2893.5
Capital Regen,Capital Regen,Fees,5101093347,45317,****REDACTED COMMERCIALLY SENSITIVE****,2683.5
Children & Young Peo,General Legal Fees,Professional Fees,1906132445,45282,****REDACTED COMMERCIALLY SENSITIVE****,2284.5
Children & Young Peo,General Legal Fees,Professional Fees,5101091612,45303,****REDACTED COMMERCIALLY SENSITIVE****,2033.5
Children & Young Peo,"Legl Disburs-Med,etc",Professional Fees,1906158276,45306,****REDACTED COMMERCIALLY SENSITIVE****,1495
Children & Young Peo,General Legal Fees,Professional Fees,5101090228,45293,****REDACTED COMMERCIALLY SENSITIVE****,1459.5
City Development,General Legal Fees,Professional Fees,1906161178,45308,****REDACTED COMMERCIALLY SENSITIVE****,1420
Children & Young Peo,General Legal Fees,Professional Fees,5101088792,45274,****REDACTED COMMERCIALLY SENSITIVE****,1400
Children & Young Peo,General Legal Fees,Professional Fees,1906147147,45300,****REDACTED COMMERCIALLY SENSITIVE****,1248.5
Neighbourhoods,General Legal Fees,Professional Fees,1906174620,45317,****REDACTED COMMERCIALLY SENSITIVE****,1192
Children & Young Peo,"Legl Disburs-Med,etc",Professional Fees,1906162975,45309,****REDACTED COMMERCIALLY SENSITIVE****,967.2
Children & Young Peo,General Legal Fees,Professional Fees,1906147153,45300,****REDACTED COMMERCIALLY SENSITIVE****,900
Finance & Resources,General Legal Fees,Professional Fees,5101091058,45300,****REDACTED COMMERCIALLY SENSITIVE****,853
Children & Young Peo,"Legl Disburs-Med,etc",Professional Fees,1906149129,45301,****REDACTED COMMERCIALLY SENSITIVE****,780
Children & Young Peo,General Legal Fees,Professional Fees,5101093021,45315,****REDACTED COMMERCIALLY SENSITIVE****,737.8
Children & Young Peo,General Legal Fees,Professional Fees,5101091043,45300,****REDACTED COMMERCIALLY SENSITIVE****,724
Children & Young Peo,General Legal Fees,Professional Fees,5101092869,45314,****REDACTED COMMERCIALLY SENSITIVE****,690.9
Children & Young Peo,General Legal Fees,Professional Fees,5101091034,45300,****REDACTED COMMERCIALLY SENSITIVE****,684
Children & Young Peo,General Legal Fees,Professional Fees,1906147146,45300,****REDACTED COMMERCIALLY SENSITIVE****,676.5
Children & Young Peo,General Legal Fees,Professional Fees,5101093354,45317,****REDACTED COMMERCIALLY SENSITIVE****,670.67
Children & Young Peo,General Legal Fees,Professional Fees,5101092704,45312,****REDACTED COMMERCIALLY SENSITIVE****,606.35
Children & Young Peo,General Legal Fees,Professional Fees,1906132458,45282,****REDACTED COMMERCIALLY SENSITIVE****,586.5
Children & Young Peo,"Legl Disburs-Med,etc",Professional Fees,1906168551,45314,****REDACTED COMMERCIALLY SENSITIVE****,568.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158494,45306,****REDACTED PERSONAL INFO****,82413.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159408,45306,****REDACTED PERSONAL INFO****,21579
Neighbourhoods,General Legal Fees,Professional Fees,1906132468,45282,****REDACTED PERSONAL INFO****,17050
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159158,45306,****REDACTED PERSONAL INFO****,15680
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159117,45306,****REDACTED PERSONAL INFO****,13576.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906137541,45293,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906148147,45300,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906160314,45307,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906168649,45314,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158527,45306,****REDACTED PERSONAL INFO****,10961.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906167785,45313,****REDACTED PERSONAL INFO****,10645.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158442,45306,****REDACTED PERSONAL INFO****,10025.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158975,45306,****REDACTED PERSONAL INFO****,10011.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158572,45306,****REDACTED PERSONAL INFO****,9643.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158360,45306,****REDACTED PERSONAL INFO****,9122.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140120,45293,****REDACTED PERSONAL INFO****,9002.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906146728,45299,****REDACTED PERSONAL INFO****,8682.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158347,45306,****REDACTED PERSONAL INFO****,8662.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159024,45306,****REDACTED PERSONAL INFO****,8509.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158333,45306,****REDACTED PERSONAL INFO****,8470.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158947,45306,****REDACTED PERSONAL INFO****,8301.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158374,45306,****REDACTED PERSONAL INFO****,7765.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158859,45306,****REDACTED PERSONAL INFO****,7411.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158506,45306,****REDACTED PERSONAL INFO****,7369.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158386,45306,****REDACTED PERSONAL INFO****,7258.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158369,45306,****REDACTED PERSONAL INFO****,7238.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158291,45306,****REDACTED PERSONAL INFO****,7049.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158685,45306,****REDACTED PERSONAL INFO****,7029.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158667,45306,****REDACTED PERSONAL INFO****,6958.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158404,45306,****REDACTED PERSONAL INFO****,6795.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158288,45306,****REDACTED PERSONAL INFO****,6749.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158495,45306,****REDACTED PERSONAL INFO****,6612.28
City Development,Ch For Admission (Ge,Fees and Charges,1906167513,45313,****REDACTED PERSONAL INFO****,6548.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140132,45293,****REDACTED PERSONAL INFO****,6382.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158344,45306,****REDACTED PERSONAL INFO****,6342.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158432,45306,****REDACTED PERSONAL INFO****,6263
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140146,45293,****REDACTED PERSONAL INFO****,6168.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159034,45306,****REDACTED PERSONAL INFO****,6148.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158688,45306,****REDACTED PERSONAL INFO****,6037.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140137,45293,****REDACTED PERSONAL INFO****,5801.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158403,45306,****REDACTED PERSONAL INFO****,5734.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159074,45306,****REDACTED PERSONAL INFO****,5600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158588,45306,****REDACTED PERSONAL INFO****,5526.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158452,45306,****REDACTED PERSONAL INFO****,5448.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158476,45306,****REDACTED PERSONAL INFO****,5401.28
Children & Young Peo,Voluntary Assocs (Ge,Agency & Contract Services,1906165863,45310,****REDACTED PERSONAL INFO****,5386.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140140,45293,****REDACTED PERSONAL INFO****,5290.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159029,45306,****REDACTED PERSONAL INFO****,5246.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158812,45306,****REDACTED PERSONAL INFO****,5228.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159262,45306,****REDACTED PERSONAL INFO****,5173
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158891,45306,****REDACTED PERSONAL INFO****,5151.88
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906101936,45265,ALT VALLEY COMMUNITY TRUST,13750
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158297,45306,****REDACTED PERSONAL INFO****,5085.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158996,45306,****REDACTED PERSONAL INFO****,5023.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906149367,45301,****REDACTED PERSONAL INFO****,5018
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906174632,45317,****REDACTED PERSONAL INFO****,5018
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158619,45306,****REDACTED PERSONAL INFO****,4908.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158616,45306,****REDACTED PERSONAL INFO****,4887.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158510,45306,****REDACTED PERSONAL INFO****,4884.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906167782,45313,****REDACTED PERSONAL INFO****,4822.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906121461,45278,****REDACTED PERSONAL INFO****,4746.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158684,45306,****REDACTED PERSONAL INFO****,4687.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158433,45306,****REDACTED PERSONAL INFO****,4666.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140109,45293,****REDACTED PERSONAL INFO****,4640.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158306,45306,****REDACTED PERSONAL INFO****,4600.36
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906101934,45265,ALT VALLEY COMMUNITY TRUST,13750
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159258,45306,****REDACTED PERSONAL INFO****,4429.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159033,45306,****REDACTED PERSONAL INFO****,4421.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158889,45306,****REDACTED PERSONAL INFO****,4360
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158301,45306,****REDACTED PERSONAL INFO****,4324.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158450,45306,****REDACTED PERSONAL INFO****,4274.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158307,45306,****REDACTED PERSONAL INFO****,4230.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158782,45306,****REDACTED PERSONAL INFO****,4221.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140127,45293,****REDACTED PERSONAL INFO****,4171.2
City Law & Governanc,Medical Fees (Genera,Professional Fees,1906145706,45296,****REDACTED PERSONAL INFO****,4153.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158925,45306,****REDACTED PERSONAL INFO****,4134.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158285,45306,****REDACTED PERSONAL INFO****,4124.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159037,45306,****REDACTED PERSONAL INFO****,4071.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159030,45306,****REDACTED PERSONAL INFO****,4068.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906149366,45301,****REDACTED PERSONAL INFO****,4056.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158329,45306,****REDACTED PERSONAL INFO****,4037.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906146727,45299,****REDACTED PERSONAL INFO****,4021.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158687,45306,****REDACTED PERSONAL INFO****,4021.84
Children & Young Peo,Counsel Fees,Professional Fees,1906167693,45313,****REDACTED PERSONAL INFO****,4000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159407,45306,****REDACTED PERSONAL INFO****,3973.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158764,45306,****REDACTED PERSONAL INFO****,3966
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140110,45293,****REDACTED PERSONAL INFO****,3959.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158449,45306,****REDACTED PERSONAL INFO****,3955.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906174636,45317,****REDACTED PERSONAL INFO****,3955.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906142551,45295,****REDACTED PERSONAL INFO****,3952.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906174637,45317,****REDACTED PERSONAL INFO****,3952.76
City Development,Events,General Services Expenses,1906167685,45313,****REDACTED PERSONAL INFO****,3950
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158336,45306,****REDACTED PERSONAL INFO****,3930.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906174634,45317,****REDACTED PERSONAL INFO****,3893.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158456,45306,****REDACTED PERSONAL INFO****,3879.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158866,45306,****REDACTED PERSONAL INFO****,3873.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158398,45306,****REDACTED PERSONAL INFO****,3869.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158303,45306,****REDACTED PERSONAL INFO****,3860
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159054,45306,****REDACTED PERSONAL INFO****,3860
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159377,45306,****REDACTED PERSONAL INFO****,3853.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158653,45306,****REDACTED PERSONAL INFO****,3829.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906174630,45317,****REDACTED PERSONAL INFO****,3796.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906174631,45317,****REDACTED PERSONAL INFO****,3796.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158314,45306,****REDACTED PERSONAL INFO****,3780.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159175,45306,****REDACTED PERSONAL INFO****,3750.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159294,45306,****REDACTED PERSONAL INFO****,3725.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158805,45306,****REDACTED PERSONAL INFO****,3701.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158511,45306,****REDACTED PERSONAL INFO****,3701.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158290,45306,****REDACTED PERSONAL INFO****,3665.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158631,45306,****REDACTED PERSONAL INFO****,3595.84
Adult Services & Hea,Counsel Fees,Professional Fees,1906158278,45306,****REDACTED PERSONAL INFO****,3575
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158517,45306,****REDACTED PERSONAL INFO****,3571.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158641,45306,****REDACTED PERSONAL INFO****,3557.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158408,45306,****REDACTED PERSONAL INFO****,3545.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159056,45306,****REDACTED PERSONAL INFO****,3474.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158474,45306,****REDACTED PERSONAL INFO****,3447.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158295,45306,****REDACTED PERSONAL INFO****,3446.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158304,45306,****REDACTED PERSONAL INFO****,3437.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158448,45306,****REDACTED PERSONAL INFO****,3331.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159089,45306,****REDACTED PERSONAL INFO****,3323.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158429,45306,****REDACTED PERSONAL INFO****,3292.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158317,45306,****REDACTED PERSONAL INFO****,3278.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159195,45306,****REDACTED PERSONAL INFO****,3277.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158376,45306,****REDACTED PERSONAL INFO****,3269.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158867,45306,****REDACTED PERSONAL INFO****,3242.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158895,45306,****REDACTED PERSONAL INFO****,3242.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158352,45306,****REDACTED PERSONAL INFO****,3239.96
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101092789,45314,****REDACTED PERSONAL INFO****,3226
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158591,45306,****REDACTED PERSONAL INFO****,3224.69
City Law & Governanc,Medical Fees (Genera,Professional Fees,1906132622,45288,****REDACTED PERSONAL INFO****,3221.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906140128,45293,****REDACTED PERSONAL INFO****,3207.75
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906101935,45265,ALT VALLEY COMMUNITY TRUST,13750
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158335,45306,****REDACTED PERSONAL INFO****,3148.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158678,45306,****REDACTED PERSONAL INFO****,3133.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158318,45306,****REDACTED PERSONAL INFO****,3119.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159097,45306,****REDACTED PERSONAL INFO****,3108.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159302,45306,****REDACTED PERSONAL INFO****,3085.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906161202,45308,****REDACTED PERSONAL INFO****,3073.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158879,45306,****REDACTED PERSONAL INFO****,3071.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159150,45306,****REDACTED PERSONAL INFO****,3065
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158373,45306,****REDACTED PERSONAL INFO****,3064.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158326,45306,****REDACTED PERSONAL INFO****,3043.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158581,45306,****REDACTED PERSONAL INFO****,3031.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159251,45306,****REDACTED PERSONAL INFO****,3031.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158294,45306,****REDACTED PERSONAL INFO****,3029.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158606,45306,****REDACTED PERSONAL INFO****,3027.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158477,45306,****REDACTED PERSONAL INFO****,3018.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158348,45306,****REDACTED PERSONAL INFO****,3017.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158629,45306,****REDACTED PERSONAL INFO****,3017.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158322,45306,****REDACTED PERSONAL INFO****,2990.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158869,45306,****REDACTED PERSONAL INFO****,2961.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158890,45306,****REDACTED PERSONAL INFO****,2961.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906167166,45313,****REDACTED PERSONAL INFO****,2948.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158323,45306,****REDACTED PERSONAL INFO****,2937.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158712,45306,****REDACTED PERSONAL INFO****,2930.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906167784,45313,****REDACTED PERSONAL INFO****,2918.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158927,45306,****REDACTED PERSONAL INFO****,2898
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159116,45306,****REDACTED PERSONAL INFO****,2841.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159015,45306,****REDACTED PERSONAL INFO****,2841.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158504,45306,****REDACTED PERSONAL INFO****,2817.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159020,45306,****REDACTED PERSONAL INFO****,2794.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158635,45306,****REDACTED PERSONAL INFO****,2792.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158366,45306,****REDACTED PERSONAL INFO****,2789.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159405,45306,****REDACTED PERSONAL INFO****,2780.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158397,45306,****REDACTED PERSONAL INFO****,2778.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158574,45306,****REDACTED PERSONAL INFO****,2776.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158496,45306,****REDACTED PERSONAL INFO****,2776.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158885,45306,****REDACTED PERSONAL INFO****,2752.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158790,45306,****REDACTED PERSONAL INFO****,2749.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159331,45306,****REDACTED PERSONAL INFO****,2748.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158482,45306,****REDACTED PERSONAL INFO****,2739.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158548,45306,****REDACTED PERSONAL INFO****,2725.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158892,45306,****REDACTED PERSONAL INFO****,2719.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158368,45306,****REDACTED PERSONAL INFO****,2705.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159191,45306,****REDACTED PERSONAL INFO****,2702
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158350,45306,****REDACTED PERSONAL INFO****,2670.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158292,45306,****REDACTED PERSONAL INFO****,2660.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158717,45306,****REDACTED PERSONAL INFO****,2644
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159356,45306,****REDACTED PERSONAL INFO****,2644
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159238,45306,****REDACTED PERSONAL INFO****,2640.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158384,45306,****REDACTED PERSONAL INFO****,2620.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159311,45306,****REDACTED PERSONAL INFO****,2614.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158320,45306,****REDACTED PERSONAL INFO****,2614.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158381,45306,****REDACTED PERSONAL INFO****,2591.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159304,45306,****REDACTED PERSONAL INFO****,2591.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158599,45306,****REDACTED PERSONAL INFO****,2586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159291,45306,****REDACTED PERSONAL INFO****,2585.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159189,45306,****REDACTED PERSONAL INFO****,2582.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158554,45306,****REDACTED PERSONAL INFO****,2567.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159332,45306,****REDACTED PERSONAL INFO****,2563.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159147,45306,****REDACTED PERSONAL INFO****,2538.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158906,45306,****REDACTED PERSONAL INFO****,2535.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158419,45306,****REDACTED PERSONAL INFO****,2530.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906167771,45313,****REDACTED PERSONAL INFO****,2529.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158611,45306,****REDACTED PERSONAL INFO****,2505.08
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906131808,45282,****REDACTED PERSONAL INFO****,2500
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159351,45306,****REDACTED PERSONAL INFO****,2493.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158305,45306,****REDACTED PERSONAL INFO****,2477.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158405,45306,****REDACTED PERSONAL INFO****,2463.56
City Law & Governanc,Medical Fees (Genera,Professional Fees,1906132621,45288,****REDACTED PERSONAL INFO****,2461.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159096,45306,****REDACTED PERSONAL INFO****,2449.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158586,45306,****REDACTED PERSONAL INFO****,2406.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158630,45306,****REDACTED PERSONAL INFO****,2393.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158775,45306,****REDACTED PERSONAL INFO****,2379.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158299,45306,****REDACTED PERSONAL INFO****,2367.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158620,45306,****REDACTED PERSONAL INFO****,2354.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158436,45306,****REDACTED PERSONAL INFO****,2349.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906159224,45306,****REDACTED PERSONAL INFO****,2347.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158325,45306,****REDACTED PERSONAL INFO****,2334.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158526,45306,****REDACTED PERSONAL INFO****,2326.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906158287,45306,****REDACTED PERSONAL INFO****,2323.16
