Payment Date, Description ,Gross Amount, Supplier Name 
 14-Sep-23,Comp. Operations,"£3,304.80",SSS Public Safety Limited
21-Sep-23,Service Charges,"£3,212.99",BAM FM Ltd
 07-Sep-23,Building Programmed Maintenance,"£3,180.00",William Jones & Partners Limited
 21-Sep-23,Uniform and Clothing,"£3,179.35",Cooneen At Work Limited
 21-Sep-23,Mobile Data Costs,"£3,159.50",Telefonica UK Limited (O2) (41341813)
 21-Sep-23,Mobile Data Costs,"£3,152.40",Telefonica UK Limited (O2) (41341813)
 21-Sep-23,Mobile Data Costs,"£3,141.60",Telefonica UK Limited (O2) (41341813)
 07-Sep-23,Forensic Fees - General,"£3,119.95",Redacted
 07-Sep-23,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
 21-Sep-23,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
 21-Sep-23,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
 21-Sep-23,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
 28-Sep-23,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
 21-Sep-23,Service Charges,"£3,105.60",City Transport & Storage Ltd
 07-Sep-23,Service Charges,"£3,091.20",City Transport & Storage Ltd
 21-Sep-23,Furniture Purchases,"£3,077.28",Flexiform Business Furniture Limited
 28-Sep-23,Rates,"£3,069.00",Liverpool City Council1
 21-Sep-23,Pathologists Fees,"£3,065.45",Redacted
 07-Sep-23,Uniform and Clothing,"£3,063.34",Redacted
 21-Sep-23,Furniture Purchases,"£3,041.60",Posturite (UK) Ltd
 07-Sep-23,Comp. Operations,"£3,025.80",Cisilion Limited
 28-Sep-23,Vehicle Costs,"£3,008.19",BMC Mechanical LTD
 21-Sep-23,Diesel,"£2,983.44",Standard Fuel Oils Limited
 07-Sep-23,Rates,"£2,977.00",Sefton MBC (Rates Account) 93226667
28-Sep-23,Diesel,"£2,970.00",Standard Fuel Oils Limited
 14-Sep-23,Mechanical Reactive Maintenance,"£2,963.40",BAM FM Ltd
08-Sep-23, Services and Legal Expenses ,"£2,930.30", Bank Charges 
 28-Sep-23,Vehicle Costs,"£2,926.75",BMC Mechanical LTD
 21-Sep-23,Employers Liability & TP,"£2,900.00",CPOSA
 14-Sep-23,Forensic Fees - General,"£2,879.76",Redacted
 14-Sep-23,Uniform and Clothing,"£2,867.76",Michael Lupton Associates Limited
 21-Sep-23,Forensic Fees - General,"£2,853.10",Redacted
 28-Sep-23,Payment for Services,"£2,816.70",Allied Publicity Services (Manchester) Limited t/a APS Group
 14-Sep-23,Services & Legal Expenses,"£2,800.00",RAFAC t/a 1913 Air Cadets
 21-Sep-23,Payment for Services,"£2,796.00",Armstrong Watson LLP
 28-Sep-23,Rates,"£2,794.00",Liverpool City Council1
 14-Sep-23,Vehicle Costs,"£2,784.26",BMC Mechanical LTD
 14-Sep-23,Forensic Fees - General,"£2,784.00",Redacted
 21-Sep-23,Forensic Fees - General,"£2,760.00",Redacted
 14-Sep-23,Call Charges,"£2,726.40",Vodafone Ltd 70649252 (Formerly Cable & Wireless)
 14-Sep-23,Call Charges,"£2,726.40",Vodafone Ltd 70649252 (Formerly Cable & Wireless)
 14-Sep-23,Call Charges,"£2,726.40",Vodafone Ltd 70649252 (Formerly Cable & Wireless)
 14-Sep-23,Call Charges,"£2,726.40",Vodafone Ltd 70649252 (Formerly Cable & Wireless)
 14-Sep-23,Call Charges,"£2,726.40",Vodafone Ltd 70649252 (Formerly Cable & Wireless)
 21-Sep-23,Capital Asset Clearing A/c Intangibles,"£2,719.80",Softcat Plc
 14-Sep-23,Vehicle Costs,"£2,660.43",BMC Mechanical LTD
 21-Sep-23,Training Course Fees,"£2,650.00",GMCA (PCC for Greater Manchester)
 28-Sep-23,Building Reactive Maintenance,"£2,608.88",Graham Asset Management Ltd
 21-Sep-23,Vehicle Costs,"£2,590.61",Michelin Tyre PLC
 07-Sep-23,Payment for Services,"£2,571.00",Selectamark Security Systems
 28-Sep-23,Telecommunications,"£2,562.00",Redacted
 28-Sep-23,Vehicle Costs,"£2,511.28",eStar Truck and Van Ltd
 07-Sep-23,Forensic Fees - General,"£2,502.00",Redacted
 28-Sep-23,Legal Expenses - Civil Litigation,"£2,500.00",Redacted
 14-Sep-23,Printing Stationery & Office Exps.,"£2,490.00",CoPaCC Limited
 28-Sep-23,Legal Expenses - Other,"£2,490.00",Redacted
 28-Sep-23,Vehicle Costs,"£2,490.00",Driver and Vehicle Licensing Agency
 28-Sep-23,Support Staff-Temporary Staff Wages,"£2,489.76",Michael Page International Recruitment Limited
 14-Sep-23,Maintenance of Dogs,"£2,482.97",Crown Pet Foods
 28-Sep-23,Rates,"£2,470.00",Liverpool City Council1
 21-Sep-23,Tyres & Tubes,"£2,458.56",ATS Euromaster Limited
 07-Sep-23,Payment for Services,"£2,450.37",Arthur J Gallagher Insurance Brokers Ltd
 21-Sep-23,Vehicle Costs,"£2,420.98",A P Fleet Services Ltd
 14-Sep-23,Building Reactive Maintenance,"£2,413.74",Graham Asset Management Ltd
 14-Sep-23,Training Course Fees,"£2,400.00",Mayor`s Office for Policing and Crime
 21-Sep-23,Tyres & Tubes,"£2,369.76",ATS Euromaster Limited
 21-Sep-23,Vehicle Costs,"£2,354.40",Vision Unique Equipment Ltd
 14-Sep-23,Telecommunications,"£2,352.00",Redacted
 20-Sep-23,Informants Expenses,"£2,350.47",Redacted
 14-Sep-23,Cleaning and Domestic Supplies,"£2,341.75",Arrow County Supplies
 28-Sep-23,H/W Purchases,"£2,331.96",Dell Corporation Limited
 28-Sep-23,H/W Purchases,"£2,331.96",Dell Corporation Limited
 28-Sep-23,Services & Legal Expenses,"£2,325.00",Liverpool John Moores University
 14-Sep-23,Support Staff-Temporary Staff Wages,"£2,322.54",Red Snapper Recruitment Limited
 21-Sep-23,Vehicle Costs,"£2,320.13",A P Fleet Services Ltd
 14-Sep-23,Electrical Reactive Maintenance,"£2,311.26",BAM FM Ltd
 21-Sep-23,Waste Disposal,"£2,310.00",Redacted
 07-Sep-23,Payment for Services,"£2,250.00",CDP Talks
 28-Sep-23,Legal Expenses - Civil Litigation,"£2,250.00",Redacted
 28-Sep-23,Comp. Operations,"£2,244.00",Cell Tech Innovations
 28-Sep-23,Legal Expenses - Civil Litigation,"£2,239.20",Redacted
 14-Sep-23,Additional Vehicle Recharge,"£2,227.20",Automobile Association Developments Limited
 21-Sep-23,Training Course Fees,"£2,226.67",College of Policing Limited
 07-Sep-23,Service Charges,"£2,212.32",BAM FM Ltd
 07-Sep-23,Uniform and Clothing,"£2,209.68",Cooneen Defence Limited
 07-Sep-23,Prisoner Meals,"£2,208.51",BFS Group Limited t/a Bidvest Foodservice
 21-Sep-23,Hired Vehicle & Plant,"£2,192.40",Redacted
 21-Sep-23,Pathologists Fees,"£2,185.83",Redacted
 21-Sep-23,Vehicle Costs,"£2,184.00",eStar Truck and Van Ltd
 14-Sep-23,Electrical Reactive Maintenance,"£2,181.96",BAM FM Ltd
 07-Sep-23,Medical Fees,"£2,160.00",Redacted
 07-Sep-23,Medical Fees,"£2,160.00",Redacted
 14-Sep-23,Medical Fees,"£2,160.00",Redacted
 21-Sep-23,Medical Fees,"£2,160.00",Redacted
 07-Sep-23,Support Staff-Temporary Staff Wages,"£2,158.60",Red Snapper Recruitment Limited
 07-Sep-23,Fuel Pump Repairs,"£2,157.60",LCM Environmental Services Limited
 21-Sep-23,Vehicle Costs,"£2,143.44",Swansway Garages Ltd t/a Swansway Chester Peugeot
 21-Sep-23,Vehicle Costs,"£2,126.78",Halliwell Jones Ltd
 14-Sep-23,Cleaning and Domestic Supplies,"£2,113.03",Arrow County Supplies
 28-Sep-23,Purchase of Horses,"£2,110.00",North West Farrier Services Ltd
 28-Sep-23,Training Course Fees,"£2,107.20",CJS Event Solutions
 28-Sep-23,Training Course Fees,"£2,085.00",Police Superintendents' Association Limited
 28-Sep-23,Rates,"£2,080.00",Liverpool City Council1
 28-Sep-23,Pathologists Fees,"£2,077.58",Redacted
 21-Sep-23,Building Reactive Maintenance,"£2,054.40",RIBA Enterprises Ltd t/a NBS
 28-Sep-23,Rates,"£2,033.00",Liverpool City Council1
 14-Sep-23,Cleaning and Domestic Supplies,"£2,026.03",Arrow County Supplies
 14-Sep-23,Operational Equipment,"£2,014.38",Redacted
 21-Sep-23,Forensic Fees - General,"£1,993.20",Redacted
27-Sep-23, Direct Transport Costs ,"£1,988.86", Allstar 
 21-Sep-23,Forensic Fees - General,"£1,985.28",Redacted
20-Sep-23, Direct Transport Costs ,"£1,981.09", Allstar 
 07-Sep-23,General Subscriptions,"£1,980.00",Social & Market Strategic Research Ltd
 28-Sep-23,General Subscriptions,"£1,980.00",Social & Market Strategic Research Ltd
 07-Sep-23,Forensic Fees - General,"£1,939.42",Redacted
 28-Sep-23,Capital Asset Clearing A/c Vehicles,"£1,916.70",Halfords Ltd
 28-Sep-23,Cleaning and Domestic Supplies,"£1,916.58",Arrow County Supplies
 21-Sep-23,Rates,"£1,909.00",Knowsley MBC
 07-Sep-23,Building Reactive Maintenance,"£1,879.45",Graham Asset Management Ltd
 14-Sep-23,H/W Purchases,"£1,874.70",CBC Computer Systems Ltd
 07-Sep-23,Payment for Services,"£1,860.00",Champions (UK) Plc t/a Champions Speakers UK
 14-Sep-23,Technical Equipment,"£1,852.80",Redacted
 07-Sep-23,Vehicle Costs,"£1,838.40",Unipar Services
 28-Sep-23,Call Out and Service Costs,"£1,838.39",Arnold Clark Finance Ltd
 07-Sep-23,Support Staff-Temporary Staff Wages,"£1,817.05",Red Snapper Recruitment Limited
 21-Sep-23,Legal Expenses - Civil Litigation,"£1,814.40",Redacted
 07-Sep-23,S/W Licences,"£1,800.00",WPC Software Ltd
 14-Sep-23,Purchase of Police Dogs,"£1,800.00",Von Wolf Sport & Service Dog Equipment Ltd
 14-Sep-23,Training Course Fees,"£1,800.00",Alder Hey Childrens NHS Trust
 21-Sep-23,H/W Purchases,"£1,797.90",Motorola Ltd
 14-Sep-23,Locksmith Customer Spend,"£1,787.40",Graham Asset Management Ltd
 28-Sep-23,Training Course Fees,"£1,786.00",College of Policing Limited
 28-Sep-23,Rates,"£1,771.00",Wirral MBC
 07-Sep-23,Data Network,"£1,764.47",EE Ltd (Airtime)
 21-Sep-23,Forensic Fees - General,"£1,762.80",Redacted
 21-Sep-23,Protective Clothing,"£1,743.91",Elis UK
 21-Sep-23,Refreshments,"£1,734.60",Tranmere Rovers FC Ltd
 28-Sep-23,Operational Equipment,"£1,728.00",Redacted
 28-Sep-23,Training Course Fees,"£1,699.20",SDN Enterprises Limited
 14-Sep-23,Forensic Fees - General,"£1,695.74",Redacted
 14-Sep-23,Mechanical Reactive Maintenance,"£1,694.88",BAM FM Ltd
 07-Sep-23,Cleaning and Domestic Supplies,"£1,689.10",Arrow County Supplies
 07-Sep-23,Vehicle Costs,"£1,684.19",BMC Mechanical LTD
 07-Sep-23,Payment for Services,"£1,680.00",Redacted
 28-Sep-23,Training Course Fees,"£1,678.50",College of Policing Limited
 28-Sep-23,Training Course Fees,"£1,678.50",College of Policing Limited
 28-Sep-23,Training Course Fees,"£1,678.50",College of Policing Limited
 21-Sep-23,Payment for Services,"£1,673.10",Clearway Environmental Services (UK) Limited
 07-Sep-23,Tyres & Tubes,"£1,671.36",ATS Euromaster Limited
 28-Sep-23,Tyres & Tubes,"£1,670.40",ATS Euromaster Limited
 21-Sep-23,Waste Disposal,"£1,668.82",Shred Station Limited
07-Sep-23,Forensic Fees - General,"£1,656.00",Redacted
14-Sep-23,Forensic Fees - General,"£1,656.00",Redacted
 28-Sep-23,Building Reactive Maintenance,"£1,645.00",Graham Asset Management Ltd
 07-Sep-23,Vets Fees,"£1,642.33",The Dales Veterinary Practice
 14-Sep-23,Vehicle Costs,"£1,638.00",Top Gear Transmissions Liverpool Ltd
 14-Sep-23,Support Staff-Temporary Staff Wages,"£1,625.88",Hays Specialist Recruitment Ltd
 21-Sep-23,Support Staff-Temporary Staff Wages,"£1,625.88",Hays Specialist Recruitment Ltd
 21-Sep-23,Tyres & Tubes,"£1,620.00",Halliwell Jones Ltd
 21-Sep-23,Tyres & Tubes,"£1,620.00",Halliwell Jones Ltd
 07-Sep-23,Building Reactive Maintenance,"£1,586.59",Graham Asset Management Ltd
 28-Sep-23,Building Reactive Maintenance,"£1,573.61",Graham Asset Management Ltd
06-Sep-23, Direct Transport Costs ,"£1,561.90", Allstar 
 07-Sep-23,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
 07-Sep-23,Uniform Casual User Mileage,"£1,560.00",Grayce Group Limited
 14-Sep-23,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
 14-Sep-23,Uniform Casual User Mileage,"£1,560.00",Grayce Group Limited
 21-Sep-23,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
 21-Sep-23,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
 21-Sep-23,Uniform Casual User Mileage,"£1,560.00",Grayce Group Limited
 21-Sep-23,Uniform Casual User Mileage,"£1,560.00",Grayce Group Limited
29-Sep-23, Indirect Expenses ,"£1,553.34", Redacted 
 07-Sep-23,Rates,"£1,547.00",St Helens MBC
 14-Sep-23,Uniform and Clothing,"£1,536.72",Michael Lupton Associates Limited
 07-Sep-23,Forensic Fees - General,"£1,532.82",Redacted
18-Sep-23, Services and Legal Expenses ,"£1,503.00", HM Courts & Tribunals Service 
 21-Sep-23,Forensic Fees - General,"£1,500.00",Redacted
 21-Sep-23,Payment for Services,"£1,500.00",Champions (UK) Plc t/a Champions Speakers UK
 28-Sep-23,Services & Legal Expenses,"£1,500.00",Elevate EBP Limited
 07-Sep-23,Support Staff Recruitment Advertisements,"£1,494.00",Haymarket Media Group Ltd
 14-Sep-23,General Subscriptions,"£1,490.40",Educational Recording Agency
 28-Sep-23,Forensic Fees - General,"£1,488.96",Redacted
 07-Sep-23,Uniform and Clothing,"£1,485.00",John Roberts Associates Ltd
 07-Sep-23,Forensic Fees - General,"£1,475.40",Redacted
 21-Sep-23,Service Charges,"£1,471.20",City Transport & Storage Ltd
 14-Sep-23,Medical Equipment,"£1,458.00",Redacted
 21-Sep-23,Service Charges,"£1,453.20",City Transport & Storage Ltd
 14-Sep-23,Training Course Fees,"£1,440.00",Redacted
 14-Sep-23,Training Course Fees,"£1,440.00",Redacted
 28-Sep-23,Rates,"£1,435.00",Liverpool City Council1
 28-Sep-23,Furniture Purchases,"£1,426.92",Posturite (UK) Ltd
14-Sep-23,Consultants Fees,"£1,425.00",Softcat Plc
 28-Sep-23,Forensic Fees - General,"£1,412.40",Redacted
 28-Sep-23,Cleaning and Domestic Supplies,"£1,405.91",Arrow County Supplies
 28-Sep-23,Vehicle Costs,"£1,404.91",Swansway Garages Ltd t/a Swansway Chester Peugeot
 07-Sep-23,Mobiles-rental,"£1,400.00",Redacted
 06-Sep-23,Legal Expenses - Civil Litigation,"£1,400.00",Redacted
 14-Sep-23,Training Course Fees,"£1,392.00",Hamilton Sales & Service UK Ltd
 07-Sep-23,Vehicle Costs,"£1,390.72",Swansway Garages Ltd t/a Swansway Chester Peugeot
 28-Sep-23,Rates,"£1,385.00",Wirral MBC
 28-Sep-23,Forensic Fees - General,"£1,380.00",Redacted
 14-Sep-23,Firearms,"£1,376.40",Redacted
 07-Sep-23,Cleaning and Domestic Supplies,"£1,374.73",Arrow County Supplies
 21-Sep-23,Training Course Fees,"£1,374.00",Ability Smart Limited
 28-Sep-23,Building Reactive Maintenance,"£1,372.50",Graham Asset Management Ltd
 14-Sep-23,Medical Equipment,"£1,368.00",Redacted
 14-Sep-23,Locksmith Customer Spend,"£1,336.88",Graham Asset Management Ltd
 28-Sep-23,Vets Fees,"£1,332.40",Redacted
 21-Sep-23,Uniform and Clothing,"£1,316.65",Try & Lilly Ltd
 28-Sep-23,Payment for Services,"£1,314.00",Wild Thang Ltd
 14-Sep-23,Building Reactive Maintenance,"£1,302.22",Graham Asset Management Ltd
 07-Sep-23,Support Staff-Temporary Staff Wages,"£1,300.70",Hays Specialist Recruitment Ltd
 21-Sep-23,Forensic Fees - General,"£1,300.41",Redacted
21-Sep-23,Legal Expenses - Civil Litigation,"£1,300.00",Redacted
 07-Sep-23,Payment for Services,"£1,296.00",Sefton M B C (General Payments) 93226632
 07-Sep-23,Operational Equipment,"£1,284.60",Redacted
 28-Sep-23,Vehicle Costs,"£1,280.00",Alpha Fire Training Services
 07-Sep-23,Forensic Fees - General,"£1,269.07",Redacted
 07-Sep-23,Furniture Purchases,"£1,267.20",Bennett Workplace Solutions Limited
 28-Sep-23,Printing Stationery & Office Exps.,"£1,267.20",ACS Business Supplies Ltd
 14-Sep-23,Service Charges,"£1,267.05",Portakabin Limited
 21-Sep-23,Service Charges,"£1,267.05",Portakabin Limited
 21-Sep-23,Purchase of Horses,"£1,266.60",Farm & Stable Supplies LLP
 21-Sep-23,Service Charges,"£1,260.00",City Transport & Storage Ltd
 28-Sep-23,Vehicle Costs,"£1,255.18",Lookers Motor Group Limited t/a Lookers Liverpool
 14-Sep-23,Vehicle Costs,"£1,249.55",Swansway Garages Ltd t/a Swansway Chester Peugeot
 21-Sep-23,Furniture Purchases,"£1,248.36",Flexiform Business Furniture Limited
 14-Sep-23,Vehicle Costs,"£1,248.19",Redacted
 21-Sep-23,Uniform Casual User Mileage,"£1,248.00",Grayce Group Limited
 28-Sep-23,Uniform Casual User Mileage,"£1,248.00",Grayce Group Limited
 28-Sep-23,H/W Purchases,"£1,248.00",Dell Corporation Limited
 28-Sep-23,Waste Disposal,"£1,243.82",Suez Recycling and Recovery UK Ltd
 21-Sep-23,Legal Expenses - Civil Litigation,"£1,240.80",Redacted
 28-Sep-23,Payment for Services,"£1,231.20",Infigo Ltd
 07-Sep-23,Vehicle Costs,"£1,228.61",Halliwell Jones Ltd
 07-Sep-23,Building Reactive Maintenance,"£1,225.80",Graham Asset Management Ltd
 07-Sep-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
 21-Sep-23,Waste Disposal,"£1,220.80",SRCL Ltd
 14-Sep-23,Electrical Reactive Maintenance,"£1,213.92",BAM FM Ltd
 07-Sep-23,Training Course Fees,"£1,200.00",Malka Livingstone Domestic Abuse Training & Consultancy
 07-Sep-23,Miscellaneous Contributions,"£1,200.00",Sports Alive North West
21-Sep-23,Training Course Fees,"£1,200.00",Police & Crime Commissioner For Sussex
 21-Sep-23,Training Course Fees,"£1,200.00",Think Different Events Ltd
 28-Sep-23,Medical Specialist,"£1,200.00",Redacted
 28-Sep-23,Medical Specialist,"£1,200.00",Redacted
 28-Sep-23,Medical Specialist,"£1,200.00",Redacted
 21-Sep-23,Vehicle Costs,"£1,177.94",Swansway Garages Ltd t/a Swansway Chester Peugeot
 28-Sep-23,Forensic Fees - General,"£1,176.00",Redacted
 28-Sep-23,Training Course Fees,"£1,176.00",College of Policing Limited
 28-Sep-23,Training Course Fees,"£1,176.00",College of Policing Limited
 14-Sep-23,Tyres & Tubes,"£1,172.71",Michelin Tyre PLC
 21-Sep-23,Training Course Fees,"£1,172.00",National Crime Agency (NCA)
 14-Sep-23,H/W Purchases,"£1,165.98",Dell Corporation Limited
 14-Sep-23,H/W Purchases,"£1,165.98",Dell Corporation Limited
 14-Sep-23,H/W Purchases,"£1,165.98",Dell Corporation Limited
 14-Sep-23,Forensic Fees - General,"£1,165.58",Redacted
 21-Sep-23,Uniform and Clothing,"£1,159.15",Michael Lupton Associates Limited
 28-Sep-23,Uniform and Clothing,"£1,154.16",Price Western Leather Co
 28-Sep-23,Uniform and Clothing,"£1,152.00",Axon Public Safety UK Limited
 14-Sep-23,Training Course Fees,"£1,150.00",GMCA (PCC for Greater Manchester)
 21-Sep-23,Forensic Fees - General,"£1,145.02",Redacted
 28-Sep-23,Operational Equipment,"£1,125.00",Redacted
 21-Sep-23,Call Out and Service Costs,"£1,122.00",A P Fleet Services Ltd
 21-Sep-23,Vehicle Costs,"£1,122.00",A P Fleet Services Ltd
 21-Sep-23,Vehicle Costs,"£1,122.00",A P Fleet Services Ltd
 14-Sep-23,Support Staff-Temporary Staff Wages,"£1,115.58",Hays Specialist Recruitment Ltd
 21-Sep-23,Support Staff-Temporary Staff Wages,"£1,115.58",Hays Specialist Recruitment Ltd
 21-Sep-23,Operational Equipment,"£1,107.58",Redacted
 28-Sep-23,Vehicle Costs,"£1,086.53",Arnold Clark Finance Ltd
 07-Sep-23,Capital Asset Clearing A/C Plant & Equipment,"£1,086.00",Sigma Security Devices Ltd
 14-Sep-23,Vehicle Costs,"£1,084.86",eStar Truck and Van Ltd
 07-Sep-23,Event Costs,"£1,071.00",Okeeffes Engraving Ltd
 14-Sep-23,Ex Gratia Payments,"£1,070.00",Redacted
 14-Sep-23,Uniform and Clothing,"£1,067.99",Chiltern Global Ltd
 07-Sep-23,Waste Disposal,"£1,066.20",Redacted
 14-Sep-23,Vehicle Costs,"£1,059.56",Lookers Motor Group Limited t/a Lookers Liverpool
 14-Sep-23,Cleaning and Domestic Supplies,"£1,056.36",Arrow County Supplies
 14-Sep-23,Maintenance of Dogs,"£1,056.00",Advanced K9 Solutions Ltd
 07-Sep-23,Training Course Fees,"£1,050.00",British Transport Police
 28-Sep-23,Rates,"£1,047.00",Liverpool City Council1
 14-Sep-23,Vehicle Costs,"£1,046.95",Hyundai Motor UK Ltd
 28-Sep-23,Interpreters Fees,"£1,044.00",Acolad UK Limited
 14-Sep-23,Training Course Fees,"£1,039.50",Skills For Justice Awards Ltd
 21-Sep-23,Training Course Fees,"£1,036.93",College of Policing Limited
 07-Sep-23,Vehicle Costs,"£1,036.39",GSF Car Parts Limited
 14-Sep-23,Forensic Fees - General,"£1,035.67",Redacted
 14-Sep-23,Mechanical Reactive Maintenance,"£1,010.83",BAM FM Ltd
 14-Sep-23,Mechanical Reactive Maintenance,"£1,000.56",BAM FM Ltd
 28-Sep-23,Payment for Services,"£1,000.00",Liverpool City Council
 21-Sep-23,S/W Licences,£997.12,Oracle Corporation Uk Ltd
 21-Sep-23,Vehicle Costs,£995.45,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
 21-Sep-23,Uniform and Clothing,£989.28,Price Western Leather Co
 07-Sep-23,Forensic Fees - General,£971.92,Redacted
 07-Sep-23,Hired Vehicle & Plant,£971.71,Arnold Clark Finance Ltd
 14-Sep-23,Vehicle Costs,£966.67,eStar Truck and Van Ltd
 14-Sep-23,Vehicle Costs,£965.48,eStar Truck and Van Ltd
 07-Sep-23,Waste Disposal,£960.96,Barrys Skip Hire
 14-Sep-23,Operational Equipment,£960.34,Michael Lupton Associates Limited
 14-Sep-23,Legal Charges/Counsel Fees,£960.00,Redacted
 21-Sep-23,Forensic Fees - General,£960.00,Redacted
 28-Sep-23,Furniture Purchases,£954.42,Posturite (UK) Ltd
 07-Sep-23,Uniform and Clothing,£954.22,Price Western Leather Co
 07-Sep-23,Payment for Services,£954.00,Studiocare Professional Audio Ltd
 14-Sep-23,Mechanical Reactive Maintenance,£950.27,BAM FM Ltd
 14-Sep-23,Vehicle Costs,£950.12,GSF Car Parts Limited
 07-Sep-23,Temp Staff Expenses,£950.00,Arriva Northwest Ltd
 07-Sep-23,Vehicle Costs,£948.01,Halliwell Jones Ltd
 07-Sep-23,Forensic Fees - General,£943.63,Redacted
 07-Sep-23,Uniform and Clothing,£936.28,Outdoor and Cycle Concepts Ltd t/a Cotswold Outdoor
 14-Sep-23,Vehicle Costs,£920.95,eStar Truck and Van Ltd
 28-Sep-23,Cleaning and Domestic Supplies,£911.09,Arrow County Supplies
 28-Sep-23,H/W Purchases,£910.18,Dell Corporation Limited
 28-Sep-23,Iron Mountain & Other Storage Charges,£905.94,Iron Mountain (UK) PLC
 07-Sep-23,Medical Fees,£900.00,Redacted
 07-Sep-23,Medical Fees,£900.00,Redacted
 07-Sep-23,Medical Specialist,£900.00,Redacted
 07-Sep-23,Medical Specialist,£900.00,Redacted
 14-Sep-23,Hire of Premises,£900.00,Liverpool City Council
 14-Sep-23,Building Reactive Maintenance,£895.14,Graham Asset Management Ltd
 07-Sep-23,Payment for Services,£894.05,Independent Vetcare Limited
 14-Sep-23,Support Staff-Temporary Staff Wages,£892.46,Hays Specialist Recruitment Ltd
 07-Sep-23,Hired Vehicle & Plant,£886.68,Arnold Clark Finance Ltd
 14-Sep-23,Mechanical Reactive Maintenance,£878.33,BAM FM Ltd
 21-Sep-23,Forensic Fees - General,£867.24,Redacted
 21-Sep-23,Health and Safety Equipment,£866.40,Evac + Chair International Ltd
 21-Sep-23,Maintenance of Dogs,£862.62,Crown Pet Foods
 28-Sep-23,Training Course Fees,£860.40,Chadwicks (Liverpool) Ltd
07-Sep-23,Vehicle Costs,£856.63,Lookers Motor Group Limited t/a Lookers Liverpool
 14-Sep-23,Cleaning and Domestic Supplies,£854.16,Arrow County Supplies
 14-Sep-23,Cleaning and Domestic Supplies,£854.16,Arrow County Supplies
 28-Sep-23,Building Reactive Maintenance,£845.90,Graham Asset Management Ltd
 14-Sep-23,Forensic Fees - General,£841.12,Redacted
 21-Sep-23,Capital Asset Clearing A/C Plant & Equipment,£839.60,Softcat Plc
 14-Sep-23,Mechanical Reactive Maintenance,£837.29,BAM FM Ltd
 14-Sep-23,Building Reactive Maintenance,£836.63,Graham Asset Management Ltd
 21-Sep-23,Forensic Fees - General,£828.00,Redacted
 21-Sep-23,Maintenance of Dogs,£825.00,TransK9 Dog Transit Boxes
 28-Sep-23,Rates,£825.00,Liverpool City Council1
 28-Sep-23,Vehicle Costs,£824.88,Pro-tect Safety Signs
07-Sep-23,Forensic Fees - General,£817.03,Redacted
 28-Sep-23,Forensic Fees - General,£816.00,Redacted
 28-Sep-23,Furniture Purchases,£811.27,Online Ergonomics Ltd
 07-Sep-23,Payment for Services,£810.00,Wilsons Auctions Ltd
 07-Sep-23,Training Course Fees,£810.00,The Heightec Group Ltd
 07-Sep-23,Furniture Purchases,£807.12,Redacted
 14-Sep-23,Training Course Fees,£800.00,RASA Centre Ltd
 21-Sep-23,Lubricants,£798.12,Euro Car Parts Ltd - Liverpool
 07-Sep-23,Vehicle Costs,£797.83,Rybrook Cars Ltd ( Chester)
 21-Sep-23,Police Dogs Vet Fees,£794.79,Redacted
 07-Sep-23,Building Reactive Maintenance,£793.79,Graham Asset Management Ltd
 07-Sep-23,Operational Equipment,£792.00,DMS Protective Equipment Ltd
 14-Sep-23,Payment for Services,£792.00,Redacted
 14-Sep-23,Mechanical Reactive Maintenance,£787.92,BAM FM Ltd
 07-Sep-23,Building Reactive Maintenance,£787.70,Graham Asset Management Ltd
 07-Sep-23,Vehicle Costs,£782.76,National Windscreens (Replacements) Limited
 21-Sep-23,Forensic Fees - General,£781.92,Redacted
 21-Sep-23,Vehicle Costs,£780.47,GSF Car Parts Limited
 07-Sep-23,Technical Equipment,£780.00,Redacted
 14-Sep-23,Support Staff-Temporary Staff Wages,£778.74,Red Snapper Recruitment Limited
 21-Sep-23,Fuel Pump Repairs,£774.00,Timeplan Ltd
 21-Sep-23,Vehicle Costs,£766.21,Halliwell Jones Ltd
 07-Sep-23,Vehicle Costs,£764.82,Rybrook Cars Ltd ( Chester)
13-Sep-23, Direct Transport Costs ,£764.61, Allstar 
 28-Sep-23,Vehicle Costs,£761.83,Johnsons Toyota Liverpool
 28-Sep-23,Training Course Fees,£753.00,Police Care UK
 14-Sep-23,Vehicle Costs,£748.49,Rybrook Cars Ltd ( Volvo )
