Payment Date, Description ,Gross Amount, Supplier Name 
27-Apr-23, Forensic Fees - General ,"£6,356.40",Redacted
20-Apr-23, Uniforms ,"£6,332.60",Ravenhead Services Limited
06-Apr-23, Vehicle Crash Repairs ,"£6,330.90",Halliwell Jones Ltd
20-Apr-23, Building Reactive Maintenance ,"£6,301.55",Graham Asset Management Ltd
27-Apr-23, Uniform and Clothing ,"£6,275.16",Redacted
20-Apr-23, Consultants Fees ,"£6,270.00",CCL Forensics Ltd
13-Apr-23, Vehicle Modifications ,"£6,263.74",Redacted
20-Apr-23, Furniture Purchases ,"£6,250.00",Mission In The Economy
20-Apr-23, Payment for Services ,"£6,250.00",Mission In The Economy
27-Apr-23, Consultants Fees ,"£6,250.00",Mission In The Economy
27-Apr-23, Consultants Fees ,"£6,250.00",Mission In The Economy
27-Apr-23, Service Charges ,"£6,246.60",Boing Rapid Secure Ltd
20-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£6,210.00",Simpson Associates Information Services Ltd
20-Apr-23, Building Reactive Maintenance ,"£6,196.50",Graham Asset Management Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£6,108.55",BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£6,098.86",BAM FM Ltd
20-Apr-23, Technical Equipment ,"£6,059.10",Redacted
20-Apr-23, Payment for Services ,"£6,000.00",Redacted
13-Apr-23, Payment for Services ,"£5,997.60",Redacted
27-Apr-23, Electrical Maintenance Contracts ,"£5,971.42",BAM FM Ltd
20-Apr-23, Building Maintenance Contracts ,"£5,953.50",Graham Asset Management Ltd
13-Apr-23, Vehicle Crash Repairs ,"£5,951.95",A P Fleet Services Ltd
06-Apr-23, Stable Requirements ,"£5,917.44",C & J Leigh
27-Apr-23, Waste Disposal ,"£5,914.78",Citron Hygiene UK LLtd
20-Apr-23, Building Maintenance Contracts ,"£5,899.50",Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,"£5,877.59",Graham Asset Management Ltd
20-Apr-23, H/W Purchases ,"£5,870.40",Redacted
06-Apr-23, H/W Purchases ,"£5,836.19",Dell Corporation Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£5,807.59",BAM FM Ltd
20-Apr-23, Garage Equipment ,"£5,769.60",Redacted
20-Apr-23, Building Maintenance Contracts ,"£5,767.82",Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,"£5,676.76",Graham Asset Management Ltd
06-Apr-23, District Audit Fee ,"£5,656.60",Grant Thornton UK LLP
13-Apr-23, Comp. Operations ,"£5,652.00",Redacted
06-Apr-23, Postages ,"£5,644.04",Pitney Bowes Purchase Power/PrePay (postages)
20-Apr-23, Building Maintenance Contracts ,"£5,521.50",Graham Asset Management Ltd
13-Apr-23, Payment for Services ,"£5,520.00",Softcat Plc
20-Apr-23, Services & Legal Expenses ,"£5,482.26",Redacted
20-Apr-23, Building Maintenance Contracts ,"£5,451.00",Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,"£5,447.26",Graham Asset Management Ltd
27-Apr-23, Profit/Loss on disposal of assets ,"£5,409.60",Mace Limited
06-Apr-23, Vehicle Crash Repairs ,"£5,402.65",A P Fleet Services Ltd
06-Apr-23, Comp. Operations ,"£5,400.00",Stopford Information Systems Limited
06-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£5,392.30",Redacted
06-Apr-23, Postages ,"£5,302.03",Pitney Bowes Purchase Power/PrePay (postages)
27-Apr-23, Vehicle Crash Repairs ,"£5,293.82",PJ Automotive Ltd
06-Apr-23, Locksmith Maintenance Contracts ,"£5,284.13",J.G. Eckersall
20-Apr-23, Vehicle Crash Repairs ,"£5,251.86",BMC Mechanical LTD
13-Apr-23, Comp. Operations ,"£5,220.00",One Source IT Ltd
06-Apr-23, Locksmith Maintenance Contracts ,"£5,187.92",J.G. Eckersall
27-Apr-23, Electrical Reactive Maintenance ,"£5,167.80",BAM FM Ltd
20-Apr-23, Building Maintenance Contracts ,"£5,154.73",Graham Asset Management Ltd
27-Apr-23, Electrical Reactive Maintenance ,"£5,137.27",BAM FM Ltd
27-Apr-23, Uniform and Clothing ,"£5,132.28",Tailored Image Limited
27-Apr-23, Forensic Fees - General ,"£5,116.08",Redacted
20-Apr-23, Payment for Services ,"£5,034.00",Redacted
20-Apr-23, Uniform and Clothing ,"£5,028.00",Redacted
13-Apr-23, Training Course Fees ,"£5,011.20",Redacted
06-Apr-23, Services & Legal Expenses ,"£5,000.00",Wirral MBC
13-Apr-23, Medical Equipment ,"£4,981.54",Redacted
20-Apr-23, Building Reactive Maintenance ,"£4,977.46",Graham Asset Management Ltd
27-Apr-23, Electrical Maintenance Contracts ,"£4,967.68",BAM FM Ltd
06-Apr-23, Technical Equipment ,"£4,941.00",Redacted
06-Apr-23, Firearms ,"£4,935.60",Redacted
20-Apr-23, S/W Licences ,"£4,873.50",Insight Direct (UK) Ltd
06-Apr-23, Payment for Services ,"£4,868.52",Protagaras
13-Apr-23, Building Customer Spend ,"£4,855.01",Graham Asset Management Ltd
20-Apr-23, Technical Equipment ,"£4,839.70",Softcat Plc
20-Apr-23, Refreshments ,"£4,810.20",Merseyside Fire & Civil Defence Auth.
13-Apr-23, Mechanical Reactive Maintenance ,"£4,807.44",BAM FM Ltd
20-Apr-23, Payment for Services ,"£4,800.00",RISE Mutual CIC
03-Apr-23, Building Programmed Maintenance ,"£4,798.08",CLC Contractors Limited
20-Apr-23, Training Course Fees ,"£4,752.00",The ATACC Group Ltd
13-Apr-23, Training Course Fees ,"£4,718.00",Redacted
20-Apr-23, Postages ,"£4,714.97",Royal Mail
20-Apr-23, Building Maintenance Contracts ,"£4,704.76",Graham Asset Management Ltd
27-Apr-23, Rates ,"£4,685.00",Wirral MBC
06-Apr-23, Rates ,"£4,683.00",Wirral MBC
06-Apr-23, Payment for Services ,"£4,674.76",St Helens MBC
06-Apr-23, H/W Purchases ,"£4,671.18",Dell Corporation Ltd
13-Apr-23, Vehicle Crash Repairs ,"£4,659.33",R2U Limited (Accident Repair Centre)
20-Apr-23, Vehicle Modifications ,"£4,656.00",A J Engineering Services Ltd
17-Apr-23, Services & Legal Expenses ,"£4,622.00",HM Courts & Tribunals Service
20-Apr-23, Building Maintenance Contracts ,"£4,569.76",Graham Asset Management Ltd
20-Apr-23, Printing Stationery & Office Exps. ,"£4,544.40",Select Business Gifts
27-Apr-23, Electrical Reactive Maintenance ,"£4,538.16",BAM FM Ltd
27-Apr-23, Postages ,"£4,508.45",Royal Mail
13-Apr-23, Public Transport and Allowance ,"£4,500.00",MerseyTravel
20-Apr-23, Building Maintenance Contracts ,"£4,473.80",Graham Asset Management Ltd
06-Apr-23, S/W Licences ,"£4,434.00",Redacted
06-Apr-23, Tyres & Tubes ,"£4,428.96",ATS Euromaster Limited
27-Apr-23, Electrical Maintenance Contracts ,"£4,393.98",BAM FM Ltd
27-Apr-23, Electrical Maintenance Contracts ,"£4,367.66",BAM FM Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£4,354.68",BAM FM Ltd
27-Apr-23, Forensic Fees - General ,"£4,320.00",Redacted
27-Apr-23, Electrical Reactive Maintenance ,"£4,295.28",BAM FM Ltd
27-Apr-23, Call Charges ,"£4,244.66",Gamma Telecom Ltd
20-Apr-23, S/W Licences ,"£4,234.84",Softcat Plc
06-Apr-23, Vehicle Repairs ,"£4,208.53",Halliwell Jones Ltd
27-Apr-23, Training Course Fees ,"£4,176.00",Hamilton Sales & Service UK Ltd
20-Apr-23, Building Maintenance Contracts ,"£4,151.26",Graham Asset Management Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£4,140.18",BAM FM Ltd
20-Apr-23, Postages ,"£4,118.11",Royal Mail
06-Apr-23, Postages ,"£4,111.98",Royal Mail
27-Apr-23, Diesel ,"£4,087.96",Standard Fuel Oils Limited
06-Apr-23, Technical Equipment ,"£4,080.00",Redacted
06-Apr-23, Forensic Fees - General ,"£4,066.79",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£4,063.86",BAM FM Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£4,050.00",OH Medical Recruitment Ltd
27-Apr-23, Uniform and Clothing ,"£4,036.74",Try & Lilly Ltd
20-Apr-23, Payment for Services ,"£4,005.46",Redacted
13-Apr-23, Mechanical Reactive Maintenance ,"£3,993.00",BAM FM Ltd
06-Apr-23, Locksmith Maintenance Contracts ,"£3,953.58",J.G. Eckersall
27-Apr-23, Furniture Purchases ,"£3,940.20",Posturite (UK) Ltd
13-Apr-23, Training Course Fees ,"£3,900.00",College of Policing Limited
27-Apr-23, Mechanical Maintenance Contracts ,"£3,881.96",BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£3,873.35",BAM FM Ltd
20-Apr-23, Technical Equipment ,"£3,864.00",Redacted
20-Apr-23, Furniture Purchases ,"£3,864.00",Flexiform Business Furniture Limited
20-Apr-23, Payment for Services ,"£3,860.00",Redacted
20-Apr-23, Building Reactive Maintenance ,"£3,834.48",Graham Asset Management Ltd
06-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£3,795.00",CBC Computer Systems Ltd
20-Apr-23, Building Reactive Maintenance ,"£3,786.76",Graham Asset Management Ltd
13-Apr-23, Vehicle Crash Repairs ,"£3,786.48",R2U Limited (Accident Repair Centre)
06-Apr-23, Payment for Services ,"£3,767.40",Clearway Environmental Services (UK) Limited
20-Apr-23, Building Maintenance Contracts ,"£3,758.78",Graham Asset Management Ltd
20-Apr-23, Event Costs ,"£3,750.72",Redacted
13-Apr-23, Building Maintenance Contracts ,"£3,727.36",Graham Asset Management Ltd
27-Apr-23, Forensic Fees - General ,"£3,720.48",Redacted
20-Apr-23, Building Reactive Maintenance ,"£3,676.50",Graham Asset Management Ltd
06-Apr-23, Services & Legal Expenses ,"£3,630.00",Redacted
06-Apr-23, Forensic Fees - General ,"£3,624.00",Redacted
13-Apr-23, Forensic Fees - General ,"£3,624.00",Redacted
20-Apr-23, Equipment for prisoners ,"£3,591.48",Charles Fellows Supplies Ltd
20-Apr-23, Comp. Operations ,"£3,575.00",Softcat Plc
13-Apr-23, Payment for Services ,"£3,573.60",Select Business Gifts
13-Apr-23, Electrical Maintenance Contracts ,"£3,557.08",BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,"£3,531.00",BAM FM Ltd
20-Apr-23, Forensic Fees - General ,"£3,528.00",Redacted
06-Apr-23, Payments to Other Police Authorities ,"£3,503.34",West Yorkshire Combined Authority (WYCA)
06-Apr-23, H/W Purchases ,"£3,501.71",Redacted
20-Apr-23, Services & Legal Expenses ,"£3,500.00",Redacted
12-Apr-23, Services & Legal Expenses ,"£3,500.00",Redacted
13-Apr-23, H/W Purchases ,"£3,491.40",CBC Computer Systems Ltd
06-Apr-23, Vehicle Repairs ,"£3,490.70",Redacted
06-Apr-23, Forensic Fees - General ,"£3,479.06",Redacted
13-Apr-23, Payment for Services ,"£3,471.30",J N E Security Limited
27-Apr-23, Mechanical Reactive Maintenance ,"£3,430.30",BAM FM Ltd
13-Apr-23, Vehicle Repairs ,"£3,421.84",Halliwell Jones Ltd
06-Apr-23, Cleaning and Domestic Supplies ,"£3,418.18",Orbis Property Protection Ltd
20-Apr-23, Building Reactive Maintenance ,"£3,410.10",Graham Asset Management Ltd
13-Apr-23, Medical Equipment ,"£3,388.80",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£3,376.56",BAM FM Ltd
27-Apr-23, Technical Equipment ,"£3,369.60",Redacted
20-Apr-23, Building Maintenance Contracts ,"£3,339.82",Graham Asset Management Ltd
20-Apr-23, Payments to Local Authorities ,"£3,337.45",Cooneen At Work Limited
06-Apr-23, Uniform and Clothing ,"£3,330.00",Garmentec Group Ltd
27-Apr-23, Pathologists Fees ,"£3,327.72",Redacted
27-Apr-23, Pathologists Fees ,"£3,327.72",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£3,327.31",BAM FM Ltd
27-Apr-23, Pathologists Fees ,"£3,325.96",Redacted
13-Apr-23, Forensic Fees - General ,"£3,325.80",Redacted
27-Apr-23, Mechanical Maintenance Contracts ,"£3,314.52",BAM FM Ltd
27-Apr-23, Mechanical Maintenance Contracts ,"£3,314.52",BAM FM Ltd
06-Apr-23, Vehicle Crash Repairs ,"£3,300.00",Redacted
27-Apr-23, Capital Asset Clearing A/c Intangibles ,"£3,300.00",Sopra Steria
13-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£3,274.20",Softcat Plc
20-Apr-23, Building Maintenance Contracts ,"£3,263.99",Graham Asset Management Ltd
06-Apr-23, S/W Licences ,"£3,253.80",Redacted
20-Apr-23, Building Maintenance Contracts ,"£3,253.50",Graham Asset Management Ltd
20-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£3,226.37",Softcat Plc
20-Apr-23, Uniform and Clothing ,"£3,203.52",Alt Berg Ltd
06-Apr-23, Services & Legal Expenses ,"£3,200.00",Redacted
13-Apr-23, Mechanical Reactive Maintenance ,"£3,197.96",BAM FM Ltd
13-Apr-23, Forensic Fees - General ,"£3,192.89",Redacted
27-Apr-23, Electrical Reactive Maintenance ,"£3,191.76",BAM FM Ltd
06-Apr-23, Forensic Fees - General ,"£3,168.00",Redacted
06-Apr-23, Tyres & Tubes ,"£3,164.12",Michelin Tyre PLC
20-Apr-23, Computers ,"£3,156.00",CBC Computer Systems Ltd
13-Apr-23, Vehicle Repairs ,"£3,154.88",Peoples Liverpool Limited
20-Apr-23, Consultants Fees ,"£3,148.56",Organisation Development Limited
20-Apr-23, Technical Equipment ,"£3,146.46",Redacted
06-Apr-23, Vehicle Crash Repairs ,"£3,138.02",A P Fleet Services Ltd
13-Apr-23, Vehicle Police Equipment ,"£3,126.00",Redacted
27-Apr-23, Uniform and Clothing ,"£3,124.80",Yaffy Protective Clothing (Part of Mi Hub Ltd)
20-Apr-23, Building Reactive Maintenance ,"£3,040.20",Graham Asset Management Ltd
27-Apr-23, Forensic Fees - General ,"£3,036.85",Redacted
27-Apr-23, Payment for Services ,"£2,994.00",Redacted
13-Apr-23, Training Course Fees ,"£2,940.00",Warrington and Halton Teaching Hospitals NHS
13-Apr-23, Building Reactive Maintenance ,"£2,927.88",Graham Asset Management Ltd
13-Apr-23, Building Reactive Maintenance ,"£2,927.88",Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,927.88",Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,927.88",Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,927.88",Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,927.88",Graham Asset Management Ltd
06-Apr-23, Training Course Fees ,"£2,913.48",Elliott Foreniscs Consulting Ltd
13-Apr-23, Forensic Fees - General ,"£2,902.00",Redacted
20-Apr-23, Building Reactive Maintenance ,"£2,899.92",Graham Asset Management Ltd
06-Apr-23, Photo & Tech Projects ,"£2,897.00",Warehouse Express Ltd t/a Wex Photographic
06-Apr-23, Training Course Fees ,"£2,890.90",College of Policing Limited
20-Apr-23, Uniform and Clothing ,"£2,883.48",Redacted
13-Apr-23, Mechanical Reactive Maintenance ,"£2,874.96",BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£2,869.02",BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,"£2,866.82",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,836.32",Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,810.71",Graham Asset Management Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£2,810.48",BAM FM Ltd
27-Apr-23, Cleaning and Domestic Supplies ,"£2,797.10",Arrow County Supplies
20-Apr-23, Diesel ,"£2,795.04",Standard Fuel Oils Limited
27-Apr-23, Training Course Fees ,"£2,784.00",Hamilton Sales & Service UK Ltd
13-Apr-23, Forensic Fees - General ,"£2,776.80",Redacted
06-Apr-23, Vehicle Repairs ,"£2,764.52",Halliwell Jones Ltd
20-Apr-23, Payments to Other Police Authorities ,"£2,756.57",Mayor`s Office for Policing and Crime (MOPC)
06-Apr-23, Payment for Services ,"£2,738.32",Redacted
20-Apr-23, Uniform and Clothing ,"£2,736.48",Michael Lupton Associates Limited
13-Apr-23, Vehicle Crash Repairs ,"£2,734.73",R2U Limited (Accident Repair Centre)
13-Apr-23, Mechanical Reactive Maintenance ,"£2,700.68",BAM FM Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,700.00",OH Medical Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,700.00",OH Medical Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,700.00",OH Medical Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,700.00",OH Medical Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,700.00",OH Medical Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,700.00",OH Medical Recruitment Ltd
27-Apr-23, Payment for Services ,"£2,683.20",PSL Print Management Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£2,675.70",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,671.25",Graham Asset Management Ltd
27-Apr-23, Payment for Services ,"£2,670.00",Wirral MBC
27-Apr-23, Mechanical Reactive Maintenance ,"£2,659.80",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£2,646.00",Graham Asset Management Ltd
13-Apr-23, H/W Purchases ,"£2,620.50",CBC Computer Systems Ltd
13-Apr-23, Vehicle Crash Repairs ,"£2,615.26",Redacted
27-Apr-23, Electrical Maintenance Contracts ,"£2,614.12",BAM FM Ltd
27-Apr-23, Mechanical Maintenance Contracts ,"£2,579.52",BAM FM Ltd
27-Apr-23, Cleaning and Domestic Supplies ,"£2,572.73",Arrow County Supplies
13-Apr-23, Support Staff-Temporary Staff Wages ,"£2,572.32",Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£2,572.32",Reed Specialist Recruitment Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,"£2,572.32",Reed Specialist Recruitment Ltd
20-Apr-23, Vehicle Repairs ,"£2,565.79",Halliwell Jones Ltd
20-Apr-23, Technical Equipment ,"£2,557.20",Redacted
27-Apr-23, Technical Equipment ,"£2,548.80",Redacted
20-Apr-23, Uniform and Clothing ,"£2,538.16",Redacted
27-Apr-23, Cleaning and Domestic Supplies ,"£2,533.20",Arrow County Supplies
20-Apr-23, Training Course Fees ,"£2,520.00",Redacted
13-Apr-23, Support Staff-Temporary Staff Wages ,"£2,514.90",Reed Specialist Recruitment Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£2,500.08",BAM FM Ltd
06-Apr-23, Payment for Services ,"£2,500.00",Redacted
19-Apr-23, Training Course Fees ,"£2,500.00",Redacted
06-Apr-23, Forensic Fees - General ,"£2,490.00",Redacted
27-Apr-23, Electrical Reactive Maintenance ,"£2,489.66",BAM FM Ltd
27-Apr-23, Furniture Purchases ,"£2,487.55",Flexiform Business Furniture Limited
27-Apr-23, Furniture Purchases ,"£2,487.55",Flexiform Business Furniture Limited
27-Apr-23, Furniture Purchases ,"£2,487.55",Flexiform Business Furniture Limited
20-Apr-23, Building Reactive Maintenance ,"£2,482.64",Graham Asset Management Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,471.20",Michael Page International Recruitment Limited
20-Apr-23, Catering Service ,"£2,470.90",Nisbets
27-Apr-23, Vehicle Parts ,"£2,469.71",eStar Truck and Van Ltd
20-Apr-23, H/W Purchases ,"£2,467.20",CBC Computer Systems Ltd
27-Apr-23, Payment for Services ,"£2,452.50",3Cubed Limited
13-Apr-23, Vehicle Parts ,"£2,442.04",eStar Truck and Van Ltd
20-Apr-23, Catering Service ,"£2,439.97",Nisbets
06-Apr-23, Vehicle Repairs ,"£2,423.87",Halliwell Jones Ltd
06-Apr-23, H/W Purchases ,"£2,407.20",Dell Corporation Ltd
27-Apr-23, Training Course Fees ,"£2,400.00",Drug Expert Witness & Valuation Officers Ass
20-Apr-23, Furniture Purchases ,"£2,396.52",Gresham Office Furniture Ltd
20-Apr-23, Uniform and Clothing ,"£2,376.00",Toye Kenning & Spencer
27-Apr-23, Diesel ,"£2,369.66",Standard Fuel Oils Limited
20-Apr-23, Building Reactive Maintenance ,"£2,351.69",Graham Asset Management Ltd
06-Apr-23, H/W Purchases ,"£2,350.12",Vohkus Limited
06-Apr-23, Training Course Fees ,"£2,340.00",Redacted
20-Apr-23, Catering Service ,"£2,324.30",Nisbets
20-Apr-23, Vehicle Repairs ,"£2,317.80",Swansway Garages Ltd t/a Swansway Chester Peugeot
06-Apr-23, Vehicle Crash Repairs ,"£2,288.48",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£2,281.66",BAM FM Ltd
06-Apr-23, Forensic Fees - General ,"£2,232.00",Redacted
13-Apr-23, Vets Fees ,"£2,227.24",Redacted
06-Apr-23, Support Staff-Temporary Staff Wages ,"£2,225.77",Michael Page International Recruitment Limited
13-Apr-23, Mechanical Reactive Maintenance ,"£2,224.79",BAM FM Ltd
20-Apr-23, Consultants Fees ,"£2,199.60",Weightmans LLP
27-Apr-23, Vets Fees ,"£2,191.12",Redacted
20-Apr-23, Pathologists Fees ,"£2,185.83",Redacted
20-Apr-23, Pathologists Fees ,"£2,185.83",Redacted
06-Apr-23, Vehicle Repairs ,"£2,180.82",Halliwell Jones Ltd
13-Apr-23, Medical Equipment ,"£2,175.51",Redacted
27-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,172.58",Infrasys Ltd
13-Apr-23, Operational Equipment ,"£2,172.00",Cell Pack Solutions Ltd
13-Apr-23, Hire of Premises ,"£2,170.00",Bridge Chapel Centre
20-Apr-23, Building Maintenance Contracts ,"£2,168.02",Graham Asset Management Ltd
13-Apr-23, Building Reactive Maintenance ,"£2,160.00",Redacted
13-Apr-23, Payment for Services ,"£2,160.00",Redacted
13-Apr-23, Training Course Fees ,"£2,160.00",Redacted
27-Apr-23, Data Line Rentals ,"£2,160.00",Redacted
13-Apr-23, Electrical Reactive Maintenance ,"£2,151.60",BAM FM Ltd
27-Apr-23, Furniture Purchases ,"£2,145.58",Redacted
20-Apr-23, Training Course Fees ,"£2,136.00",Spanset Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£2,125.20",BAM FM Ltd
13-Apr-23, Building Reactive Maintenance ,"£2,106.00",Graham Asset Management Ltd
20-Apr-23, Vehicle Crash Repairs ,"£2,080.44",A P Fleet Services Ltd
13-Apr-23, Pathologists Fees ,"£2,080.23",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£2,072.09",BAM FM Ltd
20-Apr-23, Event Costs ,"£2,071.20",Select Business Gifts
27-Apr-23, Cleaning and Domestic Supplies ,"£2,064.12",Arrow County Supplies
13-Apr-23, Computers ,"£2,063.76",Stone Computers Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£2,063.71",BAM FM Ltd
12-Apr-23, Direct Transport Costs ,"£2,060.70",Allstar
20-Apr-23, Payments to Local Authorities ,"£2,058.92",GMCA (PCC for Greater Manchester)
13-Apr-23, Forensic Fees - General ,"£2,058.00",Redacted
27-Apr-23, Support Staff-Temporary Staff Wages ,"£2,057.85",Reed Specialist Recruitment Ltd
13-Apr-23, Vehicle Costs ,"£2,030.51",Liverpool TPS 
27-Apr-23, Furniture Purchases ,"£2,030.40",Gresham Office Furniture Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£2,019.60",BAM FM Ltd
20-Apr-23, Services & Legal Expenses ,"£2,000.00",Redacted
27-Apr-23, Training Course Fees ,"£1,992.00",CJS Event Solutions
20-Apr-23, Uniform and Clothing ,"£1,981.09",Alt Berg Ltd
06-Apr-23, Payment for Services ,"£1,980.00",Smart Training Solutions (UK) Ltd
13-Apr-23, Services & Legal Expenses ,"£1,980.00",Redacted
13-Apr-23, Electrical Reactive Maintenance ,"£1,980.00",BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,973.40",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,972.26",Graham Asset Management Ltd
20-Apr-23, Training Course Fees ,"£1,970.00",GMCA (PCC for Greater Manchester)
27-Apr-23, Training Course Fees ,"£1,970.00",GMCA (PCC for Greater Manchester)
27-Apr-23, Training Course Fees ,"£1,970.00",GMCA (PCC for Greater Manchester)
27-Apr-23, Mechanical Reactive Maintenance ,"£1,968.25",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,967.48",Graham Asset Management Ltd
20-Apr-23, Payment for Services ,"£1,960.26",Redacted
20-Apr-23, Operational Equipment ,"£1,949.40",Redacted
06-Apr-23, Building Customer Spend ,"£1,948.42",Graham Asset Management Ltd
20-Apr-23, Medical Specialist ,"£1,944.00",Gel Ltd t/a Healthwork
06-Apr-23, Data Network ,"£1,933.20",Unisys Ltd
06-Apr-23, Services & Legal Expenses ,"£1,927.80",Weightmans LLP
20-Apr-23, Building Maintenance Contracts ,"£1,920.64",Graham Asset Management Ltd
06-Apr-23, Training Course Fees ,"£1,920.00",Helston Forensics
20-Apr-23, Payment for Services ,"£1,907.60",National Crime Agency (NCA)
20-Apr-23, Mobiles-rental ,"£1,904.40",
13-Apr-23, Payment for Services ,"£1,903.20",Redacted
27-Apr-23, Uniform Training Course Fees ,"£1,900.00",Liverpool John Moores University
20-Apr-23, Uniform and Clothing ,"£1,892.88",ilasco Ltd (Keela International Ltd)
20-Apr-23, Consultants Fees ,"£1,890.00",Redacted
13-Apr-23, Mechanical Reactive Maintenance ,"£1,887.60",BAM FM Ltd
06-Apr-23, Hired Vehicle & Plant ,"£1,879.20",Redacted
06-Apr-23, Telecommunications ,"£1,872.00",Redacted
06-Apr-23, Vehicle Repairs ,"£1,866.17",A P Fleet Services Ltd
13-Apr-23, Training Course Fees ,"£1,862.00",National Crime Agency (NCA)
20-Apr-23, Technical Equipment ,"£1,860.00",Redacted
13-Apr-23, Payment for Services ,"£1,846.30",Home Office Shared Service Centre
27-Apr-23, Comp. Consumeables ,"£1,838.40",Redacted
20-Apr-23, Vehicle Repairs ,"£1,829.28",Swansway Garages Ltd t/a Swansway Chester Peugeot
13-Apr-23, Electrical Reactive Maintenance ,"£1,826.32",BAM FM Ltd
27-Apr-23, Forensic Fees - General ,"£1,825.44",Redacted
06-Apr-23, Training Course Fees ,"£1,821.96",College of Policing Limited
06-Apr-23, Vehicle Repairs ,"£1,815.00",Halliwell Jones Ltd
13-Apr-23, Electrical Customer Spend ,"£1,814.74",BAM FM Ltd
06-Apr-23, Forensic Fees - General ,"£1,812.00",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£1,809.46",BAM FM Ltd
27-Apr-23, Payment for Services ,"£1,800.00",Full Control Networks Distribution Ltd
20-Apr-23, Vehicle Parts ,"£1,798.07",Halliwell Jones Ltd
06-Apr-23, Medical Equipment ,"£1,796.06",Kays Medical Limited
13-Apr-23, Refreshments ,"£1,787.52",Redacted
06-Apr-23, Payments to Other Police Authorities ,"£1,784.24",Scottish Police Authority
06-Apr-23, Uniform and Clothing ,"£1,778.88",M C Products UK Ltd
13-Apr-23, Uniform and Clothing ,"£1,778.70",Redacted
20-Apr-23, Support Staff-Temporary Staff Wages ,"£1,777.32",Michael Page International Recruitment Limited
27-Apr-23, Mechanical Reactive Maintenance ,"£1,775.04",BAM FM Ltd
13-Apr-23, S/W Licences ,"£1,772.40",The Document Management Group
20-Apr-23, Building Reactive Maintenance ,"£1,768.50",Graham Asset Management Ltd
20-Apr-23, Technical Equipment ,"£1,764.16",Redacted
20-Apr-23, Payment for Services ,"£1,764.00",Print Media Ltd
