Payment Date, Description ,Gross Amount, Supplier Name 
16-Nov-23, Payment for Services ,"£3,426.04",National Crime Agency (NCA)
23-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£3,418.63",Corptel Corporate Direct (Europe) Ltd
23-Nov-23, Uniform and Clothing ,"£3,411.50",Michael Lupton Associates Limited
30-Nov-23, Training Course Fees ,"£3,345.30",PCC For South Yorkshire Police
16-Nov-23, Tyres & Tubes ,"£3,342.72",Michelin Tyre PLC
09-Nov-23, Services & Legal Expenses ,"£3,250.00",HNK Solicitors
02-Nov-23, Mechanical Reactive Maintenance ,"£3,240.60",BAM FM Ltd
16-Nov-23, Additional Vehicle Recharge ,"£3,204.00",Automobile Association Developments Limited
23-Nov-23, Training Course Fees ,"£3,180.00",Reax Limited
16-Nov-23, Equipment for prisoners ,"£3,179.28",Charles Fellows Supplies Ltd
16-Nov-23, Forensic Fees - Specialist ,"£3,166.68",Redacted
30-Nov-23, Training Course Fees ,"£3,165.84",Leigh Sports Village Ltd
30-Nov-23, Forensic Fees - Specialist ,"£3,156.43",Redacted
23-Nov-23, Mobile Data Costs ,"£3,152.40",Telefonica UK Limited (O2)
09-Nov-23, Support Staff-Temporary Staff Wages ,"£3,135.00",Reed Specialist Recruitment/Talent Solutions Ltd
16-Nov-23, Vehicle Costs ,"£3,112.27",R2U Limited (Accident Repair Centre)
02-Nov-23, Support Staff-Temporary Staff Wages ,"£3,112.20",Michael Page International Recruitment Limited
02-Nov-23, Support Staff-Temporary Staff Wages ,"£3,112.20",Michael Page International Recruitment Limited
02-Nov-23, Support Staff-Temporary Staff Wages ,"£3,112.20",Michael Page International Recruitment Limited
09-Nov-23, Support Staff-Temporary Staff Wages ,"£3,112.20",Michael Page International Recruitment Limited
30-Nov-23, Support Staff-Temporary Staff Wages ,"£3,112.20",Michael Page International Recruitment Limited
02-Nov-23, Rates ,"£3,069.00",Liverpool City Council
16-Nov-23, Services & Legal Expenses ,"£3,060.18",Redacted
10-Nov-23, Services & Legal Expenses ,"£3,042.52",Bank Charges
23-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£3,033.00",Softcat Plc
16-Nov-23, Comp. Operations ,"£3,025.80",Cisilion Limited
23-Nov-23, Payment for Services ,"£3,014.73",J E Medcalf
23-Nov-23, Pathologists Fees ,"£3,009.58",Redacted
02-Nov-23, Services & Legal Expenses ,"£3,000.00",Broudie Jackson Canter Solicitors
09-Nov-23, Services & Legal Expenses ,"£3,000.00",HNK Solicitors
09-Nov-23, Services & Legal Expenses ,"£3,000.00",HNK Solicitors
23-Nov-23, Services & Legal Expenses ,"£3,000.00",HNK Solicitors
30-Nov-23, Services & Legal Expenses ,"£3,000.00",James Murray Solicitors - Office A/C - Costs
30-Nov-23, Forensic Fees - Specialist ,"£2,992.70",Redacted
23-Nov-23, Postages ,"£2,982.00",Royal Mail Group Limited t/a Royal Mail
16-Nov-23, Rates ,"£2,977.00",Sefton MBC (Rates Account)
29-Nov-23, Direct Transport Costs ,"£2,971.10",Allstar
16-Nov-23, Forensic Fees - Specialist ,"£2,956.80",Redacted
02-Nov-23, Vehicle Costs ,"£2,946.60",PJ Automotive Ltd
16-Nov-23, Vehicle Repairs ,"£2,940.68",Swansway Garages Ltd t/a Swansway Chester Peugeot
02-Nov-23, Vehicle Costs ,"£2,940.67",PJ Automotive Ltd
23-Nov-23, Payments to Other Police Authorities ,"£2,910.44",GMCA (PCC for Greater Manchester)
30-Nov-23, Vehicle Repairs ,"£2,900.35",Halliwell Jones Ltd
16-Nov-23, Cleaning and Domestic Supplies ,"£2,819.69",Arrow County Supplies
02-Nov-23, Mechanical Reactive Maintenance ,"£2,814.24",BAM FM Ltd
16-Nov-23, Pest Control ,"£2,813.22",Ecolab Ltd
30-Nov-23, Tyres & Tubes ,"£2,800.73",Michelin Tyre PLC
16-Nov-23, Payment for Services ,"£2,794.38",COPTRZ Ltd
02-Nov-23, Rates ,"£2,794.00",Liverpool City Council
02-Nov-23, Uniform and Clothing ,"£2,755.11",Mehler Vario System GmbH
23-Nov-23, Services & Legal Expenses ,"£2,730.00",Redacted
30-Nov-23, Consultants Fees ,"£2,729.00",Home Office Shared Service Centre1
02-Nov-23, Call Charges ,"£2,726.40",Vodafone Ltd (Formerly Cable & Wireless)
30-Nov-23, Call Charges ,"£2,726.40",Vodafone Ltd (Formerly Cable & Wireless)
02-Nov-23, Forensic Fees - General ,"£2,703.60",LGC Limited
23-Nov-23, Payment for Services ,"£2,700.00",Buddi Limited
23-Nov-23, General Subscriptions ,"£2,696.40",Redacted
23-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,691.31",Redacted
16-Nov-23, Payment for Services ,"£2,649.62",West Yorkshire Combined Authority (WYCA)
16-Nov-23, Training Course Fees ,"£2,649.62",West Yorkshire Combined Authority (WYCA)
02-Nov-23, Services & Legal Expenses ,"£2,633.40",Weightmans LLP
16-Nov-23, Vehicle Repairs ,"£2,632.73",Rybrook Cars Ltd ( Chester)
16-Nov-23, Forensic Fees - Specialist ,"£2,623.10",Redacted
02-Nov-23, Vehicle Costs ,"£2,611.42",A P Fleet Services Ltd
09-Nov-23, Call Charges ,"£2,601.94",TalkTalk Business Direct Limited
23-Nov-23, Operational Equipment ,"£2,564.13",Redacted
30-Nov-23, Uniform and Clothing ,"£2,559.00",ilasco Ltd (Keela International Ltd)
16-Nov-23, Vehicle Repairs ,"£2,539.68",Halliwell Jones Ltd
23-Nov-23, Electrical Reactive Maintenance ,"£2,526.88",BAM FM Ltd
30-Nov-23, Services & Legal Expenses ,"£2,500.00",HNK Solicitors
30-Nov-23, Fuel Pump Repairs ,"£2,490.00",LCM Environmental Services Limited
02-Nov-23, Rates ,"£2,470.00",Liverpool City Council
16-Nov-23, Payment for Services ,"£2,464.80",Wilsons Auctions Ltd
23-Nov-23, Forensic Fees - Specialist ,"£2,461.80",Redacted
16-Nov-23, Vehicle Costs ,"£2,438.84",BMC Mechanical LTD
02-Nov-23, Services & Legal Expenses ,"£2,435.40",Redacted
16-Nov-23, Equipment Purchases ,"£2,425.12",Arnold Clark Finance Ltd
02-Nov-23, Services & Legal Expenses ,"£2,400.00",Redacted
30-Nov-23, Services & Legal Expenses ,"£2,383.70",Satchell Moran Solicitors Limited
09-Nov-23, Training Course Fees ,"£2,351.80",MMD Ltd t/a nesma
09-Nov-23, Services & Legal Expenses ,"£2,342.40",DWF Law LLP2
16-Nov-23, Prisoner Meals ,"£2,341.75",BFS Group Limited (Bidfood)
02-Nov-23, Building Maintenance Contracts ,"£2,340.00",Building Cost Information Service (BCIS) Limited
16-Nov-23, Payment for Services ,"£2,340.00",Streetwise Soccer U.K. Ltd
16-Nov-23, Training Course Fees ,"£2,312.00",City of London Police
16-Nov-23, Training Course Fees ,"£2,300.00",GMCA (PCC for Greater Manchester)
02-Nov-23, H/W Purchases ,"£2,293.34",Vohkus Limited
02-Nov-23, Payment for Services ,"£2,280.00",Forensic Collision Investigation And Reconstruction Ltd.
23-Nov-23, Training Course Fees ,"£2,268.00",Bywater Training Limited
30-Nov-23, Prisoner Meals ,"£2,265.70",BFS Group Limited (Bidfood)
16-Nov-23, Vehicle Repairs ,"£2,257.34",eStar Truck and Van Ltd
16-Nov-23, Cleaning and Domestic Supplies ,"£2,254.82",Arrow County Supplies
30-Nov-23, Vehicle Repairs ,"£2,250.48",eStar Truck and Van Ltd
16-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,245.72",Flexiform Business Furniture Limited
16-Nov-23, Training Course Fees ,"£2,241.00",Leadership Through Data
30-Nov-23, Building Reactive Maintenance ,"£2,241.00",Graham Asset Management Ltd
23-Nov-23, Support Staff Recruitment Advertisements ,"£2,223.00",Guardian News & Media Ltd
30-Nov-23, Firearms ,"£2,210.94",Redacted
30-Nov-23, Payment for Services ,"£2,200.80",Organisation Development Limited
16-Nov-23, Hired Vehicle & Plant ,"£2,192.40",Redacted
23-Nov-23, Waste Disposal ,"£2,186.52",Shred Station Limited
23-Nov-23, Payment for Services ,"£2,180.94",3Cubed Limited
02-Nov-23, Payment for Services ,"£2,160.00",Redacted
02-Nov-23, Medical Fees ,"£2,160.00",Redacted
09-Nov-23, Medical Fees ,"£2,160.00",Emerald Consultancy Limited
16-Nov-23, Medical Fees ,"£2,160.00",Emerald Consultancy Limited
16-Nov-23, Vehicle Police Equipment ,"£2,160.00",Emerald Consultancy Limited
30-Nov-23, Medical Fees ,"£2,160.00",Emerald Consultancy Limited
02-Nov-23, Vehicle Repairs ,"£2,152.06",Swansway Garages Ltd t/a Swansway Chester Peugeot
22-Nov-23, Direct Transport Costs ,"£2,145.14",Allstar
23-Nov-23, Medical Specialist ,"£2,088.00",Gel Ltd t/a Healthwork
15-Nov-23, Services & Legal Expenses ,"£2,087.38",Allstar
02-Nov-23, Mobiles-rental ,"£2,085.00",Redacted
02-Nov-23, Rates ,"£2,080.00",Liverpool City Council
23-Nov-23, Vehicle Repairs ,"£2,064.00",Top Gear Transmissions Liverpool Ltd
16-Nov-23, Vehicle Costs ,"£2,060.66",Euro Car Parts Limited t/a LKQ Euro Car Parts
02-Nov-23, Building Reactive Maintenance ,"£2,050.48",Graham Asset Management Ltd
16-Nov-23, Vehicle Repairs ,"£2,048.16",Halliwell Jones Ltd
30-Nov-23, Rents ,"£2,037.50",Wirral MBC
30-Nov-23, Locksmith Reactive Maintenance ,"£2,035.26",Graham Asset Management Ltd
16-Nov-23, Vehicle Repairs ,"£2,033.60",Swansway Garages Ltd t/a Swansway Chester Peugeot
02-Nov-23, Rates ,"£2,033.00",Liverpool City Council
23-Nov-23, Operational Equipment ,"£2,014.38",BOC Limited (BOC Gasses)
23-Nov-23, Internet ,"£2,014.00",British Telecommunications Plc t/a BT
02-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,001.60",Data Pro IT Ltd
16-Nov-23, Training Course Fees ,"£2,000.00",The Open University
23-Nov-23, Services & Legal Expenses ,"£2,000.00",Penningtons Manches Cooper LLP
23-Nov-23, Services & Legal Expenses ,"£2,000.00",Redacted
30-Nov-23, Services & Legal Expenses ,"£2,000.00",HAMMA Academy of Sports & Martial Arts CIC
30-Nov-23, Forensic Fees - Specialist ,"£1,997.82",Redacted
16-Nov-23, S/W Licences ,"£1,980.00",ASSA ABLOY Global Solutions UK Ltd t/a Traka
30-Nov-23, General Subscriptions ,"£1,980.00",Social & Market Strategic Research Ltd
16-Nov-23, Forensic Fees - Specialist ,"£1,976.04",Redacted
02-Nov-23, Communications Tools and Equipment ,"£1,974.00",Redacted
16-Nov-23, Comp. Consumeables ,"£1,972.80",CBC Computer Systems Ltd
01-Nov-23, Direct Transport Costs ,"£1,959.37",Allstar
09-Nov-23, Services & Legal Expenses ,"£1,950.00",Broudie Jackson Canter Solicitors
02-Nov-23, Medical Specialist ,"£1,944.00",Solomon Almond Ltd
30-Nov-23, Vehicle Repairs ,"£1,934.64",Swansway Garages Ltd t/a Swansway Chester Peugeot
23-Nov-23, Miscellaneous Contributions ,"£1,933.58",BKS ( Made to Measure)Ltd
16-Nov-23, Payments to Other Police Authorities ,"£1,932.47",GMCA (PCC for Greater Manchester)
16-Nov-23, Vehicle Costs ,"£1,931.59",BMC Mechanical LTD
16-Nov-23, Vehicle Repairs ,"£1,923.74",Halliwell Jones Ltd
16-Nov-23, Tyres & Tubes ,"£1,917.54",Michelin Tyre PLC
23-Nov-23, Rates ,"£1,909.00",Knowsley MBC
30-Nov-23, Services & Legal Expenses ,"£1,900.32",Redacted
02-Nov-23, Training Course Fees ,"£1,900.00",Liverpool John Moores University
02-Nov-23, Training Course Fees ,"£1,900.00",Liverpool John Moores University
02-Nov-23, Training Course Fees ,"£1,900.00",Liverpool John Moores University
16-Nov-23, Training Course Fees ,"£1,900.00",Liverpool John Moores University
16-Nov-23, Training Course Fees ,"£1,900.00",Liverpool John Moores University
23-Nov-23, Payments to Other Police Authorities ,"£1,893.35",GMCA (PCC for Greater Manchester)
02-Nov-23, Mechanical Reactive Maintenance ,"£1,887.60",BAM FM Ltd
02-Nov-23, Support Staff-Temporary Staff Wages ,"£1,886.88",Hays Specialist Recruitment Ltd
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,886.88",Hays Specialist Recruitment Ltd
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,886.88",Hays Specialist Recruitment Ltd
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,886.88",Hays Specialist Recruitment Ltd
30-Nov-23, Support Staff-Temporary Staff Wages ,"£1,873.70",Red Snapper Recruitment Limited
30-Nov-23, Forensic Fees - General ,"£1,860.00",WA Products (UK) Ltd t/a SceneSafe
23-Nov-23, Forensic Fees - Specialist ,"£1,858.51",Redacted
30-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,854.04",RS Components
16-Nov-23, Payment for Services ,"£1,834.20",UKAS
16-Nov-23, Services & Legal Expenses ,"£1,827.00",HM Courts & Tribunals Service
23-Nov-23, Photo & Tech Projects ,"£1,814.40",Benson Signs Limited
23-Nov-23, Services & Legal Expenses ,"£1,800.00",Redacted
09-Nov-23, Data Line Rentals ,"£1,797.10",Virgin Media Business
02-Nov-23, Rates ,"£1,771.00",Wirral MBC
30-Nov-23, Payment for Services ,"£1,770.00",J N E Security Limited
30-Nov-23, Building Reactive Maintenance ,"£1,752.36",Graham Asset Management Ltd
16-Nov-23, Forensic Fees - General ,"£1,748.40",PHENOMENEX Ltd
30-Nov-23, Technical Equipment ,"£1,735.20",Redacted
30-Nov-23, Vehicle Repairs ,"£1,734.00",Top Gear Transmissions Liverpool Ltd
30-Nov-23, H/W Purchases ,"£1,711.33",Infrasys Ltd
23-Nov-23, Vehicle Parts ,"£1,709.64",Halliwell Jones Ltd
09-Nov-23, Forensic Fees - Specialist ,"£1,703.04",Redacted
09-Nov-23, Services & Legal Expenses ,"£1,701.60",Weightmans LLP
02-Nov-23, Forensic Fees - General ,"£1,695.84",Chiron UK Ltd
16-Nov-23, Cleaning and Domestic Supplies ,"£1,693.61",Arrow County Supplies
23-Nov-23, Forensic Fees - Specialist ,"£1,663.20",Redacted
16-Nov-23, Operational Equipment ,"£1,659.80",Redacted
02-Nov-23, Forensic Fees - General ,"£1,656.00",WA Products (UK) Ltd t/a SceneSafe
16-Nov-23, Forensic Fees - General ,"£1,656.00",Aero Healthcare Limited
30-Nov-23, Computers ,"£1,644.00",Micro Computer Consultants Ltd t/a MCC Computer St
02-Nov-23, Tyres & Tubes ,"£1,620.00",Halliwell Jones Ltd
16-Nov-23, Refreshments ,"£1,618.74",Sodexo Limited
02-Nov-23, Mechanical Reactive Maintenance ,"£1,615.96",BAM FM Ltd
02-Nov-23, Building Reactive Maintenance ,"£1,600.91",Graham Asset Management Ltd
02-Nov-23, Vehicle Parts ,"£1,591.20",Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Firearms ,"£1,587.60",Redacted
02-Nov-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
02-Nov-23, Travel Costs ,"£1,560.00",Grayce Group Limited
09-Nov-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
23-Nov-23, Consultants Fees ,"£1,560.00",Grayce Group Limited
23-Nov-23, Consultants Fees ,"£1,560.00",Grayce Group Limited
23-Nov-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
23-Nov-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
30-Nov-23, Travel Costs ,"£1,560.00",Grayce Group Limited
16-Nov-23, Payments to Other Police Authorities ,"£1,549.10",GMCA (PCC for Greater Manchester)
16-Nov-23, Rates ,"£1,547.00",St Helens MBC
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,543.81",Red Snapper Recruitment Limited
30-Nov-23, Building Reactive Maintenance ,"£1,537.36",Graham Asset Management Ltd
02-Nov-23, Payment for Services ,"£1,532.70",Clearway Environmental Services (UK) Limited
02-Nov-23, Vehicle Parts ,"£1,525.03",Lookers Motor Group Limited t/a Lookers Liverpool
08-Nov-23, Services & Legal Expenses ,"£1,517.30",Redacted
02-Nov-23, Electrical Reactive Maintenance ,"£1,516.99",BAM FM Ltd
02-Nov-23, Forensic Fees - Specialist ,"£1,510.38",Redacted
16-Nov-23, Uniform and Clothing ,"£1,505.74",Endura Ltd
30-Nov-23, Services & Legal Expenses ,"£1,500.00",Redacted
30-Nov-23, Services & Legal Expenses ,"£1,500.00",Redacted
16-Nov-23, Vehicle Costs ,"£1,498.85",A P Fleet Services Ltd
09-Nov-23, Forensic Fees - Specialist ,"£1,495.82",Redacted
16-Nov-23, Payment for Services ,"£1,485.60",Think Different Events Ltd
02-Nov-23, Furniture Purchases ,"£1,481.04",Posturite (UK) Ltd
30-Nov-23, Vehicle Repairs ,"£1,480.38",Rybrook Cars Ltd ( Chester)
02-Nov-23, Uniform and Clothing ,"£1,479.20",ilasco Ltd (Keela International Ltd)
23-Nov-23, Vehicle Repairs ,"£1,475.51",Swansway Garages Ltd t/a Swansway Chester Peugeot
23-Nov-23, Tyres & Tubes ,"£1,475.14",Michelin Tyre PLC
30-Nov-23, Building Reactive Maintenance ,"£1,465.44",Graham Asset Management Ltd
23-Nov-23, Printing Stationery & Office Exps. ,"£1,458.00",Dataspace UK Limited
23-Nov-23, Electrical Reactive Maintenance ,"£1,454.65",BAM FM Ltd
23-Nov-23, S/W Licences ,"£1,450.40",CDW Limited
02-Nov-23, Employers Liability & TP ,"£1,450.00",CPOSA
16-Nov-23, Vehicle Repairs ,"£1,448.33",Halliwell Jones Ltd
30-Nov-23, Medical Specialist ,"£1,440.00",Creased Puddle Ltd
30-Nov-23, Training Course Fees ,"£1,440.00",Internet Investigation Solutions Limited
30-Nov-23, Building Reactive Maintenance ,"£1,440.00",Local Asbestol Service (LAS) Ltd
02-Nov-23, Rates ,"£1,435.00",Liverpool City Council
30-Nov-23, Vehicle Police Equipment ,"£1,434.00",Redacted
16-Nov-23, Forensic Fees - Specialist ,"£1,424.40",Redacted
23-Nov-23, Comp. Operations ,"£1,421.72",ABM Intelligence Limited
16-Nov-23, Training Course Fees ,"£1,416.00",The Hub Events Limited
23-Nov-23, Vehicle Parts ,"£1,415.58",Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Vehicle Repairs ,"£1,406.33",Halliwell Jones Ltd
02-Nov-23, Uniform and Clothing ,"£1,405.50",Outdoor and Cycle Concepts Ltd t/a Cotswold Outdoor
16-Nov-23, Police Dogs Vet Fees ,"£1,402.22",Redacted
02-Nov-23, Forensic Fees - Specialist ,"£1,398.96",Redacted
30-Nov-23, Building Reactive Maintenance ,"£1,392.91",Graham Asset Management Ltd
16-Nov-23, H/W Purchases ,"£1,388.35",Softcat Plc
02-Nov-23, Rates ,"£1,385.00",Wirral MBC
16-Nov-23, Vehicle Repairs ,"£1,379.04",Halliwell Jones Ltd
23-Nov-23, Vehicle Repairs ,"£1,378.38",Halfords Ltd
16-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,374.00",CBC Computer Systems Ltd
02-Nov-23, Vehicle Costs ,"£1,373.40",A P Fleet Services Ltd
23-Nov-23, Payment for Services ,"£1,372.44",Arnold Clark Finance Ltd
16-Nov-23, Vehicle Parts ,"£1,361.52",Hyundai Motor UK Ltd
30-Nov-23, Event Costs ,"£1,360.80",Okeeffes Engraving Ltd
16-Nov-23, Uniform and Clothing ,"£1,356.83",Alt Berg Ltd
16-Nov-23, Payment for Services ,"£1,343.88",Hamilton Sales & Service UK Ltd
30-Nov-23, Uniform and Clothing ,"£1,327.32",Yaffy Protective Clothing (Part of Mi Hub Ltd)
09-Nov-23, Services & Legal Expenses ,"£1,326.00",DWF Law LLP2
23-Nov-23, Payment for Services ,"£1,325.36",Allied Publicity Services (Manchester) Limited t/a APS Group
09-Nov-23, Payment for Services ,"£1,317.60",Printstat Ltd
30-Nov-23, Event Costs ,"£1,303.20",Select Business Gifts
30-Nov-23, Technical Equipment ,"£1,302.00",RS Components
30-Nov-23, Firearms ,"£1,301.88",Redacted
16-Nov-23, Electrical Reactive Maintenance ,"£1,295.11",BAM FM Ltd
16-Nov-23, Vehicle Repairs ,"£1,290.00",A P Fleet Services Ltd
16-Nov-23, Vehicle Repairs ,"£1,290.00",A P Fleet Services Ltd
02-Nov-23, Telecommunications ,"£1,289.76",Avoira Limited
02-Nov-23, Mechanical Reactive Maintenance ,"£1,284.92",BAM FM Ltd
02-Nov-23, Mechanical Reactive Maintenance ,"£1,281.53",BAM FM Ltd
30-Nov-23, Building Reactive Maintenance ,"£1,275.36",Graham Asset Management Ltd
02-Nov-23, Uniform and Clothing ,"£1,271.52",Michael Lupton Associates Limited
30-Nov-23, Printing Stationery & Office Exps. ,"£1,267.20",ACS Business Supplies Ltd
02-Nov-23, Service Charges ,"£1,267.05",Portakabin Limited
30-Nov-23, Printing Stationery & Office Exps. ,"£1,262.62",Thomson Reuters
02-Nov-23, Waste Disposal ,"£1,262.40",Shred Station Limited
09-Nov-23, Services & Legal Expenses ,"£1,260.00",Weightmans LLP
16-Nov-23, Rentals & Maintenance ,"£1,260.00",EE Ltd (Airtime)
23-Nov-23, Rentals & Maintenance ,"£1,260.00",EE Ltd (Airtime)
30-Nov-23, Locksmith Reactive Maintenance ,"£1,259.08",Graham Asset Management Ltd
30-Nov-23, Locksmith Reactive Maintenance ,"£1,255.16",Graham Asset Management Ltd
23-Nov-23, Support Staff-Temporary Staff Wages ,"£1,248.00",Grayce Group Limited
30-Nov-23, Travel Costs ,"£1,248.00",Grayce Group Limited
30-Nov-23, Vehicle Repairs ,"£1,246.73",Halliwell Jones Ltd
16-Nov-23, Payment for Services ,"£1,245.24",CBC Computer Systems Ltd
16-Nov-23, Furniture Purchases ,"£1,236.86",Flexiform Business Furniture Limited
30-Nov-23, Support Staff-Temporary Staff Wages ,"£1,236.78",Hays Specialist Recruitment Ltd
30-Nov-23, Support Staff-Temporary Staff Wages ,"£1,236.78",Hays Specialist Recruitment Ltd
30-Nov-23, Support Staff-Temporary Staff Wages ,"£1,236.78",Hays Specialist Recruitment Ltd
09-Nov-23, Uniform and Clothing ,"£1,234.73",Alt Berg Ltd
16-Nov-23, Vehicle Repairs ,"£1,233.14",Swansway Garages Ltd t/a Swansway Chester Peugeot
09-Nov-23, Services & Legal Expenses ,"£1,232.40",DWF Law LLP2
16-Nov-23, Forensic Fees - Specialist ,"£1,224.00",Redacted
02-Nov-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
30-Nov-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
30-Nov-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
23-Nov-23, Training Course Fees ,"£1,216.00",Agiito Ltd
23-Nov-23, Services & Legal Expenses ,"£1,210.00",Redacted
23-Nov-23, Cleaning and Domestic Supplies ,"£1,205.59",Arrow County Supplies
16-Nov-23, Forensic Fees - Specialist ,"£1,203.84",Redacted
02-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,202.18",Heliguy (Colena Ltd)
02-Nov-23, Training Course Fees ,"£1,200.00",Reax Limited
16-Nov-23, Training Course Fees ,"£1,200.00",CJS Event Solutions
30-Nov-23, Training Course Fees ,"£1,198.80",Laser Tech UK Ltd
16-Nov-23, Vehicle Parts ,"£1,197.32",Rybrook Cars Ltd ( Volvo )
16-Nov-23, Catering Service ,"£1,193.95",KRN Corporate Events Ltd
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,183.39",Red Snapper Recruitment Limited
16-Nov-23, Payment for Services ,"£1,181.70",Clearway Environmental Services (UK) Limited
16-Nov-23, Vehicle Repairs ,"£1,179.00",Swansway Garages Ltd t/a Swansway Chester Peugeot
16-Nov-23, H/W Purchases ,"£1,176.78",Dell Corporation Limited
23-Nov-23, Training Course Fees ,"£1,176.00",Skills For Justice Awards Ltd
09-Nov-23, Payments to Other Police Authorities ,"£1,174.53",Police and Crime Commissioner For Cheshire
02-Nov-23, Forensic Fees - General ,"£1,170.00",WA Products (UK) Ltd t/a SceneSafe
16-Nov-23, Vehicle Costs ,"£1,167.05",Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Electrical Reactive Maintenance ,"£1,166.39",BAM FM Ltd
02-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
02-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
02-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
02-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
16-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
16-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
16-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
16-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
23-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
30-Nov-23, H/W Purchases ,"£1,165.98",Dell Corporation Limited
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,161.28",Red Snapper Recruitment Limited
02-Nov-23, Payment for Services ,"£1,158.00",Designs Signage Solutions Ltd
16-Nov-23, Vehicle Repairs ,"£1,157.03",Halliwell Jones Ltd
02-Nov-23, Medical Specialist ,"£1,152.00",Solomon Almond Ltd
16-Nov-23, Vehicle Parts ,"£1,151.16",Hyundai Motor UK Ltd
02-Nov-23, Technical Equipment ,"£1,151.15",RS Components
23-Nov-23, Payment for Services ,"£1,150.00",Croslands
09-Nov-23, Forensic Fees - Specialist ,"£1,149.88",Redacted
09-Nov-23, Uniform and Clothing ,"£1,146.95",Alt Berg Ltd
30-Nov-23, Building Reactive Maintenance ,"£1,142.10",Graham Asset Management Ltd
16-Nov-23, Forensic Fees - Specialist ,"£1,140.48",Redacted
16-Nov-23, Service Charges ,"£1,140.32",Portakabin Limited
16-Nov-23, Vehicle Repairs ,"£1,140.00",Premier Automotive Ltd (Kia)
30-Nov-23, Technical Equipment ,"£1,139.92",Redacted
23-Nov-23, Vehicle Repairs ,"£1,134.14",A P Fleet Services Ltd
30-Nov-23, Training Course Fees ,"£1,131.60",PCC For South Yorkshire Police
02-Nov-23, Vehicle Repairs ,"£1,123.19",Arnold Clark Finance Ltd
23-Nov-23, Cleaning and Domestic Supplies ,"£1,120.31",Arrow County Supplies
02-Nov-23, Building Reactive Maintenance ,"£1,115.86",Graham Asset Management Ltd
02-Nov-23, Support Staff-Temporary Staff Wages ,"£1,115.58",Hays Specialist Recruitment Ltd
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,115.58",Hays Specialist Recruitment Ltd
02-Nov-23, Catering Service ,"£1,115.51",BFS Group Limited (Bidfood)
16-Nov-23, Forensic Fees - Specialist ,"£1,106.40",Redacted
30-Nov-23, Data Network ,"£1,106.40",North PB Limited
30-Nov-23, S/W Licences ,"£1,106.02",Omniplex (Group) Limited
30-Nov-23, Data Network ,"£1,102.80",North PB Limited
23-Nov-23, District Audit Fee ,"£1,100.00",Police & Crime Commissioner for North Wales
