Payment Date, Description ,Gross Amount, Supplier Name 
04-May-23, Rates ,"£2,470.00", Liverpool City Council1 
18-May-23, Additional Vehicle Recharge ,"£2,454.00", Automobile Association Developments Limited 
04-May-23, Call Charges ,"£2,439.11", Talk Talk Business 
25-May-23, Payment for Services ,"£2,432.44", SRCL Ltd 
11-May-23, Vehicle Crash Repairs ,"£2,427.82", Liverpool TPS 
18-May-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,425.51", Dell Corporation Ltd 
04-May-23, Uniform and Clothing ,"£2,413.80", Michael Lupton Associates Limited 
18-May-23, Training Course Fees ,"£2,400.00", Think Different Events Ltd 
25-May-23, Training Course Fees ,"£2,400.00", Reax Limited 
11-May-23, Operational Equipment ,"£2,388.00", Redacted 
17-May-23, Training Course Fees ,"£2,375.10", Redacted 
18-May-23, Forensic Fees - General ,"£2,361.24", Redacted 
18-May-23, Services & Legal Expenses ,"£2,350.00", Redacted 
11-May-23, Training Course Fees ,"£2,348.40", College of Policing Limited 
18-May-23, Training Course Fees ,"£2,348.40", College of Policing Limited 
18-May-23, H/W Purchases ,"£2,331.30", Dell Corporation Ltd 
04-May-23, Vehicle Police Equipment ,"£2,330.40", Vision Unique Equipment Ltd 
25-May-23, Vehicle Police Equipment ,"£2,330.40", Vision Unique Equipment Ltd 
25-May-23, Payment for Services ,"£2,316.78", 3Cubed Limited 
04-May-23, Services & Legal Expenses ,"£2,316.60", Redacted 
18-May-23, Training Course Fees ,"£2,304.00", Thatcham Research 
11-May-23, Training Course Fees ,"£2,295.50", College of Policing Limited 
25-May-23, Forensic Fees - General ,"£2,293.24", Eurofins Forensic Services Ltd 
18-May-23, Training Course Fees ,"£2,278.50", College of Policing Limited 
11-May-23, Training Course Fees ,"£2,245.30", College of Policing Limited 
11-May-23, Miscellaneous Contributions ,"£2,224.00", PCC for South Wales 
18-May-23, Cleaning and Domestic Supplies ,"£2,222.14", Arrow County Supplies 
25-May-23, Building Quoted Works ,"£2,218.80", Pure Audio Visual Limited 
04-May-23, Uniform and Clothing ,"£2,214.00", Solon Security Ltd 
11-May-23, Photo & Tech Projects ,"£2,197.99", Warehouse Express Ltd t/a Wex Photographic 
11-May-23, Training Course Fees ,"£2,195.00", SafeLives 
11-May-23, S/W Licences ,"£2,194.80", Continental Automotive Trading UK Ltd 
11-May-23, Pathologists Fees ,"£2,185.83", Redacted 
18-May-23, Pathologists Fees ,"£2,185.83", Redacted 
25-May-23, Pathologists Fees ,"£2,185.83", Redacted 
25-May-23, Pathologists Fees ,"£2,183.18", Redacted 
11-May-23, Photo & Tech Projects ,"£2,138.37", Warehouse Express Ltd t/a Wex Photographic 
18-May-23, Electrical Reactive Maintenance ,"£2,119.02", BAM FM Ltd 
17-May-23, HM Courts & Tribunals Service ,"£2,116.00", HM Courts & Tribunals Service 
18-May-23, Vehicle Crash Repairs ,"£2,112.89", A P Fleet Services Ltd 
04-May-23, Stable Requirements ,"£2,100.00", Redacted 
04-May-23, Stable Requirements ,"£2,100.00", Redacted 
04-May-23, Stable Requirements ,"£2,100.00", Redacted 
04-May-23, Stable Requirements ,"£2,100.00", Redacted 
11-May-23, Stable Requirements ,"£2,100.00", Redacted 
18-May-23, Cleaning and Domestic Supplies ,"£2,095.20", Arrow County Supplies 
11-May-23, Comp. Consumeables ,"£2,082.00", Laser Tech UK Ltd 
04-May-23, Rates ,"£2,080.00", Liverpool City Council1 
18-May-23, Technical Equipment ,"£2,046.00", Cell Pack Solutions Ltd 
04-May-23, Vehicle Crash Repairs ,"£2,045.93", BMC Mechanical LTD 
18-May-23, Diesel ,"£2,038.14", Standard Fuel Oils Limited 
04-May-23, Rates ,"£2,033.00", Liverpool City Council1 
18-May-23, Uniform and Clothing ,"£2,032.55", Cooneen At Work Limited 
17-May-23, Forensic Fees - General ,"£2,028.53", Biotage AB 
25-May-23, H/W Purchases ,"£2,010.13", Dell Corporation Ltd 
25-May-23, Cleaning and Domestic Supplies ,"£2,005.96", Arrow County Supplies 
04-May-23, Consultants Fees ,"£2,000.00", Redacted 
11-May-23, Services & Legal Expenses ,"£2,000.00", Redacted 
18-May-23, Services & Legal Expenses ,"£2,000.00", Redacted 
25-May-23, Diesel ,"£1,985.76", Standard Fuel Oils Limited 
25-May-23, Firearms ,"£1,984.80", Redacted 
25-May-23, Payment for Services ,"£1,979.82", J & S Accessories Limited 
18-May-23, Operational Equipment ,"£1,971.06", Redacted 
04-May-23, Diesel ,"£1,967.51", Standard Fuel Oils Limited 
25-May-23, Call Charges ,"£1,950.00", BT Global Services Solutions 
11-May-23, Private Circuits General ,"£1,944.00", British Telecom 
18-May-23, Medical Specialist ,"£1,944.00", Gel Ltd t/a Healthwork 
25-May-23, Operational Equipment ,"£1,944.00", Redacted 
25-May-23, Rates ,"£1,909.00", Knowsley MBC 
11-May-23, Furniture Purchases ,"£1,898.94", Posturite (UK) Ltd 
11-May-23, Profit/Loss on disposal of assets ,"£1,898.40", Redacted 
25-May-23, Payment for Services ,"£1,894.85", J & S Accessories Limited 
11-May-23, Consultants Fees ,"£1,890.00", Social & Market Strategic Research Ltd 
25-May-23, Health and Safety Equipment ,"£1,881.42", Helix Operations Ltd 
18-May-23, Forensic Fees - General ,"£1,873.80", Softcat Plc 
11-May-23, Vehicle Repairs ,"£1,870.64", Swansway Garages Ltd t/a Swansway Chester Peugeot 
25-May-23, Services & Legal Expenses ,"£1,856.52", Redacted 
25-May-23, Hired Vehicle & Plant ,"£1,808.54", Redacted 
25-May-23, Hired Vehicle & Plant ,"£1,808.54", Redacted 
31-May-23, Allstar ,"£1,801.88", HM Courts & Tribunals Service 
25-May-23, Services & Legal Expenses ,"£1,800.00", Redacted 
25-May-23, Services & Legal Expenses ,"£1,800.00", Redacted 
25-May-23, Payment for Services ,"£1,800.00", Redacted 
25-May-23, Uniform and Clothing ,"£1,790.88", M C Products UK Ltd 
25-May-23, Mobiles-rental ,"£1,790.00", Redacted 
25-May-23, Services & Legal Expenses ,"£1,780.92", Redacted 
25-May-23, Services & Legal Expenses ,"£1,770.00", Redacted 
11-May-23, Protective Clothing ,"£1,743.91", Elis UK 
25-May-23, Protective Clothing ,"£1,743.91", Elis UK 
11-May-23, S/W Licences ,"£1,740.00", The Culture Club Limited 
25-May-23, Cleaning and Domestic Supplies ,"£1,732.80", Eco Hygiene Care Limited 
18-May-23, Vehicle Parts ,"£1,722.54", Halliwell Jones Ltd 
25-May-23, Vehicle Repairs ,"£1,700.84", Halliwell Jones Ltd 
18-May-23, Vehicle Parts ,"£1,684.22", eStar Truck and Van Ltd 
25-May-23, Training Course Fees ,"£1,670.40", Helix Operations Ltd 
24-May-23, Allstar ,"£1,666.23", Allstar 
18-May-23, Mechanical Reactive Maintenance ,"£1,659.41", BAM FM Ltd 
04-May-23, Stable Requirements ,"£1,650.00", Redacted 
17-May-23, Allstar ,"£1,639.32", Allstar 
04-May-23, Support Staff-Temporary Staff Wages ,"£1,625.88", Hays Specialist Recruitment Ltd 
18-May-23, Support Staff-Temporary Staff Wages ,"£1,625.88", Hays Specialist Recruitment Ltd 
25-May-23, Event Costs ,"£1,616.40", TCH (UK) Limited 
25-May-23, Vehicle Parts ,"£1,616.26", Lookers Liverpool 
18-May-23, Building Reactive Maintenance ,"£1,613.04", Graham Asset Management Ltd 
25-May-23, Vehicle Repairs ,"£1,604.46", eStar Truck and Van Ltd 
10-May-23, Allstar ,"£1,603.85", Allstar 
25-May-23, Tyres & Tubes ,"£1,603.14", ATS Euromaster Limited 
11-May-23, Consultants Fees ,"£1,592.40", Redacted 
25-May-23, Waste Disposal ,"£1,590.07", Shred Station Ltd 
18-May-23, Uniform and Clothing ,"£1,585.97", Cooneen At Work Limited 
03-May-23, Allstar ,"£1,578.06", Allstar 
11-May-23, Vehicle Police Equipment ,"£1,566.00", Michael Lupton Associates Limited 
18-May-23, Mechanical Reactive Maintenance ,"£1,563.60", BAM FM Ltd 
18-May-23, Vehicle Parts ,"£1,561.78", Robins & Day Parts North West 
18-May-23, Support Staff-Temporary Staff Wages ,"£1,560.00", Grayce Group Limited 
18-May-23, Uniform Casual User Mileage ,"£1,560.00", Grayce Group Limited 
25-May-23, Support Staff-Temporary Staff Wages ,"£1,560.00", Grayce Group Limited 
25-May-23, Uniform Casual User Mileage ,"£1,560.00", Grayce Group Limited 
25-May-23, Vehicle Repairs ,"£1,556.93", Halliwell Jones Ltd 
04-May-23, Rates ,"£1,547.00", St Helens MBC 
11-May-23, Hired Vehicle & Plant ,"£1,545.42", Arnold Clark Finance Ltd 
11-May-23, Vehicle Repairs ,"£1,544.21", Swansway Garages Ltd t/a Swansway Chester Peugeot 
18-May-23, Cleaning and Domestic Supplies ,"£1,535.88", Arrow County Supplies 
18-May-23, Uniform and Clothing ,"£1,521.36", ilasco Ltd (Keela International Ltd) 
04-May-23, Vehicle Parts ,"£1,519.32", Halliwell Jones Ltd 
18-May-23, Vehicle Police Equipment ,"£1,518.00", Michael Lupton Associates Limited 
25-May-23, Forensic Fees - General ,"£1,515.60", Redacted 
11-May-23, H/W Purchases ,"£1,514.40", Sepura Limited 
04-May-23, H/W Purchases ,"£1,512.00", Mayflex UK Ltd 
18-May-23, Services & Legal Expenses ,"£1,500.00", Redacted 
04-May-23, General Subscriptions ,"£1,500.00", National Police Estates Group 
25-May-23, Services & Legal Expenses ,"£1,500.00", Redacted 
11-May-23, Training Course Fees ,"£1,489.90", College of Policing Limited 
11-May-23, Temp Staff Overtime ,"£1,483.99", Reed Specialist Recruitment Ltd 
11-May-23, Vets Fees ,"£1,470.70", CVS (UK) Ltd T/A Petmedics 
25-May-23, Cleaning and Domestic Supplies ,"£1,470.02", Arrow County Supplies 
11-May-23, Services & Legal Expenses ,"£1,466.40", Redacted 
11-May-23, Protective Clothing ,"£1,466.06", Elis UK 
18-May-23, Uniform and Clothing ,"£1,457.76", Michael Lupton Associates Limited 
18-May-23, Vehicle Repairs ,"£1,452.00", Top Gear Transmissions Liverpool Ltd 
25-May-23, Forensic Fees - General ,"£1,446.00", Fumecare Ltd 
25-May-23, Vehicle Parts ,"£1,441.56", Liverpool TPS 
25-May-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,440.00", Machine Mart Limited 
04-May-23, Rates ,"£1,435.00", Liverpool City Council1 
18-May-23, Cleaning and Domestic Supplies ,"£1,422.34", Arrow County Supplies 
25-May-23, Vehicle Repairs ,"£1,421.86", Halliwell Jones Ltd 
25-May-23, Capital Asset Clearing A/c Intangibles ,"£1,417.81", Dutysheet Ltd 
11-May-23, Operational Equipment ,"£1,416.96", Redacted 
25-May-23, Catering Service ,"£1,416.00", BFS Group Limited t/a Bidvest Foodservice 
04-May-23, Uniform and Clothing ,"£1,414.22", Michael Lupton Associates Limited 
11-May-23, Uniform and Clothing ,"£1,414.08", Try & Lilly Ltd 
04-May-23, Services & Legal Expenses ,"£1,409.40", Redacted 
04-May-23, Mobiles-rental ,"£1,400.00", Redacted 
25-May-23, Catering Service ,"£1,391.38", Tiffin Sandwiches Ltd 
11-May-23, Operational Equipment ,"£1,371.60", Redacted 
11-May-23, Training Course Fees ,"£1,368.00", CJS Event Solutions 
04-May-23, Vehicle Repairs ,"£1,337.27", Halliwell Jones Ltd 
04-May-23, Vehicle Repairs ,"£1,323.66", Halliwell Jones Ltd 
04-May-23, Forensic Fees - General ,"£1,318.87", Eurofins Forensic Services Ltd 
25-May-23, Vehicle Police Equipment ,"£1,315.20", Redacted 
25-May-23, Hired Vehicle & Plant ,"£1,306.19", Arnold Clark Finance Ltd 
04-May-23, Support Staff-Temporary Staff Wages ,"£1,300.70", Hays Specialist Recruitment Ltd 
11-May-23, Support Staff-Temporary Staff Wages ,"£1,300.70", Hays Specialist Recruitment Ltd 
25-May-23, Support Staff-Temporary Staff Wages ,"£1,300.70", Hays Specialist Recruitment Ltd 
04-May-23, Uniform and Clothing ,"£1,273.44", SBI Tac Pro Ltd 
11-May-23, Tyres & Tubes ,"£1,272.74", Michelin Tyre PLC 
11-May-23, Printing Stationery & Office Exps. ,"£1,267.20", ACS Business Supplies Ltd 
18-May-23, Service Charges ,"£1,267.05", Portakabin Limited 
11-May-23, Conveyance of Prisoners ,"£1,265.28", Redacted 
18-May-23, Breathalyzers ,"£1,260.00", Redacted 
11-May-23, Comp. Consumeables ,"£1,260.00", EE Ltd (Airtime) 
18-May-23, Vehicle Repairs ,"£1,260.00", Top Gear Transmissions Liverpool Ltd 
11-May-23, Training Course Fees ,"£1,259.80", College of Policing Limited 
11-May-23, Support Staff-Temporary Staff Wages ,"£1,248.00", Grayce Group Limited 
11-May-23, Support Staff-Temporary Staff Wages ,"£1,248.00", Grayce Group Limited 
11-May-23, Uniform Casual User Mileage ,"£1,248.00", Grayce Group Limited 
11-May-23, Uniform Casual User Mileage ,"£1,248.00", Grayce Group Limited 
18-May-23, Services & Legal Expenses ,"£1,245.60", Redacted 
11-May-23, Vets Fees ,"£1,242.60", The Dales Veterinary Practice 
11-May-23, Hired Vehicle & Plant ,"£1,222.03", Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,"£1,222.03", Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,"£1,222.03", Arnold Clark Finance Ltd 
18-May-23, Forensic Fees - General ,"£1,206.36", Arco Limited 
11-May-23, Vehicle Repairs ,"£1,203.12", Halliwell Jones Ltd 
25-May-23, Cleaning and Domestic Supplies ,"£1,200.88", Arrow County Supplies 
11-May-23, Furniture Purchases ,"£1,180.82", Redacted 
18-May-23, Vehicle Parts ,"£1,175.71", Liverpool TPS 
25-May-23, Printing Stationery & Office Exps. ,"£1,175.00", C. Atkinson Ltd 
25-May-23, Forensic Fees - General ,"£1,170.00", Redacted 
18-May-23, Vehicle Parts ,"£1,168.24", Robins & Day Parts North West 
18-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
18-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
18-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
18-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
18-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
25-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
25-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
25-May-23, H/W Purchases ,"£1,165.65", Dell Corporation Ltd 
18-May-23, Forensic Fees - General ,"£1,164.00", Orchid Cellmark Ltd 
11-May-23, Vehicle Repairs ,"£1,163.66", Swansway Garages Ltd t/a Swansway Chester Peugeot 
11-May-23, Electrical Reactive Maintenance ,"£1,162.43", BAM FM Ltd 
25-May-23, Training Course Fees ,"£1,150.00", GMCA-GMP 
25-May-23, Training Course Fees ,"£1,150.00", GMCA (PCC for Greater Manchester) 
25-May-23, Ex Gratia Payments ,"£1,145.00",#N/A
11-May-23, Vehicle Parts ,"£1,143.24", Halliwell Jones Ltd 
11-May-23, Vehicle Parts ,"£1,142.95", Lookers Liverpool 
25-May-23, Postages ,"£1,131.60", MyGroupSolutions Ltd 
25-May-23, Vehicle Repairs ,"£1,131.59", Halfords Ltd 
25-May-23, Hired Vehicle & Plant ,"£1,129.24", Arnold Clark Finance Ltd 
04-May-23, Payment for Services ,"£1,124.00", Print Media Ltd 
17-May-23, Forensic Fees - General ,"£1,122.00", Biotage AB 
18-May-23, Cleaning and Domestic Supplies ,"£1,117.19", Arrow County Supplies 
11-May-23, Support Staff-Temporary Staff Wages ,"£1,109.66", Reed Specialist Recruitment Ltd 
04-May-23, Uniform and Clothing ,"£1,084.68", Endura Ltd 
25-May-23, General Subscriptions ,"£1,080.00", Buddi Limited 
18-May-23, Payment for Services ,"£1,074.00", Redacted 
25-May-23, Vehicle Repairs ,"£1,070.24", A P Fleet Services Ltd 
18-May-23, Consumables ,"£1,060.80", Lookers Liverpool 
04-May-23, Rates ,"£1,047.00", Liverpool City Council1 
25-May-23, Vehicle Repairs ,"£1,028.76", Rybrook Cars Ltd ( Chester) 
11-May-23, Payment for Services ,"£1,020.00", Air Science Technologies Limited 
25-May-23, Refreshments ,"£1,020.00", Merseyside Fire & Civil Defence Auth. 
18-May-23, Service Charges ,"£1,016.12", Access Point Pension Scheme 
25-May-23, Vehicle Parts ,"£1,000.63", eStar Truck and Van Ltd 
25-May-23, Miscellaneous Contributions ,"£1,000.00", LCVS Distribution Account 
11-May-23, Tyres & Tubes ,£999.50, Michelin Tyre PLC 
11-May-23, Vets Fees ,£994.63, The Dales Veterinary Practice 
25-May-23, Comp. Consumeables ,£993.44, XMA Limited 
18-May-23, Technical Equipment ,£990.96, Chadwicks (Liverpool) Ltd 
11-May-23, Temp Staff Overtime ,£984.09, Reed Specialist Recruitment Ltd 
18-May-23, Technical Equipment ,£983.98, Redacted 
25-May-23, Firearms ,£982.00, Redacted 
18-May-23, Forensic Fees - General ,£979.20, Redacted 
25-May-23, Catering Service ,£977.03, Trevors Warehouses Limited t/a Trevors Foodservice 
11-May-23, Mechanical Customer Spend ,£976.74, Redacted 
18-May-23, Vehicle Crash Repairs ,£975.78, National Windscreens (J Huggins & Son Ltd) 
17-May-23, Forensic Fees - General ,£975.05, Biotage AB 
18-May-23, Hired Vehicle & Plant ,£971.71, Arnold Clark Finance Ltd 
04-May-23, S/W Licences ,£960.00, MD5 Ltd 
11-May-23, Consultants Fees ,£960.00, Redacted 
04-May-23, Building Reactive Maintenance ,£959.98, Brady Corp Ltd (Seton) 
11-May-23, Vehicle Repairs ,£959.74, Halliwell Jones Ltd 
18-May-23, Forensic Fees - General ,£954.00, Redacted 
11-May-23, Mechanical Reactive Maintenance ,£954.00, BAM FM Ltd 
18-May-23, Cleaning and Domestic Supplies ,£950.84, Arrow County Supplies 
11-May-23, Payment for Services ,£950.00, Stagecoach Services Limited 
18-May-23, Vehicle Repairs ,£948.00, Top Gear Transmissions Liverpool Ltd 
18-May-23, Vehicle Repairs ,£948.00, Top Gear Transmissions Liverpool Ltd 
10-May-23, General Subscriptions ,£946.00, asDARTS inh. Andreas Huber 
11-May-23, Temp Staff Overtime ,£943.47, Reed Specialist Recruitment Ltd 
25-May-23, Forensic Fees - General ,£942.00, Analytical Services International Ltd 
25-May-23, Vehicle Repairs ,£940.49, Halfords Ltd 
04-May-23, Vehicle Parts ,£929.82, Liverpool TPS 
25-May-23, Vehicle Parts ,£927.91, Robins & Day Parts North West 
25-May-23, Prisoner Meals ,£921.68, BFS Group Limited t/a Bidvest Foodservice 
04-May-23, Vehicle Repairs ,£913.01, Halliwell Jones Ltd 
11-May-23, Forensic Fees - General ,£906.00, Orchid Cellmark Ltd 
04-May-23, Medical Specialist ,£900.00, UrOnyx Ltd 
04-May-23, Medical Specialist ,£900.00, Redacted 
11-May-23, H/W Purchases ,£900.00, Glow New Media Ltd 
25-May-23, Medical Treatment ,£900.00, Redacted 
25-May-23, Forensic Fees - General ,£900.00, Orchid Cellmark Ltd 
18-May-23, Maintenance of Dogs ,£898.51, Crown Pet Foods 
18-May-23, Mechanical Reactive Maintenance ,£893.56, BAM FM Ltd 
11-May-23, Payment for Services ,£893.40, Redacted 
11-May-23, Forensic Fees - General ,£892.15, Redacted 
18-May-23, Vehicle Repairs ,£891.92, Clarke and Pulman Ltd 
11-May-23, Vehicle Police Equipment ,£889.50, Woodway Engineering Ltd 
25-May-23, Vehicle Parts ,£886.09, Hyundai Motor UK Ltd 
18-May-23, Cleaning and Domestic Supplies ,£881.33, Arrow County Supplies 
11-May-23, Operational Equipment ,£873.60, Redacted 
18-May-23, Vehicle Parts ,£872.02, Premier Automotive Ltd (Kia) 
25-May-23, Technical Equipment ,£870.00, Redacted 
04-May-23, Catering Equipment ,£856.99, Redacted 
04-May-23, Vehicle Crash Repairs ,£855.36, Rybrook Cars Ltd ( Volvo ) 
18-May-23, Photocopy Charges ,£851.58, XMA Limited 
31-May-23, Allstar ,£851.23, HM Courts & Tribunals Service 
11-May-23, Forensic Fees - General ,£847.87, WA Products (UK) Ltd t/a SceneSafe 
11-May-23, Vehicle Crash Repairs ,£844.96, Halliwell Jones Ltd 
18-May-23, Payment for Services ,£840.89, Allied Publicity Services (Manchester) Limited t/a APS Group 
25-May-23, Tyres & Tubes ,£838.55, Michelin Tyre PLC 
18-May-23, Payment for Services ,£834.14, Custom Group Ltd 
18-May-23, Vehicle Parts ,£831.41, Premier Automotive Ltd (Kia) 
11-May-23, Vehicle Police Equipment ,£827.17, Standby RSG UK Ltd 
18-May-23, Support Staff-Temporary Staff Wages ,£827.01, Reed Specialist Recruitment Ltd 
04-May-23, Rates ,£825.00, Liverpool City Council1 
18-May-23, Technical Equipment ,£824.76, Redacted 
11-May-23, Consumables ,£821.09, Wurth Uk Ltd 
18-May-23, Training Course Fees ,£820.00, University of Cumbria 
25-May-23, Training Course Fees ,£820.00, Macmillan Cancer Support 
11-May-23, Cleaning and Domestic Supplies ,£819.17, Arrow County Supplies 
25-May-23, Forensic Fees - General ,£817.20, Redacted 
18-May-23, Hired Vehicle & Plant ,£816.82, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£816.82, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£816.82, Arnold Clark Finance Ltd 
11-May-23, Vehicle Parts ,£814.81, Liverpool TPS 
25-May-23, Vehicle Parts ,£814.45, Lookers Liverpool 
18-May-23, Operational Equipment ,£813.60, Redacted 
11-May-23, Uniform and Clothing ,£810.00, Toye Kenning & Spencer 
11-May-23, Forensic Fees - General ,£810.00, Redacted 
18-May-23, Cleaning and Domestic Supplies ,£809.81, Arrow County Supplies 
11-May-23, Consumables ,£806.88, T & P Williams Ltd T/a Autosmart 
04-May-23, Vehicle Crash Repairs ,£806.18, Liverpool TPS 
11-May-23, Services & Legal Expenses ,£805.20, Redacted 
11-May-23, Payment for Services ,£795.00, Mindfit 
25-May-23, Ex Gratia Payments ,£795.00, Redacted 
25-May-23, Vehicle Parts ,£793.39, Liverpool TPS 
25-May-23, Payment for Services ,£790.80, MBF Print Services Limited t/a MBF Printing & Office Supplies 
25-May-23, Conveyance of Prisoners ,£790.80, Redacted 
18-May-23, Vehicle Parts ,£790.02, Halliwell Jones Ltd 
04-May-23, Vehicle Parts ,£788.68, Liverpool TPS 
18-May-23, Catering Service ,£787.48, BFS Group Limited t/a Bidvest Foodservice 
04-May-23, Vehicle Parts ,£786.91, Liverpool TPS 
18-May-23, Intermediary Costs ,£782.62, Redacted 
18-May-23, Vehicle Parts ,£780.85, Lookers Liverpool 
11-May-23, General Subscriptions ,£780.01, Symetri Limited 
11-May-23, Forensic Fees - General ,£780.00, Redacted 
18-May-23, Forensic Fees - General ,£780.00, Orchid Cellmark Ltd 
25-May-23, Technical Equipment ,£780.00, Redacted 
25-May-23, Operational Equipment ,£780.00, Redacted 
18-May-23, Vehicle Parts ,£777.26, Ford Motor Company T/A Ford Parts Plus 
25-May-23, Vehicle Repairs ,£776.34, A P Fleet Services Ltd 
11-May-23, Electrical Reactive Maintenance ,£774.68, BAM FM Ltd 
18-May-23, Forensic Fees - General ,£768.00, WA Products (UK) Ltd t/a SceneSafe 
31-May-23, Allstar ,£766.81, HM Courts & Tribunals Service 
11-May-23, Forensic Fees - General ,£762.72, WA Products (UK) Ltd t/a SceneSafe 
18-May-23, Medical Equipment ,£758.93, Kays Medical Limited 
11-May-23, Vehicle Parts ,£754.82, Ford Motor Company T/A Ford Parts Plus 
11-May-23, Consumables ,£754.67, Wurth Uk Ltd 
25-May-23, Temp Staff Overtime ,£754.46, Reed Specialist Recruitment Ltd 
25-May-23, Temp Staff Overtime ,£754.46, Reed Specialist Recruitment Ltd 
18-May-23, Catering Service ,£754.09, BFS Group Limited t/a Bidvest Foodservice 
11-May-23, Consumables ,£744.18, Wurth Uk Ltd 
11-May-23, Vehicle Parts ,£739.31, Euro Car Parts Ltd - Liverpool 
18-May-23, Operational Equipment ,£733.72, Redacted 
11-May-23, Vehicle Repairs ,£730.51, Halliwell Jones Ltd 
18-May-23, Comp. Operations ,£726.00, Redacted 
04-May-23, General Subscriptions ,£725.00, National Crime Agency (NCA) 
25-May-23, Intermediary Costs ,£722.56, Redacted 
11-May-23, Vehicle Parts ,£722.28, Liverpool TPS 
18-May-23, Training Course Fees ,£720.00, Redacted 
18-May-23, Training Course Fees ,£720.00, Redacted 
25-May-23, Payment for Services ,£720.00, Access Bookings Limited 
25-May-23, Services & Legal Expenses ,£720.00, Redacted 
04-May-23, Building Reactive Maintenance ,£719.98, Brady Corp Ltd (Seton) 
18-May-23, Rates ,£719.26, Sefton MBC (Rates Account)  
25-May-23, Cleaning and Domestic Supplies ,£718.43, Arrow County Supplies 
25-May-23, Catering Service ,£716.77, Trevors Warehouses Limited t/a Trevors Foodservice 
11-May-23, Mechanical Reactive Maintenance ,£714.90, BAM FM Ltd 
04-May-23, Rates ,£714.86, Wirral MBC 
18-May-23, Vehicle Repairs ,£714.22, Redacted 
18-May-23, Vehicle Parts ,£709.06, Ford Motor Company T/A Ford Parts Plus 
04-May-23, GP Reports ,£702.00, Green Medico Legal Ltd 
18-May-23, Medical Equipment ,£702.00, Polyco Healthline Ltd 
18-May-23, Catering Service ,£700.68, BFS Group Limited t/a Bidvest Foodservice 
25-May-23, Data Network ,£700.00, BT Global Services Solutions 
11-May-23, Vehicle Repairs ,£697.88, Rybrook Cars Ltd ( Chester) 
25-May-23, Vehicle Parts ,£697.20, eStar Truck and Van Ltd 
18-May-23, H/W Purchases ,£696.00, Dell Corporation Ltd 
11-May-23, Tyres & Tubes ,£694.68, ATS Euromaster Limited 
11-May-23, Vehicle Parts ,£691.72, Lookers Liverpool 
18-May-23, Support Staff-Temporary Staff Wages ,£684.38, Hays Specialist Recruitment Ltd 
18-May-23, Fuel Pump Repairs ,£684.00, LCM Environmental Services Limited 
25-May-23, Rates ,£683.18, Sefton MBC (Rates Account)  
18-May-23, Cleaning and Domestic Supplies ,£681.62, Arrow County Supplies 
18-May-23, Vehicle Parts ,£677.26, Ford Motor Company T/A Ford Parts Plus 
25-May-23, Support Staff-Temporary Staff Wages ,£677.18, Hays Specialist Recruitment Ltd 
18-May-23, Services & Legal Expenses ,£675.00, Redacted 
18-May-23, Batteries ,£671.98, Euro Car Parts Ltd - Liverpool 
17-May-23, S/W Licences ,£671.50, Magnet Forensics 
11-May-23, Capital Asset Clearing A/C Plant & Equipment ,£670.04, Dell Corporation Ltd 
18-May-23, H/W Purchases ,£670.04, Dell Corporation Ltd 
25-May-23, Training Course Fees ,£661.50, Skills For Justice Awards Ltd 
25-May-23, Comp. Consumeables ,£661.14, Posturite (UK) Ltd 
18-May-23, Printing Stationery & Office Exps. ,£660.00, Challenge Coins UK Ltd 
11-May-23, Vehicle Crash Repairs ,£659.48, Swansway Garages Ltd t/a Swansway Chester Peugeot 
18-May-23, Vehicle Parts ,£659.47, Robins & Day Parts North West 
11-May-23, Support Staff-Temporary Staff Wages ,£657.68, Reed Specialist Recruitment Ltd 
11-May-23, Support Staff-Temporary Staff Wages ,£657.68, Reed Specialist Recruitment Ltd 
11-May-23, Support Staff-Temporary Staff Wages ,£657.68, Reed Specialist Recruitment Ltd 
25-May-23, Removal of Police Vehicles ,£656.52, Automobile Association Developments Limited 
25-May-23, ISDN2 Rentals ,£656.40, Clarity Information Solutions Ltd 
25-May-23, Temp Staff Overtime ,£656.04, Reed Specialist Recruitment Ltd 
11-May-23, Hired Vehicle & Plant ,£654.66, Arnold Clark Finance Ltd 
25-May-23, Call Charges ,£649.99, BT Global Services Solutions 
25-May-23, Vehicle Parts ,£648.67, eStar Truck and Van Ltd 
04-May-23, Rates ,£648.49, Wirral MBC 
11-May-23, Uniform and Clothing ,£646.80, Paramo Ltd 
11-May-23, Hired Vehicle & Plant ,£646.13, Arnold Clark Finance Ltd 
