Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
22/01/2024,5331357,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,OAKLANDS CARE HOME,2862.56
22/01/2024,5331367,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,OAKLANDS CARE HOME,2862.56
22/01/2024,5331375,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,OAKLANDS CARE HOME,2862.56
22/01/2024,5331396,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,OAKLANDS CARE HOME,2862.56
22/01/2024,5331432,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,OAKLANDS CARE HOME,2862.56
22/01/2024,5330380,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,FOREST HILL CARE HOME,2862.56
22/01/2024,5330400,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,FOREST HILL CARE HOME,2560.88
22/01/2024,5330687,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,FOREST HILL CARE HOME,2862.56
22/01/2024,5330794,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - SOUTH,NURSING,FOREST HILL CARE HOME,2321.2
22/01/2024,5330854,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - SOUTH,NURSING,FOREST HILL CARE HOME,2862.56
22/01/2024,5330143,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,-7918.57
22/01/2024,5330192,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,-3271.5
22/01/2024,5330234,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330238,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330250,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - EAST,NURSING,ELM PARK CARE HOME,2871.88
22/01/2024,5330274,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330319,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330322,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330330,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330384,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330410,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330489,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,3162.32
22/01/2024,5330504,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330517,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330543,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330556,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330592,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330606,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - EAST,NURSING,ELM PARK CARE HOME,2871.88
22/01/2024,5330615,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,3162.32
22/01/2024,5330615,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,380
22/01/2024,5330625,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - EAST,NURSING,ELM PARK CARE HOME,3162.32
22/01/2024,5330630,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330653,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,2871.88
22/01/2024,5330653,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,412
22/01/2024,5330661,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330661,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,300
22/01/2024,5330689,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330691,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330717,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330735,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,2871.88
22/01/2024,5330754,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330754,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,ELM PARK CARE HOME,400
22/01/2024,5330772,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330787,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330792,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330792,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,300
22/01/2024,5330817,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,3362.56
22/01/2024,5330839,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2748.04
22/01/2024,5330839,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,300
22/01/2024,5330880,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330880,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,500
22/01/2024,5330899,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,-12923.46
22/01/2024,5330899,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,15173.46
22/01/2024,5330899,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,285.71
22/01/2024,5330988,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,3362.56
22/01/2024,5330994,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5330994,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,500
22/01/2024,5331040,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5331040,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,500
22/01/2024,5331043,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,3162.32
22/01/2024,5331077,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,3162.32
22/01/2024,5331077,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,316
22/01/2024,5331120,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,8280.98
22/01/2024,5331120,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - NORTH,RESIDENTIAL (SHORT STAY),ELM PARK CARE HOME,9303.32
22/01/2024,5331163,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - NORTH,RESIDENTIAL (SHORT STAY),ELM PARK CARE HOME,714.29
22/01/2024,5331176,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - NORTH,RESIDENTIAL (SHORT STAY),ELM PARK CARE HOME,2760.32
22/01/2024,5331176,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - NORTH,RESIDENTIAL (SHORT STAY),ELM PARK CARE HOME,482.15
22/01/2024,5331181,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - NORTH,RESIDENTIAL (SHORT STAY),ELM PARK CARE HOME,613.41
22/01/2024,5331198,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,306.7
22/01/2024,5331225,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,6849.7
22/01/2024,5331225,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,1196.43
22/01/2024,5331320,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5331344,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,2963.48
22/01/2024,5331385,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5331385,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ELM PARK CARE HOME,400
22/01/2024,5331451,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,3162.32
22/01/2024,5331451,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - NORTH,NURSING,ELM PARK CARE HOME,400
22/01/2024,5331463,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,5200
22/01/2024,5331480,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5331480,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,316
22/01/2024,5331485,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,ELM PARK CARE HOME,2862.56
22/01/2024,5331485,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,ELM PARK CARE HOME,500
22/01/2024,5331512,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,6849.7
22/01/2024,5331512,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,1196.43
22/01/2024,5331513,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,6236.29
22/01/2024,5331513,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,ELM PARK CARE HOME,1089.29
18/01/2024,5324199,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,5016.97
18/01/2024,5324183,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,THORNE FLOWERPOTS,5047.61
18/01/2024,5324183,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,THORNE FLOWERPOTS,4180.81
18/01/2024,5324133,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,1045.2
18/01/2024,5324169,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.9
18/01/2024,5324166,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,776.55
18/01/2024,5324166,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,261.3
18/01/2024,5324097,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,261.3
01/01/2024,5296516,PLACE                         ,PROPERTY SERVICES             ,ENERGY COSTS,CHEQUER RD MUSEUM/SITE PREMISE,,AMP CLEAN ENERGY,2306.7
10/01/2024,5312057,PLACE                         ,PROPERTY SERVICES             ,ENERGY COSTS,CHEQUER RD MUSEUM/SITE PREMISE,,AMP CLEAN ENERGY,4950
10/01/2024,5311845,PLACE                         ,BUSINESS DONCASTER            ,SERVICES,BUSINESS ENGAGEMENT,,CREDIT SAFE UK,3499
26/01/2024,5336368,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - ACQUISITION,HMRC STAMP TAXES (HMRC SHIPLEY),2700
26/01/2024,5336370,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - ACQUISITION,HMRC STAMP TAXES (HMRC SHIPLEY),4950
26/01/2024,5336372,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - ACQUISITION,HMRC STAMP TAXES (HMRC SHIPLEY),3750
26/01/2024,5336374,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - ACQUISITION,HMRC STAMP TAXES (HMRC SHIPLEY),4050
26/01/2024,5336381,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - ACQUISITION,HMRC STAMP TAXES (HMRC SHIPLEY),2700
26/01/2024,5336390,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - ACQUISITION,JANE BROOKS LAW,135033
22/01/2024,5330670,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,JASMINE HEALTHCARE LIMITED,2864
22/01/2024,5330747,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,JASMINE HEALTHCARE LIMITED,2331.12
03/01/2024,5302543,PLACE                         ,MAJOR PROJECT & INFRASTRUCTURE,INFRASTRUCTURE,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,SOUTH YORKS MAYORAL COMBINED AUTHORITY,3416
24/01/2024,5334183,CHIEF EXECUTIVE               ,S106                          ,PRIVATE CONTRACTORS,S106-HIGHWAYS,OTHER PROFESSIONAL SERVICES,SOUTH YORKS MAYORAL COMBINED AUTHORITY,1358021
15/01/2024,5318138,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,SERVICES,PERMENANT EXCLUSIONS,,STAINFORTH KIRTON LANE PRIMARY,2459.52
18/01/2024,5324142,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.9
18/01/2024,5324136,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,1045.2
11/01/2024,5313363,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,PRE-SCHOOL EARLY INTERVENTION,,DANUM DAISIES DAYCARE LIMITED,4081
11/01/2024,5313364,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,PRE-SCHOOL EARLY INTERVENTION,,DANUM DAISIES DAYCARE LIMITED,636
18/01/2024,5324167,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,DANUM DAISIES DAYCARE LIMITED,7377.28
18/01/2024,5324167,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,DANUM DAISIES DAYCARE LIMITED,6898.33
03/01/2024,5302707,"CHILDREN,YOUNG PEOPLE&FAMILIES",EDUCATION & SKILLS            ,INDIRECT EMPLOYEE EXPENSES,STAFF TRAINING - DSG,,UNIVERSITY COLLEGE LONDON,8100
18/01/2024,5324139,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,2329.67
18/01/2024,5324139,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,1045.2
04/01/2024,5305459,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,344.4
04/01/2024,5305459,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,344.4
04/01/2024,5305460,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,344.4
04/01/2024,5305460,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,344.4
04/01/2024,5305461,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - EAST,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,301.35
04/01/2024,5305462,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - EAST,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,301.35
04/01/2024,5305466,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,THE HUMAN SUPPORT GROUP,344.4
