Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
28,2024-10-29 00:00:00,0030275485,INV,205.04,VOLKER HIGHWAYS LTD,80156300,NET ASSETS,Current Assets,Short Term Debtors,B2000,Expenditure
29,2024-10-29 00:00:00,0030275485,INV,767.14,VOLKER HIGHWAYS LTD,80156300,NET ASSETS,Current Assets,Short Term Debtors,B2000,Expenditure
30,2024-10-07 00:00:00,0016959624,INV,3365.04,VOLKER HIGHWAYS LTD,80156300,NET ASSETS,Current Assets,Short Term Debtors,B2000,Expenditure
31,2024-10-29 00:00:00,0030275485,INV,262643.7,VOLKER HIGHWAYS LTD,80156300,NET ASSETS,Current Assets,Short Term Debtors,B2000,Expenditure
32,2024-10-07 00:00:00,0016959624,INV,615.35,VOLKER HIGHWAYS LTD,80156300,NET ASSETS,Current Assets,Short Term Debtors,B2000,Expenditure
33,2024-10-24 00:00:00,0041339404,INV,2858.6,SUPERIOR GROUP SE LTD,13797200,NET ASSETS,Current Assets,Short Term Debtors,B2000,Expenditure
34,2024-10-28 00:00:00,0014902554,INV,37118.43,PERFECT HOMES LTD,80166200,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,Expenditure
35,2024-10-29 00:00:00,0030275490,INV,1437.25,HOB MECHANICAL SERVICES LTD,80130200,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,Expenditure
36,2024-10-29 00:00:00,0030275495,INV,37118.43,PERFECT HOMES LTD,80166200,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,Expenditure
37,2024-10-08 00:00:00,0030275340,INV,-213.25,F M CONWAY LIMITED,80048300,NET ASSETS,Current Liabilities,Short Term Creditors,B7500,Income
38,2024-10-08 00:00:00,0030275341,INV,-481.46,F M CONWAY LIMITED,80048300,NET ASSETS,Current Liabilities,Short Term Creditors,B7500,Income
39,2024-10-14 00:00:00,0030275350,INV,9500,RAINHAM AND WIGMORE COMMUNITY ASSOC.,02411300,NET ASSETS,Long Term Liabilities,Capital Grants & Contributions,B2000,Expenditure
40,2024-10-17 00:00:00,0041338964,INV,650,GRANGE TRAVEL COACH HIRE LTD,03942300,NET ASSETS,Current Liabilities,Short Term Creditors,B2000,Expenditure
41,2024-10-21 00:00:00,0041339015,INV,1734,PIERCE HILL PROJECT SERVICES LTD,14485100,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C2700,ExtConsultFees
42,2024-10-21 00:00:00,0041339015,INV,58.33,PIERCE HILL PROJECT SERVICES LTD,14485100,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C2700,ExtConsultFees
43,2024-10-29 00:00:00,0041339723,INV,1050,PIERCE HILL PROJECT SERVICES LTD,14485100,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C2700,ExtConsultFees
44,2024-10-29 00:00:00,0041339723,INV,1200,PIERCE HILL PROJECT SERVICES LTD,14485100,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C2700,ExtConsultFees
45,2024-10-22 00:00:00,0041339319,INV,650,MEDWAY NORSE LTD,03759400,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C6000,Capital Budget
46,2024-10-29 00:00:00,0041339607,INV,3910.5,C J BELL HEALTH & SAFETY LTD,03827400,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CONDITION PROGRAMME,C1500,Obs Sig Equip
47,2024-10-03 00:00:00,0041337975,INV,396,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CONDITION PROGRAMME,C1400,Design Fees
48,2024-10-03 00:00:00,0041337975,INV,3604,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CONDITION PROGRAMME,C1400,Design Fees
49,2024-10-07 00:00:00,0041338222,INV,2000,ARMSTRONG YORK ASBESTOS ENVIRONMENTAL LT,14529900,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CONDITION PROGRAMME,C1500,Obs Sig Equip
50,2024-10-28 00:00:00,0014902554,INV,165042.61,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
51,2024-10-29 00:00:00,0030275495,INV,165042.61,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
52,2024-10-17 00:00:00,0041338989,INV,52772,LEIGH ACADEMIES TRUST,13787500,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
53,2024-10-03 00:00:00,0041338043,INV,4050,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
54,2024-10-10 00:00:00,0041337964,INV,307570.13,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
55,2024-10-10 00:00:00,0041337964,INV,183976.1,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
56,2024-10-08 00:00:00,0041338006,INV,825,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
57,2024-10-08 00:00:00,0041338167,INV,1705,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
58,2024-10-08 00:00:00,0041338101,INV,14112,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
59,2024-10-08 00:00:00,0041338044,INV,2940,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
60,2024-10-31 00:00:00,0041339876,INV,2940,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
61,2024-10-17 00:00:00,0041338986,INV,187488.93,NEILCOTT CONSTRUCTION LTD,80147400,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
62,2024-10-01 00:00:00,0041337894,INV,69304,PORTAKABIN LTD,80165800,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
63,2024-10-07 00:00:00,0041338300,INV,50000,INSPIRE ACADEMY,03839000,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
64,2024-10-03 00:00:00,0041338104,INV,1785.8,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
65,2024-10-31 00:00:00,0041339875,INV,1292.5,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
66,2024-10-15 00:00:00,0041338837,INV,7866.8,PORTAKABIN LTD,80165800,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
67,2024-10-15 00:00:00,0041338839,INV,14967.53,PORTAKABIN LTD,80165800,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
68,2024-10-10 00:00:00,0041338735,INV,29393.33,ROWANS AP ACADEMY,04158000,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
69,2024-10-07 00:00:00,0041338285,INV,3562.5,WALLER BUILDING & GLAZING,80064000,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
70,2024-10-03 00:00:00,0041338126,INV,30000,THE HOWARD ACADEMY TRUST,04033600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
71,2024-10-14 00:00:00,0030275373,INV,4966.43,REDACTED PERSONAL DATA,14343100,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C7000,CapitalGrants&
72,2024-10-21 00:00:00,0014902535,INV,21820,REDACTED PERSONAL DATA,02291900,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C7000,CapitalGrants&
73,2024-10-07 00:00:00,0014833640,INV,10418.4,REDACTED PERSONAL DATA,03877800,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C7000,CapitalGrants&
74,2024-10-21 00:00:00,0014833653,INV,18568,REDACTED PERSONAL DATA,14391500,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C7000,CapitalGrants&
75,2024-10-07 00:00:00,0014833641,INV,15000,REDACTED PERSONAL DATA,14276700,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C7000,CapitalGrants&
76,2024-10-10 00:00:00,0014833643,INV,18100,REDACTED PERSONAL DATA,14478000,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,CHILDRENS SOCIAL CARE,C7000,CapitalGrants&
77,2024-10-24 00:00:00,0016960976,INV,2144.15,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
78,2024-10-24 00:00:00,0016960977,INV,55,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
79,2024-10-24 00:00:00,0016961030,INV,2714.02,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
80,2024-10-29 00:00:00,0030275488,INV,2434.87,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
81,2024-10-22 00:00:00,0030275439,INV,1307.99,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
82,2024-10-29 00:00:00,0030275489,INV,4173.52,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
83,2024-10-22 00:00:00,0030275439,INV,1345.7,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
84,2024-10-29 00:00:00,0030275489,INV,944.18,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
85,2024-10-07 00:00:00,0016959659,INV,944.18,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
86,2024-10-21 00:00:00,0016960923,INV,8909.09,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
87,2024-10-31 00:00:00,0016961299,INV,5239.84,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
88,2024-10-29 00:00:00,0030275488,INV,6038.68,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
89,2024-10-07 00:00:00,0016959659,INV,618.63,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
90,2024-10-21 00:00:00,0016960923,INV,4132.09,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
91,2024-10-24 00:00:00,0016961030,INV,1307.16,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
92,2024-10-21 00:00:00,0016960925,INV,4464.57,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
93,2024-10-21 00:00:00,0016960925,INV,5368.97,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
94,2024-10-29 00:00:00,0030275489,INV,436.64,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
95,2024-10-21 00:00:00,0016960925,INV,18413.38,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
96,2024-10-29 00:00:00,0030275489,INV,1222.35,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
97,2024-10-24 00:00:00,0016961134,INV,10060.04,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
98,2024-10-24 00:00:00,0016961135,INV,13468,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
99,2024-10-07 00:00:00,0016959659,INV,320.79,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
100,2024-10-07 00:00:00,0016959659,INV,22435.33,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
101,2024-10-21 00:00:00,0016960923,INV,25902.85,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
102,2024-10-31 00:00:00,0016961299,INV,15813.93,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
103,2024-10-22 00:00:00,0030275439,INV,12482.48,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
104,2024-10-29 00:00:00,0030275489,INV,3218.9,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
105,2024-10-21 00:00:00,0016960923,INV,11562.08,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
106,2024-10-31 00:00:00,0016961299,INV,22337.78,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
107,2024-10-22 00:00:00,0030275439,INV,10450.65,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
108,2024-10-21 00:00:00,0016960923,INV,15626.58,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
109,2024-10-29 00:00:00,0030275488,INV,14997.08,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
110,2024-10-29 00:00:00,0030275489,INV,17721.87,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
111,2024-10-21 00:00:00,0041338202,INV,3386.47,DUNSFOLD ASSOCIATES LTD,03782800,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
112,2024-10-21 00:00:00,0041338205,INV,2047.5,DUNSFOLD ASSOCIATES LTD,03782800,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
113,2024-10-17 00:00:00,0041339080,INV,327,PHOENIX COMPLIANCY MANAGEMENT,13797700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
114,2024-10-31 00:00:00,0041339756,INV,366.24,PHOENIX COMPLIANCY MANAGEMENT,13797700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
115,2024-10-31 00:00:00,0041339758,INV,305.2,PHOENIX COMPLIANCY MANAGEMENT,13797700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
116,2024-10-31 00:00:00,0041339759,INV,305.2,PHOENIX COMPLIANCY MANAGEMENT,13797700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
117,2024-10-31 00:00:00,0041339761,INV,414.2,PHOENIX COMPLIANCY MANAGEMENT,13797700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
118,2024-10-31 00:00:00,0041339762,INV,305.2,PHOENIX COMPLIANCY MANAGEMENT,13797700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
119,2024-10-17 00:00:00,0030275420,INV,15742.32,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
120,2024-10-29 00:00:00,0030275489,INV,1579.84,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
121,2024-10-24 00:00:00,0016961030,INV,3645.39,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
122,2024-10-22 00:00:00,0014902539,INV,20494.02,MAGUIRE BROTHERS,80150500,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
123,2024-10-22 00:00:00,0014902539,INV,-19634.06,MAGUIRE BROTHERS,80150500,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
124,2024-10-17 00:00:00,0041337490,INV,394.86,TUNSTALL HEALTHCARE UK LTD,80018800,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
125,2024-10-22 00:00:00,0041339353,INV,13392,ASCENDIT  LIFTS LTD,70023700,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
126,2024-10-07 00:00:00,0016959624,INV,10214.74,VOLKER HIGHWAYS LTD,80156300,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
127,2024-10-17 00:00:00,0019053727,INV,3014.72,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
128,2024-10-01 00:00:00,0041337653,INV,5647.06,FAITHORN FARRELL TIMMS LLP,02128300,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C0400,Design Fees External (New)
129,2024-10-21 00:00:00,0041339016,INV,2823.53,FAITHORN FARRELL TIMMS LLP,02128300,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C0400,Design Fees External (New)
130,2024-10-21 00:00:00,0041339017,INV,2823.53,FAITHORN FARRELL TIMMS LLP,02128300,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C0400,Design Fees External (New)
131,2024-10-17 00:00:00,0041337954,INV,10365,LLOYD BORE LTD,02891600,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C2500,Survey&Consult
132,2024-10-28 00:00:00,0041337447,INV,16302,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
133,2024-10-22 00:00:00,0041339281,INV,18402.45,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
134,2024-10-10 00:00:00,0041338614,INV,6499,LSI ARCHITECTS DESIGN LTD,14331200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C0400,Design Fees External (New)
135,2024-10-21 00:00:00,0041339010,INV,12000,BLACK CAT BUILDING CONSULTANCY LIMITED,13787800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
