Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
908,2024-11-28 00:00:00,0016964385,INV,5833.3,HILLTOP PRIMARY SCHOOL,13687000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
909,2024-11-28 00:00:00,0016964393,INV,2126,LEIGH ACADEMY RAINHAM,14304700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
910,2024-11-14 00:00:00,0016963701,INV,5133.33,WARREN WOOD PRIMARY SCHOOL,03891300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
911,2024-11-04 00:00:00,0019054162,INV,1166.67,WARREN WOOD PRIMARY SCHOOL,03891300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
912,2024-11-14 00:00:00,0016963688,INV,1500,BLIGH PRIMARY SCHOOL,04185400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
913,2024-11-14 00:00:00,0016963690,INV,3166.66,FEATHERBY JUNIOR SCH - ACADEMY,04176700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
914,2024-11-14 00:00:00,0016963770,INV,2333.34,BLIGH PRIMARY SCHOOL,04185400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
915,2024-11-14 00:00:00,0016963771,INV,2333.34,BLIGH PRIMARY SCHOOL,04185400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
916,2024-11-14 00:00:00,0016963683,INV,666.66,BARNSOLE PRIMARY TRUST,04150700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
917,2024-11-14 00:00:00,0016963685,INV,333.33,BARNSOLE PRIMARY TRUST,04150700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
918,2024-11-14 00:00:00,0016963686,INV,1166.67,BARNSOLE PRIMARY TRUST,04150700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
919,2024-11-14 00:00:00,0016963687,INV,1500,BLIGH PRIMARY SCHOOL,04185400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
920,2024-11-04 00:00:00,0019054183,INV,4166.67,CUXTON COMMUNITY JUNIOR SCH - ACADEMY,03947400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
921,2024-11-12 00:00:00,0016962620,INV,3389,FLUTO LTD,14554200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
922,2024-11-01 00:00:00,0014901058,INV,4166.67,CUXTON COMMUNITY JUNIOR SCH - ACADEMY,03947400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
923,2024-11-14 00:00:00,0016963682,INV,1500,BARNSOLE PRIMARY TRUST,04150700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
924,2024-11-28 00:00:00,0016964388,INV,444.08,INCLUSIVELY DOWN,13729800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
925,2024-11-11 00:00:00,0019054312,INV,4823.73,BROMPTON WESTBROOK PRIMARY SCH,03913600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
926,2024-11-11 00:00:00,0019054310,INV,1590.56,WALDERSLADE PRIMARY ACADEMY,04105700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
927,2024-11-11 00:00:00,0019054311,INV,1590.56,WALDERSLADE PRIMARY ACADEMY,04105700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
928,2024-11-12 00:00:00,0016962622,INV,9362.31,PHOENIX JUNIOR ACADEMY,03668900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
929,2024-11-12 00:00:00,0016962623,INV,5221.43,THE ROBERT NAPIER SCHOOL,01154100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
930,2024-11-14 00:00:00,0016963772,INV,3400.95,BLIGH PRIMARY SCHOOL,04185400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
931,2024-11-11 00:00:00,0019054361,INV,4000,BRADFIELDS ACADEMY,03854600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
932,2024-11-28 00:00:00,0030275701,INV,92000,INSPIRE ACADEMY,03839000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
933,2024-11-28 00:00:00,0030275702,INV,88500,INSPIRE ACADEMY,03839000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
934,2024-11-08 00:00:00,0014833663,INV,601314.56,BRADFIELDS ACADEMY,03854600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
935,2024-11-08 00:00:00,0014833664,INV,82165.99,BRADFIELDS ACADEMY,03854600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
936,2024-11-11 00:00:00,0019054360,INV,4666.66,BRADFIELDS ACADEMY,03854600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
937,2024-11-04 00:00:00,0016961309,INV,1600,ROWHILL SCHOOL,03625600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
938,2024-11-28 00:00:00,0019054665,INV,2000,INSPIRE ACADEMY,03839000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
939,2024-11-28 00:00:00,0016964387,INV,990.16,INCLUSIVELY DOWN,13729800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
940,2024-11-28 00:00:00,0016964389,INV,745.2,INCLUSIVELY DOWN,13729800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
941,2024-11-28 00:00:00,0016964386,INV,690.16,INCLUSIVELY DOWN,13729800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
942,2024-11-11 00:00:00,0019054313,INV,4996,BEMIX CIC,02355300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
943,2024-11-14 00:00:00,0016963697,INV,15000,WHITE ROCKS FARM LTD,04183900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
944,2024-11-04 00:00:00,0019054151,INV,9152,ELITE PATHWAYS IN SPORT &TRAINING,14413500,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
945,2024-11-08 00:00:00,0019054244,INV,47737.5,WRITE TRAK,02084500,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
946,2024-11-08 00:00:00,0019054273,INV,19925,ACORN CARE AND EDUCATION LTD,03814700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
947,2024-11-18 00:00:00,0016963882,INV,7600,ROCHESTER INDEPENDENT COLLEGE,02049300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
948,2024-11-04 00:00:00,0019054172,INV,14956.65,BELLE VUE SCHOOL,14260600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
949,2024-11-04 00:00:00,0019054179,INV,14956.65,BELLE VUE SCHOOL,14260600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
950,2024-11-04 00:00:00,0016961314,INV,18720,ASD LEARNING LTD,02792600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
951,2024-11-04 00:00:00,0016961316,INV,18720,ASD LEARNING LTD,02792600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
952,2024-11-05 00:00:00,0016961333,INV,6281.25,WRITE TRAK,02084500,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
953,2024-11-18 00:00:00,0016963879,INV,8000,ROCHESTER INDEPENDENT COLLEGE,02049300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
954,2024-11-18 00:00:00,0016963880,INV,8000,ROCHESTER INDEPENDENT COLLEGE,02049300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
955,2024-11-18 00:00:00,0016963881,INV,8000,ROCHESTER INDEPENDENT COLLEGE,02049300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
956,2024-11-28 00:00:00,0016964369,INV,1250,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
957,2024-11-08 00:00:00,0019054243,INV,867.2,AUTISM SOLUTIONS KENT,14529300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
958,2024-11-12 00:00:00,0016962618,INV,1250,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
959,2024-11-12 00:00:00,0016962621,INV,1250,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
960,2024-11-12 00:00:00,0016962624,INV,1000,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
961,2024-11-28 00:00:00,0016964367,INV,1000,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
962,2024-11-28 00:00:00,0016964368,INV,1250,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
963,2024-11-04 00:00:00,0016961308,INV,750,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
964,2024-11-05 00:00:00,0016961320,INV,1000,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
965,2024-11-28 00:00:00,0016964390,INV,1250,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
966,2024-11-28 00:00:00,0016964391,INV,1250,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
967,2024-11-28 00:00:00,0016964392,INV,1000,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
968,2024-11-12 00:00:00,0016962625,INV,254.04,FUN AND GAINS THERAPY LTD,14533400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
969,2024-11-04 00:00:00,0016961304,INV,750,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
970,2024-11-04 00:00:00,0016961305,INV,750,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
971,2024-11-04 00:00:00,0016961306,INV,750,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
972,2024-11-04 00:00:00,0016961307,INV,1000,MAKING A DIFFERENCE,14294600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,46000,Priv Contract
973,2024-11-08 00:00:00,0016961491,INV,551.12,REDACTED PERSONAL DATA,30224500,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
974,2024-11-08 00:00:00,0016961565,INV,2325.6,REDACTED PERSONAL DATA,30393100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
975,2024-11-08 00:00:00,0016961605,INV,7265.32,REDACTED PERSONAL DATA,30125100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
976,2024-11-08 00:00:00,0016962179,INV,3683.08,REDACTED PERSONAL DATA,03234200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
977,2024-11-08 00:00:00,0016962180,INV,3158.84,REDACTED PERSONAL DATA,02923600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
978,2024-11-08 00:00:00,0016962240,INV,1076.68,REDACTED PERSONAL DATA,30247300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
979,2024-11-08 00:00:00,0016961866,INV,1546.68,REDACTED PERSONAL DATA,30139000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
980,2024-11-08 00:00:00,0016961452,INV,297.68,REDACTED PERSONAL DATA,30040000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
981,2024-11-08 00:00:00,0016961998,INV,11051,REDACTED PERSONAL DATA,30182700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
982,2024-11-08 00:00:00,0016962392,INV,288,REDACTED PERSONAL DATA,30230300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
983,2024-11-08 00:00:00,0016962467,INV,7242.86,REDACTED PERSONAL DATA,30439000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
984,2024-11-08 00:00:00,0016961585,INV,603.84,REDACTED PERSONAL DATA,30406700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
985,2024-11-08 00:00:00,0016962007,INV,5200,REDACTED PERSONAL DATA,30439000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
986,2024-11-08 00:00:00,0016961961,INV,374.6,REDACTED PERSONAL DATA,30375400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
987,2024-11-08 00:00:00,0016962142,INV,270.56,REDACTED PERSONAL DATA,30078200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
988,2024-11-08 00:00:00,0016961838,INV,3800,REDACTED PERSONAL DATA,30298500,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
989,2024-11-08 00:00:00,0016962233,INV,2105.68,REDACTED PERSONAL DATA,30418300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
990,2024-11-08 00:00:00,0016962448,INV,7070,REDACTED PERSONAL DATA,30425900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
991,2024-11-08 00:00:00,0016962282,INV,1703.4,REDACTED PERSONAL DATA,30391100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
992,2024-11-08 00:00:00,0016962316,INV,725.64,REDACTED PERSONAL DATA,30188200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
993,2024-11-08 00:00:00,0016962352,INV,1021.44,REDACTED PERSONAL DATA,30305600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
994,2024-11-08 00:00:00,0016961433,INV,376.64,REDACTED PERSONAL DATA,30012300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
995,2024-11-08 00:00:00,0016961534,INV,315.68,REDACTED PERSONAL DATA,30391700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
996,2024-11-08 00:00:00,0016961431,INV,2135.12,REDACTED PERSONAL DATA,30019300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
997,2024-11-08 00:00:00,0016961654,INV,3002.6,REDACTED PERSONAL DATA,30081800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
998,2024-11-08 00:00:00,0016961679,INV,2038.84,REDACTED PERSONAL DATA,30305800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,52500,Social Services Direct Payment
999,2024-11-14 00:00:00,0016963775,INV,29587.73,KISIMUL GROUP LIMITED,03913400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1000,2024-11-14 00:00:00,0016963774,INV,35938.48,KISIMUL GROUP LIMITED,03913400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
1001,2024-11-04 00:00:00,0019054200,INV,30464.61,THE LODDON SCHOOL,00438200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
1002,2024-11-04 00:00:00,0019054201,INV,574.8,THE LODDON SCHOOL,00438200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
1003,2024-11-14 00:00:00,0019054391,INV,36479,THE DEAF ACADEMY,14291700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
1004,2024-11-14 00:00:00,0019054390,INV,35818,THE DEAF ACADEMY,14291700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,48002,Ind Non Maintained Schools
1005,2024-11-28 00:00:00,0016964187,INV,300,CUXTON COMMUNITY JUNIOR SCH - ACADEMY,03947400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1006,2024-11-28 00:00:00,0016964188,INV,300,DEANWOOD PRIMARY SCH ACADEMY,04116100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1007,2024-11-28 00:00:00,0016964190,INV,300,ELAINE PRIMARY ACADEMY,13690900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1008,2024-11-28 00:00:00,0016964198,INV,300,HOO ST WERBURGH PRIMARY ACADEMY,04105800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1009,2024-11-28 00:00:00,0016964205,INV,300,MIERS COURT PRIMARY SCHOOL ACADEMY,04171000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1010,2024-11-28 00:00:00,0016964209,INV,300,OAKLANDS SCHOOL ACADEMY,14247500,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1011,2024-11-28 00:00:00,0016964183,INV,300,BYRON PRIMARY SCHOOL,04013800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1012,2024-11-28 00:00:00,0016964184,INV,300,CEDAR CHILDRENS ACADEMY,04098100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1013,2024-11-28 00:00:00,0016964186,INV,300,CLIFFE WOODS PRIMARY ACADEMY,03517300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1014,2024-11-28 00:00:00,0016964229,INV,300,TEMPLE MILL PRIMARY ( ACADEMY),04009000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1015,2024-11-28 00:00:00,0016964409,INV,4000,SIR JOSEPH WILLIAMSONS ACADEMY,00577200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1016,2024-11-19 00:00:00,0014902652,INV,2499.5,UNIVERSITY OF KENT ACADEMIES TRUST,13748200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1017,2024-11-28 00:00:00,0016964192,INV,300,FEATHERBY JUNIOR SCH - ACADEMY,04176700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1018,2024-11-28 00:00:00,0016964193,INV,300,GORDON SCHOOLS FEDERATION,03612700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1019,2024-11-28 00:00:00,0016964197,INV,300,HILLTOP PRIMARY SCHOOL,13687000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1020,2024-11-28 00:00:00,0016964189,INV,300,DELCE ACADEMY,03861600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1021,2024-11-28 00:00:00,0016964194,INV,300,HALLING PRIMARY SCH  ACADEMY,13765900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1022,2024-11-28 00:00:00,0016964196,INV,300,HIGH HALSTOW PRIMARY ACADEMY,02136000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1023,2024-11-28 00:00:00,0016964213,INV,300,PILGRIM SCHOOL (ACADEMY),04128400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1024,2024-11-28 00:00:00,0016964214,INV,300,RIVERSIDE PRIMARY SCH - ACADEMY,04141200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1025,2024-11-28 00:00:00,0016964222,INV,300,ST MARGARETS C OF E JUNIOR ACADEMY,03986400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1026,2024-11-28 00:00:00,0016964207,INV,300,NEW HORIZONS CHILDRENS ACADEMY,03945000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1027,2024-11-28 00:00:00,0016964212,INV,300,PENINSULA EAST PRIMARY ACADEMY,01529200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1028,2024-11-28 00:00:00,0016964215,INV,300,SAXON WAY PRIMARY SCHOOL,03795200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1029,2024-11-28 00:00:00,0016964203,INV,400,LUTON PRIMARY ACADEMY,14478000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1030,2024-11-28 00:00:00,0016964175,INV,300,ALLFAITHS CHILDRENS COMMUNITY SCHOOL,02121900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1031,2024-11-28 00:00:00,0016964181,INV,300,BRYONY SCHOOL,00901000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1032,2024-11-28 00:00:00,0016964200,INV,300,HUNDRED OF HOO ACADEMY,00578700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1033,2024-11-28 00:00:00,0016964204,INV,300,MAUNDENE PRIMARY SCH ACADEMY,13660200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1034,2024-11-28 00:00:00,0016964206,INV,300,NAPIER CP & NURSERY ACADEMY,03899400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1035,2024-11-28 00:00:00,0016964216,INV,300,ST ANDREW'S SCHOOL (ROCHESTER) LTD.,00880700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1036,2024-11-28 00:00:00,0016964221,INV,300,ST MARGARETS TROY TOWN ACADEMY,04176800,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1037,2024-11-28 00:00:00,0016964230,INV,300,THAMES VIEW PRIMARY ACADEMY,04146700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1038,2024-11-28 00:00:00,0016964231,INV,300,TWYDALL PRIMARY SCHOOL,04025300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1039,2024-11-28 00:00:00,0016964232,INV,450,THE PRIMARY FIRST TRUST,13676600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1040,2024-11-28 00:00:00,0016964233,INV,300,WALDERSLADE PRIMARY ACADEMY,04105700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1041,2024-11-28 00:00:00,0016964234,INV,300,WARREN WOOD PRIMARY SCHOOL,03891300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1042,2024-11-28 00:00:00,0016964235,INV,300,WAYFIELD PRIMARY SCHOOL,01164200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1043,2024-11-28 00:00:00,0016964236,INV,300,ACADEMY OF WOODLANDS,13795300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1044,2024-11-28 00:00:00,0016964237,INV,4000,UNIVERSITY OF KENT ACADEMIES TRUST,13748200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1045,2024-11-28 00:00:00,0016964238,INV,4000,FORT PITT GRAMMAR SCHOOL,03452200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1046,2024-11-28 00:00:00,0016964406,INV,4000,NEW HORIZONS CHILDRENS ACADEMY,03945000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1047,2024-11-28 00:00:00,0016964177,INV,4300,BALFOUR JUNIOR ACADEMY,04122700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1048,2024-11-28 00:00:00,0016964178,INV,300,BARNSOLE PRIMARY TRUST,04150700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1049,2024-11-28 00:00:00,0016964179,INV,300,BLIGH PRIMARY SCHOOL,04185400,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1050,2024-11-28 00:00:00,0016964180,INV,300,BROMPTON WESTBROOK PRIMARY SCH,03913600,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1051,2024-11-28 00:00:00,0016964407,INV,4000,NEW HORIZONS CHILDRENS ACADEMY,03945000,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1052,2024-11-28 00:00:00,0016964408,INV,4000,HUNDRED OF HOO ACADEMY,00578700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1053,2024-11-11 00:00:00,0014833667,INV,2000,LEIGH ACADEMY RAINHAM,14304700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1054,2024-11-28 00:00:00,0016964176,INV,300,ALL SAINTS C OF E PRIMARY ACADEMY,03986300,CHILDREN AND ADULTS,EDUCATION,EDUCATION,45000,PaymentstoOthe
1055,2024-11-11 00:00:00,0014620535,INV,491.31,CANADA CABS,02071900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1056,2024-11-14 00:00:00,0016963728,INV,932.27,CANADA CABS,02071900,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1057,2024-11-14 00:00:00,0016963730,INV,1625.67,VOKES TAXIS,02774200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1058,2024-11-11 00:00:00,0014833666,INV,1537.27,SAS EXECUTIVE TRAVEL,01518200,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1059,2024-11-19 00:00:00,0014902635,INV,863.63,TRAVEL2U LTD T/A K TRANSPORT,14529700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1060,2024-11-19 00:00:00,0014902636,INV,863.63,TRAVEL2U LTD T/A K TRANSPORT,14529700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1061,2024-11-11 00:00:00,0019054356,INV,2435.8,MC PERSONNEL TRANSPORT LTD,13788100,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26001,Home to School Transport Hired
1062,2024-11-12 00:00:00,0016962503,INV,531.45,NU-VENTURE COACHES LTD,00307700,CHILDREN AND ADULTS,EDUCATION,EDUCATION,26004,HST Bus
