Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
64,2024-07-11 00:00:00,0041332541,INV,1926,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1400,Design Fees
65,2024-07-29 00:00:00,0030274854,INV,367901.3,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
66,2024-07-08 00:00:00,0030274751,INV,-5167.82,G A HARPER LTD,80047200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
67,2024-07-01 00:00:00,0041331776,INV,5340,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C2700,ExtConsultFees
68,2024-07-11 00:00:00,0041332469,INV,4050,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
69,2024-07-11 00:00:00,0041332482,INV,171377.57,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
70,2024-07-30 00:00:00,0041333932,INV,213800.96,PERFECT HOMES LTD,80166200,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
71,2024-07-16 00:00:00,0041332884,INV,942.45,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
72,2024-07-15 00:00:00,0041332268,INV,2940,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
73,2024-07-18 00:00:00,0041333208,INV,12438,NEILCOTT CONSTRUCTION LTD,80147400,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,BASIC NEEDS,C1500,Obs Sig Equip
74,2024-07-22 00:00:00,0041333382,INV,20178.53,INSPIRE ACADEMY,03839000,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
75,2024-07-18 00:00:00,0041332751,INV,891,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
76,2024-07-18 00:00:00,0041332755,INV,412.5,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
77,2024-07-25 00:00:00,0041333556,INV,885.5,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
78,2024-07-25 00:00:00,0041333675,INV,968,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1400,Design Fees
79,2024-07-22 00:00:00,0041333261,INV,4464.5,BAILEY PARTNERSHIP (GROUP) LTD,02743600,CHILDREN AND ADULTS,CHILDRENS AND ADULTS,SEN STRATEGY,C1500,Obs Sig Equip
80,2024-07-29 00:00:00,0016957295,INV,6352.5,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
81,2024-07-29 00:00:00,0016957296,INV,962.5,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
82,2024-07-01 00:00:00,0030274676,INV,10032,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
83,2024-07-04 00:00:00,0016955960,INV,986.96,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
84,2024-07-22 00:00:00,0016956934,INV,364.71,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
85,2024-07-22 00:00:00,0016956935,INV,521.02,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
86,2024-07-22 00:00:00,0030274805,INV,1335.4,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
87,2024-07-22 00:00:00,0014902155,INV,1020.9,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
88,2024-07-22 00:00:00,0016956933,INV,422.04,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
89,2024-07-22 00:00:00,0030274805,INV,435.72,MEARS LTD (DISKETTE),80083400,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
90,2024-07-04 00:00:00,0041330618,INV,1710,JASCOM ELECTRICAL CONTRACTORS LTD,80104100,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
91,2024-07-01 00:00:00,0030274678,INV,4381.6,VOLKER HIGHWAYS LTD,80156300,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
92,2024-07-25 00:00:00,0041332446,INV,5666.32,DUNSFOLD ASSOCIATES LTD,03782800,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
93,2024-07-04 00:00:00,0030274711,INV,24959.44,MAGUIRE BROTHERS,80150500,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
94,2024-07-04 00:00:00,0030274711,INV,-23156.63,MAGUIRE BROTHERS,80150500,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
95,2024-07-18 00:00:00,0030274786,INV,23156.63,MAGUIRE BROTHERS,80150500,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
96,2024-07-18 00:00:00,0030274786,INV,-1772.3,MAGUIRE BROTHERS,80150500,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
97,2024-07-01 00:00:00,0041331775,INV,410,LIFESTYLE (KENT) LTD,70014900,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
98,2024-07-16 00:00:00,0041332889,INV,3000,DOLPHIN LIFTS KENT,70035800,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
99,2024-07-18 00:00:00,0014902087,CRN,-165.75,BANNER TRADING NAME OF SUPPLIES TEAM,01211900,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,HOUSING REVENUE ACCOUNT,C1500,Obs Sig Equip
100,2024-07-15 00:00:00,0030274778,INV,-5567.37,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
101,2024-07-15 00:00:00,0030274778,INV,69605.42,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
102,2024-07-15 00:00:00,0030274778,INV,7063.33,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
103,2024-07-15 00:00:00,0030274778,INV,-22122.7,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
104,2024-07-15 00:00:00,0030274778,INV,4800,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
105,2024-07-15 00:00:00,0030274778,INV,12051.17,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
106,2024-07-15 00:00:00,0030274778,INV,41117.4,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
107,2024-07-15 00:00:00,0030274778,INV,3089.45,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
108,2024-07-15 00:00:00,0030274778,INV,1822.97,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
109,2024-07-15 00:00:00,0030274778,INV,1633.8,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
110,2024-07-15 00:00:00,0030274778,INV,2310,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
111,2024-07-15 00:00:00,0030274778,INV,96.15,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
112,2024-07-15 00:00:00,0030274778,INV,1675.39,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
113,2024-07-15 00:00:00,0030274778,INV,211.3,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
114,2024-07-15 00:00:00,0030274778,INV,8822.1,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
115,2024-07-15 00:00:00,0030274778,INV,1577.04,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
116,2024-07-15 00:00:00,0030274778,INV,5444.67,TESGL LIMITED T/A SSE ENTERPRISE,80163200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
117,2024-07-04 00:00:00,0041331742,INV,2090,GO EDUCATION,03737800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C3200,ComputerH'ware
118,2024-07-04 00:00:00,0041331742,INV,885,GO EDUCATION,03737800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C3200,ComputerH'ware
119,2024-07-04 00:00:00,0041331742,INV,900,GO EDUCATION,03737800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C3200,ComputerH'ware
120,2024-07-22 00:00:00,0041333455,INV,6940,RAAC CONSULTING SOLUTIONS LIMITED,14509500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,Design Fees
121,2024-07-22 00:00:00,0041333453,INV,230,RAAC CONSULTING SOLUTIONS LIMITED,14509500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,Design Fees
122,2024-07-22 00:00:00,0041333454,INV,15543.4,RAAC CONSULTING SOLUTIONS LIMITED,14509500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,Design Fees
123,2024-07-01 00:00:00,0041331766,INV,874,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
124,2024-07-16 00:00:00,0041332883,INV,874,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
125,2024-07-16 00:00:00,0041332885,INV,851,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
126,2024-07-16 00:00:00,0041332886,INV,774.41,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
127,2024-07-16 00:00:00,0041332886,INV,30.59,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
128,2024-07-23 00:00:00,0041333504,INV,800.17,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
129,2024-07-23 00:00:00,0041333504,INV,4.83,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
130,2024-07-23 00:00:00,0041333505,INV,828,REDACTED PERSONAL DATA,03968100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
131,2024-07-16 00:00:00,0041332890,INV,7400,REDACTED PERSONAL DATA,70014900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
132,2024-07-16 00:00:00,0041332891,INV,550,REDACTED PERSONAL DATA,70014900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
133,2024-07-16 00:00:00,0041332892,INV,880,REDACTED PERSONAL DATA,70014900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
134,2024-07-01 00:00:00,0041331824,INV,6146,REDACTED PERSONAL DATA,70023700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
135,2024-07-11 00:00:00,0041332257,INV,12910,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
136,2024-07-25 00:00:00,0041333547,INV,9367.41,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
137,2024-07-11 00:00:00,0041332575,INV,2215,REDACTED PERSONAL DATA,14461600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
138,2024-07-11 00:00:00,0041332259,INV,360,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
