Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275423-41509,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275424-41510,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275451-41514,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275451-41653,"£1,021.80",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275463-41693,"£4,760.92",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275465-41515,"£1,390.35",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275466-41516,"£3,128.28",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275466-41655,"£1,965.60",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275469-41518,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275469-41656,£501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275470-41657,£589.68,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275471-41519,"£4,344.84",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275471-41658,"£1,754.02",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275472-41521,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275472-41660,"£1,532.70",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275495-41663,"£1,002.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275499-41527,"£1,390.35",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275499-41665,£737.10,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275500-41528,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275501-41667,£982.80,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275506-41668,£529.81,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275509-41501,"£4,657.67",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275509-41640,"£13,022.10",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275510-41530,"£1,390.35",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275521-41535,"£2,433.11",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275521-41671,"£1,719.90",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275522-41536,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275522-41672,£501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275523-41674,£854.09,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275525-41540,"£1,737.93",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275525-41677,£737.10,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275526-41541,"£1,737.93",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275527-41542,"£2,433.11",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275527-41678,"£1,553.56",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,03/06/2024,4275532-0504242,£888.70,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,03/06/2024,4275532-0604245,"£1,437.60",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275533-41556,"£2,433.11",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275533-41692,£510.90,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275535-41548,"£1,390.35",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275535-41684,£687.96,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275537-41549,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275537-41685,"£1,965.60",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275543-41689,£810.22,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275554-41559,"£1,598.90",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275554-41695,"£2,702.70",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275565-41565,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,03/06/2024,4275568-1498,£940.00,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275571-41699,£510.90,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,03/06/2024,4275572-2D6811-0038,"£2,766.75",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275575-41700,"£1,138.80",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275576-41566,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,03/06/2024,4275577-DCC7016,"£1,425.00",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275579-41495,"£1,737.93",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275579-41633,"£2,236.04",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275590-41625,£501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275591-41490,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275592-41642,"£1,002.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275593-41520,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275593-41659,£510.90,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275594-41533,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275594-41670,£501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275599-41567,"£3,128.28",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275599-41704,"£5,619.90",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275650-41574,"£2,780.70",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275650-41712,"£3,758.62",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275656-41576,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,03/06/2024,4275675-INV-000045,"£1,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275676-41579,"£1,737.93",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275676-41717,"£2,472.47",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275677-41580,£926.90,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275735-41593,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275736-41592,£695.17,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275736-41737,£737.10,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,03/06/2024,4275756-PP2419,"£8,038.33",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338094,Services,03/06/2024,4275342-EVNT01577,"£1,795.50",BOWBURN HALL HOTEL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384073,Miscellaneous Expenses,03/06/2024,4275351-DCC2405,£625.00,CAFE HQ CATERING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,03/06/2024,4275386-123907,"£1,495.00",DAVENPORT LIFT CONTROL.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,03/06/2024,4275432-4993,"£1,907.50",ENTERTAINMENT EFFECTS GROUP LTD.
Non-Service Specific,Insurances,Expenditure 8INSEX,810012,Insurance Expenditure,03/06/2024,4275520-38RITSON,"£1,069.00",K & M BRICKWORK.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,03/06/2024,4275671-1741,"£3,516.00",ROD BARLOW DIGITAL CONSULTANCY LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,352001,Conference Expenses,03/06/2024,4275680-91987171,"£2,048.00",SERCO LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338094,Services,03/06/2024,4275718-RES-05-2024-455,"£1,080.00",THE CHERRY TREE OUSTON LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275291-41502,"£3,475.87",AD ASTRA ACADEMY TRUST T/A DEAF HILL PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275291-41641,"£8,519.55",AD ASTRA ACADEMY TRUST T/A DEAF HILL PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275292-41538,£695.17,AD ASTRA ACADEMY TRUST T/A KELLOW PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275292-41675,"£7,616.70",AD ASTRA ACADEMY TRUST T/A KELLOW PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275295-41702,"£6,214.26",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275296-41571,"£1,737.93",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275296-41709,"£6,765.52",ADVANCE LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,03/06/2024,4275297-AM830224,"£2,020.90",ADVANCED CHILD CARE ASSESSMENTS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275298-41473,"£13,208.32",ADVENTURE VALLEY DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275298-41613,"£17,313.66",ADVENTURE VALLEY DAY NURSERY LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,03/06/2024,4275300-28560011,"£20,369.60",AECOM LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,03/06/2024,4275316-INV-0572,"£1,220.00",APEX ROOFING SPECIALISTS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/06/2024,4275319-0000040231,"£1,722.50",AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/06/2024,4275319-0000040266,"£1,885.00",AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/06/2024,4275319-0000040308,"£2,567.50",AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,03/06/2024,4275320-0000040247,"£2,247.94",AQUAJET DRAIN CLEANING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,03/06/2024,4275323-7041288,£627.40,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312017,Newspapers books and periodicals E312,03/06/2024,4275323-7041725,£611.04,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312017,Newspapers books and periodicals E312,03/06/2024,4275323-7041726,£626.52,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312017,Newspapers books and periodicals E312,03/06/2024,4275323-7041755,£810.84,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312017,Newspapers books and periodicals E312,03/06/2024,4275323-7041761,£537.24,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275326-41485,"£5,561.40",AYCLIFFE DAY NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275326-41622,"£4,009.20",AYCLIFFE DAY NURSERY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,03/06/2024,4275327-99976858,£819.00,BALL COLEGRAVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority (REFCUS),03/06/2024,4275328-SIN053968,"£1,983,292.00",BEAMISH MUSEUM LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,03/06/2024,4275329-VOUCHERMDUR004,"£1,500.00",BEARPARK & ESH COLLIERY BAND.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,03/06/2024,4275332-44978,"£2,707.00",BGP CONSULTING LTD T/A BILLINGHURST GEORGE & PARTNERS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275334-41486,"£8,342.10",BIG HANDS LITTLE HANDS CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275334-41623,"£15,970.50",BIG HANDS LITTLE HANDS CHILDCARE LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,338094,Services,03/06/2024,4275335-ESOL004QUOTE,£720.00,BISHOP AUCKLAND TOWN COUNCIL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275336-41724,"£13,283.40",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275337-41707,"£4,360.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275338-41723,"£1,503.45",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275339-41584,"£1,737.93",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275339-41726,"£3,006.90",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275341-41722,"£10,190.05",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275345-41488,"£7,299.33",BRIGHT STAR NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275345-41626,"£14,032.20",BRIGHT STAR NURSERY.
Regeneration Economy and Growth,Transport and Contract Services,Construction work A908,908105,Construction work,03/06/2024,4275348-03096,"£3,211.84",BUS SHELTERS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275349-41489,"£6,951.75",BYERLEY ROAD PRE SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275349-41627,"£9,451.65",BYERLEY ROAD PRE SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275356-41492,"£6,951.75",CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275356-41630,"£13,022.10",CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275357-41493,"£26,744.63",CASTLE VIEW PRIVATE DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275357-41631,"£55,495.44",CASTLE VIEW PRIVATE DAY NURSERY LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,342055,Computers and Communications,03/06/2024,4275359-MI135451,"£83,090.57",CAUSEWAY TECHNOLOGIES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,03/06/2024,4275360-892,"£3,117.65",CEILINGS DIRECT LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,03/06/2024,4275361-1968,"£6,065.85",CG SIMPSON & SON.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,03/06/2024,4275370-23000RX24006490,"£2,301.12",COLAS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275374-41637,"£4,701.06",CONKERS LIFE LTD (NURSERY SCHOOL).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275378-41499,"£6,256.57",COUNDON & LEEHOLME EARLY YEARS CENTRE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275378-41638,"£8,940.75",COUNDON & LEEHOLME EARLY YEARS CENTRE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/06/2024,4275381-41500,"£8,342.10",CRAGHEAD CHILDCARE CENTRE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/06/2024,4275381-41639,"£8,519.55",CRAGHEAD CHILDCARE CENTRE.
