BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,The Meadows Community Pre-School,Childcare Services,11535057,45033,4712.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Maisie Days Ltd,Childcare Services,11535058,45033,4446
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535059,45033,972.19
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Thrybergh Fullerton C Of E Primary,Childcare Services,11535061,45033,9592.44
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Thrybergh Primary School,Childcare Services,11535062,45033,3504.93
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Thurcroft Infant School (Academy),Childcare Services,11535063,45033,13466.31
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Tiny Tots Day Nursery (Rotherham) Ltd,Educational Day Nursery,11535064,45033,12506.83
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Tiny Tots 2 Day Nursery (Rotherham) Ltd,Educational Day Nursery,11535065,45033,1516.91
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Dinnington Community Primary (Academy),Childcare Services,11535066,45033,1291.29
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Todwick Early Years Ltd,Childcare Services,11535067,45033,4997.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Treeton C Of E Primary School (Academy),Childcare Services,11535068,45033,3734.64
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Trinity Croft C Of E Primary Academy,Childcare Services,11535069,45033,7194.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Vphps Ltd,Childcare Services,11535070,45033,8277.52
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales Childcare Partnership,Childcare Services,11535071,45033,8340.24
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wath C Of E Primary School (Academy),Childcare Services,11535072,45033,8030.88
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wath Central Primary School (Academy),Childcare Services,11535073,45033,9025.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535074,45033,2555.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Whiston Pre-School,Childcare Services,11535075,45033,7498.92
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Whiston Worrygoose J & I School Academy,Childcare Services,11535076,45033,4692.24
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wickersley Northfield Primary (Academy),Childcare Services,11535077,45033,9247.68
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wickersley Nursery Ltd,Educational Day Nursery,11535078,45033,9781.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wickersley St. Albans C. Of. E. Primary,Childcare Services,11535079,45033,10385.86
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wonder Years Inspirational Day Care,Childcare Services,11535080,45033,12638.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Woodsetts Primary School (Academy),Childcare Services,11535081,45033,5157.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11535082,45035,1506
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11535083,45033,702.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11535084,45033,100.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11535087,45035,301.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11535093,45040,897.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11535094,45033,119.23
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,All Children Great & Small Ltd,Childcare Services,11535095,45033,3434.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535096,45033,439.14
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535097,45033,439.14
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Anston Stones Early Years,Childcare Services,11535098,45033,658.71
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Arnold Nursery School & Childrens Centre,Educational Day Nursery,11535099,45033,13174.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Bright Skies Nursery Limited,Educational Day Nursery,11535101,45033,4762.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Abc Day Nursery (Lincs) Ltd,Educational Day Nursery,11535102,45033,1536.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Busy Bees Nurseries Limited,Educational Day Nursery,11535103,45033,1976.13
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Canklow Woods Primary School Academy,Childcare Services,11535104,45033,3073.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535105,45033,212.25
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Clifton Methodist Playgroup,Educational Day Nursery,11535106,45033,834.37
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,For Under Fives Ltd,Educational Day Nursery,11535107,45033,6147.96
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535108,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Dinnington Pre School,Childcare Services,11535110,45033,2020.04
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Dream Catchers Nursery,Educational Day Nursery,11535112,45033,1463.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Dream Catchers Nursery Ltd,Educational Day Nursery,11535113,45033,2122.51
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11535114,45033,4519.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11535115,45033,2229.48
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11535116,45033,1317.42
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Springwood Junior Academy,Childcare Services,11535117,45033,1097.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Waverley Junior Academy,Childcare Services,11535118,45033,614.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Granby Nurseries Ltd,Childcare Services,11535120,45033,1114.74
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Granby Nurseries Ltd,Childcare Services,11535121,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Grange Kindergarten,Childcare Services,11535122,45033,1756.56
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Greasbrough Primary School (Academy),Childcare Services,11535123,45033,2839.77
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Happy Kids Childcare Limited,Childcare Services,11535124,45033,3293.55
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Happy Kids Childcare Limited,Childcare Services,11535125,45033,2195.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Happy Kids Childcare Limited,Childcare Services,11535126,45033,4391.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Happy Kids Childcare Limited,Childcare Services,11535127,45033,2330.82
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Happy Kids Childcare Limited,Childcare Services,11535128,45033,3952.26
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Hopscotch Rotherham Ltd,Childcare Services,11535129,45033,1536.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535132,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Just For Kidz Uk Ltd,Childcare Services,11535133,45033,878.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Kay Stretch,Childcare Services,11535134,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Kiddiwinks Day Nursery,Educational Day Nursery,11535135,45033,2702.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Kiveton And Wales Preschool Daycare,Childcare Services,11535136,45033,2195.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lime Tree Nursery (Rotherham) Ltd,Educational Day Nursery,11535138,45033,878.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lime Tree Nursery (Rotherham) Ltd,Educational Day Nursery,11535139,45033,1536.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lime Tree Nursery (Rotherham) Ltd,Educational Day Nursery,11535140,45033,658.71
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lime Tree Nursery (Rotherham) Ltd,Educational Day Nursery,11535141,45033,3732.69
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lime Tree Nursery (Rotherham) Ltd,Educational Day Nursery,11535142,45033,1097.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535143,45033,135.12
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Linx Pre-School,Childcare Services,11535145,45033,1053.94
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Little Explorers Day Care Nursery,Educational Day Nursery,11535146,45033,1229.59
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535147,45033,439.14
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wickersley Nursery Ltd,Educational Day Nursery,11535148,45033,1317.42
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535150,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Northfield Under 5'S Ltd,Childcare Services,11535151,45033,878.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Once Upon A Time Day Nursery,Educational Day Nursery,11535152,45033,5599.6
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Railway Children Day Care Ltd,Educational Day Nursery,11535155,45033,1536.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rockingham J & I School (Academy),Childcare Services,11535158,45033,1873.66
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Roughwood Primary School (Academy),Childcare Services,11535159,45033,3732.69
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Sarah Townsend,Sporting Entertainment & Culture,11535161,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535162,45033,185.79
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Brampton Cortonwood Infant School,Childcare Services,11535163,45033,3073.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,The Meadows Community Pre-School,Childcare Services,11535165,45033,1382.73
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Tiny Tots Day Nursery (Rotherham) Ltd,Educational Day Nursery,11535166,45033,4121.16
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Tiny Tots 2 Day Nursery (Rotherham) Ltd,Educational Day Nursery,11535167,45033,780.32
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Todwick Early Years Ltd,Childcare Services,11535168,45033,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Vphps Ltd,Childcare Services,11535169,45033,3974.22
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales Childcare Partnership,Childcare Services,11535170,45033,1273.51
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Childcare Services,11535171,45033,1317.42
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Whiston Pre-School,Childcare Services,11535172,45033,1580.9
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wickersley Nursery Ltd,Educational Day Nursery,11535173,45033,1097.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wonder Years Inspirational Day Care,Childcare Services,11535174,45033,1756.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535175,45033,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535178,45041,76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535179,45041,76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535180,45041,204.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535181,45041,94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535182,45041,64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535183,45044,402.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535184,45044,64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535185,45041,59.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dawsongroup Vans Ltd,Transport Operations And Logistics,11535186,45030,569.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dawsongroup Vans Ltd,Transport Operations And Logistics,11535186,45030,-128.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,Carechair Ltd,Furnishing And Furbishing,11535187,45033,878.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Parity Community Support Ltd,Respite Care Services,11535188,45035,1196.32
Rotherham Metropolitan Borough Council,Finance & Customer Services,Virgin Media Business,Telecomms,11535191,45030,40
Rotherham Metropolitan Borough Council,Finance & Customer Services,Virgin Media Business,Telecomms,11535192,45030,5
Rotherham Metropolitan Borough Council,Finance & Customer Services,Virgin Media Business,Telecomms,11535193,45030,-211.88
Rotherham Metropolitan Borough Council,Finance & Customer Services,Virgin Media Business,Telecomms,11535201,45030,10799.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Moore Stephens Insight Limited,Consultancy,11535202,45044,3265
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535215,45041,64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535216,45041,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535217,45041,64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535218,45041,100
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11535220,45041,64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Veolia Es (Uk) Limited,Waste Disposal Inc Skip Hire,11535221,45044,879.96
Rotherham Metropolitan Borough Council,Finance & Customer Services,Virgin Media Business,Telecomms,11535222,45030,80
Rotherham Metropolitan Borough Council,Regeneration & Environment,Agiito,Hotel Accommodation & Conferencing,11535223,45033,130.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Agiito,Public Transport,11535225,45033,0.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535234,45030,1262.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535235,45030,1262.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535236,45030,335.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535237,45030,538.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535238,45030,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535239,45030,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535240,45030,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535241,45030,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535242,45030,958.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535243,45030,958.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535244,45030,883.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535245,45030,883.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535246,45030,883.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535247,45030,869.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535248,45030,972.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535249,45030,972.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535250,45030,912.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535251,45030,912.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535252,45030,912.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535253,45030,1262.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535254,45030,408.14
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535255,45030,540.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535256,45030,552.15
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535257,45030,1982.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535258,45030,305.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535259,45030,1630.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535260,45030,220.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535261,45030,602.37
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535262,45030,874.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535263,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535264,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535265,45030,559.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535266,45030,1494.45
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535267,45030,1456.6
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535268,45030,1425.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535269,45030,718.19
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535270,45030,2163.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535271,45030,2690.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535272,45030,2253.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535273,45030,111.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535274,45030,111.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535275,45030,447.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535276,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535277,45030,111.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535278,45030,725.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535279,45030,166.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535280,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535281,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535282,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535283,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535284,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535285,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535286,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535287,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535288,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535289,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535290,45030,502.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535291,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535292,45030,111.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535293,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535294,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535295,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535296,45030,560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535297,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535298,45030,604.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535299,45030,582.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535300,45030,355.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535301,45030,604.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535302,45030,604.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535303,45030,627.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535304,45030,628.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535305,45030,559.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535306,45030,559.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535307,45030,1360.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535308,45030,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535309,45030,102.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535310,45030,511.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535311,45030,204.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535312,45030,409.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535313,45030,511.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535314,45030,307.02
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535315,45030,1425.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535316,45030,1608.16
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535317,45030,2661.02
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535318,45030,1664.92
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535319,45030,544.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535320,45030,253.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535321,45030,157.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535322,45030,1437.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535323,45030,1360.46
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535324,45030,1360.61
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535325,45030,211.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535326,45030,1262.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535327,45030,1521.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535328,45030,1419.56
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535329,45030,3118.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535330,45030,1146.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535331,45030,1920.69
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535332,45030,1474.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535333,45030,1146.92
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535334,45030,1628.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535335,45030,1674.41
Rotherham Metropolitan Borough Council,Adult Care & Housing,Matrix Scm Ltd,Agency Staff Services,11535336,45030,1528.34
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11535337,45030,1634.83
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535338,45030,2388.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535339,45030,1778.49
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11535340,45030,2072.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11535341,45030,1075.44
