BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,A1 TAXIS ROTHERHAM LTD,Taxi Mini Bus Coach Operations,11653442,45145,3862
Rotherham Metropolitan Borough Council,Regeneration & Environment,A1 TAXIS ROTHERHAM LTD,Taxi Mini Bus Coach Operations,11653442,45145,2210
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,A1 TAXIS ROTHERHAM LTD,Taxi Mini Bus Coach Operations,11653442,45145,324
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,A1 TAXIS ROTHERHAM LTD,Taxi Mini Bus Coach Operations,11653442,45145,903
Rotherham Metropolitan Borough Council,Regeneration & Environment,EDEN FARM HULLEYS,Food And Drink,11653443,45148,168.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653445,45145,9712.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653446,45145,516.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653447,45145,123.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653448,45145,603.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653449,45145,86.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653450,45145,3670.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653451,45145,-0.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653452,45145,60.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653453,45145,0.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,EDEN FARM HULLEYS,Food And Drink,11653454,45147,870.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653456,45145,-21.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653457,45145,6495.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653458,45145,3387.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653460,45145,4357.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,G TURNER,Taxi Mini Bus Coach Operations,11653461,45152,2964
Rotherham Metropolitan Borough Council,Regeneration & Environment,G TURNER,Taxi Mini Bus Coach Operations,11653461,45152,836
Rotherham Metropolitan Borough Council,Regeneration & Environment,SHEFFLOCK,Security,11653463,45173,195
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653464,45145,12314.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653465,45145,6760.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653466,45145,13.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653467,45145,-10.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653468,45145,8056.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653469,45145,95.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653470,45145,16.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653471,45145,25.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653472,45145,20.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653473,45145,9.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653474,45145,21.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653475,45145,9.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653476,45145,151.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653477,45145,3739.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653478,45145,2005.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653479,45145,23.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653480,45145,1828.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653481,45145,1599.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653482,45145,1328.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653483,45145,2863.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653484,45145,1712.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653485,45145,3877.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653486,45145,32.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653487,45145,328.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653488,45145,770.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653489,45145,2203.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653490,45145,2255.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653491,45145,3609.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653492,45145,25.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,LODGE TYRE CO LTD,Transport Operations And Logistics,11653493,45145,2665.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,NAGELS UK LTD,Stationery Furniture & It Consumables,11653494,45149,575
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653497,45145,38.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653498,45148,589.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653499,45145,26.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653500,45148,200.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653501,45145,50.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653502,45145,44.62
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,NPOWER,Energy,11653503,45145,145.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653504,45145,254.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653505,45145,21.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653506,45145,47.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653507,45145,14.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653508,45145,82.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653509,45145,90.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,MS BETHANY STIRLING,Legal Services,11653510,45145,500
Rotherham Metropolitan Borough Council,Regeneration & Environment,TIFFIN SANDWICHES LTD,Food And Drink,11653515,45145,93.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653516,45145,2951.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653517,45145,2774.83
Rotherham Metropolitan Borough Council,Adult Care & Housing,NPOWER,Energy,11653518,45145,49.68
Rotherham Metropolitan Borough Council,Finance & Customer Services,JUSTINE COLE,Legal Services,11653520,45159,600
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653521,45145,280
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653522,45145,290
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653523,45145,280
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653524,45145,885
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653525,45146,280
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653526,45152,290
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653527,45152,280
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653528,45146,185
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653529,45146,185
Rotherham Metropolitan Borough Council,Adult Care & Housing,PULSE FIRST AID TRAINING SOLUTIONS LTD,Training Services,11653530,45152,290
Rotherham Metropolitan Borough Council,Regeneration & Environment,JAAMA LTD,Technology,11653535,45145,4500
Rotherham Metropolitan Borough Council,Regeneration & Environment,NPOWER,Energy,11653536,45145,7635.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,CLASSIC LIFTS LTD,Repair And Maintenance,11653537,45153,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653538,45146,1462.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653539,45146,245
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653540,45146,1462.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653541,45146,1110
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653542,45146,1462.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653543,45146,1462.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653544,45147,1462.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653545,45147,1150
Rotherham Metropolitan Borough Council,Regeneration & Environment,HATHER PLANT HIRE LTD,Plant Hire,11653546,45147,1462.61
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653548,45156,1125
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653549,45152,576.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653550,45152,880.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653551,45152,236.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653552,45153,538.27
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653553,45152,596.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653554,45152,640.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653555,45152,392.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653556,45152,1037.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653557,45152,645.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653558,45152,316.34
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653559,45152,561.46
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653560,45152,644.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653561,45152,269.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653562,45156,792.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653563,45152,859.49
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653564,45152,461.09
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653565,45152,65
Rotherham Metropolitan Borough Council,Regeneration & Environment,W J NORTH LTD,Road Markings And Traffic Management,11653570,45163,149.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,AHR ARCHITECTS LTD,Surveyors Architects & Auctions,11653571,45163,23461.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,AHR ARCHITECTS LTD,Surveyors Architects & Auctions,11653572,45152,26484.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,AHR ARCHITECTS LTD,Surveyors Architects & Auctions,11653573,45154,1612.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,CLASSIC LIFTS LTD,Repair And Maintenance,11653574,45153,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Emergency Lighting And Accessories,11653575,45153,36.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Emergency Lighting And Accessories,11653577,45153,36.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Fire Alarm Maintenance Or Monitoring,11653577,45153,417.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,SEVENAIRS CONSULTING LTD,Consultancy,11653578,45160,1200
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,RUSKIN MILL TRUST LTD,Supporting People - Learning Disabilities,11653579,45152,19198.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,MR DARREN DOWNS,Consultancy,11653581,45149,1750
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,MR DARREN DOWNS,Consultancy,11653581,45149,54
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,DR IAN BROWN,Legal Services,11653582,45167,987.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,AA MEDIA LIMITED VE ASSESSMENTS,Sporting Entertainment & Culture,11653583,45149,524.91
Rotherham Metropolitan Borough Council,Assistant Chief Executive,CHOL INTERNATIONAL ARTS,Sporting Entertainment & Culture,11653585,45145,2250
Rotherham Metropolitan Borough Council,Regeneration & Environment,REED SPECIALIST RECRUITMENT LTD,Agency Staff Services,11653610,45167,1316.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,REED SPECIALIST RECRUITMENT LTD,Agency Staff Services,11653611,45167,1170.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,REED SPECIALIST RECRUITMENT LTD,Agency Staff Services,11653612,45167,1316.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,REED SPECIALIST RECRUITMENT LTD,Agency Staff Services,11653613,45167,877.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,COTSWOLD ROLLER HIRE LTD,Plant Hire,11653616,45146,186
Rotherham Metropolitan Borough Council,Regeneration & Environment,COTSWOLD ROLLER HIRE LTD,Plant Hire,11653617,45146,186
Rotherham Metropolitan Borough Council,Regeneration & Environment,COTSWOLD ROLLER HIRE LTD,Plant Hire,11653618,45146,102
Rotherham Metropolitan Borough Council,Regeneration & Environment,DIRECT TRAFFIC MANAGEMENT LTD,Road Markings And Traffic Management,11653620,45153,286
Rotherham Metropolitan Borough Council,Regeneration & Environment,DIRECT TRAFFIC MANAGEMENT LTD,Road Markings And Traffic Management,11653621,45163,1197.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,DIRECT TRAFFIC MANAGEMENT LTD,Road Markings And Traffic Management,11653623,45153,339.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,DIRECT TRAFFIC MANAGEMENT LTD,Road Markings And Traffic Management,11653624,45153,339.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,DIRECT TRAFFIC MANAGEMENT LTD,Road Markings And Traffic Management,11653625,45153,339.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,DIRECT TRAFFIC MANAGEMENT LTD,Road Markings And Traffic Management,11653626,45174,625.4
Rotherham Metropolitan Borough Council,Public Health,ENTERPRISE FLEX-E-RENT,Fleet Hire And Purchase Financing,11653627,45155,-25
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653628,45147,225
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653629,45146,88
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653630,45148,67.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653631,45152,720
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653632,45146,1492.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653633,45160,2321.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653634,45153,30
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653637,45147,988.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653638,45147,773.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11653639,45147,30
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11653640,45152,22.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,PERRYS MOTOR SALES LIMITED,Fleet Hire And Purchase Financing,11653642,45167,1275.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653647,45152,329.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653648,45152,799.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653649,45152,444.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11653650,45152,799.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653651,45152,999.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653651,45152,-224.75
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653653,45152,628.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653653,45152,-141.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653654,45152,828.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653654,45152,-186.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653655,45152,828.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653655,45152,-186.21
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653656,45152,885.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,READY RENT A CAR (GRIMSBY) LTD,Fleet Hire And Purchase Financing,11653656,45152,-199.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,SURE MAINTENANCE LTD,Repair And Maintenance,11653658,45161,90
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,EDEN HOUSE WELLBEING LTD,Supporting People - Adoptions,11653663,45147,665
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,HACKENTHORPE HALL LTD,Childcare Services,11653665,45147,549.5
Rotherham Metropolitan Borough Council,Public Health,WE ARE WITH YOU,Public Health & Care Services,11653674,45148,268583.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,PINK LADY PRIVATE HIRE,Taxi Mini Bus Coach Operations,11653675,45145,3530
Rotherham Metropolitan Borough Council,Regeneration & Environment,PINK LADY PRIVATE HIRE,Taxi Mini Bus Coach Operations,11653675,45145,1075
Rotherham Metropolitan Borough Council,Public Health,WE ARE WITH YOU,Public Health & Care Services,11653676,45148,34937.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,NORTHERN POWERGRID (YORKSHIRE) PLC,Street Lighting Materials,11653677,45170,1279.11
Rotherham Metropolitan Borough Council,Adult Care & Housing,NEATER SOLUTIONS LTD,Catering Equipment,11653680,45152,5668
Rotherham Metropolitan Borough Council,Assistant Chief Executive,CORAM VOICE,Consultancy,11653685,45149,4000
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,LEXTOX,Public Health & Care Services,11653687,45146,694
Rotherham Metropolitan Borough Council,Regeneration & Environment,BLINK CHARGING UK LTD,Energy,11653689,45146,6449.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,HOUSING FINANCE SPECIALISTS (HFS) LTD,Consultancy,11653690,45145,5800
Rotherham Metropolitan Borough Council,Adult Care & Housing,BIRTENSHAW,Supporting People - Independent Sector Residential,11653759,45145,4036.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,HORIZON CARE HOMES LTD,Supporting People - Independent Sector Residential,11653760,45145,2137.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,MILLENNIUM CARE SERVICES LIMITED,Supporting People - Independent Sector Residential,11653761,45145,60726.06
Rotherham Metropolitan Borough Council,Adult Care & Housing,HEATHCOTES CARE LTD,Supporting People - Independent Sector Residential,11653762,45145,4539.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,HEATHCOTES CARE LTD,Supporting People - Independent Sector Residential,11653763,45145,9069.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,LANGLEY HOUSE TRUST,Supporting People - Independent Sector Residential,11653764,45145,901.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,COVEBERRY LIMITED,Supporting People - Independent Sector Residential,11653765,45145,9104.34
Rotherham Metropolitan Borough Council,Adult Care & Housing,HOUSE OF LIGHT TRUST LIMITED,Supporting People - Independent Sector Residential,11653766,45145,7347.73
Rotherham Metropolitan Borough Council,Adult Care & Housing,HOUSE OF LIGHT TRUST LIMITED,Supporting People - Independent Sector Residential,11653766,45145,-170.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,CHARTWELL CARE SERVICES LIMITED,Supporting People - Independent Sector Residential,11653767,45145,1541.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,COMMUNITY LIVING AND SUPPORT SERVICES (C,Supporting People - Independent Sector Residential,11653768,45145,2836.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,ISAND (DOMICILIARY CARE) LTD,Supporting People - Independent Sector Residential,11653769,45145,1298.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,ISAND (DOMICILIARY CARE) LTD,Supporting People - Independent Sector Residential,11653769,45145,-45.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,Supporting People - Independent Sector Residential,11653770,45145,40877.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,Supporting People - Independent Sector Residential,11653770,45145,3987.11
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,Supporting People - Independent Sector Residential,11653770,45145,16635.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,Supporting People - Independent Sector Residential,11653770,45145,-1042.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,STARCOVER HEALTH AND SOCIAL CARE,Supporting People - Independent Sector Residential,11653771,45145,33915.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROYAL MENCAP SOCIETY,Supporting People - Independent Sector Residential,11653773,45145,74954.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROYAL MENCAP SOCIETY,Supporting People - Independent Sector Residential,11653773,45145,-4899.35
Rotherham Metropolitan Borough Council,Adult Care & Housing,TURNING POINT SERVICES LIMITED,Supporting People - Independent Sector Residential,11653774,45145,53366.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,TURNING POINT SERVICES LIMITED,Supporting People - Independent Sector Residential,11653774,45145,-546.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,TURNING POINT SERVICES LIMITED,Supporting People - Independent Sector Residential,11653774,45145,5083.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,TURNING POINT SERVICES LIMITED,Supporting People - Independent Sector Residential,11653774,45145,-114.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRINCIPLE SUPPORT LTD,Supporting People - Independent Sector Residential,11653775,45145,5156.77
Rotherham Metropolitan Borough Council,Adult Care & Housing,KEYLINE CARE SUPPORTED LIVING SERVICES,Supporting People - Independent Sector Residential,11653776,45145,8323.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,COMMUNITY INTEGRATED CARE,Supporting People - Independent Sector Residential,11653777,45145,704.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,COMMUNITY INTEGRATED CARE,Supporting People - Independent Sector Residential,11653777,45145,-150.49
Rotherham Metropolitan Borough Council,Adult Care & Housing,EDEN SUPPORTED LIVING LTD,Supporting People - Independent Sector Residential,11653778,45145,54965.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,EDEN SUPPORTED LIVING LTD,Supporting People - Independent Sector Residential,11653778,45145,-1848.09
Rotherham Metropolitan Borough Council,Adult Care & Housing,AMETHYST CARE AND SUPPORT GROUP LIMITED,Supporting People - Independent Sector Residential,11653779,45145,6704.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,NEWFIELD VIEW SUPPORTED LIVING LTD,Supporting People - Independent Sector Residential,11653780,45145,1299.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,LIVING AMIBITIONS LTD,Supporting People - Independent Sector Residential,11653781,45145,1375.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,LIVING AMIBITIONS LTD,Supporting People - Independent Sector Residential,11653781,45145,-606
Rotherham Metropolitan Borough Council,Adult Care & Housing,SIL.2 LIMITED,Supporting People - Independent Sector Residential,11653782,45145,2125.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,LIFEWAYS COMMUNITY CARE LTD,Supporting People - Independent Sector Residential,11653783,45145,1289.85
