BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,PETER ORR,Sporting Entertainment & Culture,11622219,45117,1610.81
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,MICHELLE SCHOFIELD,Supporting People - Mental Health,11622220,45117,575
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,DEB MOORE ASSOCIATES,Supporting People - Mental Health,11622221,45118,630
Rotherham Metropolitan Borough Council,Regeneration & Environment,PARKARE LIMITED,Repair And Maintenance,11622222,45124,889.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622224,45113,689.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622225,45113,387.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622226,45113,554.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622227,45113,60
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622228,45113,525.95
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622229,45113,123.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622230,45113,509.14
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622231,45113,878.79
Rotherham Metropolitan Borough Council,Adult Care & Housing,PYRAMID LINOLEUM & CARPET COMPANY,Furnishing And Furbishing,11622232,45113,84.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11622237,45126,27.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,UNICORN CONTRACTS HIRE LTD,Taxi Mini Bus Coach Operations,11622238,45124,3888
Rotherham Metropolitan Borough Council,Regeneration & Environment,UNICORN CONTRACTS HIRE LTD,Taxi Mini Bus Coach Operations,11622238,45124,2402
Rotherham Metropolitan Borough Council,Regeneration & Environment,UNICORN CONTRACTS HIRE LTD,Taxi Mini Bus Coach Operations,11622238,45124,1110
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622239,45127,1678.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622239,45127,316.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622239,45127,1171.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622240,45127,1805.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622240,45127,631.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622242,45127,1060.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622242,45127,509.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622242,45127,468.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622243,45131,380.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622243,45131,144.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622245,45131,2036.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622245,45131,582.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622246,45127,52.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622246,45127,1623.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622246,45127,942.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622247,45127,1568.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622247,45127,582.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622248,45127,2378.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622248,45127,714
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622249,45131,855.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622249,45131,1173
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622249,45131,1141.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622251,45131,1066.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622251,45131,166.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622251,45131,433.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622252,45131,763.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622252,45131,784.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622252,45131,572.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622254,45131,778.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622254,45131,756.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622254,45131,627.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622255,45131,976.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622255,45131,157.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622255,45131,440.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622257,45131,1211.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622257,45131,1025.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622257,45131,869.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622259,45131,1141.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622259,45131,941.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622259,45131,770.36
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,REDACTED,Vehicle Recovery Maintenance Repair,11622260,45110,804.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622261,45131,2550.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622261,45131,950.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622262,45131,1815.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622262,45131,1237.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622262,45131,536.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622262,45131,536.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622263,45131,1223.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622263,45131,856.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622263,45131,979.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622264,45131,1419.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622264,45131,788.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622264,45131,1734.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622265,45131,2394
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622265,45131,972
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622266,45131,1817.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622266,45131,609.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622267,45131,1593.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622267,45131,582.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622268,45131,660.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622269,45131,240
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622270,45131,3347.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622270,45131,1130.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622271,45131,1677
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622271,45131,669
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622272,45131,2812.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622272,45131,833
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622273,45131,2739.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622273,45131,944.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622274,45131,458.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622274,45131,184.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622275,45131,542.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622275,45131,214.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622276,45131,1755.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622277,45131,1836.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622277,45131,687
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622278,45131,648.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622278,45131,281.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM COMMUNITY TRANSPORT LTD,Taxi Mini Bus Coach Operations,11622279,45131,664.56
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,ACS HEALTHCARE LTD,Health And Hygiene Equipment,11622282,45121,660
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROADWAY UK (TM) LTD,Road Markings And Traffic Management,11622283,45121,282.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROADWAY UK (TM) LTD,Road Markings And Traffic Management,11622284,45121,607.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROADWAY UK (TM) LTD,Road Markings And Traffic Management,11622285,45139,746.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,LYRECO UK LTD,Stationery Furniture & It Consumables,11622288,45113,41.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,DYSON SIGNS AND GRAPHICS LTD,General Signage,11622291,45114,4103
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,LYRECO UK LTD,Stationery Furniture & It Consumables,11622292,45113,21.15
Rotherham Metropolitan Borough Council,Assistant Chief Executive,GET YOURSELF NOTICED LTD,Promotional Products,11622296,45113,835.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,STRADIA LTD,Consultancy,11622298,45113,2375
Rotherham Metropolitan Borough Council,Adult Care & Housing,NE SOLUTIONS LTD,Technology,11622299,45121,3045
Rotherham Metropolitan Borough Council,Regeneration & Environment,MR J C BAXTER,Commercial Or Industrial Facilities,11622307,45121,2250
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,4D THERAPY,Supporting People - Adoptions,11622309,45117,450
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,4D THERAPY,Supporting People - Adoptions,11622310,45117,90
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,4D THERAPY,Supporting People - Adoptions,11622311,45117,90
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,4D THERAPY,Supporting People - Adoptions,11622312,45117,270
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,4D THERAPY,Supporting People - Adoptions,11622313,45117,780
Rotherham Metropolitan Borough Council,Regeneration & Environment,ROTHERHAM RISE,Supporting Minorities & Communities,11622314,45117,506.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,AMP BIOMASS FUEL LTD,Fuel/Heating Oil,11622316,45117,806.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,AMP BIOMASS FUEL LTD,Fuel/Heating Oil,11622317,45117,866.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,AMP BIOMASS FUEL LTD,Fuel/Heating Oil,11622318,45117,929.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,PROVIDENCE MAINTENANCE & ELECTRICAL,Repair And Maintenance,11622320,45140,620
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622321,45114,88
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11622322,45117,283.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11622323,45117,326.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11622324,45117,243.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11622325,45117,162.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622330,45114,228.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622331,45114,143
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622332,45114,572
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622333,45114,572
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622334,45135,114.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622335,45114,286
Rotherham Metropolitan Borough Council,Regeneration & Environment,RODGERS PLANT HIRE LTD,Plant Hire,11622336,45135,286
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRADLEY ENVIRONMENTAL CONSULTANTS LTD(F),Asbestos,11622338,45118,895
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622342,45114,52.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622343,45114,88
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622344,45114,88
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622345,45114,44
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622346,45114,96.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622347,45114,61.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622348,45114,61.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622349,45114,61.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622350,45114,79.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622351,45114,26.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622353,45114,88
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622354,45114,61.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,BANNER PLANT LTD,Plant Hire,11622355,45114,195
Rotherham Metropolitan Borough Council,Regeneration & Environment,SHERRIFF AMENITY,Landscaping,11622358,45121,200.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,SHERRIFF AMENITY,Landscaping,11622358,45121,400.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,SHERRIFF AMENITY,Landscaping,11622358,45121,200.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,33.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,22.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,58.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,69.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,27.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,15.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,46.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,39.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,110.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,56.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,40.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,25.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,58.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,32.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,39.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,54.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,23.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,34.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,17.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,108.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,20.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,37.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,34.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,54.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,35.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,55.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,16.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,66.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,75.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,43.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,58.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,38.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,33.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,33.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,12.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,20.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,135.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,76.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,40.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,38.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,39.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,35.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,83.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,24.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,90.79
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,58.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,54.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,37.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,28.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,32.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,26.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,38.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,14.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,11.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,27.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,8.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,10.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,48.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,36.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,FRESHWAYS,Food And Drink,11622365,45114,23.57
