Body Name,Body Id,Month,Source,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Dec-24,Purchase Invoices,18/09/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,105.3
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/09/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,63.06
THURROCK BC,E1502X,Dec-24,Purchase Invoices,27/09/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,158.11
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,124.65
THURROCK BC,E1502X,Dec-24,Purchase Invoices,25/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,168.05
THURROCK BC,E1502X,Dec-24,Purchase Invoices,23/10/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Dec-24,Purchase Invoices,23/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,64.8
THURROCK BC,E1502X,Dec-24,Purchase Invoices,21/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,97.05
THURROCK BC,E1502X,Dec-24,Purchase Invoices,26/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,16.2
THURROCK BC,E1502X,Dec-24,Purchase Invoices,27/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,13.05
THURROCK BC,E1502X,Dec-24,Purchase Invoices,22/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,100.8
THURROCK BC,E1502X,Dec-24,Purchase Invoices,29/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,42.75
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,369.21
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,9
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,421.25
THURROCK BC,E1502X,Dec-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,269.94
THURROCK BC,E1502X,Dec-24,Purchase Invoices,25/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,39.95
THURROCK BC,E1502X,Dec-24,Purchase Invoices,25/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,379.36
THURROCK BC,E1502X,Dec-24,Purchase Invoices,26/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Dec-24,Purchase Invoices,26/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,105.78
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,38.29
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,26.33
THURROCK BC,E1502X,Dec-24,Purchase Invoices,21/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,11.3
THURROCK BC,E1502X,Dec-24,Purchase Invoices,21/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,130.8
THURROCK BC,E1502X,Dec-24,Purchase Invoices,20/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,175.87
THURROCK BC,E1502X,Dec-24,Purchase Invoices,22/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,7.5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,8.55
THURROCK BC,E1502X,Dec-24,Purchase Invoices,07/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,14.63
THURROCK BC,E1502X,Dec-24,Purchase Invoices,13/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,21.15
THURROCK BC,E1502X,Dec-24,Purchase Invoices,18/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,22.5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,29/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Dec-24,Purchase Invoices,29/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,"1,141.56"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,4.95
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,6.08
THURROCK BC,E1502X,Dec-24,Purchase Invoices,27/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,62.41
THURROCK BC,E1502X,Dec-24,Purchase Invoices,27/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,930.02
THURROCK BC,E1502X,Dec-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,71.78
THURROCK BC,E1502X,Dec-24,Purchase Invoices,15/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,24.75
THURROCK BC,E1502X,Dec-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,970.84
THURROCK BC,E1502X,Dec-24,Purchase Invoices,24/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,173.38
THURROCK BC,E1502X,Dec-24,Purchase Invoices,12/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,13.95
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,106.2
THURROCK BC,E1502X,Dec-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,19.5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,89.58
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,19.58
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Day Care Independent Sector,"1,572.84"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,954.01
THURROCK BC,E1502X,Dec-24,Purchase Invoices,23/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,97.68
THURROCK BC,E1502X,Dec-24,Purchase Invoices,23/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,100
THURROCK BC,E1502X,Dec-24,Purchase Invoices,23/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors,"90,000.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,23/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,93.58
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,21.6
THURROCK BC,E1502X,Dec-24,Purchase Invoices,18/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Dec-24,Purchase Invoices,18/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,13.2
THURROCK BC,E1502X,Dec-24,Purchase Invoices,18/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,142.39
THURROCK BC,E1502X,Dec-24,Purchase Invoices,03/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,12.6
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors,220
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,21.13
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,284.63
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff,7.4
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Residential Homes Independent Sector,"61,328.51"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Accommodation Payments,40.5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,119.54
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Fuel and Oil,52.72
THURROCK BC,E1502X,Dec-24,Purchase Invoices,11/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,4.41
THURROCK BC,E1502X,Dec-24,Purchase Invoices,11/12/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"13,861.35"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,22/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,91.78
THURROCK BC,E1502X,Dec-24,Purchase Invoices,08/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work,716
THURROCK BC,E1502X,Dec-24,Purchase Invoices,08/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,124.66
THURROCK BC,E1502X,Dec-24,Purchase Invoices,13/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,143.55
THURROCK BC,E1502X,Dec-24,Purchase Invoices,17/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,458.73
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,138.71
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/12/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"6,708.40"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,93.3
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,12
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Redacted,Transfer Payments,Direct Payments,"160,507.60"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,23.4
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Redacted,Premises Costs,Building Maintenance Planned,"3,980.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,24/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Fuel and Oil,52.72
THURROCK BC,E1502X,Dec-24,Purchase Invoices,24/12/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"53,578.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,15/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Residential Homes Independent Sector,"28,128.34"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,15/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,14.4
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work,923.8
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors,"1,568.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,35.12
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,299.72
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,128.25
THURROCK BC,E1502X,Dec-24,Purchase Invoices,14/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,12.6
THURROCK BC,E1502X,Dec-24,Purchase Invoices,07/12/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,138.51
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/11/2022,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,7.5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/04/2023,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,52.38
THURROCK BC,E1502X,Dec-24,Purchase Invoices,20/12/2023,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Dec-24,Purchase Invoices,20/12/2023,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,13.09
THURROCK BC,E1502X,Dec-24,Purchase Invoices,06/03/2020,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,30
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/03/2023,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/09/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector,"3,215.31"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/09/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Respite Care,"3,010.43"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector,750.24
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector,"2,609.71"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Respite Care,"3,939.54"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector,"61,411.59"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector,"87,774.62"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Respite Care,"11,533.05"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/12/2024,Adult Social Care & Health,Purple Conversation Cic,Transfer Payments,Direct Payments,"3,091.50"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Purple Conversation Cic,Transfer Payments,Direct Payments,"553,319.69"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/09/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,87.52
THURROCK BC,E1502X,Dec-24,Purchase Invoices,12/10/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"6,549.43"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,29/11/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,806.74
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/11/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"3,810.15"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/11/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"2,801.25"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,03/12/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,179.28
THURROCK BC,E1502X,Dec-24,Purchase Invoices,08/12/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"186,245.75"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,08/12/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Residential Homes Independent Sector,"37,565.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,07/12/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,896.4
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector,"1,680.75"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living,"53,837.76"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,A K Supported Housing Ltd,Third Party Payments,Supported Living,"66,414.60"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/12/2024,Adult Social Care & Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day,53.5
THURROCK BC,E1502X,Dec-24,Purchase Invoices,03/12/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees,3
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees,6
THURROCK BC,E1502X,Dec-24,Purchase Invoices,29/11/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery,33.39
THURROCK BC,E1502X,Dec-24,Purchase Invoices,13/12/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery,151.3
THURROCK BC,E1502X,Dec-24,Purchase Invoices,16/12/2024,Adult Social Care & Health,Peabody,Third Party Payments,Private Contractors,"10,424.89"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,08/09/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector,"7,359.15"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Home Care Independent Sector,"2,343.01"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector,"66,759.13"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Supported Living,"41,471.92"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,20/12/2024,Adult Social Care & Health,Hm Courts Service,Supplies and Services,Project Work,408
THURROCK BC,E1502X,Dec-24,Purchase Invoices,13/12/2024,Adult Social Care & Health,Hm Courts Service,Supplies and Services,Project Work,408
THURROCK BC,E1502X,Dec-24,Purchase Invoices,11/12/2024,Adult Social Care & Health,Thurrock Cvs,Third Party Payments,Private Contractors,"30,000.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/12/2024,Adult Social Care & Health,Elysium Healthcare,Third Party Payments,Residential Homes Independent Sector,"9,256.91"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,11/12/2024,Adult Social Care & Health,Longcroft,Third Party Payments,Residential Homes Independent Sector,"9,448.26"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,27/11/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,"11,209.26"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/12/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,"10,548.91"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/11/2024,Adult Social Care & Health,Move Ahead Care Limited,Third Party Payments,Supported Living,"12,328.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,24/11/2024,Adult Social Care & Health,Uk Care Services,Third Party Payments,Supported Living,"4,480.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,29/11/2024,Adult Social Care & Health,Ccs Media,Supplies and Services,Equipment Purchase,130.2
THURROCK BC,E1502X,Dec-24,Purchase Invoices,19/12/2024,Adult Social Care & Health,Ccs Media,Supplies and Services,Equipment Purchase,83.69
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,"3,114.28"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,03/12/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,"3,781.60"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/12/2024,Adult Social Care & Health,Red Alert Ltd,Supplies and Services,Telephones Call Charges,350
THURROCK BC,E1502X,Dec-24,Purchase Invoices,04/12/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,561.6
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/12/2024,Adult Social Care & Health,Familycare Homes Ltd,Third Party Payments,Supported Living,"11,968.00"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,Ronti Care Solutions Ltd,Third Party Payments,Supported Living,"1,866.34"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,The Cornhill Group Services Ltd,Third Party Payments,Home Care Independent Sector,"18,164.66"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,30/08/2024,Adult Social Care & Health,Thurrock Lifestyle Solution,Third Party Payments,Supported Living,"1,699.02"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Thurrock Lifestyle Solution,Third Party Payments,Day Care Independent Sector,"215,459.97"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,Dayspring Care,Third Party Payments,Home Care Independent Sector,"121,285.58"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,10/12/2024,Adult Social Care & Health,Dayspring Care,Third Party Payments,Supported Living,"58,363.09"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Datashredders Ltd,Supplies and Services,Equipment Purchase,22.88
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Datashredders Ltd,Supplies and Services,Grants Other,22.88
THURROCK BC,E1502X,Dec-24,Purchase Invoices,09/12/2024,Adult Social Care & Health,Datashredders Ltd,Third Party Payments,Private Contractors,57.2
THURROCK BC,E1502X,Dec-24,Purchase Invoices,17/12/2024,Adult Social Care & Health,A M Care Homes Ltd,Third Party Payments,Residential Homes Independent Sector,"43,797.11"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,06/12/2024,Adult Social Care & Health,J M Carehomes Ltd,Third Party Payments,Supported Living,"38,706.65"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Excellence Care*,Third Party Payments,Residential Homes Independent Sector,"4,118.66"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Excellence Care*,Third Party Payments,Supported Living,"32,948.66"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/11/2024,Adult Social Care & Health,Morah Services Limited T/A Clarity Homecare Essex,Third Party Payments,Home Care Independent Sector,"6,841.75"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,14/11/2024,Adult Social Care & Health,Morah Services Limited T/A Clarity Homecare Essex,Third Party Payments,Home Care Independent Sector,-366.25
THURROCK BC,E1502X,Dec-24,Purchase Invoices,02/12/2024,Adult Social Care & Health,Morah Services Limited T/A Clarity Homecare Essex,Third Party Payments,Home Care Independent Sector,"70,170.50"
THURROCK BC,E1502X,Dec-24,Purchase Invoices,03/12/2024,Adult Social Care & Health,Morah Services Limited T/A Clarity Homecare Essex,Third Party Payments,Home Care Independent Sector,-11.8
THURROCK BC,E1502X,Dec-24,Purchase Invoices,05/12/2024,Adult Social Care & Health,Morah Services Limited T/A Clarity Homecare Essex,Third Party Payments,Home Care Independent Sector,280.25
THURROCK BC,E1502X,Dec-24,Purchase Invoices,03/12/2024,Adult Social Care & Health,Rosemont Care Limited,Third Party Payments,Home Care Independent Sector,"16,393.82"
