Body Name,Body Id,Month,Source,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,May-24,Purchase Invoices,29/04/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 17.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,29/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 525.49 
THURROCK BC,E1502X,May-24,Purchase Invoices,23/04/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 4.30 
THURROCK BC,E1502X,May-24,Purchase Invoices,23/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 62.50 
THURROCK BC,E1502X,May-24,Purchase Invoices,30/04/2024,Adult Social Care & Health,Redacted,Third Party Payments,Day Care Independent Sector, 786.42 
THURROCK BC,E1502X,May-24,Purchase Invoices,30/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances," 2,088.95 "
THURROCK BC,E1502X,May-24,Purchase Invoices,27/04/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 9.65 
THURROCK BC,E1502X,May-24,Purchase Invoices,27/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 19.80 
THURROCK BC,E1502X,May-24,Purchase Invoices,25/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 73.87 
THURROCK BC,E1502X,May-24,Purchase Invoices,17/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 61.65 
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 135.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 106.65 
THURROCK BC,E1502X,May-24,Purchase Invoices,11/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 26.70 
THURROCK BC,E1502X,May-24,Purchase Invoices,15/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 52.50 
THURROCK BC,E1502X,May-24,Purchase Invoices,24/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 25.50 
THURROCK BC,E1502X,May-24,Purchase Invoices,19/04/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 10.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,19/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 47.76 
THURROCK BC,E1502X,May-24,Purchase Invoices,22/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 5.40 
THURROCK BC,E1502X,May-24,Purchase Invoices,16/04/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 704.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,09/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 23.65 
THURROCK BC,E1502X,May-24,Purchase Invoices,21/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 98.24 
THURROCK BC,E1502X,May-24,Purchase Invoices,18/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 68.90 
THURROCK BC,E1502X,May-24,Purchase Invoices,10/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 451.34 
THURROCK BC,E1502X,May-24,Purchase Invoices,02/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 18.45 
THURROCK BC,E1502X,May-24,Purchase Invoices,06/04/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 33.75 
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 63.45 
THURROCK BC,E1502X,May-24,Purchase Invoices,20/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food, 50.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,20/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 34.75 
THURROCK BC,E1502X,May-24,Purchase Invoices,08/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 70.30 
THURROCK BC,E1502X,May-24,Purchase Invoices,16/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 61,328.51 "
THURROCK BC,E1502X,May-24,Purchase Invoices,16/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 22.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,16/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 124.24 
THURROCK BC,E1502X,May-24,Purchase Invoices,15/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 24,193.11 "
THURROCK BC,E1502X,May-24,Purchase Invoices,15/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 344.71 
THURROCK BC,E1502X,May-24,Purchase Invoices,15/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants," 8,973.47 "
THURROCK BC,E1502X,May-24,Purchase Invoices,17/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,17/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 26.40 
THURROCK BC,E1502X,May-24,Purchase Invoices,17/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 2.34 
THURROCK BC,E1502X,May-24,Purchase Invoices,17/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 8.96 
THURROCK BC,E1502X,May-24,Purchase Invoices,07/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food, 50.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,07/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 78.43 
THURROCK BC,E1502X,May-24,Purchase Invoices,07/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 201.92 
THURROCK BC,E1502X,May-24,Purchase Invoices,19/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 18.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 250.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 35.67 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 63.15 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants," 10,000.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,10/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 891.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,10/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 21.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,10/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 237.96 
THURROCK BC,E1502X,May-24,Purchase Invoices,02/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,02/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 110.25 
THURROCK BC,E1502X,May-24,Purchase Invoices,13/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food, 50.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,13/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Supported Living," 15,942.99 "
THURROCK BC,E1502X,May-24,Purchase Invoices,13/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 4.68 
THURROCK BC,E1502X,May-24,Purchase Invoices,13/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 133.48 
THURROCK BC,E1502X,May-24,Purchase Invoices,13/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants," 4,926.25 "
THURROCK BC,E1502X,May-24,Purchase Invoices,04/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 26.60 
THURROCK BC,E1502X,May-24,Purchase Invoices,04/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 47.70 
THURROCK BC,E1502X,May-24,Purchase Invoices,04/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants," 10,210.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,14/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 150.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,14/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 318.72 
THURROCK BC,E1502X,May-24,Purchase Invoices,09/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,09/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 42.66 
THURROCK BC,E1502X,May-24,Purchase Invoices,09/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants, 468.60 
THURROCK BC,E1502X,May-24,Purchase Invoices,06/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 45.05 
THURROCK BC,E1502X,May-24,Purchase Invoices,21/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 8.96 
THURROCK BC,E1502X,May-24,Purchase Invoices,21/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants," 5,937.88 "
THURROCK BC,E1502X,May-24,Purchase Invoices,12/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 202.50 
THURROCK BC,E1502X,May-24,Purchase Invoices,12/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 80.21 
THURROCK BC,E1502X,May-24,Purchase Invoices,28/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 724.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,28/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food, 50.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,28/05/2024,Adult Social Care & Health,Redacted,Transfer Payments,Direct Payments," 182,059.19 "
THURROCK BC,E1502X,May-24,Purchase Invoices,28/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 91.80 
THURROCK BC,E1502X,May-24,Purchase Invoices,24/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 9.09 
THURROCK BC,E1502X,May-24,Purchase Invoices,24/05/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants," 9,979.65 "
THURROCK BC,E1502X,May-24,Purchase Invoices,22/05/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 943.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,22/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 41.78 
THURROCK BC,E1502X,May-24,Purchase Invoices,22/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 26.88 
THURROCK BC,E1502X,May-24,Purchase Invoices,23/05/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors," 67,262.50 "
THURROCK BC,E1502X,May-24,Purchase Invoices,23/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 9.14 
THURROCK BC,E1502X,May-24,Purchase Invoices,29/05/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 287.63 
THURROCK BC,E1502X,May-24,Purchase Invoices,17/09/2019,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 59.66 
THURROCK BC,E1502X,May-24,Purchase Invoices,26/11/2023,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 24.12 
THURROCK BC,E1502X,May-24,Purchase Invoices,09/08/2023,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 135.45 
THURROCK BC,E1502X,May-24,Purchase Invoices,11/04/2023,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 11.25 
THURROCK BC,E1502X,May-24,Purchase Invoices,15/05/2024,Adult Social Care & Health,Thurrock Council,Supplies and Services,Subscriptions Prof Bodies, 704.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 29,896.75 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Merrie Loots Rest Home,Third Party Payments,Respite Care," 3,197.65 "
THURROCK BC,E1502X,May-24,Purchase Invoices,05/05/2024,Adult Social Care & Health,Merrie Loots Rest Home,Third Party Payments,Respite Care," 2,785.05 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 1,772.02 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 50,694.72 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 105,722.38 "
THURROCK BC,E1502X,May-24,Purchase Invoices,26/04/2024,Adult Social Care & Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 18,604.65 "
THURROCK BC,E1502X,May-24,Purchase Invoices,15/05/2024,Adult Social Care & Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 13,819.83 "
THURROCK BC,E1502X,May-24,Purchase Invoices,28/05/2024,Adult Social Care & Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 463,213.56 "
THURROCK BC,E1502X,May-24,Purchase Invoices,24/04/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 301.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,22/04/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 175,213.94 "
THURROCK BC,E1502X,May-24,Purchase Invoices,20/05/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 23,184.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,15/05/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 818.84 
THURROCK BC,E1502X,May-24,Purchase Invoices,14/05/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector,-860.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,31/03/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 576.24 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/03/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 545.37 
THURROCK BC,E1502X,May-24,Purchase Invoices,26/04/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 2,844.40 "
THURROCK BC,E1502X,May-24,Purchase Invoices,27/04/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 12,732.90 "
THURROCK BC,E1502X,May-24,Purchase Invoices,28/04/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 156,415.85 "
THURROCK BC,E1502X,May-24,Purchase Invoices,19/04/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 20.58 
THURROCK BC,E1502X,May-24,Purchase Invoices,08/04/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,106.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector," 2,864.12 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 53,723.27 "
THURROCK BC,E1502X,May-24,Purchase Invoices,22/05/2024,Adult Social Care & Health,Amazing Solutions,Third Party Payments,Additional Expenditure, 295.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,08/05/2024,Adult Social Care & Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 70,125.52 "
THURROCK BC,E1502X,May-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living, 145.36 
THURROCK BC,E1502X,May-24,Purchase Invoices,15/04/2024,Adult Social Care & Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living, 290.72 
THURROCK BC,E1502X,May-24,Purchase Invoices,13/05/2024,Adult Social Care & Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living," 4,220.76 "
THURROCK BC,E1502X,May-24,Purchase Invoices,08/05/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,14/05/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,21/05/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 9.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,29/05/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,26/04/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 78.00 
THURROCK BC,E1502X,May-24,Purchase Invoices,26/04/2024,Adult Social Care & Health,Lyreco Uk Ltd,Third Party Payments,Additional Expenditure, 889.24 
THURROCK BC,E1502X,May-24,Purchase Invoices,17/05/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 112.89 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Clothing and Uniforms, 19.11 
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 394.33 
THURROCK BC,E1502X,May-24,Purchase Invoices,10/05/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 89.87 
THURROCK BC,E1502X,May-24,Purchase Invoices,08/05/2024,Adult Social Care & Health,Peabody,Third Party Payments,Supported Living," 1,038.09 "
THURROCK BC,E1502X,May-24,Purchase Invoices,21/05/2024,Adult Social Care & Health,Peabody,Third Party Payments,Preserve Rights," 4,628.29 "
THURROCK BC,E1502X,May-24,Purchase Invoices,21/05/2024,Adult Social Care & Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,May-24,Purchase Invoices,21/05/2024,Adult Social Care & Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 75,358.59 "
THURROCK BC,E1502X,May-24,Purchase Invoices,03/05/2024,Adult Social Care & Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 242.56 
THURROCK BC,E1502X,May-24,Purchase Invoices,10/05/2024,Adult Social Care & Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 265.48 
THURROCK BC,E1502X,May-24,Purchase Invoices,04/04/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector, 34.08 
THURROCK BC,E1502X,May-24,Purchase Invoices,04/04/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 1,058.88 "
THURROCK BC,E1502X,May-24,Purchase Invoices,14/05/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 4,612.79 "
THURROCK BC,E1502X,May-24,Purchase Invoices,14/05/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 6,433.47 "
THURROCK BC,E1502X,May-24,Purchase Invoices,09/05/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 50,559.77 "
THURROCK BC,E1502X,May-24,Purchase Invoices,09/05/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 48,003.76 "
THURROCK BC,E1502X,May-24,Purchase Invoices,30/04/2024,Adult Social Care & Health,Treetops Learning Community T/A Treetops School,Third Party Payments,Day Care Independent Sector," 66,440.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/04/2024,Adult Social Care & Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 2,817.04 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 82,339.40 "
THURROCK BC,E1502X,May-24,Purchase Invoices,04/05/2024,Adult Social Care & Health,The Barn & Coach House,Third Party Payments,Residential Homes Independent Sector," 18,039.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,17/04/2024,Adult Social Care & Health,L & Q Living Limited,Third Party Payments,Respite Care," 2,800.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,22/04/2024,Adult Social Care & Health,L & Q Living Limited,Third Party Payments,Residential Homes Independent Sector," 17,612.92 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Bupa Care Homes,Third Party Payments,Nursing Homes Independent Sector," 11,434.03 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Bupa Care Homes,Third Party Payments,Residential Homes Independent Sector," 7,750.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,30/04/2024,Adult Social Care & Health,Pgs Healthcare Limited,Third Party Payments,Supported Living," 11,864.84 "
THURROCK BC,E1502X,May-24,Purchase Invoices,01/05/2024,Adult Social Care & Health,Elysium Healthcare,Third Party Payments,Residential Homes Independent Sector," 8,502.68 "
THURROCK BC,E1502X,May-24,Purchase Invoices,07/05/2024,Adult Social Care & Health,Longcroft,Third Party Payments,Residential Homes Independent Sector," 9,448.26 "
THURROCK BC,E1502X,May-24,Purchase Invoices,02/05/2024,Adult Social Care & Health,Janith Homes Ltd,Third Party Payments,Preserve Rights," 12,594.96 "
THURROCK BC,E1502X,May-24,Purchase Invoices,02/05/2024,Adult Social Care & Health,Janith Homes Ltd,Third Party Payments,Residential Homes Independent Sector," 3,255.00 "
THURROCK BC,E1502X,May-24,Purchase Invoices,02/05/2024,Adult Social Care & Health,Janith Homes Ltd,Income,Preserve Rights,"-2,767.75 "
