Body Name,Body Id,Month,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Mar-23,19/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 8.55 
THURROCK BC,E1502X,Mar-23,27/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 34.20 
THURROCK BC,E1502X,Mar-23,26/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 170.78 
THURROCK BC,E1502X,Mar-23,13/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 100.80 
THURROCK BC,E1502X,Mar-23,10/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 76.01 
THURROCK BC,E1502X,Mar-23,30/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 57.60 
THURROCK BC,E1502X,Mar-23,31/01/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-23,31/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 623.07 
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 95.13 
THURROCK BC,E1502X,Mar-23,02/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 7.13 
THURROCK BC,E1502X,Mar-23,07/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 6.30 
THURROCK BC,E1502X,Mar-23,23/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 35.49 
THURROCK BC,E1502X,Mar-23,23/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 123.93 
THURROCK BC,E1502X,Mar-23,03/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 7.65 
THURROCK BC,E1502X,Mar-23,28/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 2,242.12 "
THURROCK BC,E1502X,Mar-23,24/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 2.80 
THURROCK BC,E1502X,Mar-23,24/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 271.84 
THURROCK BC,E1502X,Mar-23,24/02/2023,Adults; Housing and Health,Redacted,Employees Costs,Personal Development Training, 55.00 
THURROCK BC,E1502X,Mar-23,27/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 863.77 
THURROCK BC,E1502X,Mar-23,21/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 13.40 
THURROCK BC,E1502X,Mar-23,21/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 22.50 
THURROCK BC,E1502X,Mar-23,21/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 167.37 
THURROCK BC,E1502X,Mar-23,25/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 67.73 
THURROCK BC,E1502X,Mar-23,26/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 3.00 
THURROCK BC,E1502X,Mar-23,26/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 192.29 
THURROCK BC,E1502X,Mar-23,22/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 7.50 
THURROCK BC,E1502X,Mar-23,22/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 103.59 
THURROCK BC,E1502X,Mar-23,15/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Legal Fees," 2,000.00 "
THURROCK BC,E1502X,Mar-23,15/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 20,242.12 "
THURROCK BC,E1502X,Mar-23,15/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 64.46 
THURROCK BC,E1502X,Mar-23,20/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 5.95 
THURROCK BC,E1502X,Mar-23,20/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Accommodation Payments, 57.80 
THURROCK BC,E1502X,Mar-23,20/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 137.71 
THURROCK BC,E1502X,Mar-23,08/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 30.70 
THURROCK BC,E1502X,Mar-23,14/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 6,977.99 "
THURROCK BC,E1502X,Mar-23,09/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 8.10 
THURROCK BC,E1502X,Mar-23,16/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 36.00 
THURROCK BC,E1502X,Mar-23,16/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 9.00 
THURROCK BC,E1502X,Mar-23,04/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 50.81 
THURROCK BC,E1502X,Mar-23,06/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 26.40 
THURROCK BC,E1502X,Mar-23,06/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 5.40 
THURROCK BC,E1502X,Mar-23,10/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 767.20 
THURROCK BC,E1502X,Mar-23,10/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 15.30 
THURROCK BC,E1502X,Mar-23,17/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.25 
THURROCK BC,E1502X,Mar-23,18/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 171.54 
THURROCK BC,E1502X,Mar-23,11/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 5.85 
THURROCK BC,E1502X,Mar-23,13/09/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 22.95 
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 40.00 
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 200,703.26 "
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 14.60 
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 4,650.00 "
THURROCK BC,E1502X,Mar-23,07/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 30.08 
THURROCK BC,E1502X,Mar-23,07/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 81.50 
THURROCK BC,E1502X,Mar-23,02/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-23,02/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 311.12 
THURROCK BC,E1502X,Mar-23,01/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 3,069.31 "
THURROCK BC,E1502X,Mar-23,01/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 15.05 
THURROCK BC,E1502X,Mar-23,03/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 58.55 
THURROCK BC,E1502X,Mar-23,08/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 326.18 
THURROCK BC,E1502X,Mar-23,09/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Consultant Fees, 400.00 
THURROCK BC,E1502X,Mar-23,09/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-23,09/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 204.41 
THURROCK BC,E1502X,Mar-23,09/03/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 9,195.00 "
THURROCK BC,E1502X,Mar-23,04/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 66.15 
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 536.60 
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 5.25 
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 45.65 
THURROCK BC,E1502X,Mar-23,22/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 11.96 
THURROCK BC,E1502X,Mar-23,22/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 222.52 
THURROCK BC,E1502X,Mar-23,28/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 223.18 
THURROCK BC,E1502X,Mar-23,29/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 103.23 
THURROCK BC,E1502X,Mar-23,15/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 700.00 
THURROCK BC,E1502X,Mar-23,15/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 6.40 
THURROCK BC,E1502X,Mar-23,15/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 22,410.92 "
THURROCK BC,E1502X,Mar-23,15/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 284.13 
THURROCK BC,E1502X,Mar-23,16/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,Mar-23,16/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 47.50 
THURROCK BC,E1502X,Mar-23,16/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 827.66 
THURROCK BC,E1502X,Mar-23,17/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 466.58 
THURROCK BC,E1502X,Mar-23,24/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-23,24/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 38.69 
THURROCK BC,E1502X,Mar-23,14/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-23,14/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors," 1,064.00 "
THURROCK BC,E1502X,Mar-23,14/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 76.02 
THURROCK BC,E1502X,Mar-23,19/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 8.10 
THURROCK BC,E1502X,Mar-23,20/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 5.88 
THURROCK BC,E1502X,Mar-23,20/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 52,603.66 "
THURROCK BC,E1502X,Mar-23,20/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 89.10 
THURROCK BC,E1502X,Mar-23,27/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Consultant Fees," 5,000.00 "
THURROCK BC,E1502X,Mar-23,27/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 77.73 
THURROCK BC,E1502X,Mar-23,27/03/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 8,398.76 "
THURROCK BC,E1502X,Mar-23,18/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 11.70 
THURROCK BC,E1502X,Mar-23,10/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 350.00 
THURROCK BC,E1502X,Mar-23,10/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 22.95 
THURROCK BC,E1502X,Mar-23,10/03/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 35,067.21 "
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 15,942.99 "
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 11.44 
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 145.60 
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Redacted,Premises Costs,Rent Payable, 740.00 
THURROCK BC,E1502X,Mar-23,25/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 176.75 
THURROCK BC,E1502X,Mar-23,23/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work," 1,084.00 "
THURROCK BC,E1502X,Mar-23,23/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 21.18 
THURROCK BC,E1502X,Mar-23,23/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 483.97 
THURROCK BC,E1502X,Mar-23,30/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 257.84 
THURROCK BC,E1502X,Mar-23,12/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 185.46 
THURROCK BC,E1502X,Mar-23,08/03/2023,Adults; Housing and Health,Footsteps Care Residential Childrens Home,Third Party Payments,Supported Living," 10,629.28 "
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector, 326.98 
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Respite Care," 1,737.22 "
THURROCK BC,E1502X,Mar-23,01/03/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 34,369.74 "
THURROCK BC,E1502X,Mar-23,01/03/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Respite Care,"-5,637.18 "
THURROCK BC,E1502X,Mar-23,01/01/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector, 881.75 
THURROCK BC,E1502X,Mar-23,01/01/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 2,533.07 "
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 25,349.20 "
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 88,742.35 "
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 5,097.74 "
THURROCK BC,E1502X,Mar-23,28/02/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 25,270.05 "
THURROCK BC,E1502X,Mar-23,28/02/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Respite Care, -   
THURROCK BC,E1502X,Mar-23,07/03/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 11,872.32 "
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 455,511.53 "
THURROCK BC,E1502X,Mar-23,14/03/2023,Adults; Housing and Health,Purple Conversation Cic,Third Party Payments,Private Contractors," 18,355.50 "
THURROCK BC,E1502X,Mar-23,03/11/2022,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 2,816.03 "
THURROCK BC,E1502X,Mar-23,30/11/2022,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 1,013.26 "
THURROCK BC,E1502X,Mar-23,30/12/2022,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 1,032.03 "
THURROCK BC,E1502X,Mar-23,31/01/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 797.72 
THURROCK BC,E1502X,Mar-23,23/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 19,545.75 "
THURROCK BC,E1502X,Mar-23,22/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 137,122.62 "
THURROCK BC,E1502X,Mar-23,13/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 521.99 
THURROCK BC,E1502X,Mar-23,06/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 263.51 
THURROCK BC,E1502X,Mar-23,22/03/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 139,948.83 "
THURROCK BC,E1502X,Mar-23,22/03/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 19,000.71 "
THURROCK BC,E1502X,Mar-23,31/03/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 9.47 
THURROCK BC,E1502X,Mar-23,24/03/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 37.86 
THURROCK BC,E1502X,Mar-23,04/02/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 350.39 
THURROCK BC,E1502X,Mar-23,08/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 236.70 
THURROCK BC,E1502X,Mar-23,04/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 6,209.04 "
THURROCK BC,E1502X,Mar-23,05/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 108,384.85 "
THURROCK BC,E1502X,Mar-23,22/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 7,892.47 "
THURROCK BC,E1502X,Mar-23,16/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,286.87 "
THURROCK BC,E1502X,Mar-23,01/02/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 5,983.00 "
THURROCK BC,E1502X,Mar-23,01/03/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector," 24,492.04 "
THURROCK BC,E1502X,Mar-23,01/03/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 47,929.58 "
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Home Care Independent Sector, 599.00 
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 70,714.61 "
THURROCK BC,E1502X,Mar-23,28/02/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Respite Care," 2,970.00 "
THURROCK BC,E1502X,Mar-23,28/02/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Supported Living," 1,092.00 "
THURROCK BC,E1502X,Mar-23,20/02/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living," 3,720.36 "
THURROCK BC,E1502X,Mar-23,20/03/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living," 3,181.80 "
THURROCK BC,E1502X,Mar-23,07/03/2023,Adults; Housing and Health,Besure Build And Maintai Svc Ltd,Premises Costs,Building Maintenance Day To Day," 1,019.00 "
THURROCK BC,E1502X,Mar-23,06/03/2023,Adults; Housing and Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day, 157.60 
THURROCK BC,E1502X,Mar-23,09/03/2023,Adults; Housing and Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day, 406.15 
THURROCK BC,E1502X,Mar-23,28/02/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 6.00 
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Mar-23,28/03/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Mar-23,24/02/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 200.00 
THURROCK BC,E1502X,Mar-23,03/03/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 21.58 
THURROCK BC,E1502X,Mar-23,17/03/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 269.73 
THURROCK BC,E1502X,Mar-23,24/03/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Project Work, 36.25 
THURROCK BC,E1502X,Mar-23,10/03/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Equipment Purchase, 154.00 
THURROCK BC,E1502X,Mar-23,07/03/2023,Adults; Housing and Health,Peabody,Third Party Payments,Supported Living," 3,106.88 "
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,Peabody,Third Party Payments,Preserve Rights," 5,499.01 "
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 56,870.21 "
THURROCK BC,E1502X,Mar-23,16/03/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Mar-23,13/03/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 19,513.16 "
THURROCK BC,E1502X,Mar-23,02/03/2023,Adults; Housing and Health,Thurrock Lifestyle Solutions Cic,Third Party Payments,Private Contractors," 2,121.25 "
THURROCK BC,E1502X,Mar-23,24/03/2023,Adults; Housing and Health,Thurrock Lifestyle Solutions Cic,Third Party Payments,Private Contractors, 765.00 
THURROCK BC,E1502X,Mar-23,03/03/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 137.98 
THURROCK BC,E1502X,Mar-23,10/03/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 335.70 
THURROCK BC,E1502X,Mar-23,02/03/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials," 2,652.59 "
THURROCK BC,E1502X,Mar-23,21/03/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials, 704.96 
THURROCK BC,E1502X,Mar-23,24/03/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials, 30.97 
THURROCK BC,E1502X,Mar-23,14/03/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials, 99.26 
THURROCK BC,E1502X,Mar-23,27/03/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials," 2,215.64 "
THURROCK BC,E1502X,Mar-23,08/12/2022,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector, 248.30 
THURROCK BC,E1502X,Mar-23,09/01/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 7,416.58 "
