Body Name,Body Id,Month,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Feb-23,17/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.60 
THURROCK BC,E1502X,Feb-23,13/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.15 
THURROCK BC,E1502X,Feb-23,31/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 276.30 
THURROCK BC,E1502X,Feb-23,10/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 9.54 
THURROCK BC,E1502X,Feb-23,01/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 242.10 
THURROCK BC,E1502X,Feb-23,14/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 6.12 
THURROCK BC,E1502X,Feb-23,29/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 84.24 
THURROCK BC,E1502X,Feb-23,30/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 6.39 
THURROCK BC,E1502X,Feb-23,19/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 39.60 
THURROCK BC,E1502X,Feb-23,03/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.60 
THURROCK BC,E1502X,Feb-23,27/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 2.50 
THURROCK BC,E1502X,Feb-23,27/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 787.15 
THURROCK BC,E1502X,Feb-23,25/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 187.37 
THURROCK BC,E1502X,Feb-23,26/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 236.05 
THURROCK BC,E1502X,Feb-23,24/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 4.00 
THURROCK BC,E1502X,Feb-23,24/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 34.61 
THURROCK BC,E1502X,Feb-23,18/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 30.86 
THURROCK BC,E1502X,Feb-23,23/01/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Feb-23,23/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 172.35 
THURROCK BC,E1502X,Feb-23,13/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 7.65 
THURROCK BC,E1502X,Feb-23,20/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 37.26 
THURROCK BC,E1502X,Feb-23,17/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 40.77 
THURROCK BC,E1502X,Feb-23,10/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 18.00 
THURROCK BC,E1502X,Feb-23,09/01/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments,-870.78 
THURROCK BC,E1502X,Feb-23,09/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 10.35 
THURROCK BC,E1502X,Feb-23,12/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 30.99 
THURROCK BC,E1502X,Feb-23,12/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 13.50 
THURROCK BC,E1502X,Feb-23,22/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 3.00 
THURROCK BC,E1502X,Feb-23,22/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 37.08 
THURROCK BC,E1502X,Feb-23,02/01/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Feb-23,21/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 28.89 
THURROCK BC,E1502X,Feb-23,11/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.05 
THURROCK BC,E1502X,Feb-23,05/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.70 
THURROCK BC,E1502X,Feb-23,14/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.95 
THURROCK BC,E1502X,Feb-23,29/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 41.40 
THURROCK BC,E1502X,Feb-23,28/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 7.20 
THURROCK BC,E1502X,Feb-23,30/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 12.95 
THURROCK BC,E1502X,Feb-23,30/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 847.49 
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Redacted,Supplies and Services,Consultant Fees," 5,000.00 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 38.80 
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 2,544.42 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 412.20 
THURROCK BC,E1502X,Feb-23,02/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 17,172.40 "
THURROCK BC,E1502X,Feb-23,02/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 309.21 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 525.00 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors," 33,631.25 "
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 104.63 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 11,354.46 "
THURROCK BC,E1502X,Feb-23,23/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors, 220.00 
THURROCK BC,E1502X,Feb-23,23/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 16.65 
THURROCK BC,E1502X,Feb-23,23/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 169.05 
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 139,730.93 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 191.55 
THURROCK BC,E1502X,Feb-23,24/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 903.00 
THURROCK BC,E1502X,Feb-23,24/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 161.50 
THURROCK BC,E1502X,Feb-23,27/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Consultant Fees," 3,500.00 "
THURROCK BC,E1502X,Feb-23,27/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 364.50 
THURROCK BC,E1502X,Feb-23,21/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 39.52 
THURROCK BC,E1502X,Feb-23,15/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors, 120.00 
THURROCK BC,E1502X,Feb-23,15/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 68.85 
THURROCK BC,E1502X,Feb-23,20/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 101.90 
THURROCK BC,E1502X,Feb-23,08/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,Feb-23,08/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 229.80 
THURROCK BC,E1502X,Feb-23,08/02/2023,Adults; Housing and Health,Redacted,Premises Costs,Rent Payable, 140.00 
THURROCK BC,E1502X,Feb-23,14/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Grants to Voluntary Organisations," 15,388.00 "
THURROCK BC,E1502X,Feb-23,14/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 40,540.21 "
THURROCK BC,E1502X,Feb-23,14/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 133.65 
THURROCK BC,E1502X,Feb-23,14/02/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 2,895.00 "
THURROCK BC,E1502X,Feb-23,09/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 40.47 
THURROCK BC,E1502X,Feb-23,09/02/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 7,491.71 "
THURROCK BC,E1502X,Feb-23,16/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 887.20 
THURROCK BC,E1502X,Feb-23,16/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 40.80 
THURROCK BC,E1502X,Feb-23,16/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 112.05 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 473.55 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 23,316.17 "
THURROCK BC,E1502X,Feb-23,10/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 22.77 
THURROCK BC,E1502X,Feb-23,12/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 30.51 
THURROCK BC,E1502X,Feb-23,17/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.05 
THURROCK BC,E1502X,Feb-23,18/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 13.50 
THURROCK BC,E1502X,Feb-23,11/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Consultant Fees, 200.00 
THURROCK BC,E1502X,Feb-23,19/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 95.03 
THURROCK BC,E1502X,Feb-23,21/10/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 34.07 
THURROCK BC,E1502X,Feb-23,13/09/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 20.25 
THURROCK BC,E1502X,Feb-23,02/08/2022,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Thurrock Council,Supplies and Services,Grants to Voluntary Organisations," 15,388.00 "
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Footsteps Care Residential Childrens Home,Third Party Payments,Supported Living," 9,600.64 "
THURROCK BC,E1502X,Feb-23,31/12/2022,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector,-490.48 
THURROCK BC,E1502X,Feb-23,31/12/2022,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Respite Care,-958.43 
THURROCK BC,E1502X,Feb-23,01/01/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 9,047.44 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 21,905.40 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Respite Care," 2,288.92 "
THURROCK BC,E1502X,Feb-23,01/01/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 31,290.38 "
THURROCK BC,E1502X,Feb-23,01/01/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 109,404.38 "
THURROCK BC,E1502X,Feb-23,01/01/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 2,701.14 "
THURROCK BC,E1502X,Feb-23,27/01/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 10,119.87 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 9,692.69 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 466,193.64 "
THURROCK BC,E1502X,Feb-23,16/02/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 1,307.52 "
THURROCK BC,E1502X,Feb-23,03/11/2022,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 2,386.16 "
THURROCK BC,E1502X,Feb-23,30/12/2022,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 135,168.02 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 129,150.06 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 17,320.16 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector,"-2,386.16 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Private Contractors," 22,500.00 "
THURROCK BC,E1502X,Feb-23,27/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Private Contractors, 220.50 
THURROCK BC,E1502X,Feb-23,13/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 5,775.10 "
THURROCK BC,E1502X,Feb-23,12/11/2022,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 928.00 
THURROCK BC,E1502X,Feb-23,11/12/2022,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 2,113.81 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 75.76 
THURROCK BC,E1502X,Feb-23,13/02/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Private Contractors, 89.00 
THURROCK BC,E1502X,Feb-23,04/02/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 121,919.16 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector," 20,544.17 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 50,530.78 "
THURROCK BC,E1502X,Feb-23,09/02/2023,Adults; Housing and Health,Amazing Solutions,Third Party Payments,Private Contractors, 146.00 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,Amazing Solutions,Supplies and Services,Promotions and Publicity, 499.00 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Home Care Independent Sector, 500.00 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 63,874.88 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Respite Care," 2,970.00 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Supported Living," 1,203.00 "
THURROCK BC,E1502X,Feb-23,23/01/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living, 342.72 
THURROCK BC,E1502X,Feb-23,08/02/2023,Adults; Housing and Health,Besure Build And Maintai Svc Ltd,Premises Costs,Building Maintenance Day To Day, 775.00 
THURROCK BC,E1502X,Feb-23,27/02/2023,Adults; Housing and Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day, 207.48 
THURROCK BC,E1502X,Feb-23,09/02/2023,Adults; Housing and Health,Oakray Ltd,Supplies and Services,Equipment Purchase, 515.00 
THURROCK BC,E1502X,Feb-23,09/02/2023,Adults; Housing and Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day, 303.50 
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day, 48.00 
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Feb-23,21/02/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Feb-23,14/02/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 6.00 
THURROCK BC,E1502X,Feb-23,27/01/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 72.80 
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 114.43 
THURROCK BC,E1502X,Feb-23,10/02/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 59.20 
THURROCK BC,E1502X,Feb-23,17/02/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 41.40 
THURROCK BC,E1502X,Feb-23,17/02/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Goods for Resale, 4.61 
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Peabody,Third Party Payments,Supported Living," 3,439.75 "
THURROCK BC,E1502X,Feb-23,21/02/2023,Adults; Housing and Health,Peabody,Third Party Payments,Preserve Rights," 4,966.84 "
THURROCK BC,E1502X,Feb-23,21/02/2023,Adults; Housing and Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 51,366.64 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Thurrock Lifestyle Solutions Cic,Third Party Payments,Private Contractors," 2,121.25 "
THURROCK BC,E1502X,Feb-23,27/01/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 254.11 
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 123.08 
THURROCK BC,E1502X,Feb-23,24/02/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 260.09 
THURROCK BC,E1502X,Feb-23,10/02/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 218.21 
THURROCK BC,E1502X,Feb-23,17/02/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 206.17 
THURROCK BC,E1502X,Feb-23,20/02/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials, 303.29 
THURROCK BC,E1502X,Feb-23,10/02/2023,Adults; Housing and Health,Newline Group (Incorporating The Cleaning Centre),Premises Costs,Cleaning Materials," 2,408.72 "
THURROCK BC,E1502X,Feb-23,08/11/2022,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 6,985.71 "
THURROCK BC,E1502X,Feb-23,08/12/2022,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 10,770.24 "
THURROCK BC,E1502X,Feb-23,09/01/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector, 744.90 
THURROCK BC,E1502X,Feb-23,09/01/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 4,605.22 "
THURROCK BC,E1502X,Feb-23,06/01/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living, 90.00 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Home Care Independent Sector, 302.88 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 36,130.00 "
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 25,133.52 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Aaron Services,Premises Costs,Building Maintenance Day To Day, 295.00 
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Aaron Services,Premises Costs,Building Maintenance Day To Day, 43.88 
THURROCK BC,E1502X,Feb-23,23/02/2023,Adults; Housing and Health,Aaron Services,Premises Costs,Building Maintenance Day To Day," 1,026.04 "
THURROCK BC,E1502X,Feb-23,02/02/2023,Adults; Housing and Health,Bradbury House Organisation,Third Party Payments,Residential Homes Independent Sector," 2,987.60 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Hrh Healthcare Ltd,Third Party Payments,Residential Homes Independent Sector," 81,211.01 "
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,Hrh Healthcare Ltd,Third Party Payments,Respite Care," 4,871.43 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Bwt Uk Ltd,Third Party Payments,Private Contractors, 155.86 
THURROCK BC,E1502X,Feb-23,08/12/2022,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 839.67 
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Private Contractors," 9,700.00 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector," 72,532.68 "
THURROCK BC,E1502X,Feb-23,21/02/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector,-530.32 
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 79,096.56 "
THURROCK BC,E1502X,Feb-23,03/02/2023,Adults; Housing and Health,The Barn & Coach House,Third Party Payments,Residential Homes Independent Sector," 7,936.00 "
THURROCK BC,E1502X,Feb-23,05/02/2023,Adults; Housing and Health,The Barn & Coach House,Third Party Payments,Residential Homes Independent Sector," 2,701.03 "
THURROCK BC,E1502X,Feb-23,07/02/2023,Adults; Housing and Health,Charleys,Supplies and Services,Provisions Food, 181.23 
THURROCK BC,E1502X,Feb-23,24/02/2023,Adults; Housing and Health,Charleys,Supplies and Services,Provisions Food, 176.87 
THURROCK BC,E1502X,Feb-23,17/02/2023,Adults; Housing and Health,Charleys,Supplies and Services,Provisions Food, 314.21 
THURROCK BC,E1502X,Feb-23,31/01/2023,Adults; Housing and Health,L & Q Living Limited,Third Party Payments,Respite Care," 31,963.67 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,L & Q Living Limited,Third Party Payments,Residential Homes Independent Sector," 23,884.65 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Bupa Care Homes,Third Party Payments,Residential Homes Independent Sector," 14,000.00 "
THURROCK BC,E1502X,Feb-23,02/02/2023,Adults; Housing and Health,Bupa Care Homes,Third Party Payments,Nursing Homes Independent Sector," 3,076.62 "
THURROCK BC,E1502X,Feb-23,06/02/2023,Adults; Housing and Health,Pgs Healthcare Limited,Third Party Payments,Supported Living," 6,773.68 "
THURROCK BC,E1502X,Feb-23,30/01/2023,Adults; Housing and Health,Royal Mail,Supplies and Services,Postage, 143.91 
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Larchwood Care South Ltd,Third Party Payments,Residential Homes Independent Sector," 2,340.00 "
THURROCK BC,E1502X,Feb-23,01/02/2023,Adults; Housing and Health,Elysium Healthcare,Third Party Payments,Residential Homes Independent Sector," 7,314.16 "
