Body Name,Body Id,Month,Source,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Nov-24,Purchase Invoices,21/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,18.1
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/10/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,58.05
THURROCK BC,E1502X,Nov-24,Purchase Invoices,24/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,355.66
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,11.7
THURROCK BC,E1502X,Nov-24,Purchase Invoices,09/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,10.8
THURROCK BC,E1502X,Nov-24,Purchase Invoices,15/10/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,45
THURROCK BC,E1502X,Nov-24,Purchase Invoices,15/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,48.56
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,13.47
THURROCK BC,E1502X,Nov-24,Purchase Invoices,26/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,46.16
THURROCK BC,E1502X,Nov-24,Purchase Invoices,27/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,227.04
THURROCK BC,E1502X,Nov-24,Purchase Invoices,22/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,14.25
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,8.1
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,19.58
THURROCK BC,E1502X,Nov-24,Purchase Invoices,29/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,202.5
THURROCK BC,E1502X,Nov-24,Purchase Invoices,30/10/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,30/10/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,22
THURROCK BC,E1502X,Nov-24,Purchase Invoices,30/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,"1,121.11"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,30/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Fuel and Oil,44.6
THURROCK BC,E1502X,Nov-24,Purchase Invoices,04/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,04/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Nov-24,Purchase Invoices,04/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,103.28
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff,24.3
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,276.38
THURROCK BC,E1502X,Nov-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work,175
THURROCK BC,E1502X,Nov-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Redacted,Third Party Payments,Day Care Independent Sector,"1,572.84"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,8.2
THURROCK BC,E1502X,Nov-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,"2,253.51"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,20/10/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,5.4
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/09/2022,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,-90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,25/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Nov-24,Purchase Invoices,25/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,42
THURROCK BC,E1502X,Nov-24,Purchase Invoices,25/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,33.3
THURROCK BC,E1502X,Nov-24,Purchase Invoices,26/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,50.4
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure,60
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,53.85
THURROCK BC,E1502X,Nov-24,Purchase Invoices,21/11/2024,Adult Social Care & Health,Redacted,Transfer Payments,Direct Payments,"4,101.73"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,21/11/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"6,250.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,20/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors,"1,736.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,20/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,42.89
THURROCK BC,E1502X,Nov-24,Purchase Invoices,22/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors,"5,000.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,22/11/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"9,000.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,03/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,236.82
THURROCK BC,E1502X,Nov-24,Purchase Invoices,05/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,6.3
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,1.8
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,43.2
THURROCK BC,E1502X,Nov-24,Purchase Invoices,14/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,123.87
THURROCK BC,E1502X,Nov-24,Purchase Invoices,14/11/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"2,295.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,30.12
THURROCK BC,E1502X,Nov-24,Purchase Invoices,09/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,15.75
THURROCK BC,E1502X,Nov-24,Purchase Invoices,17/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,17/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,105.1
THURROCK BC,E1502X,Nov-24,Purchase Invoices,10/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,148.8
THURROCK BC,E1502X,Nov-24,Purchase Invoices,27/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,185.03
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Provisions Food,50
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Redacted,Transfer Payments,Direct Payments,"161,091.58"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,67.5
THURROCK BC,E1502X,Nov-24,Purchase Invoices,15/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,15/11/2024,Adult Social Care & Health,Redacted,Third Party Payments,Residential Homes Independent Sector,"86,573.30"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work,175
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,2.25
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Redacted,Capital Schemes,Improvement Grants,"5,000.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,24/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work,358
THURROCK BC,E1502X,Nov-24,Purchase Invoices,12/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,199.22
THURROCK BC,E1502X,Nov-24,Purchase Invoices,02/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,12.15
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees,90
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,115.2
THURROCK BC,E1502X,Nov-24,Purchase Invoices,25/06/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,10.8
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/07/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances,108.9
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector,"59,803.76"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector,"93,181.45"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Respite Care,"3,000.05"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Purple Conversation Cic,Transfer Payments,Direct Payments,"546,749.84"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,15/11/2024,Adult Social Care & Health,Purple Conversation Cic,Transfer Payments,Direct Payments,663.48
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Purple Conversation Cic,Third Party Payments,Private Contractors,"9,929.53"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Purple Conversation Cic,Third Party Payments,Private Contractors,"9,929.53"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,24/07/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"3,875.12"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,16/08/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"1,120.92"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/09/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"6,737.47"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,12/10/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"4,527.76"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,09/11/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"169,353.34"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,09/11/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Residential Homes Independent Sector,"37,565.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,10/11/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector,"11,731.79"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector,"3,376.18"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living,"96,230.59"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,12/11/2024,Adult Social Care & Health,A K Supported Housing Ltd,Third Party Payments,Supported Living,"64,274.17"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/11/2024,Adult Social Care & Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day,735.31
THURROCK BC,E1502X,Nov-24,Purchase Invoices,26/11/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees,3
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/11/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees,6
THURROCK BC,E1502X,Nov-24,Purchase Invoices,12/11/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees,3
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/07/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery,27.4
THURROCK BC,E1502X,Nov-24,Purchase Invoices,22/11/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery,264.68
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/11/2024,Adult Social Care & Health,Peabody,Third Party Payments,Private Contractors,"10,424.89"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food,272.4
THURROCK BC,E1502X,Nov-24,Purchase Invoices,08/10/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Home Care Independent Sector,576.15
THURROCK BC,E1502X,Nov-24,Purchase Invoices,05/11/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector,"65,529.80"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,05/11/2024,Adult Social Care & Health,Sunnyside House Ltd,Third Party Payments,Supported Living,"40,134.32"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Hm Courts Service,Supplies and Services,Project Work,408
THURROCK BC,E1502X,Nov-24,Purchase Invoices,21/11/2024,Adult Social Care & Health,Treetops Learning Community T/A Treetops School,Third Party Payments,Day Care Independent Sector,"-4,940.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,20/11/2024,Adult Social Care & Health,Treetops Learning Community T/A Treetops School,Third Party Payments,Day Care Independent Sector,"90,610.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,25/11/2024,Adult Social Care & Health,Thurrock Cvs,Supplies and Services,Events,106
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Thurrock Cvs,Third Party Payments,Private Contractors,"8,000.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Elysium Healthcare,Third Party Payments,Residential Homes Independent Sector,"8,958.30"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/11/2024,Adult Social Care & Health,Longcroft,Third Party Payments,Residential Homes Independent Sector,"9,143.48"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/09/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,313.74
THURROCK BC,E1502X,Nov-24,Purchase Invoices,16/10/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,364.16
THURROCK BC,E1502X,Nov-24,Purchase Invoices,23/10/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,352.96
THURROCK BC,E1502X,Nov-24,Purchase Invoices,30/10/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,"12,280.87"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,20/11/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,"11,420.92"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/11/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,"11,513.44"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Take 4 Care Limited,Third Party Payments,Home Care Independent Sector,"10,729.22"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/10/2024,Adult Social Care & Health,Move Ahead Care Limited,Third Party Payments,Supported Living,"12,328.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/09/2024,Adult Social Care & Health,Uk Care Services,Third Party Payments,Supported Living,"4,480.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,26/10/2024,Adult Social Care & Health,Uk Care Services,Third Party Payments,Supported Living,"4,480.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,20/11/2024,Adult Social Care & Health,Dragon Services,Premises Costs,Building Maintenance Day To Day,"1,027.56"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,21/11/2024,Adult Social Care & Health,Ccs Media,Supplies and Services,Equipment Purchase,130.2
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/11/2024,Adult Social Care & Health,Ccs Media,Supplies and Services,Equipment Purchase,36.24
THURROCK BC,E1502X,Nov-24,Purchase Invoices,28/11/2024,Adult Social Care & Health,Ccs Media,Supplies and Services,Equipment Purchase,36.24
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Ccs Media,Supplies and Services,Equipment Purchase,36.24
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,184.15
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,"2,288.97"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,121.85
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Red Alert Ltd,Third Party Payments,Private Contractors,"4,727.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/11/2024,Adult Social Care & Health,Familycare Homes Ltd,Third Party Payments,Supported Living,"11,968.00"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Ronti Care Solutions Ltd,Third Party Payments,Supported Living,"2,861.07"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,13/11/2024,Adult Social Care & Health,Mountfield Services Ltd,Third Party Payments,Recharges from Other Local Authorities,65
THURROCK BC,E1502X,Nov-24,Purchase Invoices,01/10/2024,Adult Social Care & Health,The Cornhill Group Services Ltd,Third Party Payments,Home Care Independent Sector,"19,337.96"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,19/09/2024,Adult Social Care & Health,Thurrock Lifestyle Solution,Third Party Payments,Supported Living,"1,294.83"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,30/09/2024,Adult Social Care & Health,Thurrock Lifestyle Solution,Third Party Payments,Supported Living,"18,053.48"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,31/10/2024,Adult Social Care & Health,Thurrock Lifestyle Solution,Third Party Payments,Supported Living,"98,227.42"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,06/11/2024,Adult Social Care & Health,Thurrock Lifestyle Solution,Third Party Payments,Day Care Independent Sector,"156,393.10"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,Dayspring Care,Third Party Payments,Supported Living,"83,918.01"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/11/2024,Adult Social Care & Health,Datashredders Ltd,Supplies and Services,Equipment Purchase,22.88
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/11/2024,Adult Social Care & Health,Datashredders Ltd,Supplies and Services,Grants Other,34.32
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/11/2024,Adult Social Care & Health,Datashredders Ltd,Third Party Payments,Private Contractors,45.76
THURROCK BC,E1502X,Nov-24,Purchase Invoices,18/11/2024,Adult Social Care & Health,A M Care Homes Ltd,Third Party Payments,Residential Homes Independent Sector,"42,926.70"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,11/11/2024,Adult Social Care & Health,J M Carehomes Ltd,Third Party Payments,Supported Living,"38,706.65"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,05/09/2024,Adult Social Care & Health,Excellence Care*,Third Party Payments,Supported Living,"5,825.10"
THURROCK BC,E1502X,Nov-24,Purchase Invoices,07/10/2024,Adult Social Care & Health,Excellence Care*,Third Party Payments,Supported Living,"6,019.27"
