Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,21-Jun-23,51400315041,"£1,106.48",16-Jun-23,WELFORD PRE-SCHOOL,NURSERY,1140001791-090623-HC 2 ID-275-20,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Jun-23,51400309048,"£1,107.42",23-Apr-23,Bristow & Sutor,COMPANY,253901,D4510,II,Incoming Invoice Posting,,Council Tax Collection(WNC),Cost Of Collection Council Tax(WNC),Revenue & Benefits,Revenues and Benefits,Debt Recovery
West Northamptonshire Council,19-Jun-23,51400314110,"£1,107.68",16-Jun-23,Redacted Personal Data,INDIVIDUAL,N0324757 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,26-Jun-23,51400309497,"£1,107.98",31-May-23,PSL Print Management LTD,COMPANY,494448,D5300,II,Incoming Invoice Posting,,Facilities management [NBC],Post Room - New,Assets and Environment,A&E Facilities Management,Postage & Carriage
West Northamptonshire Council,19-Jun-23,51400313598,"£1,108.52",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,N2211176 P135379-00281,F1100,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,16-Jun-23,51400311385,"£1,108.80",14-Jun-23,Allied Health Services Ltd,COMPANY,N1934674 P135210-00009,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311556,"£1,108.80",14-Jun-23,LIFESPRINGS CARE SERVICES LTD,CARE ESTABLISHMENT,N2210457 P135140-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311756,"£1,108.80",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N2113064 P135183-00009,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311618,"£1,108.80",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310022 P135176-00025,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311942,"£1,108.80",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N2210786 P135186-00016,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311946,"£1,108.80",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N2211774 P135186-00020,E7150,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311978,"£1,108.80",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2211503 P135178-00025,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400312002,"£1,108.80",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,NT931439 P135178-00049,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311875,"£1,108.80",14-Jun-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,N2310141 P135162-00011,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311721,"£1,108.80",14-Jun-23,FARJ SERVICES LTD,CARE ESTABLISHMENT,N0213345 P135147-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311650,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N1826981 P135118-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400312033,"£1,108.80",14-Jun-23,Llyon Health Ltd,CARE ESTABLISHMENT,WN14766 P135205-00022,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311780,"£1,108.80",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2014216 P135177-00012,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311988,"£1,108.80",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310087 P135178-00035,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311563,"£1,108.80",14-Jun-23,LIFESPRINGS CARE SERVICES LTD,CARE ESTABLISHMENT,N2212220 P135140-00012,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311525,"£1,108.80",14-Jun-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,N2212130 P135141-00010,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311488,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N2212068 P135117-00050,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311439,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,CK972892 P135117-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311384,"£1,108.80",14-Jun-23,Allied Health Services Ltd,COMPANY,N1932985 P135210-00008,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311457,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N1015887 P135117-00019,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311447,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N0211788 P135117-00009,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311517,"£1,108.80",14-Jun-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,N0529946 P135141-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311507,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,WN15227 P135117-00070,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311456,"£1,108.80",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N0927868 P135117-00018,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311527,"£1,108.80",14-Jun-23,SANCTUARY OASIS LTD,CARE ESTABLISHMENT,N2212030 P135142-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311753,"£1,108.80",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N1920589 P135183-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311392,"£1,108.80",14-Jun-23,Allied Health Services Ltd,COMPANY,WN14902 P135210-00016,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311663,"£1,108.80",14-Jun-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,WN15258 P135151-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311622,"£1,108.80",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310128 P135176-00029,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311805,"£1,108.80",14-Jun-23,In House Care Limited,CARE ESTABLISHMENT,CK977046 P135201-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311567,"£1,108.80",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N0221970 P135185-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311720,"£1,108.80",14-Jun-23,EMPATHY CARE LTD,CARE ESTABLISHMENT,WN15952 P135146-00020,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400312009,"£1,108.80",14-Jun-23,In House Care Limited,CARE ESTABLISHMENT,N1434672 P135202-00003,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,19-Jun-23,51400313575,"£1,108.80",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,N1830462 P135379-00258,F1100,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,16-Jun-23,51400312272,"£1,109.22",14-Jun-23,t/as Profield Care,CARE ESTABLISHMENT,N2310519 P135207-00013,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,09-Jun-23,51400299937,"£1,110.00",15-May-23,Vacancy Poster dot com Ltd,COMPANY,INV-2171,A6110,II,Incoming Invoice Posting,,Workforce Policy & Strategy,"HR Strategy, Policy and Recruitment",Human Resources & Staff Wellbeing,Workforce Policy & Strategy,Recruitment Advertising
West Northamptonshire Council,19-Jun-23,51400314453,"£1,112.00",16-Jun-23,Redacted Personal Data,SERVICE USER,N2210746 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,TR Transitions CCP LT [NCC],Sensory Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,21-Jun-23,51400315941,"£1,113.26",20-Jun-23,PIGLETS OF WEEDON,TRADE SUPPLIER,1140001469-090623-HC Ext ID-11023-125,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,26-Jun-23,51400309432,"£1,120.00",30-May-23,Redacted Personal Data,SOLETRADER,2023/02,D4110,II,Incoming Invoice Posting,,HRA [NBC],Housing General Management,HRA,HRA [NBC],Professional Fees and Hired Services
West Northamptonshire Council,23-Jun-23,51400317520,"£1,120.00",13-Jun-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,CK922607 MP0623-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,23-Jun-23,51400317487,"£1,120.00",13-Jun-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,N0411085 JV0623-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,30-Jun-23,51400319848,"£1,120.00",13-Jun-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,N1610456 HW0623-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions CCP LT [NCC],Learning Disability Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,14-Jun-23,51400310627,"£1,121.00",12-Jun-23,INTEGRAL CARE SOLUTIONS LTD,CARE ESTABLISHMENT,854,E7150,SPS,AP Spreadsheet Import - Payments,,TR Transitions CCP LT [NCC],Physical Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,19-Jun-23,51400313647,"£1,121.12",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,NT930839 P135379-00332,F1100,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400314273,"£1,122.04",16-Jun-23,Redacted Personal Data,SERVICE USER,M9959229 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,23-Jun-23,51400310383,"£1,125.51",28-May-23,Bristow & Sutor,COMPANY,255111,D4510,II,Incoming Invoice Posting,,Council Tax Collection(WNC),Cost Of Collection Council Tax(WNC),Revenue & Benefits,Revenues and Benefits,Debt Recovery
West Northamptonshire Council,02-Jun-23,51400308266,"£1,127.33",01-Jun-23,Redacted Personal Data,INDIVIDUAL,91400003847,A6310,NCP,AP Non-Commercial Payments,,Provision For Pupils With SEN [NCC],Mainstream E & F,High Needs Block,In Year High Needs top ups [NCC],Compensation Payments
West Northamptonshire Council,19-Jun-23,51400314330,"£1,127.44",16-Jun-23,Redacted Personal Data,SERVICE USER,WN15937 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,16-Jun-23,51400312390,"£1,128.00",28-Apr-23,WindowMaster Control Systems Ltd,COMPANY,20649,B0000,SPV,AP VAT Spreadsheet Import - Payments,,Reactive Maintenance,Reactive Maintenance,Assets and Environment,A&E Facilities Management,Building Repair and Maintenance
West Northamptonshire Council,23-Jun-23,51400317483,"£1,128.00",13-Jun-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,P0015723 DN0623-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,16-Jun-23,51400312662,"£1,130.67",15-Jun-23,SHEPHERD HEIGHTS LIMITED,CARE ESTABLISHMENT,N0115163 P135331-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,16-Jun-23,51400312668,"£1,130.67",15-Jun-23,OAKFIELD,CARE ESTABLISHMENT,NT842260 P135344-00004,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,16-Jun-23,51400312629,"£1,130.67",15-Jun-23,SOLDEN HILL HOUSE LTD,CARE ESTABLISHMENT,N0216452 P135342-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,16-Jun-23,51400312665,"£1,130.67",15-Jun-23,OAKFIELD,CARE ESTABLISHMENT,DS860401 P135344-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,07-Jun-23,51400309388,"£1,134.60",06-Jun-23,Redacted Personal Data,INDIVIDUAL,SLS/JUN23/AM,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,19-Jun-23,51400313757,"£1,135.12",16-Jun-23,Redacted Personal Data,INDIVIDUAL,P0018685 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,21-Jun-23,51400316024,"£1,135.13",20-Jun-23,WEST HADDON ENDOWED CE PRIMARY SCHOOL - NURSERY,NURSERY,1140005542-090623-HC Ext ID-12777-208,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,19-Jun-23,51400307597,"£1,135.70",25-May-23,David Wilson's Trailers Ltd t/a DWT Exhibitions,COMPANY,OPS18736,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,19-Jun-23,51400313809,"£1,136.00",16-Jun-23,Redacted Personal Data,INDIVIDUAL,NT900388 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,21-Jun-23,51400316800,"£1,137.52",20-Jun-23,EMH Care & Support Ltd,CARE ESTABLISHMENT,N0056016 P135481-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,19-Jun-23,51400314466,"£1,137.92",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,N2211893 P135379-00283,F1100,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Direct Payments
West Northamptonshire Council,12-Jun-23,51400274343,"£1,138.19",11-Jan-23,Chubb Fire and Security,COMPANY,9698034,B3110,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Fire Prevention Equipment
West Northamptonshire Council,16-Jun-23,51400312087,"£1,139.92",14-Jun-23,SOUTH NORTHANTS HOME CARE LTD,CARE ESTABLISHMENT,N1258228 P135168-00003,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Jun-23,51400316658,"£1,140.00",20-Jun-23,Lindsay House,CARE ESTABLISHMENT,N2210352 P135403-00011,E7170,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-Jun-23,51400308323,"£1,140.00",31-May-23,RISUAL LIMITED,TRADE SUPPLIER,119359,XD120,II,Incoming Invoice Posting,,PC Equipment Hardware Refresh,PC Equipment Hardware Refresh,IT and CIO (Capital),IT Infrastructure & Development -Service Delivery,IT Software
West Northamptonshire Council,21-Jun-23,51400308949,"£1,140.84",26-May-23,David Wilson's Trailers Ltd t/a DWT Exhibitions,COMPANY,ENG18742,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,16-Jun-23,51400309447,"£1,142.04",06-Jun-23,Wave,COMPANY,1051473,B2200,II,Incoming Invoice Posting,,Utility Services,Utility Services [DDC],Assets and Environment,A&E Works,Water charges
West Northamptonshire Council,19-Jun-23,51400313492,"£1,144.00",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,N0927374 P135379-00174,F1100,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400313737,"£1,144.00",16-Jun-23,Redacted Personal Data,INDIVIDUAL,NT831334 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400314411,"£1,144.00",16-Jun-23,Redacted Personal Data,SERVICE USER,N1624821 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400313788,"£1,144.00",16-Jun-23,Redacted Personal Data,INDIVIDUAL,NT943739 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400313768,"£1,144.76",16-Jun-23,Redacted Personal Data,INDIVIDUAL,N0425766 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400312691,"£1,145.00",16-Jun-23,NORTHAMPTON ACADEMY,EDUCATION,23MONTHLYTRANSFERSJUN23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],Northampton Academy,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,19-Jun-23,51400310746,"£1,147.00",24-May-23,Northampton Town Council,OTHER PUBLIC BODIES,16,D4110,II,Incoming Invoice Posting,,Events,Diwali,Assets and Environment,A&E Public Realm & Heritage,Professional Fees and Hired Services
West Northamptonshire Council,19-Jun-23,51400313156,"£1,147.50",16-Jun-23,John Hellins Primary School,EDUCATION,34MONTHLYTRANSFERSJUN23 CFR I18C,E6000,SPS,AP Spreadsheet Import - Payments,,Schools Budgets (DSG) [NCC],Rev Tfrs To ISB - Quarter 1 Top up,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,19-Jun-23,51400312860,"£1,148.00",16-Jun-23,KINGS SUTTON PRIMARY ACADEMY,EDUCATION,21MONTHLYTRANSFERSJUN23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],Kings Sutton Primary School,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,19-Jun-23,51400312721,"£1,148.00",16-Jun-23,CAMPION SCHOOL & LANGUAGE COLLEGE,EDUCATION,21MONTHLYTRANSFERSJUN23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],Campion School,Schools Block,Schools Block [NCC],Payments to Other Establishments
