Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
PLENTY OF THYME,Catering Supplies - Food & Drink,2024-10-09 00:00:00,384,PO00046972,CAT2,Purchase Order
JIGGINS ENVIRONMENTAL LTD,Property Maintenance,2024-10-09 00:00:00,360,PO00046985,PROP3,Purchase Order
T&R Autos Takeley Ltd,Vehicle Maintenance,2024-10-09 00:00:00,292,PO00046944,VEHIC8,Purchase Order
WATLING JCB LTD,Recycling Services,2024-10-10 00:00:00,56567,PO00047030,RECYCL1,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-10 00:00:00,35300,PO00047038,HOMEPROV,Purchase Order
NPOWER,Utilities Gas,2024-10-10 00:00:00,12191.71,,GAS,Diretc Debit
FIDDES & SON LTD T/A BOWCOM,Horticultural Chemicals,2024-10-10 00:00:00,5700,PO00047041,HORT1,Purchase Order
CORPORATE MAILING SOLUTIONS,Election Services,2024-10-10 00:00:00,3610.92,PO00047026,LEGAL2,Purchase Order
HARRIS TRUCK & VAN LTD,Vehicle Maintenance,2024-10-10 00:00:00,2984.66,PO00047016,VEHIC8,Purchase Order
SELLICK PARTNERSHIP,Temporary Staff,2024-10-10 00:00:00,2664,PO00047025,HR2,Purchase Order
NEWLYN,Parking Fines Collection,2024-10-10 00:00:00,2121.08,PO00047027,FINES,Purchase Order
CRAEMER,Recycling Services,2024-10-10 00:00:00,1750,PO00047006,RECYCL1,Purchase Order
Benton Street Trees and Gardens,Property Maintenance,2024-10-10 00:00:00,1750,PO00047011,PROP3,Purchase Order
PLENTY OF THYME,Catering Supplies - Food & Drink,2024-10-10 00:00:00,1545,PO00047020,CAT2,Purchase Order
LAW ABSOLUTE,Temporary Staff,2024-10-10 00:00:00,1395,PO00047036,HR2,Purchase Order
NC RANGE SITE LIMITED,DFGS Grant,2024-10-10 00:00:00,1388.9,PO00047014,DFGS,Purchase Order
VINEHR LIMITED,Training / Course Fees,2024-10-10 00:00:00,1380,PO00047039,TRG1,Purchase Order
HYDRAHOSE SERVICE LTD,Vehicles Parts,2024-10-10 00:00:00,1199.38,PO00047023,VEHIC7,Purchase Order
Blackwater Tree Specialists,Tree Management Services,2024-10-10 00:00:00,1150,PO00047047,TREE,Purchase Order
PLENTY OF THYME,Catering Supplies - Food & Drink,2024-10-10 00:00:00,725,PO00047022,CAT2,Purchase Order
BADDOW ROAD SUPPLIES LTD,Uniforms & Workwear (not PPE),2024-10-10 00:00:00,658,PO00047037,UNIFORM,Purchase Order
FISK FIRE MAINTENANCE LIMITED,Building Repairs,2024-10-10 00:00:00,568.36,PO00047019,BUILD07,Purchase Order
HARRIS TRUCK & VAN LTD,Vehicles Parts,2024-10-10 00:00:00,493.64,PO00047017,VEHIC7,Purchase Order
Benton Street Trees and Gardens,Property Maintenance,2024-10-10 00:00:00,350,PO00047012,PROP3,Purchase Order
ANGLIAN WATER,Water (Utility),2024-10-10 00:00:00,282.13,PO00047015,WATER,Purchase Order
CHELMSFORD IMPROVEMENT DISTRICT LIMITED,Debt Collection & Recovery,2024-10-11 00:00:00,29277.69,PO00047072,DEBT,Purchase Order
NEW ERA FUELS LIMITED,Fuel,2024-10-11 00:00:00,28982.8,PO00047051,FUEL1,Purchase Order
ASCENDING ARBS TREE SERVICES LTD,Tree Management Services,2024-10-11 00:00:00,4734,PO00047076,TREE,Purchase Order
Access & Automation LTD,DFGS Grant,2024-10-11 00:00:00,4344,PO00047065,DFGS,Purchase Order
SJB FLOODLIGHTING LTD,"Lighting - External (street, parks..)",2024-10-11 00:00:00,3339.5,PO00047069,LIGHTS2,Purchase Order
MOUNTFIELD SERVICES,DFGS Grant,2024-10-11 00:00:00,2795,PO00047057,DFGS,Purchase Order
KI SOUND & LIGHT LIMITED,Property Maintenance,2024-10-11 00:00:00,1700,PO00047063,PROP3,Purchase Order
ECLIPSE SECURITY UK LTD,Security Personnel,2024-10-11 00:00:00,1155,PO00047060,SECUR4,Purchase Order
Montrose Trees,Tree Management Services,2024-10-11 00:00:00,791.67,PO00047077,TREE,Purchase Order
THE BIG WORD GROUP (LEEDS),Homelessness Provision,2024-10-11 00:00:00,497.61,PO00047070,HOMEPROV,Purchase Order
Sunbelt Rentals Limited,Horticultural Services,2024-10-11 00:00:00,385,PO00047066,HORT7,Purchase Order
ALL BMS SYSTEMS LTD,Museums & Galleries,2024-10-11 00:00:00,300,PO00047056,MUSEUM,Purchase Order
CHRISTY COOLING SERVICES LTD,Museums & Galleries,2024-10-11 00:00:00,278,PO00047055,MUSEUM,Purchase Order
BADDOW ROAD SUPPLIES LTD,Uniforms & Workwear (not PPE),2024-10-11 00:00:00,277.44,PO00047052,UNIFORM,Purchase Order
VIP SECURITY (ESSEX) LTD,Temporary Staff,2024-10-11 00:00:00,275.25,PO00047062,HR2,Purchase Order
ESSEX RECLAMATION,Recycling Services,2024-10-14 00:00:00,18132.45,PO00047099,RECYCL1,Purchase Order
PITNEY BOWES,Postage,2024-10-14 00:00:00,10133.96,,MAIL1,Diretc Debit
Murmur Live Limited,Performing Arts,2024-10-14 00:00:00,5011.79,PO00047110,PERFORM,Purchase Order
NEW HALL SCHOOL TRUST,Performing Arts,2024-10-14 00:00:00,4498.48,PO00047105,PERFORM,Purchase Order
A Way With Media Productions Ltd,Performing Arts,2024-10-14 00:00:00,3992.46,PO00047108,PERFORM,Purchase Order
The Rent Guarantee Company Ltd,Homelessness Provision,2024-10-14 00:00:00,3710,PO00047135,HOMEPROV,Purchase Order
Ellis Live,Performing Arts,2024-10-14 00:00:00,3463.25,PO00047104,PERFORM,Purchase Order
LES MILLS FITNESS,Fitness Instructors,2024-10-14 00:00:00,2106,,SPORT3,Diretc Debit
HOLMES & HILLS LLP,Consultancy,2024-10-14 00:00:00,1688,PO00047097,CONSULT,Purchase Order
ESSEX COUNTY COUNCIL,Consultancy,2024-10-14 00:00:00,1408,PO00047139,CONSULT,Purchase Order
REDACTED ,Performing Arts,2024-10-14 00:00:00,1334.5,PO00047109,PERFORM,Purchase Order
The Noise Next Door Ltd,Performing Arts,2024-10-14 00:00:00,1102.33,PO00047118,PERFORM,Purchase Order
EQUITA LTD,Parking Fines Collection,2024-10-14 00:00:00,996.53,PO00047082,FINES,Purchase Order
POINT 13 MEDIA,Promotional Advertising,2024-10-14 00:00:00,850,PO00047137,ADVRT1,Purchase Order
FENN WRIGHT,Consultancy,2024-10-14 00:00:00,740,PO00047098,CONSULT,Purchase Order
Comedy Club 4 Kids,Performing Arts,2024-10-14 00:00:00,600,PO00047112,PERFORM,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,560,PO00047129,HOMEPROV,Purchase Order
Bring Your Own Baby Comedy Limited,Performing Arts,2024-10-14 00:00:00,550,PO00047113,PERFORM,Purchase Order
REDACTED ,Performing Arts,2024-10-14 00:00:00,550,PO00047119,PERFORM,Purchase Order
J D ROBERTSON & CO LTD,Vehicle Hire,2024-10-14 00:00:00,530,PO00047100,VEHIC5,Purchase Order
The Craft Drinks Company,Performing Arts,2024-10-14 00:00:00,500,PO00047115,PERFORM,Purchase Order
AVC WISE LTD,Pension Funds,2024-10-14 00:00:00,488.32,PO00047117,PENSION,Purchase Order
AYVENS,Vehicle Leasing ,2024-10-14 00:00:00,440,PO00047083,VEHIC6,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047091,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047092,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047093,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047094,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047095,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047096,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047124,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047125,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047126,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047127,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047128,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047130,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-14 00:00:00,420,PO00047134,HOMEPROV,Purchase Order
TMP (UK) LTD,Statutory Advertising,2024-10-14 00:00:00,382.65,PO00047136,ADVRT2,Purchase Order
Trafalgar Releasing Limited,Performing Arts,2024-10-14 00:00:00,344.21,PO00047120,PERFORM,Purchase Order
MUNCH CHRISTLES  LTD,Catering Services - External,2024-10-14 00:00:00,315,PO00047114,CAT1,Purchase Order
AVALON PROMOTIONS LTD,Performing Arts,2024-10-14 00:00:00,303.71,PO00047102,PERFORM,Purchase Order
Spirit Of Ukraine LTD,Homelessness Provision,2024-10-14 00:00:00,250,PO00047133,HOMEPROV,Purchase Order
NATWEST ONECARD,Banking,2024-10-15 00:00:00,54154.53,,FIN2,Diretc Debit
Link Treasury Services Ltd,Consultancy,2024-10-15 00:00:00,13750,PO00047142,CONSULT,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,6255,PO00047180,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,5355,PO00047175,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,5145,PO00047172,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,5075,PO00047185,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4865,PO00047173,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4865,PO00047181,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4815,PO00047186,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4760,PO00047184,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4655,PO00047174,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4375,PO00047171,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4305,PO00047183,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-15 00:00:00,4200,PO00047182,HOMEPROV,Purchase Order
Ellis Live,Performing Arts,2024-10-15 00:00:00,3563.29,PO00047164,PERFORM,Purchase Order
NPOWER,Utilities Gas,2024-10-15 00:00:00,2173.24,,GAS,Diretc Debit
ALLPAY INVOICE,Banking,2024-10-15 00:00:00,2160.31,,FIN2,Diretc Debit
PALL MALL PREMIER CARS,Vehicle Hire,2024-10-15 00:00:00,1775.75,PO00047151,VEHIC5,Purchase Order
LAMPWICK CARE LIMITED,Homelessness Provision,2024-10-15 00:00:00,1665.72,PO00047170,HOMEPROV,Purchase Order
W & H ROMAC LTD,Signage - Highway,2024-10-15 00:00:00,1572.72,PO00047160,SIGN4,Purchase Order
PAYPAL PAYMENT,Banking,2024-10-15 00:00:00,1500,,FIN2,Diretc Debit
,SR*23229 & SR*23230 - KingswaySoft renewal of DEV-SSIS and PRO-SSIS licenses.,2024-10-15 00:00:00,1417.77,,GENEXPENSE,Procurement Card
,MILLS UXBRIDGE,2024-10-15 00:00:00,1272.37,,PCARDTRAN,Procurement Card
LAMPWICK CARE LIMITED,Homelessness Provision,2024-10-15 00:00:00,913.88,PO00047169,HOMEPROV,Purchase Order
,Institute of Internal Auditors Event: Audit planning latest requirements & good practice,2024-10-15 00:00:00,696,,TRAINEXPENSE,Procurement Card
,AA MEDIA LIMITED BASINGSTOKE -MEMBERSHIP TO VISIT ENGLAND,2024-10-15 00:00:00,661.38,,GENEXPENSE,Procurement Card
,T R AUTOS TAKELEY BISHOPS STORT,2024-10-15 00:00:00,595.44,,PCARDTRAN,Procurement Card
ADECCO UK LTD,Traffic Wardens,2024-10-15 00:00:00,533.24,PO00047153,TRAFF2,Purchase Order
RICHARD BUCKNALL MANAGEMENT LTD,Performing Arts,2024-10-15 00:00:00,466.25,PO00047188,PERFORM,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-15 00:00:00,420,PO00047145,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-15 00:00:00,420,PO00047146,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-15 00:00:00,420,PO00047147,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-15 00:00:00,420,PO00047148,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-15 00:00:00,420,PO00047149,HOMEPROV,Purchase Order
SRA BIRMINGHAM - RENEWAL OF SOLICITOR'S PRATISING CERTIFICATE,,2024-10-15 00:00:00,397,,EMPSUBS,Procurement Card
EMS,Lift Maintenance,2024-10-15 00:00:00,386.77,,LIFT2,Diretc Debit
TRAVELODG TRAVELODGE,,2024-10-15 00:00:00,385.63,,GENEXPENSE,Procurement Card
,MBS WHOLESALE LTD HARROW MIDDLE,2024-10-15 00:00:00,372.72,,PCARDTRAN,Procurement Card
,WARWICK WARD (MACHINER BARNSLEY,2024-10-15 00:00:00,372.25,,PCARDTRAN,Procurement Card
,"South Side Car Park, Railway Street, Chelmsford, CM1 1QS - planning application",2024-10-15 00:00:00,363,,GENEXPENSE,Procurement Card
WWW.JOEANDSEPHS.CO.UK WATFORD,,2024-10-15 00:00:00,340.63,,GENEXPENSE,Procurement Card
,PAT Tester Printer,2024-10-15 00:00:00,338.4,,GENEXPENSE,Procurement Card
DVLA,12 Months vehicle tax for Parks vehicle reg. LM66PLU inc charge for use of credit card.,2024-10-15 00:00:00,337.5,,VEHICLETAX,Procurement Card
M J FENCING LTD,Street Furniture,2024-10-15 00:00:00,320,PO00047177,STFURN,Purchase Order
HAKO MACHINES LTD,Sports Equipment,2024-10-15 00:00:00,315.98,PO00047178,SPORT2,Purchase Order
KAS Community Publishing Limited,Promotional Advertising,2024-10-15 00:00:00,314.25,PO00047166,ADVRT1,Purchase Order
SIGNS FOR YOU LTD,Signage - Installation & Maintenance,2024-10-15 00:00:00,289.23,PO00047141,SIGN2,Purchase Order
VIP SECURITY (ESSEX) LTD,Temporary Staff,2024-10-15 00:00:00,275.25,PO00047165,HR2,Purchase Order
VISION TECHNIQUES (UK) LTD,Vehicle Maintenance,2024-10-15 00:00:00,275,PO00047156,VEHIC8,Purchase Order
DORRINGTON HOUSE HAI 0 HALSTEAD,,2024-10-15 00:00:00,260,,GENEXPENSE,Procurement Card
,RSPCA HORSHAMPaw Print Awards event 8/11/2024 for 5 officers,2024-10-15 00:00:00,260,,CONFERENCE,Procurement Card
CHELMER HOUSING PARTNERSHIP,Homelessness Provision,2024-10-16 00:00:00,31322.64,PO00047208,HOMEPROV,Purchase Order
HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,2024-10-16 00:00:00,7858,PO00047203,HOMEPROV,Purchase Order
CHELMER HOUSING PARTNERSHIP,Homelessness Provision,2024-10-16 00:00:00,7155,PO00047195,HOMEPROV,Purchase Order
PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,2024-10-16 00:00:00,5971.5,PO00047209,HR2,Purchase Order
CAPACITY GRID T/A LIBERATA UK LTD,Council tax & business rates,2024-10-16 00:00:00,3654.53,PO00047199,RATES,Purchase Order
EASY MOBILITY SERVICES,DFGS Grant,2024-10-16 00:00:00,2594,PO00047210,DFGS,Purchase Order
BARCLAYCARD,Banking,2024-10-16 00:00:00,1500,,FIN2,Diretc Debit
REDACTED ,Performing Arts,2024-10-16 00:00:00,875,PO00047215,PERFORM,Purchase Order
REDACTED ,Performing Arts,2024-10-16 00:00:00,875,PO00047216,PERFORM,Purchase Order
NATIVE PROMOTIONS,Uniforms & Workwear (not PPE),2024-10-16 00:00:00,701.75,PO00047190,UNIFORM,Purchase Order
PRETTYS,Legal Advice,2024-10-16 00:00:00,699.5,PO00047207,LEGAL4,Purchase Order
Elm Valley Foods Ltd,Performing Arts,2024-10-16 00:00:00,645.84,PO00047205,PERFORM,Purchase Order
INSTITUTE OF LICENSING LTD,Training / Course Fees,2024-10-16 00:00:00,615,PO00047211,TRG1,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-16 00:00:00,420,PO00047196,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-16 00:00:00,420,PO00047197,HOMEPROV,Purchase Order
REDACTED ,Photography,2024-10-16 00:00:00,350,PO00047221,PHOTO,Purchase Order
UK POWER NETWORKS (OPERATIONS) LTD,Consultancy,2024-10-17 00:00:00,60900.45,PO00047252,CONSULT,Purchase Order
BARCLAYCARD,Banking,2024-10-17 00:00:00,13044.71,,FIN2,Diretc Debit
BRAVE ARTS,Events,2024-10-17 00:00:00,10210,PO00047240,EVENTS,Purchase Order
BARCLAYCARD,Banking,2024-10-17 00:00:00,7079.7,,FIN2,Diretc Debit
LIVE NATION (MUSIC) UK LTD,Performing Arts,2024-10-17 00:00:00,5662.04,PO00047238,PERFORM,Purchase Order
COLLECTIVE AGENTS,Performing Arts,2024-10-17 00:00:00,2206,PO00047243,PERFORM,Purchase Order
LAW ABSOLUTE,Temporary Staff,2024-10-17 00:00:00,1395,PO00047237,HR2,Purchase Order
NATURESCAPE WILDFLOWERS LLP,Seeds & Plants,2024-10-17 00:00:00,1295,PO00047222,HORT2,Purchase Order
WOBURN CHEMICALS,Chemicals,2024-10-17 00:00:00,933.3,PO00047245,CHEM,Purchase Order
COMPLETE CONSTRUCTION,Building Repairs,2024-10-17 00:00:00,910,PO00047242,BUILD07,Purchase Order
FISK FIRE MAINTENANCE LIMITED,Building Repairs,2024-10-17 00:00:00,600,PO00047231,BUILD07,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-17 00:00:00,420,PO00047225,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-17 00:00:00,420,PO00047226,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-17 00:00:00,420,PO00047227,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-17 00:00:00,420,PO00047229,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-17 00:00:00,420,PO00047232,HOMEPROV,Purchase Order
CCS MEDIA LTD,Digital Consumables,2024-10-17 00:00:00,370.7,PO00047261,DIGIT2,Purchase Order
RICARDO-AEA LIMITED,Training / Course Fees,2024-10-17 00:00:00,360,PO00047239,TRG1,Purchase Order
ANGLIAN WATER BUSI,Water,2024-10-18 00:00:00,94114.72,,WATER,Diretc Debit
HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,2024-10-18 00:00:00,33130,PO00047269,HOMEPROV,Purchase Order
NEW ERA FUELS LIMITED,Fuel,2024-10-18 00:00:00,27301.5,PO00047292,FUEL1,Purchase Order
FENN WRIGHT,Property Management,2024-10-18 00:00:00,3627.5,PO00047288,PROP4,Purchase Order
WAVENET LIMITED,Telecoms,2024-10-18 00:00:00,3325.12,,DIGIT8,Diretc Debit
SELLICK PARTNERSHIP,Temporary Staff,2024-10-18 00:00:00,2664,PO00047274,HR2,Purchase Order
SELLICK PARTNERSHIP,Temporary Staff,2024-10-18 00:00:00,2590,PO00047273,HR2,Purchase Order
TRADE PARTNERS INTENATIONAL LTD,Playground Maintenance,2024-10-18 00:00:00,1543.5,PO00047281,PLAY2,Purchase Order
BELL BRUSH,Street Cleaning Services,2024-10-18 00:00:00,865,PO00047272,CLEAN5,Purchase Order
Ipswich & Suffolk Property Management limited,Property Management,2024-10-18 00:00:00,805.02,PO00047289,PROP4,Purchase Order
M P CHARTERED ARCHITECTS LLP,Open Spaces Survey,2024-10-18 00:00:00,690,PO00047295,SURVEY2,Purchase Order
EMS,Lift Maintenance,2024-10-18 00:00:00,654.25,,LIFT2,Diretc Debit
New Hope Rentals,Homelessness Provision,2024-10-18 00:00:00,420,PO00047266,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-18 00:00:00,420,PO00047267,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-18 00:00:00,360,PO00047268,HOMEPROV,Purchase Order
GB SPORT & LEISURE,Playground Maintenance,2024-10-18 00:00:00,355,PO00047279,PLAY2,Purchase Order
THE ANGLIA SIGN CASTING LTD,Crematorium Equipment,2024-10-18 00:00:00,327.74,PO00047278,CREM1,Purchase Order
NORWELL LAPLEY PRODUCTIONS LTD,Performing Arts,2024-10-21 00:00:00,10061.49,PO00047324,PERFORM,Purchase Order
A Way With Media Productions Ltd,Performing Arts,2024-10-21 00:00:00,6452.25,PO00047321,PERFORM,Purchase Order
SPECIALIST BATHROOMS & PROPERTY SERVICES LIMITED,DFGS Grant,2024-10-21 00:00:00,6350,PO00047332,DFGS,Purchase Order
REAL VNC LIMITED,Software,2024-10-21 00:00:00,3840,PO00047343,DIGIT7,Purchase Order
The Rent Guarantee Company Ltd,Homelessness Provision,2024-10-21 00:00:00,3710,PO00047342,HOMEPROV,Purchase Order
A Way With Media Productions Ltd,Performing Arts,2024-10-21 00:00:00,2072.09,PO00047322,PERFORM,Purchase Order
Dynamic New Anglian Networks,Homelessness Provision,2024-10-21 00:00:00,1902.76,PO00047349,HOMEPROV,Purchase Order
Let's All Dance,Performing Arts,2024-10-21 00:00:00,1612.53,PO00047320,PERFORM,Purchase Order
HILLS PROSPECT PLC,Catering Supplies - Food & Drink,2024-10-21 00:00:00,1081.79,PO00047328,CAT2,Purchase Order
PRIMARY TIMES IN ESSEX,Promotional Advertising,2024-10-21 00:00:00,1056,PO00047353,ADVRT1,Purchase Order
 CAME PARKARE LIMITED,Traffic,2024-10-21 00:00:00,975,PO00047325,TRAFF5,Purchase Order
LOOKERS FORD CHELMSFORD,Vehicle Maintenance,2024-10-21 00:00:00,948.83,PO00047317,VEHIC8,Purchase Order
 CAME PARKARE LIMITED,Traffic,2024-10-21 00:00:00,716.13,PO00047326,TRAFF5,Purchase Order
EMS,Lift Maintenance,2024-10-21 00:00:00,665.84,,LIFT2,Diretc Debit
LES MILLS FITNESS,Fitness Instructors,2024-10-21 00:00:00,660,,SPORT3,Diretc Debit
EMS,Lift Maintenance,2024-10-21 00:00:00,620.05,,LIFT2,Diretc Debit
HAYS MONTROSE,Temporary Staff,2024-10-21 00:00:00,602.74,PO00047305,HR2,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,560,PO00047300,HOMEPROV,Purchase Order
EMS,Lift Maintenance,2024-10-21 00:00:00,517.35,,LIFT2,Diretc Debit
TMP (UK) LTD,Statutory Advertising,2024-10-21 00:00:00,469.8,PO00047347,ADVRT2,Purchase Order
BARCLAYCARD,Banking,2024-10-21 00:00:00,453.09,,FIN2,Diretc Debit
TECHNOGYM,Fitness Instructors,2024-10-21 00:00:00,448.8,,SPORT3,Diretc Debit
EMS,Lift Maintenance,2024-10-21 00:00:00,429.91,,LIFT2,Diretc Debit
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,420,PO00047298,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,420,PO00047299,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,420,PO00047301,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,420,PO00047302,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,420,PO00047303,HOMEPROV,Purchase Order
New Hope Rentals,Homelessness Provision,2024-10-21 00:00:00,420,PO00047304,HOMEPROV,Purchase Order
EMS,Lift Maintenance,2024-10-21 00:00:00,367.92,,LIFT2,Diretc Debit
BARCLAYCARD,Banking,2024-10-21 00:00:00,357.76,,FIN2,Diretc Debit
EBS DIRECT DEBITS,Banking,2024-10-21 00:00:00,317.9,,FIN2,Diretc Debit
GCI NETWORK SOLUTI,Telecoms,2024-10-21 00:00:00,313.84,,DIGIT8,Diretc Debit
GRAPE PASSIONS LTD,Catering Supplies - Food & Drink,2024-10-21 00:00:00,308.8,PO00047341,CAT2,Purchase Order
VIP SECURITY (ESSEX) LTD,Temporary Staff,2024-10-21 00:00:00,275.25,PO00047344,HR2,Purchase Order
TMP (UK) LTD,Statutory Advertising,2024-10-21 00:00:00,266.45,PO00047346,ADVRT2,Purchase Order
INSCRIBE CREATIVE LTD,Training / Course Fees,2024-10-21 00:00:00,260,PO00047348,TRG1,Purchase Order
Moss Empires Ltd,Performing Arts,2024-10-22 00:00:00,42921.46,PO00047408,PERFORM,Purchase Order
PROPERTY STOP,Homelessness Provision,2024-10-22 00:00:00,29050,PO00047355,HOMEPROV,Purchase Order
PROPERTY STOP,Homelessness Provision,2024-10-22 00:00:00,28930,PO00047356,HOMEPROV,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,21005.55,PO00047386,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,20213.49,PO00047389,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,19656.08,PO00047387,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,17987.26,PO00047388,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,13235.47,PO00047361,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,12784.04,PO00047360,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,12155.72,PO00047359,HR2,Purchase Order
HAYS MONTROSE,Temporary Staff,2024-10-22 00:00:00,11047.25,PO00047358,HR2,Purchase Order
WAVENET LIMITED,Telecoms,2024-10-22 00:00:00,6856.62,,DIGIT8,Diretc Debit
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,5355,PO00047374,HOMEPROV,Purchase Order
LOCATA (HOUSING SERVICES) LTD,Homelessness Provision,2024-10-22 00:00:00,5333.33,PO00047407,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,5145,PO00047363,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4910,PO00047376,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4865,PO00047365,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4865,PO00047368,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4760,PO00047375,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4545,PO00047366,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4375,PO00047362,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4305,PO00047367,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4305,PO00047370,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,4200,PO00047369,HOMEPROV,Purchase Order
Nickolds Property Management,Homelessness Provision,2024-10-22 00:00:00,3670,PO00047364,HOMEPROV,Purchase Order
AUTO JET,Vehicle Maintenance,2024-10-22 00:00:00,2035,PO00047384,VEHIC8,Purchase Order
