Invoices Paid for Private Homes & in Respect of Supporting People for Westmorland & Furness Council ,,,,,,,,,,
,,,,,,,,,,
company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH4431,APPLEGARTH HEALTHCARE LTD,01/06/2023,53277,COUNTY COST CENTRES,,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,01/06/2023,53277,COUNTY COST CENTRES,,RESIDENTIAL CARE SPOT,Revenue,2,"4,550.70"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,15/06/2023,70534,COUNTY COST CENTRES,,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,15/06/2023,70534,COUNTY COST CENTRES,,RESIDENTIAL CARE SPOT,Revenue,2,"4,550.70"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,29/06/2023,82011,COUNTY COST CENTRES,,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,29/06/2023,82011,COUNTY COST CENTRES,,RESIDENTIAL CARE SPOT,Revenue,2,"4,550.70"
WF,PH8643,RIVERWELL BECK CARE HOME,01/06/2023,53278,COUNTY COST CENTRES,,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,01/06/2023,53278,COUNTY COST CENTRES,,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,01/06/2023,53278,COUNTY COST CENTRES,,NURSING CARE SPOT,Revenue,3,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,15/06/2023,70535,COUNTY COST CENTRES,,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,15/06/2023,70535,COUNTY COST CENTRES,,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,15/06/2023,70535,COUNTY COST CENTRES,,NURSING CARE SPOT,Revenue,3,"1,702.12"
