"Invoices Paid for Direct Payments, Foster/Adoption/Pathway Payments for Westmorland & Furness Council",,,,,,,,,
,,,,,,,,,
company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure ,Line Number,Line Amount
WF,DP8643,13/06/2023,COUNTY COST CENTRES,,65709,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,276.24"
WF,DP32511,13/06/2023,COUNTY COST CENTRES,,65710,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,998.32
WF,DP53571,13/06/2023,COUNTY COST CENTRES,,65711,INDIVIDUAL SERVICE FUNDS,Revenue,1,"3,276.00"
WF,DP90075,13/06/2023,COUNTY COST CENTRES,,65713,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,756
WF,DP90075,13/06/2023,COUNTY COST CENTRES,,65713,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,324
WF,DP97095,13/06/2023,COUNTY COST CENTRES,,65714,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"9,470.32"
WF,DP106923,13/06/2023,COUNTY COST CENTRES,,65715,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,321.52
WF,DP113943,13/06/2023,COUNTY COST CENTRES,,65716,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,207.88"
WF,DP146235,13/06/2023,COUNTY COST CENTRES,,65717,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,699.24"
WF,DP161679,13/06/2023,COUNTY COST CENTRES,,65718,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,508.28
WF,DP184143,13/06/2023,COUNTY COST CENTRES,,65719,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,089.24"
WF,DP189759,13/06/2023,COUNTY COST CENTRES,,65720,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"4,472.00"
WF,DP198183,13/06/2023,COUNTY COST CENTRES,,65721,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,787.92
WF,DP226263,13/06/2023,COUNTY COST CENTRES,,65722,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,576.00"
WF,DP237495,13/06/2023,COUNTY COST CENTRES,,65723,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,516.24"
WF,DP266979,13/06/2023,COUNTY COST CENTRES,,65724,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,793.24
WF,DP285231,13/06/2023,COUNTY COST CENTRES,,65725,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,453.4
WF,DP306291,13/06/2023,COUNTY COST CENTRES,,65726,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,268.68"
WF,DP306291,13/06/2023,COUNTY COST CENTRES,,65726,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,268.68"
WF,DP306291,13/06/2023,COUNTY COST CENTRES,,65726,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,042.13"
WF,DP306291,13/06/2023,COUNTY COST CENTRES,,65726,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,"1,268.68"
WF,DP309099,13/06/2023,COUNTY COST CENTRES,,65728,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,854.36
WF,DP313311,13/06/2023,COUNTY COST CENTRES,,65729,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,398.00"
WF,DP327351,13/06/2023,COUNTY COST CENTRES,,65730,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,882
WF,DP390531,13/06/2023,COUNTY COST CENTRES,,65731,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,310.00"
WF,DP390531,13/06/2023,COUNTY COST CENTRES,,65731,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,980
WF,DP408783,13/06/2023,COUNTY COST CENTRES,,65732,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,816.08
WF,DP459327,13/06/2023,COUNTY COST CENTRES,,65733,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,861.4
WF,DP480387,13/06/2023,COUNTY COST CENTRES,,65734,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,639.44"
WF,DP490215,13/06/2023,COUNTY COST CENTRES,,65735,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,865.84"
WF,DP511275,13/06/2023,COUNTY COST CENTRES,,65736,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,093.44"
WF,DP525315,13/06/2023,COUNTY COST CENTRES,,65737,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"4,345.36"
WF,DP526719,13/06/2023,COUNTY COST CENTRES,,65738,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,656.8
WF,DP537951,13/06/2023,COUNTY COST CENTRES,,65739,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,188.28"
WF,DP546375,13/06/2023,COUNTY COST CENTRES,,65740,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,601.62"
WF,DP577263,13/06/2023,COUNTY COST CENTRES,,65741,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,431.6
WF,DP608151,13/06/2023,COUNTY COST CENTRES,,65742,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,419.16
WF,DP609555,13/06/2023,COUNTY COST CENTRES,,65743,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,210.80"
WF,DP615171,13/06/2023,COUNTY COST CENTRES,,65744,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,429.64"
WF,DP698007,13/06/2023,COUNTY COST CENTRES,,65745,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,032.64"
WF,DP716259,13/06/2023,COUNTY COST CENTRES,,65746,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,051.52"
WF,DP723279,13/06/2023,COUNTY COST CENTRES,,65747,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,051.08"
WF,DP737319,13/06/2023,COUNTY COST CENTRES,,65748,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,098.80"
WF,DP744339,13/06/2023,COUNTY COST CENTRES,,65749,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,612
WF,DP752763,13/06/2023,COUNTY COST CENTRES,,65750,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,065.08"
WF,DP756975,13/06/2023,COUNTY COST CENTRES,,65751,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,724.96"
WF,DP759783,13/06/2023,COUNTY COST CENTRES,,65752,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,759
WF,DP853851,13/06/2023,COUNTY COST CENTRES,,65754,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,598.32"
WF,DP887547,12/06/2023,COUNTY COST CENTRES,,64834,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,427.72"
WF,DP919839,13/06/2023,COUNTY COST CENTRES,,65755,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,280
WF,DP966171,13/06/2023,COUNTY COST CENTRES,,65756,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,704.16"
WF,DP1033563,13/06/2023,COUNTY COST CENTRES,,65757,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,043.16"
WF,DP1123419,13/06/2023,COUNTY COST CENTRES,,65758,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,755.16"
WF,DP1129035,13/06/2023,COUNTY COST CENTRES,,65759,INDIVIDUAL SERVICE FUNDS,Revenue,1,"3,276.00"
WF,DP1130439,13/06/2023,COUNTY COST CENTRES,,65761,INDIVIDUAL SERVICE FUNDS,Revenue,1,"3,175.60"
WF,DP1159923,13/06/2023,COUNTY COST CENTRES,,65763,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,962.36"
WF,DP1169751,13/06/2023,COUNTY COST CENTRES,,65764,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,664.00"
WF,DP1172559,13/06/2023,COUNTY COST CENTRES,,65765,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,474.96
WF,DP1199235,13/06/2023,COUNTY COST CENTRES,,65766,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,804
WF,DP1275051,13/06/2023,COUNTY COST CENTRES,,65767,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,221.84"
WF,DP1279263,13/06/2023,COUNTY COST CENTRES,,65768,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,373.32"
WF,DP1282071,13/06/2023,COUNTY COST CENTRES,,65769,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,816.20"
WF,DP1293303,13/06/2023,COUNTY COST CENTRES,,65770,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,006.76"
WF,DP1355079,13/06/2023,COUNTY COST CENTRES,,65771,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,946.32
WF,DP1363503,12/06/2023,COUNTY COST CENTRES,,64835,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,820.4
WF,DP1421067,13/06/2023,COUNTY COST CENTRES,,65772,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,465.92
WF,DP1492671,13/06/2023,COUNTY COST CENTRES,,65773,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,075.40"
