Invoices Paid for Private Homes & in Respect of Supporting People for Westmorland & Furness Council ,,,,,,,,,,
company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH4431,APPLEGARTH HEALTHCARE LTD,02/11/2023,200206,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,02/11/2023,200206,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,02/11/2023,200206,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"4,782.78"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,16/11/2023,213437,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,16/11/2023,213437,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,16/11/2023,213437,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"4,782.78"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,30/11/2023,227706,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,30/11/2023,227706,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,30/11/2023,227706,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"4,782.78"
WF,PH8643,RIVERWELL BECK CARE HOME,02/11/2023,200207,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,788.00"
