"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,3,"2,728.55"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,4,736.96
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,5,"1,897.87"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,6,"2,184.18"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,7,296.02
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,8,830.40
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,9,67.17
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GAS (INCL LPG),Revenue,10,169.19
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,ELECTRICITY,Revenue,11,319.57
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216080,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,12,-133.00
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,1,"32,737.71"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,2,"25,829.09"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,3,"2,728.55"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,4,736.95
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,5,"1,897.87"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,6,"3,380.62"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,7,296.02
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,8,308.36
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,9,"1,251.10"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,10,184.64
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,11,585.72
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,12,145.00
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GAS (INCL LPG),Revenue,13,172.97
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,ELECTRICITY,Revenue,14,285.11
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216082,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,15,-400.23
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216084,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,1,"19,353.85"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216084,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,2,"6,857.84"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216086,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,1,"19,353.85"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216086,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,2,"1,894.71"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,1,"32,737.71"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,2,"25,829.09"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,3,"2,728.55"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,4,736.95
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,5,"1,897.87"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,6,"2,181.21"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,7,396.00
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,8,47.99
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,9,148.01
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,10,"3,147.38"
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,ELECTRICITY,Revenue,11,164.20
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GAS (INCL LPG),Revenue,12,172.97
WF,SU160275,CONTINENTAL LANDSCAPING LT,21/11/2023,216100,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,13,-146.31
WF,SU160275,CONTINENTAL LANDSCAPING LT,29/11/2023,227113,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,GROUNDS MAINTENANCE,Revenue,1,"1,772.04"
WF,SU160275,CONTINENTAL LANDSCAPING LT,29/11/2023,227114,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,GROUNDS MAINTENANCE,Revenue,1,323.68
WF,SU160275,CONTINENTAL LANDSCAPING LT,29/11/2023,227115,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGCM01,SL Cemeteries                 ,REPAIRS & MAINTENANCE,Revenue,1,"5,082.68"
WF,SU177123,CUBBY CONSTRUCTION LTD,02/11/2023,200115,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,WIP RETENTIONS,Capital,1,"1,407.93"
WF,SU177123,CUBBY CONSTRUCTION LTD,03/11/2023,201761,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,HIGHWAYS: CONTRACTOR,Capital,1,"4,049.51"
WF,SU177123,CUBBY CONSTRUCTION LTD,03/11/2023,201761,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,HIGHWAYS: CONTRACTOR,Capital,2,213.13
WF,SU177123,CUBBY CONSTRUCTION LTD,03/11/2023,201761,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,WIP RETENTIONS,Capital,3,-213.13
WF,SU177123,CUBBY CONSTRUCTION LTD,07/11/2023,203115,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QLLFASC,Lead Local Flood Authority    ,HIGHWAYS: CONTRACTOR,Capital,1,"5,251.09"
WF,SU177123,CUBBY CONSTRUCTION LTD,17/11/2023,214778,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLAPRN,H&T PRN Schemes South Lakes   ,HIGHWAYS: CONTRACTOR,Capital,1,"163,662.00"
WF,SU177123,CUBBY CONSTRUCTION LTD,17/11/2023,214778,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLAPRN,H&T PRN Schemes South Lakes   ,HIGHWAYS: CONTRACTOR,Capital,2,"4,196.46"
WF,SU177123,CUBBY CONSTRUCTION LTD,17/11/2023,214778,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLAPRN,H&T PRN Schemes South Lakes   ,WIP RETENTIONS,Capital,3,"-4,196.46"
WF,SU185547,CUMBRIA KENDAL SCAFFOLD LT,24/10/2023,188914,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,GENERAL HIRE OF MOBILE PLANT,Revenue,1,900.00
WF,SU186951,CUMBRIA MECHANICAL & PLUMBING LTD,02/11/2023,200191,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204501,BRUNSWICK SCHOOL              ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,"1,171.61"
WF,SU186951,CUMBRIA MECHANICAL & PLUMBING LTD,15/11/2023,212858,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522101,BEACONSIDE PRIMARY SCHOOL     ,BUILDING REPAIRS,Revenue,1,"2,933.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),02/11/2023,200411,THRIVING COMMUNITIES,HOUSING                       ,BA00202,BA00 Tenant demand maintenance,BBC HRA Routine Maintenance,Revenue,1,"4,230.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),02/11/2023,200411,THRIVING COMMUNITIES,HOUSING                       ,BA00202,BA00 Tenant demand maintenance,BBC HRA Routine Maintenance,Revenue,2,"1,633.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),02/11/2023,200546,THRIVING COMMUNITIES,HOUSING                       ,BA00918,BA00 Housing repairs control a,REPAIRS & MAINTENANCE,Revenue,1,"3,000.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),02/11/2023,200546,THRIVING COMMUNITIES,HOUSING                       ,BA00918,BA00 Housing repairs control a,REPAIRS & MAINTENANCE,Revenue,2,"4,538.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),03/11/2023,201354,THRIVING COMMUNITIES,HOUSING                       ,BA00918,BA00 Housing repairs control a,REPAIRS & MAINTENANCE,Revenue,1,"3,000.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),03/11/2023,201354,THRIVING COMMUNITIES,HOUSING                       ,BA00918,BA00 Housing repairs control a,REPAIRS & MAINTENANCE,Revenue,2,"6,160.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),16/11/2023,214030,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,966.00
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),16/11/2023,214030,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,600.00
WF,SU198183,PETER DAW,15/11/2023,211735,THRIVING COMMUNITIES,HOUSING                       ,BA00202,BA00 Tenant demand maintenance,BBC HRA Routine Maintenance,Revenue,1,"1,500.00"
WF,SU198183,PETER DAW,15/11/2023,211735,THRIVING COMMUNITIES,HOUSING                       ,BA00202,BA00 Tenant demand maintenance,BBC HRA Routine Maintenance,Revenue,2,"7,180.00"
WF,SU198183,PETER DAW,15/11/2023,212621,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BA00101,BA00 Craven house             ,REPAIRS & MAINTENANCE,Revenue,1,600.00
WF,SU198183,PETER DAW,15/11/2023,212621,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BA00101,BA00 Craven house             ,REPAIRS & MAINTENANCE,Revenue,2,900.00
WF,SU237495,R FORREST LTD,09/11/2023,207544,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1360701,BARROW HOLY FAMILY R C SCHOOL ,REPAIRS & MAINTENANCE,Revenue,1,305.17
WF,SU297867,ROLAND HILL (PARSONBY) LTD,13/11/2023,209260,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,QCORPPM,Corporate Property Plan Maint ,CAPITAL ADDITIONS - OTHER,Capital,1,"1,618.41"
WF,SU297867,ROLAND HILL (PARSONBY) LTD,15/11/2023,212882,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,QCORPPM,Corporate Property Plan Maint ,CAPITAL ADDITIONS - OTHER,Capital,1,"13,772.96"
WF,SU297867,ROLAND HILL (PARSONBY) LTD,17/11/2023,214894,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231301,LONG MARTON SCHOOL            ,BUILDING REPAIRS,Revenue,1,260.00
WF,SU297867,ROLAND HILL (PARSONBY) LTD,23/11/2023,220082,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,QHNEEDS,High Needs Provision          ,CAPITAL ADDITIONS - OTHER,Capital,1,"18,567.75"
WF,SU339987,R H IRVING CONSTRUCTION LTD,15/11/2023,212883,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QGLIDOP,GRANGE LIDO & PROMENADE       ,CAPITAL PURCHASE L&B,Capital,1,"553,059.06"
WF,SU347007,JJ GROUP (CONTRACTING) LIMITED,06/11/2023,202585,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"8,415.00"
