"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
,,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,TS9270831,THEOS TAXIS KENDAL LTD,30/05/23,49255,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,5,"1,674.00"
WF,TS9272235,THERA NORTH,23/05/23,44155,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,426.80
WF,TS9272235,THERA NORTH,23/05/23,44155,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,38.80
WF,TS9272235,THERA NORTH,25/05/23,48319,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,466.80
WF,TS9272235,THERA NORTH,25/05/23,48320,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"1,011.40"
WF,TS9444927,THE TOWER MINT,15/05/23,36446,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250201,BRISBANE PARK COUNTY INFANT SC,EDUC STATIONERY & MATERIALS,Revenue,1,383.75
WF,TS9444927,THE TOWER MINT,17/05/23,41530,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1240301,DALTON CHAPEL STREET INF SCHL ,PURCH/REPAIR -FURN EDUC USE,Revenue,1,458.50
WF,TS9444927,THE TOWER MINT,23/05/23,44206,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1313201,BROUGHTON IN FURNESS SCHOOL   ,DISCRETIONARY AWARDS,Revenue,1,413.65
WF,TS9463179,TRAVIS PERKINS TRADING CO LTD,03/05/23,28498,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106002,MILLNESS STORES               ,OPERATIONAL MATERIALS OTHR,Revenue,1,268.68
WF,TS9463179,TRAVIS PERKINS TRADING CO LTD,12/05/23,35347,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106002,MILLNESS STORES               ,STOCKS AND STORES,Capital,1,"1,621.76"
WF,TS9463179,TRAVIS PERKINS TRADING CO LTD,12/05/23,35395,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLNPRN,Devolved to LC NPRN Sth Lakes ,HIGHWAYS: MATERIALS,Capital,1,780.00
WF,TS9463179,TRAVIS PERKINS TRADING CO LTD,21/05/23,43055,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106002,MILLNESS STORES               ,OPERATIONAL MATERIALS OTHR,Revenue,1,310.80
WF,TS9463179,TRAVIS PERKINS TRADING CO LTD,21/05/23,43060,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106002,MILLNESS STORES               ,OPERATIONAL MATERIALS OTHR,Revenue,1,273.60
WF,TS9463179,TRAVIS PERKINS TRADING CO LTD,21/05/23,43061,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8106002,MILLNESS STORES               ,OPERATIONAL MATERIALS OTHR,Revenue,1,277.60
WF,TS9485643,TRAVELLERS CHOICE,02/05/23,24862,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,490.00
WF,TS9485643,TRAVELLERS CHOICE,08/05/23,30270,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1315001,BARROW ST GEORGES C OF E SCHL ,HIRED TRANSPORT EDUC VISITS,Revenue,1,290.00
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,35921,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,950.00"
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,35922,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,490.00"
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,35922,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,720.00
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,35922,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,3,200.00
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,35923,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,900.00"
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,35923,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,900.00
WF,TS9485643,TRAVELLERS CHOICE,15/05/23,36035,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1271201,NEWBARNS PRIMARY SCHOOL       ,HIRED TRANSPORT EDUC VISITS,Revenue,1,"1,240.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40402,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,390.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40403,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,974.69"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40405,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,871.36"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40407,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,500.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40408,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,790.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40409,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,990.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40410,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,845.90"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40412,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,280.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40413,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,790.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40414,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,080.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40415,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,690.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40416,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,415.70"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40418,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,174.13"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40419,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,318.60"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40419,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,"1,318.60"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40420,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,318.60"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40420,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,"1,318.60"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40422,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,490.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40422,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,720.00
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40423,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,490.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40423,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,720.00
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40424,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,274.50"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40425,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,400.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40428,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,490.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40428,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,720.00
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40429,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,934.20"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40432,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,990.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40432,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,720.00
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40433,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,290.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40434,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,490.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40434,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,720.00
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40435,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,200.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40435,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,750.00
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,40436,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,800.00"
WF,TS9485643,TRAVELLERS CHOICE,17/05/23,41477,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251101,BARROW ROOSE SCHOOL           ,HIRED TRANSPORT EDUC VISITS,Revenue,1,"1,070.00"
WF,TS9485643,TRAVELLERS CHOICE,24/05/23,46526,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1232201,WINDERMERE GOODLY DALE SCHOOL ,EDUC VISITS,Revenue,1,580.00
WF,TS9485643,TRAVELLERS CHOICE,26/05/23,48746,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1315001,BARROW ST GEORGES C OF E SCHL ,HIRED TRANSPORT EDUC VISITS,Revenue,1,290.00
WF,TS9583923,TWILIGHT YEARS LTD,04/05/23,29171,ADULT SERVICES,OPERATIONS                    ,3327991,65+ Countywide W&F            ,GRANT PAYMENTS,Revenue,1,"11,592.36"
WF,TS9596559,PETER TYSON,25/05/23,48246,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305701,STAVELEY C OF E SCHOOL        ,ELECTRICAL TESTING,Revenue,1,315.00
WF,TS9648507,WATER PLUS LTD,04/05/23,28989,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"1,800.23"
WF,TS9648507,WATER PLUS LTD,19/05/23,42738,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,5949201,SANDGATE POOL                 ,METERED WATER/ WATER RATES,Revenue,1,276.44
WF,TS9728535,VIKING,24/05/23,46507,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270401,BARROW ISLAND PRIMARY SCHOOL  ,EDUC STATIONERY & MATERIALS,Revenue,1,296.41
WF,TS9749595,VOLVO TRUCK & BUS CENTRE NORTH,23/05/23,43849,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,763.26
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,116.40
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,606.25
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,3,408.45
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,4,"1,701.88"
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,5,291.00
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,6,850.94
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,7,242.50
WF,TS9804351,WALSINGHAM,09/05/23,30608,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,8,816.90
WF,TS9804351,WALSINGHAM,25/05/23,48321,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"3,403.75"
WF,TS9804351,WALSINGHAM,25/05/23,48321,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,633.80"
WF,TS9809967,LOUISE WALTON,31/05/23,52702,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312801,PENNINGTON C OF E SCHOOL      ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,300.00
WF,TS9811371,WALTON GOODLAND,19/05/23,42752,THRIVING COMMUNITIES,HOUSING                       ,ED02383,ED0Affordable Housing Fund Rev,BUSINESS & PROFESSIONAL SERV,Revenue,1,350.00
WF,TS9846471,WATER PARK LIMITED,31/05/23,52628,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200201,CAMBRIDGE SCHOOL              ,EDUC VISITS,Revenue,1,416.67
WF,TS9940539,WELSH JOINT EDUCATION COMM,31/05/23,52572,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1162301,SHT STY SCH- FNESS & STH LAKES,EXAM FEES SCHOOLS,Revenue,1,869.40
WF,TS9954579,WESTCOM,09/05/23,30651,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231401,MILBURN SCHOOL                ,EDUC COMPUTERS & EQPT SOFTWARE,Revenue,1,542.47
WF,TS9954579,WESTCOM,13/05/23,35698,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,EDUC COMPUTERS & EQPT SOFTWARE,Revenue,1,379.67
WF,TS9954579,WESTCOM,16/05/23,37597,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231401,MILBURN SCHOOL                ,EDUC COMPUTERS & EQPT HARDWARE,Revenue,1,"6,302.00"
WF,TS9954579,WESTCOM,19/05/23,42688,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"1,275.07"
WF,TS9961599,WCF FUELS NORTH WEST,16/05/23,37694,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305701,STAVELEY C OF E SCHOOL        ,HEATING OIL,Revenue,1,467.09
WF,TS9961599,WCF FUELS NORTH WEST,25/05/23,48272,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1336201,LANGDALE C OF E SCHOOL        ,HEATING OIL,Revenue,1,680.00
WF,TS9971427,WEST HOUSE,02/05/23,25051,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,366.84
WF,TS9971427,WEST HOUSE,02/05/23,25053,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,489.12
WF,TS9971427,WEST HOUSE,02/05/23,25058,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,915.36
WF,TS9971427,WEST HOUSE,02/05/23,25060,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"1,220.48"
WF,TS9971427,WEST HOUSE,02/05/23,25064,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,427.98
WF,TS9971427,WEST HOUSE,02/05/23,25067,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,366.84
WF,TS9971427,WEST HOUSE,02/05/23,25072,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,489.12
WF,TS9971427,WEST HOUSE,03/05/23,27233,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,724.66
WF,TS9971427,WEST HOUSE,03/05/23,27237,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"1,106.06"
WF,TS9971427,WEST HOUSE,03/05/23,27243,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,800.94
WF,TS9971427,WEST HOUSE,03/05/23,27248,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"1,106.06"
WF,TS9971427,WEST HOUSE,23/05/23,44157,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,DAY CARE SPOT,Revenue,1,234.96
WF,TS9971427,WEST HOUSE,23/05/23,44157,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,DAY CARE SPOT,Revenue,2,855.40
WF,TS10057071,WHITEHAVEN UNITED REFORM CHURCH,12/05/23,35557,COUNTY COST CENTRES,,1802301,COPELAND AREA CLS             ,CASUAL HIRE-PREMISES/VENUES,Revenue,1,450.00
WF,TS10256439,WITHERSLACK GROUP LTD,02/05/23,24916,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"76,017.61"
WF,TS10256439,WITHERSLACK GROUP LTD,02/05/23,24919,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"72,397.74"
WF,TS10256439,WITHERSLACK GROUP LTD,02/05/23,24921,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"83,619.48"
WF,TS10256439,WITHERSLACK GROUP LTD,03/05/23,28510,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"9,810.00"
WF,TS10256439,WITHERSLACK GROUP LTD,19/05/23,42684,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,972.96
WF,TS10256439,WITHERSLACK GROUP LTD,25/05/23,48250,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"23,362.19"
WF,TS10262055,W M PLANT,09/05/23,30827,CORPORATE BUDGETS,CORPORATE BUDGETS             ,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,401.64
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,189.78"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,"2,487.27"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,140.48"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,4,"1,932.14"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,5,"1,333.33"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,6,"1,445.90"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,7,"1,445.90"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28301,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,8,"2,386.08"
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28311,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2626301,ENCTS                         ,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,794.02
WF,TS10323831,WOOFS OF SEDBERGH,03/05/23,28315,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,052.76"
WF,TS10323831,WOOFS OF SEDBERGH,13/05/23,35676,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231001,KIRKBY STEPHEN PRIMARY SCHOOL ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,290.00
WF,TS10367355,WRIGHT BROS COACHES LTD,02/05/23,24967,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200401,ALSTON PRIMARY SCHOOL         ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,295.00
WF,TS10367355,WRIGHT BROS COACHES LTD,09/05/23,30542,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,137.92"
