"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
,,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,TS13951767,TES GLOBAL LTD,23/06/2023,76771,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1315001,BARROW ST GEORGES C OF E SCHL ,SUBSCRIPTIONS,Revenue,1,955
WF,TS14295747,DAVID G BUSHELL,30/06/2023,83090,SLDC COST CENTRES,,SLGCK91,SL Multi Storey Kendal        ,REPAIRS & MAINTENANCE,Revenue,1,"1,337.82"
WF,TS14322423,SYSTEM PEOPLE LTD,13/06/2023,66342,COUNTY COST CENTRES,,1161101,VIRTUAL SCHOOL/EQUALITIES TEAM,BUSINESS & PROFESSIONAL SERV,Revenue,1,574.9
WF,TS14322423,SYSTEM PEOPLE LTD,15/06/2023,70455,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231101,KIRKBY THORE SCHOOL           ,AGENCY STAFF,Revenue,1,340
WF,TS14322423,SYSTEM PEOPLE LTD,16/06/2023,71360,COUNTY COST CENTRES,,1152101,INDEPENDENT & OTHER PLACEMENTS,EDUCSPECIAL NEEDS COSTS,Revenue,1,344.94
WF,TS14322423,SYSTEM PEOPLE LTD,26/06/2023,77370,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1331501,PENRITH ST CATHERINES SCHOOL  ,AGENCY STAFF,Revenue,1,"1,864.80"
WF,TS14322423,SYSTEM PEOPLE LTD,01/07/2023,83397,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231101,KIRKBY THORE SCHOOL           ,AGENCY STAFF,Revenue,1,425
WF,TS14322423,SYSTEM PEOPLE LTD,02/07/2023,83781,COUNTY COST CENTRES,,1161101,VIRTUAL SCHOOL/EQUALITIES TEAM,BUSINESS & PROFESSIONAL SERV,Revenue,1,459.92
WF,TS14545659,LISCLARE LTD,09/05/2023,30730,COUNTY COST CENTRES,,3360041,ICES NHS EQUIPMENT            ,CSDP EQUIP REPAIRS,Revenue,1,"1,220.70"
WF,TS14853135,BUILDING SOFTWARE LTD,16/06/2023,71451,COUNTY COST CENTRES,,2200001,HIGHWAYS ASSET & STRATEGY TEAM,HIGHWAYS:EXTERNAL DESIGN STAFF,Capital,1,"18,300.00"
WF,TS14865771,DR STEPHANIE HILL,12/06/2023,64695,CENTRAL CONTROL / BANK,EX COUNTY COUNCIL LEGACY COSTS,6400001,EX COUNTY COUNCIL LEGACY COSTS,EXPERT FEES (EXCL LEGAL),Revenue,1,"1,773.40"
WF,TS14865771,DR STEPHANIE HILL,12/06/2023,64709,CENTRAL CONTROL / BANK,EX COUNTY COUNCIL LEGACY COSTS,6400001,EX COUNTY COUNCIL LEGACY COSTS,EXPERT FEES (EXCL LEGAL),Revenue,1,"1,445.75"
WF,TS14865771,DR STEPHANIE HILL,13/06/2023,65623,COUNTY COST CENTRES,,1551001,C&F LEGAL/EXPERT FEES         ,EXPERT FEES (EXCL LEGAL),Revenue,1,"1,020.60"
WF,TS14923335,EDWIN THOMPSON LLP,02/06/2023,54229,COUNTY COST CENTRES,,7143201,LANDLORD-OFFICE ACCOMM        ,ANNUAL RENTS/LEASES,Revenue,1,"21,987.50"
WF,TS14923335,EDWIN THOMPSON LLP,02/06/2023,54230,COUNTY COST CENTRES,,7143201,LANDLORD-OFFICE ACCOMM        ,ELECTRICITY,Revenue,1,"2,290.17"
WF,TS14923335,EDWIN THOMPSON LLP,02/06/2023,54231,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,ANNUAL RENTS/LEASES,Revenue,1,"1,828.80"
WF,TS14923335,EDWIN THOMPSON LLP,20/06/2023,72294,COUNTY COST CENTRES,,7142301,EST MGMT- OFFICE ACCOM        ,PREMISES INSURANCE,Revenue,1,"4,980.98"
WF,TS14961243,ARNSIDE EDUCATIONAL INSTITUTE,03/06/2023,54279,COUNTY COST CENTRES,,1802501,SOUTH LAKES CLS               ,CASUAL HIRE-PREMISES/VENUES,Revenue,1,280
WF,TS14994939,KINGMOOR COMMUNITY & BUSINESS CENTRE,20/06/2023,72499,COUNTY COST CENTRES,,1820401,SKILLS FUND AGENCY GRNT INCOME,OTHR PYTS TO INSTITUTIONS,Revenue,1,806
WF,TS15001959,HAWKSHEAD COMMUNITY PRE SCHOOL,06/06/2023,55269,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"3,183.03"
WF,TS15044079,LINDALE PRE SCHOOL NURSERY,06/06/2023,55270,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"4,158.26"
WF,TS15083391,PENNINGTON PRE SCHOOL,06/06/2023,55271,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"24,126.72"
WF,TS15083391,PENNINGTON PRE SCHOOL,14/06/2023,70112,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,314.15
WF,TS15125511,BROUGH PRE SCHOOL,06/06/2023,55272,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"6,061.11"
WF,TS15125511,BROUGH PRE SCHOOL,14/06/2023,70113,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"1,591.72"
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,1,60.88
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,2,80
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,3,60.88
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,4,60.88
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,5,60.88
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,6,60.88
WF,TS15181671,EDEN TAXIS,01/06/2023,53423,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,7,80
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,520.00"
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,360
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,065.00"
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,4,355
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,5,"2,001.60"
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,6,638.64
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,7,"1,400.00"
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,8,"1,242.50"
WF,TS15181671,EDEN TAXIS,06/06/2023,55415,COUNTY COST CENTRES,,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,9,532.5
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,350.00"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,997.2
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,897.3
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,4,"3,631.50"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,5,"1,396.08"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,6,997.2
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,7,"1,223.82"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,8,"1,721.04"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,9,"1,096.74"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,10,"2,592.90"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,11,"2,931.48"
WF,TS15181671,EDEN TAXIS,06/06/2023,55418,COUNTY COST CENTRES,,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,12,"1,396.08"
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,1,40
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,2,60.88
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,3,30.44
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,4,60.88
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,5,60.88
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,6,60.88
WF,TS15181671,EDEN TAXIS,15/06/2023,70715,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,7,80
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,1,80
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,2,60.88
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,3,60.88
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,4,60.88
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,5,60.88
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,6,80
WF,TS15181671,EDEN TAXIS,29/06/2023,82235,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,CONTRACT HIRE OF VEHICLES,Revenue,7,60.88
WF,TS15386655,FELLRUNNER VILLAGE BUS LTD,01/06/2023,53211,COUNTY COST CENTRES,,2626301,ENCTS                         ,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"1,692.67"
WF,TS15386655,FELLRUNNER VILLAGE BUS LTD,07/06/2023,62957,COUNTY COST CENTRES,,2626301,ENCTS                         ,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"1,966.37"
WF,TS15393675,D A HARRISON,01/06/2023,53526,COUNTY COST CENTRES,,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"1,749.06"
WF,TS15393675,D A HARRISON,15/06/2023,70418,COUNTY COST CENTRES,,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"1,133.36"
WF,TS15621123,DOLPHIN COMPUTER ACCESS LTD,18/05/2023,42217,COUNTY COST CENTRES,,1152301,CENTRAL SEN                   ,PURCHASE OF CD/DVDS,Revenue,1,"2,960.00"
WF,TS15866823,PENNA PLC,06/06/2023,55329,EDEN COST CENTRES,,ED00101,ED00Finance                   ,AGENCY STAFF,Revenue,1,"14,000.00"
WF,TS15866823,PENNA PLC,11/06/2023,64438,EDEN COST CENTRES,,ED00216,ED00Dir of Corporate Services ,AGENCY STAFF,Revenue,1,"16,720.00"
WF,TS15866823,PENNA PLC,11/06/2023,64472,CENTRAL CONTROL / BANK,EX COUNTY COUNCIL LEGACY COSTS,6400001,EX COUNTY COUNCIL LEGACY COSTS,AGENCY STAFF,Revenue,1,"11,508.00"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,03/06/2023,54240,EDEN COST CENTRES,,ED03047,ED0Recycling                  ,CONTRACTED SERVICE PROVISION,Revenue,1,"4,096.90"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,03/06/2023,54250,EDEN COST CENTRES,,ED03047,ED0Recycling                  ,CONTRACTED SERVICE PROVISION,Revenue,1,"5,295.66"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,06/06/2023,55143,COUNTY COST CENTRES,,6400601,MISC UNALLOCATED BUDGETS      ,CREDITORS OTH ENTITIES & INDIV,Capital,1,"37,540.26"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,07/06/2023,57875,COUNTY COST CENTRES,,1664001,CHILDRENS CENTRES             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,336.53
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,07/06/2023,57876,COUNTY COST CENTRES,,1582501,CLA/LEAVING CARE PURCHASIN-C&E,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,225
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,07/06/2023,57876,COUNTY COST CENTRES,,7145101,LANDLORD-FIRE STNS/ RESILIENCE,REFUSE COLLECTION,Revenue,2,230
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,13/06/2023,65562,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1306401,KENDAL VICARAGE PARK SCHOOL   ,REFUSE COLLECTION,Revenue,1,303.9
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,15/06/2023,70502,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1338101,DENT C OF E SCHOOL            ,REFUSE COLLECTION,Revenue,1,274.2
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,16/06/2023,71314,EDEN COST CENTRES,,ED03047,ED0Recycling                  ,CONTRACTED SERVICE PROVISION,Revenue,1,"8,394.77"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,16/06/2023,71392,EDEN COST CENTRES,,ED03047,ED0Recycling                  ,CONTRACTED SERVICE PROVISION,Revenue,1,"41,701.15"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,19/06/2023,71771,SLDC COST CENTRES,,SLGTG31,SL Street Cleansing           ,SLDC Tipping & Disposal Chgs,Revenue,1,324
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,19/06/2023,71773,SLDC COST CENTRES,,SLGTG31,SL Street Cleansing           ,SLDC Tipping & Disposal Chgs,Revenue,1,486
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,20/06/2023,72407,EDEN COST CENTRES,,ED03047,ED0Recycling                  ,CONTRACTED SERVICE PROVISION,Revenue,1,"36,857.11"
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,22/06/2023,76143,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241301,ULVERSTON CROFTLANDS INF SCHL ,REFUSE COLLECTION,Revenue,1,414.57
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,22/06/2023,76305,CENTRAL CONTROL / BANK,EX COUNTY COUNCIL LEGACY COSTS,6400001,EX COUNTY COUNCIL LEGACY COSTS,PLANT-RUNNING COSTS (RECHARGED,Revenue,1,894.8
WF,TS15871035,CUMBRIA WASTE RECYCLING LIMITED,23/06/2023,76662,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1701301,SANDSIDE LODGE SCHOOL         ,REFUSE COLLECTION,Revenue,1,470.85
WF,TS16556187,CUMBRIA YOUNG FARMERS CLUBS,09/05/2023,30630,COUNTY COST CENTRES,,1664201,GRANTS FOR YOUTH SERVICES     ,GRANT PAYMENTS,Revenue,1,"10,000.00"
WF,TS16632003,SUSAN ATKINSON CHILDMINDER,06/06/2023,55273,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,340.3
WF,TS16632003,SUSAN ATKINSON CHILDMINDER,14/06/2023,70114,COUNTY COST CENTRES,,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,942.46
WF,TS16641831,SOLACE GROUP LIMITED,13/06/2023,65501,COUNTY COST CENTRES,,6157501,CHIEF EXECUTIVE               ,MISC SUPPLIES & SRVCS,Revenue,1,435
WF,TS16898763,NORTH EAST TRUCK & VAN,14/06/2023,70070,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,253.12
WF,TS16898763,NORTH EAST TRUCK & VAN,14/06/2023,70072,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,"1,395.53"
WF,TS16898763,NORTH EAST TRUCK & VAN,16/06/2023,71309,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,420.79
WF,TS16898763,NORTH EAST TRUCK & VAN,16/06/2023,71311,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,263.92
WF,TS16898763,NORTH EAST TRUCK & VAN,29/06/2023,81924,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,318.04
WF,TS16898763,NORTH EAST TRUCK & VAN,30/06/2023,83254,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,344.61
WF,TS17008275,STEP BY STEP EDUCATION LTD,07/06/2023,62959,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241401,ULVERSTON CROFTLANDS JNR SCHL ,AGENCY STAFF,Revenue,1,"1,775.46"
WF,TS17008275,STEP BY STEP EDUCATION LTD,16/06/2023,71416,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241401,ULVERSTON CROFTLANDS JNR SCHL ,AGENCY STAFF,Revenue,1,"1,475.98"
WF,TS17008275,STEP BY STEP EDUCATION LTD,24/06/2023,77043,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241401,ULVERSTON CROFTLANDS JNR SCHL ,AGENCY STAFF,Revenue,1,"1,770.05"
WF,TS17008275,STEP BY STEP EDUCATION LTD,27/06/2023,77984,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241301,ULVERSTON CROFTLANDS INF SCHL ,AGENCY STAFF,Revenue,1,604.25
WF,TS17008275,STEP BY STEP EDUCATION LTD,27/06/2023,78000,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241301,ULVERSTON CROFTLANDS INF SCHL ,AGENCY STAFF,Revenue,1,"1,278.79"
WF,TS17008275,STEP BY STEP EDUCATION LTD,27/06/2023,78002,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241301,ULVERSTON CROFTLANDS INF SCHL ,AGENCY STAFF,Revenue,1,"1,051.05"
WF,TS17155695,COUNTY REMOVALS LTD,07/06/2023,62961,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCMBRES,CUMBRIA CARE RESIDENTIAL      ,ADDITION LAND & BUILDINGS,Capital,1,"1,896.00"
WF,TS18298551,PLUMLINE COACHES,08/06/2023,63304,CENTRAL CONTROL / BANK,EX COUNTY COUNCIL LEGACY COSTS,6400001,EX COUNTY COUNCIL LEGACY COSTS,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,691.26"
WF,TS18707115,CICELEY COMMERCIALS,08/06/2023,63293,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,521.72
WF,TS18707115,CICELEY COMMERCIALS,21/06/2023,75612,COUNTY COST CENTRES,,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,444.3
WF,TS18865767,LAZONBY AND DISTRICT SWIMMING POOL ASSOC,09/06/2023,64367,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,"1,500.00"
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,1,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,2,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,3,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,4,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,5,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145001,LANDLORD - ADULTS             ,PROPERTY SECURITY,Revenue,6,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,7,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7142501,SURPLUS PROPERTIES            ,PROPERTY SECURITY,Revenue,8,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,9,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,10,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,11,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7143201,LANDLORD-OFFICE ACCOMM        ,PROPERTY SECURITY,Revenue,12,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7143201,LANDLORD-OFFICE ACCOMM        ,PROPERTY SECURITY,Revenue,13,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,14,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145001,LANDLORD - ADULTS             ,PROPERTY SECURITY,Revenue,15,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7143201,LANDLORD-OFFICE ACCOMM        ,PROPERTY SECURITY,Revenue,16,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,15/06/2023,71293,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,17,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,1,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7145001,LANDLORD - ADULTS             ,PROPERTY SECURITY,Revenue,2,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7143201,LANDLORD-OFFICE ACCOMM        ,PROPERTY SECURITY,Revenue,3,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,4,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,5,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,6,20
WF,TS19344531,PEARCE BENTLEY SECURITY SERVICES,29/06/2023,81962,COUNTY COST CENTRES,,7145301,LANDLORD - LIBRARIES          ,PROPERTY SECURITY,Revenue,7,20
