"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,59,147.40
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,60,135.34
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,61,73.70
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,62,158.66
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,63,47.01
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,64,554.55
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,65,566.68
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,66,73.70
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,67,109.38
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,68,114.28
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,69,94.02
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,70,315.00
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,71,47.01
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,72,183.52
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,73,24.86
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,74,564.78
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,75,130.87
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,76,186.00
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,77,47.01
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,78,36.85
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,79,89.50
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,80,281.38
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,81,73.70
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,82,188.04
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,83,609.05
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,16/01/2024,269474,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,QCSDPAD,CSDP Adaptations              ,CAPITAL PURCHASE EQUIPMENT,Capital,84,242.80
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,22/01/2024,274772,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,"5,713.38"
WF,SU2116047,PARTNERING IN PROPERTY MANAGMENT LTD,29/01/2024,282925,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,QDFGRNT,Disabled Facilities Grant     ,CAPITAL ADDITIONS - OTHER,Capital,1,357.00
WF,SU2123067,STORY CONTRACTING LTD,03/01/2024,258783,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QA595GR,A595 GRIZEBECK                ,HIGHWAYS: CONTRACTOR,Capital,1,"49,788.14"
WF,SU2123067,STORY CONTRACTING LTD,03/01/2024,258784,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QA595GR,A595 GRIZEBECK                ,HIGHWAYS: CONTRACTOR,Capital,1,"24,139.43"
WF,SU2163783,ALTITUDE SERVICES LTD,16/01/2024,269169,LOCALITY BOARDS,LOCALITY BOARDS               ,2100601,Highways - South Lakeland LB  ,LIGHTING MAINTENANCE,Revenue,1,"2,672.48"
WF,SU2270487,J N BENTLEY LTD,17/01/2024,273053,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QLLFASC,Lead Local Flood Authority    ,HIGHWAYS: CONTRACTOR,Capital,1,"22,866.38"
WF,SU2270487,J N BENTLEY LTD,19/01/2024,274104,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,HIGHWAYS: CONTRACTOR,Capital,1,"88,108.97"
WF,SU2270487,J N BENTLEY LTD,19/01/2024,274104,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,HIGHWAYS: CONTRACTOR,Capital,2,"4,637.31"
WF,SU2270487,J N BENTLEY LTD,19/01/2024,274104,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,WIP RETENTIONS,Capital,3,"-4,637.31"
WF,SU2270487,J N BENTLEY LTD,19/01/2024,274104,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QEDHTBS,H&T Bridges & Struct Eden     ,WIP RETENTIONS,Capital,4,"2,543.40"
WF,SU2278911,S H ELECTRICAL UK LTD,30/01/2024,283542,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1330901,IVEGILL C OF E SCHOOL         ,BUILDING REPAIRS,Revenue,1,455.34
WF,SU2284527,AE YATES,17/01/2024,273054,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QLLFASC,Lead Local Flood Authority    ,HIGHWAYS: CONTRACTOR,Capital,1,"5,088.93"
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,157.68
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,216.63
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,97.42
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,157.68
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,65.46
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,15.26
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,286.12
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,891.56
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,159.91
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,184.66
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,15.26
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,495.00
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,106.41
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,222.89
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,48.71
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,891.56
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,165.00
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,18,68.93
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,19,216.63
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,20,144.42
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,21,335.65
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259593,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,22,175.00
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,283.34
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,449.87
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,445.78
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,106.70
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,132.01
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,77.92
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,182.81
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,240.43
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,165.16
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,445.78
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,265.94
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,40.93
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,87.30
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,240.43
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,93.77
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,177.39
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,184.66
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143401,MAINTENANCE & SERVICES SCHOOLS,CONTRACTUAL PAYMENTS (MAIN),Revenue,18,67.05
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,19,96.20
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,20,119.80
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,21,99.01
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,22,145.99
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,23,458.78
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,24,132.01
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143401,MAINTENANCE & SERVICES SCHOOLS,CONTRACTUAL PAYMENTS (MAIN),Revenue,25,117.41
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,26,440.54
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,27,265.94
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,28,74.05
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,29,122.79
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259594,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,30,14.78
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,48.73
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,1664001,CHILDRENS CENTRES             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,68.61
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,858.36
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,111.44
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,265.94
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,111.44
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,"2,494.67"
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,100.51
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,38.96
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,74.04
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,172.82
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,265.94
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,97.76
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,265.94
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,78.98
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,"2,128.68"
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,18,17.98
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,19,230.76
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,20,111.44
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,21,301.54
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,5885101,IND EST MAINT-NON BUDGTD SITES,CONTRACTUAL PAYMENTS (MAIN),Revenue,22,117.41
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,23,48.73
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,24,74.37
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,25,61.40
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,26,99.33
WF,SU2295759,INTEGRAL UK LTD,04/01/2024,259595,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,27,111.44
