"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,SU71823,BELL DECORATING GROUP LIMITED,04/03/2024,317772,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,244
WF,SU71823,BELL DECORATING GROUP LIMITED,04/03/2024,317772,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"1,632.00"
WF,SU71823,BELL DECORATING GROUP LIMITED,20/03/2024,338436,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,525.1
WF,SU71823,BELL DECORATING GROUP LIMITED,22/03/2024,340139,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,84.15
WF,SU71823,BELL DECORATING GROUP LIMITED,22/03/2024,340139,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,672.06
WF,SU84459,B & K BUILDERS LTD,04/03/2024,317600,ADULT SERVICES,SERVICE PROVISION             ,3217203,TARN HOUSE                    ,PURCH OP TOOLS & MATLS,Revenue,1,"2,540.40"
WF,SU84459,B & K BUILDERS LTD,04/03/2024,317773,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"4,258.00"
WF,SU84459,B & K BUILDERS LTD,08/03/2024,324608,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,553.00"
WF,SU84459,B & K BUILDERS LTD,08/03/2024,324609,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,304
WF,SU84459,B & K BUILDERS LTD,08/03/2024,324610,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,433
WF,SU84459,B & K BUILDERS LTD,12/03/2024,326328,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,310
WF,SU84459,B & K BUILDERS LTD,12/03/2024,326331,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,8
WF,SU84459,B & K BUILDERS LTD,12/03/2024,326331,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,386
WF,SU84459,B & K BUILDERS LTD,20/03/2024,338439,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,264
WF,SU97095,BORDER FOOD MACHINERY LTD,05/03/2024,318599,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,BUILDING REPAIRS,Revenue,1,278
WF,SU112539,BRAMPTON WOODWORKS,27/02/2024,311497,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,5221001,COUNTRYSIDE ACCESS UNIT       ,GROUNDS MAINTENANCE,Revenue,1,395
WF,SU112539,BRAMPTON WOODWORKS,27/02/2024,311498,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,5221001,COUNTRYSIDE ACCESS UNIT       ,GROUNDS MAINTENANCE,Revenue,1,280
WF,SU112539,BRAMPTON WOODWORKS,27/02/2024,311505,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,5221001,COUNTRYSIDE ACCESS UNIT       ,GROUNDS MAINTENANCE,Revenue,1,345
WF,SU112539,BRAMPTON WOODWORKS,08/03/2024,324687,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,5221001,COUNTRYSIDE ACCESS UNIT       ,GROUNDS MAINTENANCE,Revenue,1,761.2
WF,SU112539,BRAMPTON WOODWORKS,08/03/2024,324688,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QITBCAI,ITB Countryside Access Improve,HIGHWAYS: CONTRACTOR,Capital,1,730
WF,SU112539,BRAMPTON WOODWORKS,08/03/2024,324689,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,5221001,COUNTRYSIDE ACCESS UNIT       ,GROUNDS MAINTENANCE,Revenue,1,720
WF,SU112539,BRAMPTON WOODWORKS,22/03/2024,340371,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,5221001,COUNTRYSIDE ACCESS UNIT       ,GROUNDS MAINTENANCE,Revenue,1,470.8
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317818,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,1,"3,698.51"
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317818,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,2,326.56
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317818,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00036,BA00 Sports development and co,BBC Grass pitches,Revenue,3,148.02
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317818,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,4,167.96
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317818,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,ELECTRICITY,Revenue,5,156.09
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317821,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,1,"19,353.85"
WF,SU160275,CONTINENTAL LANDSCAPING LT,04/03/2024,317821,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00040,BA00 Playground               ,GROUNDS MAINTENANCE,Revenue,2,"1,247.85"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318288,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,REPAIRS & MAINTENANCE,Revenue,1,915.5
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318289,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,GROUNDS MAINTENANCE,Revenue,1,"1,629.46"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,GROUNDS MAINTENANCE,Revenue,1,"64,098.96"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGCM01,SL Cemeteries                 ,GROUNDS MAINTENANCE,Revenue,2,"13,451.80"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGRG71,SL Recreation Grounds         ,GROUNDS MAINTENANCE,Revenue,3,"2,522.21"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,NP VERGE MAINTENANCE,Revenue,4,"2,185.92"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGCN11,SL Conveniences               ,GROUNDS MAINTENANCE,Revenue,5,33.63
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,SLGUT24,SL Tollbar Sedbergh IU Tenants,GROUNDS MAINTENANCE,Revenue,6,147.13
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK91,SL Multi Storey Kendal        ,GROUNDS MAINTENANCE,Revenue,7,75.67
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK94,SL Dowker Lane Car Park       ,GROUNDS MAINTENANCE,Revenue,8,33.63
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK93,SL Blackhall Rd car park      ,GROUNDS MAINTENANCE,Revenue,9,16.81
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK95,SL Library Rd kdl car park    ,GROUNDS MAINTENANCE,Revenue,10,25.22
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,SLGCK96,SL S Lakeland House Kendal    ,GROUNDS MAINTENANCE,Revenue,11,25.22
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK66,SL Beetham Rd Miln car park   ,GROUNDS MAINTENANCE,Revenue,12,92.48
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK67,SL Park Rd Miln car park      ,GROUNDS MAINTENANCE,Revenue,13,176.55
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK64,SL K Lonsd New Rd 1 car park  ,GROUNDS MAINTENANCE,Revenue,14,7.57
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK65,SL K Lonsd New Rd 2 car park  ,GROUNDS MAINTENANCE,Revenue,15,8.41
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK04,SL Kents Bank Rd car park     ,GROUNDS MAINTENANCE,Revenue,16,1.68
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK05,SL Main St Grange car park    ,GROUNDS MAINTENANCE,Revenue,17,16.81
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK02,SL Berners Close car park     ,GROUNDS MAINTENANCE,Revenue,18,16.81
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK06,SL Wmere Rd Grange car park   ,GROUNDS MAINTENANCE,Revenue,19,168.15
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK03,SL Hampsfell Rd car park      ,GROUNDS MAINTENANCE,Revenue,20,168.15
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK75,SL Daltongate Ulv car park    ,GROUNDS MAINTENANCE,Revenue,21,16.81
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK76,SL Stockbridge Ulv car park   ,GROUNDS MAINTENANCE,Revenue,22,252.22
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK73,SL Brewery St Ulv car park    ,GROUNDS MAINTENANCE,Revenue,23,16.81
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK77,SL Theatre St Ulv car park    ,GROUNDS MAINTENANCE,Revenue,24,8.41
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK72,SL The Gill Car Park          ,GROUNDS MAINTENANCE,Revenue,25,8.41
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK22,SL Braithwaite Fold car park  ,GROUNDS MAINTENANCE,Revenue,26,21.02
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK12,SL Broad St car park          ,GROUNDS MAINTENANCE,Revenue,27,16.81
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK23,SL Ferry Nab car park         ,GROUNDS MAINTENANCE,Revenue,28,210.18
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK24,SL Glebe Rd car park          ,GROUNDS MAINTENANCE,Revenue,29,8.41
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK25,SL Quarry Mt car park         ,GROUNDS MAINTENANCE,Revenue,30,84.07
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK26,SL Rayrigg Rd Wmere car park  ,GROUNDS MAINTENANCE,Revenue,31,33.63
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK13,SL Rayrigg Meadow car park    ,GROUNDS MAINTENANCE,Revenue,32,33.63
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK34,SL Lake Rd Amb car paark      ,GROUNDS MAINTENANCE,Revenue,33,8.41
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK35,SL Low Fold Amb car park      ,GROUNDS MAINTENANCE,Revenue,34,5.46
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK36,SL Rothay Holme car park      ,GROUNDS MAINTENANCE,Revenue,35,8.41
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK37,SL Rydal Rd Amb car park      ,GROUNDS MAINTENANCE,Revenue,36,100.89
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318290,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SLGCK41,SL Grasmere Car Parks         ,GROUNDS MAINTENANCE,Revenue,37,4.2
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318294,THRIVING PLACES,CLIMATE & NATURAL ENVIRONMENT ,5870501,CLIMATE AND NATURE            ,GROUNDS MAINTENANCE,Revenue,1,"3,425.00"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318294,THRIVING PLACES,CLIMATE & NATURAL ENVIRONMENT ,5870501,CLIMATE AND NATURE            ,GROUNDS MAINTENANCE,Revenue,2,"3,425.00"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318294,THRIVING PLACES,CLIMATE & NATURAL ENVIRONMENT ,5870501,CLIMATE AND NATURE            ,GROUNDS MAINTENANCE,Revenue,3,"1,594.48"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318294,THRIVING PLACES,CLIMATE & NATURAL ENVIRONMENT ,5870501,CLIMATE AND NATURE            ,GROUNDS MAINTENANCE,Revenue,4,"3,412.36"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318296,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,GROUNDS MAINTENANCE,Revenue,1,"1,772.04"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318297,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGCM01,SL Cemeteries                 ,REPAIRS & MAINTENANCE,Revenue,1,"5,082.68"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318300,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,GROUNDS MAINTENANCE,Revenue,1,323.67
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318676,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00046,BA00 Cemeteries               ,GROUNDS MAINTENANCE,Revenue,1,"13,140.43"
WF,SU160275,CONTINENTAL LANDSCAPING LT,05/03/2024,318676,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00046,BA00 Cemeteries               ,GROUNDS MAINTENANCE,Revenue,2,"2,475.17"
WF,SU160275,CONTINENTAL LANDSCAPING LT,16/03/2024,331261,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLGPK61,SL Parks                      ,SLDC Tipping & Disposal Chgs,Revenue,1,"2,795.26"
WF,SU160275,CONTINENTAL LANDSCAPING LT,28/03/2024,347098,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,1,"32,737.71"
WF,SU160275,CONTINENTAL LANDSCAPING LT,28/03/2024,347098,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,GROUNDS MAINTENANCE,Revenue,2,"25,829.09"
WF,SU160275,CONTINENTAL LANDSCAPING LT,28/03/2024,347098,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,3,"2,728.55"
WF,SU160275,CONTINENTAL LANDSCAPING LT,28/03/2024,347098,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,4,"1,897.87"
WF,SU160275,CONTINENTAL LANDSCAPING LT,28/03/2024,347098,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00039,BA00 Parks and open spaces    ,GROUNDS MAINTENANCE,Revenue,5,736.95
WF,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,12/03/2024,326332,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,270
WF,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,12/03/2024,326332,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,320
WF,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,20/03/2024,338442,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"2,455.00"
WF,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,21/03/2024,339433,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,260
WF,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,27/03/2024,346266,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1566601,21 HUNTLEY AVE                ,REPAIRS & MAINTENANCE,Revenue,1,"11,595.00"
WF,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,27/03/2024,346267,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1566601,21 HUNTLEY AVE                ,PURCH/REPAIR -FURNITURE ADMIN,Revenue,1,855
WF,SU165891,COUNTRY STYLE WINDOWS,15/03/2024,331126,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,"4,368.00"
WF,SU165891,COUNTRY STYLE WINDOWS,15/03/2024,331126,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1200501,ARMATHWAITE SCHOOL            ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,2,432
WF,SU177123,CUBBY CONSTRUCTION LTD,20/03/2024,338443,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QFLDFT0,DfT Flood Rec Sch-Dec15 ChFund,HIGHWAYS: CONTRACTOR,Capital,1,"51,920.65"
WF,SU177123,CUBBY CONSTRUCTION LTD,20/03/2024,338444,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QLLFASC,Lead Local Flood Authority    ,HIGHWAYS: CONTRACTOR,Capital,1,"33,189.58"
WF,SU182739,CONTRACT FENCING,08/03/2024,324615,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,250.00"
WF,SU182739,CONTRACT FENCING,08/03/2024,324615,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,891
WF,SU182739,CONTRACT FENCING,08/03/2024,324616,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,200
WF,SU182739,CONTRACT FENCING,08/03/2024,324616,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,95
WF,SU182739,CONTRACT FENCING,21/03/2024,339434,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"3,905.00"
WF,SU182739,CONTRACT FENCING,28/03/2024,347495,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,250.00"
WF,SU182739,CONTRACT FENCING,28/03/2024,347495,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"2,150.00"
WF,SU186951,CUMBRIA MECHANICAL & PLUMBING LTD,25/03/2024,341528,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1230201,BROUGH SCHOOL                 ,BUILDING REPAIRS,Revenue,1,290
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),05/03/2024,318625,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251401,BARROW VICTORIA INF SCHOOL    ,BUILDING REPAIRS,Revenue,1,"2,540.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),15/03/2024,331103,THRIVING COMMUNITIES,HOUSING                       ,BA00204,BA00 Major works maintenance -,BBC HRA Shop repairs,Revenue,1,"2,190.00"
WF,SU188355,CUMBRIA ROOFING (ULVERSTON),20/03/2024,338445,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,7143301,MAINTENANCE & SERVICES        ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,370
