"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,TS6708531,OAKLEA TRUST,21/12/2023,249727,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,3,0.02
WF,TS6708531,OAKLEA TRUST,22/12/2023,250964,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,723.00"
WF,TS6708531,OAKLEA TRUST,22/12/2023,250964,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"2,723.00"
WF,TS6708531,OAKLEA TRUST,22/12/2023,250965,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,334.00"
WF,TS6708531,OAKLEA TRUST,22/12/2023,250965,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,622.40
WF,TS6708531,OAKLEA TRUST,22/12/2023,250965,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,3,155.60
WF,TS6708531,OAKLEA TRUST,22/12/2023,250966,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,680.75
WF,TS6708531,OAKLEA TRUST,22/12/2023,250966,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"2,723.00"
WF,TS6708531,OAKLEA TRUST,22/12/2023,250967,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,723.00"
WF,TS6708531,OAKLEA TRUST,22/12/2023,250967,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,750.50"
WF,TS6708531,OAKLEA TRUST,22/12/2023,250968,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,622.40
WF,TS6708531,OAKLEA TRUST,22/12/2023,250968,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,155.60
WF,TS6708531,OAKLEA TRUST,22/12/2023,250968,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,3,"2,334.00"
WF,TS6740823,OFFICE MACHINE SERVICES,14/12/2023,241107,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250901,BARROW GREENGATE JNR SCHOOL   ,CURRICULUM PHOTOCOPIER USAGE,Revenue,1,301.28
WF,TS6742227,OFFICE TECHN CORPORATION L,19/12/2023,244190,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241401,ULVERSTON CROFTLANDS JNR SCHL ,OFFICE SUPPLIES&EXPS(EX PAPER),Revenue,1,341.86
WF,TS6843315,ORTON MARKET HALL,21/12/2023,248966,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,ED01053,ED0Community Development      ,GRANT PAYMENTS,Revenue,1,"2,585.23"
WF,TS6888243,OXFORD UNIVERSITY PRESS DISTRIBUTION SER,11/12/2023,235401,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,1820001,AE CENT STRATEGY / OPERATIONAL,OTHR PUBLICATIONS,Revenue,1,695.00
WF,TS6888243,OXFORD UNIVERSITY PRESS DISTRIBUTION SER,19/12/2023,244226,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241301,ULVERSTON CROFTLANDS INF SCHL ,EDUC EQUIP PURCH&REPAIR REV,Revenue,1,343.99
WF,TS6968271,R G PARKINS & PARTNERS,14/12/2023,241814,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BA00100,BA00 Estates management       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"3,150.00"
WF,TS6968271,R G PARKINS & PARTNERS,18/12/2023,243433,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,SLGPH81,SL Kendal Town Hall           ,REPAIRS & MAINTENANCE,Revenue,1,630.00
WF,TS6968271,R G PARKINS & PARTNERS,20/12/2023,248333,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,SLGSY11,SL Sundry Properties          ,REPAIRS & MAINTENANCE,Revenue,1,"1,900.00"
WF,TS7100247,PENRITH PARISH CENTRE,13/12/2023,240191,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,1802101,EDEN AREA CLS                 ,CASUAL HIRE-PREMISES/VENUES,Revenue,1,374.00
WF,TS7105863,PENRUDDOCK VILL HALL COMM,15/12/2023,242738,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,ANNUAL RENTS/LEASES,Revenue,1,"3,720.00"
WF,TS7105863,PENRUDDOCK VILL HALL COMM,18/12/2023,243252,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,ANNUAL RENTS/LEASES,Revenue,1,533.33
WF,TS7142367,PETES TAXIS,01/12/2023,228700,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,996.06"
WF,TS7162023,PHOENIX CLEANING AGENCY,13/12/2023,240574,THRIVING COMMUNITIES,HOUSING                       ,BA00212,BA00 HRA Estates              ,CLEANSING,Revenue,1,260.00
WF,TS7162023,PHOENIX CLEANING AGENCY,13/12/2023,240575,THRIVING COMMUNITIES,HOUSING                       ,BA00212,BA00 HRA Estates              ,CLEANSING,Revenue,1,280.00
WF,TS7162023,PHOENIX CLEANING AGENCY,13/12/2023,240579,THRIVING COMMUNITIES,HOUSING                       ,BA00212,BA00 HRA Estates              ,CLEANSING,Revenue,1,400.00
WF,TS7162023,PHOENIX CLEANING AGENCY,13/12/2023,240591,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,BA00080,BA00 Work in default          ,REPAIRS & MAINTENANCE,Revenue,1,729.00
WF,TS7162023,PHOENIX CLEANING AGENCY,14/12/2023,241292,THRIVING COMMUNITIES,HOUSING                       ,BA00201,BA00 Voids maintenance - HRA  ,BBC HRA Void repairs,Revenue,1,875.00
WF,TS7162023,PHOENIX CLEANING AGENCY,14/12/2023,241293,THRIVING COMMUNITIES,HOUSING                       ,BA00201,BA00 Voids maintenance - HRA  ,BBC HRA Void repairs,Revenue,1,330.00
WF,TS7162023,PHOENIX CLEANING AGENCY,14/12/2023,241295,THRIVING COMMUNITIES,HOUSING                       ,BA00201,BA00 Voids maintenance - HRA  ,BBC HRA Void repairs,Revenue,1,352.00
WF,TS7162023,PHOENIX CLEANING AGENCY,14/12/2023,241296,THRIVING COMMUNITIES,HOUSING                       ,BA00201,BA00 Voids maintenance - HRA  ,BBC HRA Void repairs,Revenue,1,760.00
WF,TS7162023,PHOENIX CLEANING AGENCY,14/12/2023,241297,THRIVING COMMUNITIES,HOUSING                       ,BA00201,BA00 Voids maintenance - HRA  ,BBC HRA Void repairs,Revenue,1,660.00
WF,TS7162023,PHOENIX CLEANING AGENCY,14/12/2023,241319,THRIVING COMMUNITIES,HOUSING                       ,BA00201,BA00 Voids maintenance - HRA  ,BBC HRA Void repairs,Revenue,1,264.00
WF,TS7177467,PPL PRS LTD,20/12/2023,248282,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,LICENCES & FEES,Revenue,1,342.79
WF,TS7177467,PPL PRS LTD,20/12/2023,248282,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00038,BA00 Barrow park              ,LICENCES & FEES,Revenue,2,353.70
WF,TS7208355,PIONEER FOOD DISTRIBUTORS,07/12/2023,234095,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1337401,SHAP ENDOWED C OF E SCHOOL    ,MEAL COSTS,Revenue,1,210.23
WF,TS7208355,PIONEER FOOD DISTRIBUTORS,07/12/2023,234095,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1337401,SHAP ENDOWED C OF E SCHOOL    ,MEAL COSTS,Revenue,2,66.68
WF,TS7208355,PIONEER FOOD DISTRIBUTORS,07/12/2023,234195,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312201,CONISTON C OF E SCHOOL        ,MEAL COSTS,Revenue,1,256.23
WF,TS7208355,PIONEER FOOD DISTRIBUTORS,13/12/2023,240518,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1330901,IVEGILL C OF E SCHOOL         ,MEAL COSTS,Revenue,1,"1,748.38"
WF,TS7208355,PIONEER FOOD DISTRIBUTORS,13/12/2023,240518,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1330901,IVEGILL C OF E SCHOOL         ,MEAL COSTS,Revenue,2,29.25
WF,TS7208355,PIONEER FOOD DISTRIBUTORS,21/12/2023,249056,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8104008,HIGHWAYS DEPOTS - EAST        ,GENERAL FOOD,Revenue,1,385.20
WF,TS7383855,PRIMA TAXI,01/12/2023,228694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,288.68"
WF,TS7383855,PRIMA TAXI,01/12/2023,228694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,"1,429.56"
WF,TS7383855,PRIMA TAXI,01/12/2023,228694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,760.00"
WF,TS7383855,PRIMA TAXI,01/12/2023,228694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,4,"3,190.00"
WF,TS7383855,PRIMA TAXI,01/12/2023,228694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,5,880.00
WF,TS7489155,PYE MOTORS LTD,14/12/2023,240920,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,BA00072,BA00 Waste collection         ,CONTRACT HIRE OF VEHICLES,Revenue,1,625.00
WF,TS7489155,PYE MOTORS LTD,20/12/2023,248071,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,6037001,FLEET MANAGEMENT -GENERAL     ,VEHICLE MAINTENANCE & REPS,Revenue,1,287.54
WF,TS7536891,RAHMQVIST UK LTD,14/12/2023,241772,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312801,PENNINGTON C OF E SCHOOL      ,PURCH/REPAIR -FURN EDUC USE,Revenue,1,663.52
WF,TS7536891,RAHMQVIST UK LTD,19/12/2023,244529,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251801,BARROW S WALNEY INF SCHOOL    ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,"2,000.00"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235020,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"9,663.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235021,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"8,783.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235022,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"8,783.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235023,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"9,773.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235024,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"9,883.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235025,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"7,023.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235025,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,ESCORT DUTY PAY(RECHARGED),Revenue,2,"1,760.00"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235026,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"7,463.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235027,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,703.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235027,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,ESCORT DUTY PAY(RECHARGED),Revenue,2,"1,760.00"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235028,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"7,903.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235029,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,483.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235030,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"8,343.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235031,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,043.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235032,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"7,243.50"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235032,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,"1,760.00"
WF,TS7628151,REAYS COACHES LTD,10/12/2023,235033,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"8,893.50"
WF,TS7628151,REAYS COACHES LTD,26/12/2023,251124,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,446.75"
WF,TS7628151,REAYS COACHES LTD,26/12/2023,251125,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,621.75"
WF,TS7628151,REAYS COACHES LTD,26/12/2023,251125,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,880.00
WF,TS7628151,REAYS COACHES LTD,26/12/2023,251126,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,980.25"
WF,TS7628151,REAYS COACHES LTD,26/12/2023,251127,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,240.25"
WF,TS7628151,REAYS COACHES LTD,26/12/2023,251128,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,171.75"
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,30/11/2023,227995,RESOURCES,FINANCE                       ,7103201,ACCOUNTANCY SERVICES          ,AGENCY STAFF,Revenue,1,"2,020.00"
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,30/11/2023,227996,RESOURCES,FINANCE                       ,7103201,ACCOUNTANCY SERVICES          ,AGENCY STAFF,Revenue,1,"2,020.00"
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,07/12/2023,234010,RESOURCES,FINANCE                       ,7103201,ACCOUNTANCY SERVICES          ,AGENCY STAFF,Revenue,1,"2,020.00"
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,07/12/2023,234237,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305401,LEVENS C OF E SCHOOL          ,AGENCY STAFF,Revenue,1,953.50
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,13/12/2023,240252,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305601,OLD HUTTON C OF E SCHOOL      ,AGENCY STAFF,Revenue,1,797.50
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,13/12/2023,240385,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305601,OLD HUTTON C OF E SCHOOL      ,AGENCY STAFF,Revenue,1,797.50
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,18/12/2023,243273,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305601,OLD HUTTON C OF E SCHOOL      ,AGENCY STAFF,Revenue,1,638.00
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,20/12/2023,248233,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305401,LEVENS C OF E SCHOOL          ,AGENCY STAFF,Revenue,1,953.50
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,20/12/2023,248313,RESOURCES,FINANCE                       ,7103201,ACCOUNTANCY SERVICES          ,AGENCY STAFF,Revenue,1,"2,020.00"
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,20/12/2023,248314,RESOURCES,FINANCE                       ,7103201,ACCOUNTANCY SERVICES          ,AGENCY STAFF,Revenue,1,"2,020.00"
WF,TS7659039,REED SPECIALIST RECRUITMENT LTD,30/12/2023,254401,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305601,OLD HUTTON C OF E SCHOOL      ,AGENCY STAFF,Revenue,1,797.50
WF,TS7663251,H&H REEDS PRINTERS LTD,06/12/2023,233659,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8103001,SIGN SHOP                     ,OPERATIONAL MATERIALS OTHR,Revenue,1,"1,250.00"
WF,TS7663251,H&H REEDS PRINTERS LTD,11/12/2023,235436,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,ED00205,ED00Postages Town Hall        ,POSTAGE,Revenue,1,"1,158.75"
WF,TS7663251,H&H REEDS PRINTERS LTD,11/12/2023,235438,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8103001,SIGN SHOP                     ,OPERATIONAL MATERIALS OTHR,Revenue,1,875.00
WF,TS7663251,H&H REEDS PRINTERS LTD,15/12/2023,242677,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,8103001,SIGN SHOP                     ,OPERATIONAL MATERIALS OTHR,Revenue,1,"1,160.00"
WF,TS7708179,R M EDUCATION LTD,11/12/2023,235534,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251201,BARROW RAMSDEN INF SCHOOL     ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"2,255.00"
WF,TS7730643,WESTMORLAND LTD,13/12/2023,240121,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1230101,BOLTON SCHOOL APPLEBY         ,EDUC VISITS,Revenue,1,378.00
WF,TS7730643,WESTMORLAND LTD,13/12/2023,240248,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QINSPED,EDC INSPIRING EDEN CAP GRANTS ,CAPITAL ADDITIONS - OTHER,Capital,1,"30,000.00"
WF,TS7730643,WESTMORLAND LTD,14/12/2023,241799,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QINSPED,EDC INSPIRING EDEN CAP GRANTS ,CAPITAL ADDITIONS - OTHER,Capital,1,"30,000.00"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,829.01"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,"3,716.40"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,"3,510.72"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,4,"2,567.53"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,5,"3,887.87"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,6,"2,961.94"
WF,TS7757319,RICKYS TRAVEL,01/12/2023,228695,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,7,"3,083.22"
WF,TS7757319,RICKYS TRAVEL,08/12/2023,235002,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241301,ULVERSTON CROFTLANDS INF SCHL ,HIRED TRANSPORT EDUC VISITS,Revenue,1,345.00
WF,TS7820499,RIVERSIDE RECRUITMENT,26/10/2023,192750,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,939.43
WF,TS7820499,RIVERSIDE RECRUITMENT,13/11/2023,209242,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,945.78
WF,TS7820499,RIVERSIDE RECRUITMENT,21/11/2023,215853,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,945.78
WF,TS7820499,RIVERSIDE RECRUITMENT,23/11/2023,219820,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,939.43
WF,TS7820499,RIVERSIDE RECRUITMENT,23/11/2023,219909,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,939.43
WF,TS7820499,RIVERSIDE RECRUITMENT,05/12/2023,229820,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,761.70
WF,TS7820499,RIVERSIDE RECRUITMENT,11/12/2023,235499,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,939.43
WF,TS7820499,RIVERSIDE RECRUITMENT,15/12/2023,242526,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,939.43
WF,TS7820499,RIVERSIDE RECRUITMENT,18/12/2023,243279,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,956.44
WF,TS7820499,RIVERSIDE RECRUITMENT,31/12/2023,254424,ENABLER SERVICES,CUSTOMER & DIGITAL            ,6157601,BUSINESS SUPPORT              ,AGENCY STAFF,Revenue,1,939.43
WF,TS7899123,ROBINWOOD ACTIVITY CENTRE,15/12/2023,242794,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1230501,CLIFTON SCHOOL                ,EDUC VISITS,Revenue,1,600.00
WF,TS7910355,ROC (NORTHWEST) LTD,01/12/2023,228855,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1583501,CLA/LEAVING CARE PURCHAS-B&SL ,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"14,945.90"
WF,TS7962303,ROSEFOX,24/10/2023,188882,RESOURCES,FINANCE                       ,SLDCM63,SL Case Mgt Welfare Income Max,PRINTER/PHOTOCOPIER PAPER,Revenue,1,"1,650.00"
WF,TS8099895,COMPASS MINERALS UK LTD,05/12/2023,230074,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"22,509.14"
WF,TS8099895,COMPASS MINERALS UK LTD,05/12/2023,230132,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"11,230.51"
WF,TS8099895,COMPASS MINERALS UK LTD,11/12/2023,235566,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"14,407.90"
WF,TS8099895,COMPASS MINERALS UK LTD,11/12/2023,235615,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"1,650.23"
WF,TS8099895,COMPASS MINERALS UK LTD,13/12/2023,240233,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"9,636.22"
WF,TS8099895,COMPASS MINERALS UK LTD,13/12/2023,240253,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"11,205.90"
