"Invoices Paid for Direct Payments, Foster/Adoption/Pathway Payments for Westmorland & Furness Council",,,,,,,,,
,,,,,,,,,
company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure ,Line Number,Line Amount
WF,DP1795935,15/05/2023,COUNTY COST CENTRES,,36109,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,056.84"
WF,DP1798743,16/05/2023,COUNTY COST CENTRES,,37061,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,299.32"
WF,DP1899831,16/05/2023,COUNTY COST CENTRES,,37062,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,800
WF,DP1964415,16/05/2023,COUNTY COST CENTRES,,37063,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,248.44"
WF,DP2043039,16/05/2023,COUNTY COST CENTRES,,37064,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,178.00"
WF,DP2059887,15/05/2023,COUNTY COST CENTRES,,36110,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,475.6
WF,DP2078139,16/05/2023,COUNTY COST CENTRES,,37065,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,037.32"
WF,DP2078139,16/05/2023,COUNTY COST CENTRES,,37065,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,637.32
WF,DP2111835,16/05/2023,COUNTY COST CENTRES,,37066,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,304.68"
WF,DP2249427,16/05/2023,COUNTY COST CENTRES,,37068,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,703.68"
WF,DP2250831,16/05/2023,COUNTY COST CENTRES,,37069,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,431.6
WF,DP2263467,16/05/2023,COUNTY COST CENTRES,,37070,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,449.32
WF,DP2264871,16/05/2023,COUNTY COST CENTRES,,37071,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,460
WF,DP2401059,16/05/2023,COUNTY COST CENTRES,,37073,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,321.93
WF,DP2401059,16/05/2023,COUNTY COST CENTRES,,37073,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,391.92
WF,DP2401059,16/05/2023,COUNTY COST CENTRES,,37073,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,391.92
WF,DP2514783,16/05/2023,COUNTY COST CENTRES,,37074,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,506.96"
WF,DP2520399,16/05/2023,COUNTY COST CENTRES,,37075,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,483.72
WF,DP2570943,16/05/2023,COUNTY COST CENTRES,,37076,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,244.08"
WF,DP2579367,16/05/2023,COUNTY COST CENTRES,,37077,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,126.52"
WF,DP2590599,16/05/2023,COUNTY COST CENTRES,,37078,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,197.68"
WF,DP2680455,16/05/2023,COUNTY COST CENTRES,,37079,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,170.52"
WF,DP2686071,16/05/2023,COUNTY COST CENTRES,,37080,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,660
WF,DP2687475,16/05/2023,COUNTY COST CENTRES,,37081,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,543.80"
WF,DP2698707,16/05/2023,COUNTY COST CENTRES,,37082,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,333.16"
WF,DP2745039,16/05/2023,COUNTY COST CENTRES,,37083,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,569.84"
WF,DP2759079,16/05/2023,COUNTY COST CENTRES,,37084,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,836.00"
WF,DP2764695,15/05/2023,COUNTY COST CENTRES,,36111,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,852.88
WF,DP2846127,16/05/2023,COUNTY COST CENTRES,,37085,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,602.04"
WF,DP2877015,16/05/2023,COUNTY COST CENTRES,,37086,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,237.96"
WF,DP2917731,16/05/2023,COUNTY COST CENTRES,,37087,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,277.52"
WF,DP2940195,16/05/2023,COUNTY COST CENTRES,,37088,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,948.72"
WF,DP2954235,16/05/2023,COUNTY COST CENTRES,,37089,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,387.52
WF,DP2972487,16/05/2023,COUNTY COST CENTRES,,37090,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,705.52
WF,DP2972487,16/05/2023,COUNTY COST CENTRES,,37090,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,705.52
WF,DP2978103,16/05/2023,COUNTY COST CENTRES,,37092,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,436.68
WF,DP2990739,15/05/2023,COUNTY COST CENTRES,,36112,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,548.64
WF,DP3046899,16/05/2023,COUNTY COST CENTRES,,37093,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,480
