Invoices Paid for Private Homes & in Respect of Supporting People for Westmorland & Furness Council ,,,,,,,,,,
,,,,,,,,,,
company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,953.1
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,9,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,10,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,11,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,12,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,10/08/2023,122288,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,13,"4,550.70"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,24/08/2023,135025,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,24/08/2023,135025,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,554.56"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,24/08/2023,135025,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"4,550.70"
WF,PH8643,RIVERWELL BECK CARE HOME,10/08/2023,122289,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,10/08/2023,122289,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,10/08/2023,122289,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,24/08/2023,135026,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,24/08/2023,135026,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH8643,RIVERWELL BECK CARE HOME,24/08/2023,135026,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"1,702.12"
WF,PH10047,BOARBANK HALL NURS HOME,10/08/2023,122290,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"2,600.00"
WF,PH10047,BOARBANK HALL NURS HOME,24/08/2023,135027,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"2,600.00"
WF,PH33915,GATESGARTH,10/08/2023,122291,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,535.06"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,9,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,10,"3,715.34"
WF,PH33915,GATESGARTH,24/08/2023,135029,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,11,"3,715.34"
WF,PH43743,GREYSTONE HOUSE,10/08/2023,122292,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH43743,GREYSTONE HOUSE,24/08/2023,135031,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH54975,HOWARD COURT,10/08/2023,122293,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH54975,HOWARD COURT,24/08/2023,135032,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH59187,THE LAURELS,10/08/2023,122294,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH59187,THE LAURELS,10/08/2023,122294,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,642.62"
WF,PH59187,THE LAURELS,10/08/2023,122294,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,554.56"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,642.62"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,642.62"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"1,407.96"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"1,554.56"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"1,642.62"
WF,PH59187,THE LAURELS,24/08/2023,135033,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"1,642.62"
WF,PH74631,MORTON COTTAGE,10/08/2023,122295,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH74631,MORTON COTTAGE,10/08/2023,122295,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"1,642.62"
WF,PH74631,MORTON COTTAGE,10/08/2023,122295,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"1,642.62"
WF,PH74631,MORTON COTTAGE,10/08/2023,122295,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"1,642.62"
WF,PH74631,MORTON COTTAGE,10/08/2023,122295,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,5,586.65
WF,PH74631,MORTON COTTAGE,24/08/2023,135034,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,554.56"
WF,PH74631,MORTON COTTAGE,24/08/2023,135034,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"1,642.62"
WF,PH87267,PARKFIELD,10/08/2023,122296,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH87267,PARKFIELD,10/08/2023,122296,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH87267,PARKFIELD,10/08/2023,122296,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"1,702.12"
WF,PH87267,PARKFIELD,24/08/2023,135035,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH87267,PARKFIELD,24/08/2023,135035,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH87267,PARKFIELD,24/08/2023,135035,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"1,702.12"
WF,PH92883,RAVENSTONE CARE HOME,10/08/2023,122298,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH92883,RAVENSTONE CARE HOME,10/08/2023,122298,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,642.62"
WF,PH92883,RAVENSTONE CARE HOME,10/08/2023,122298,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,642.62"
WF,PH92883,RAVENSTONE CARE HOME,24/08/2023,135036,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
WF,PH92883,RAVENSTONE CARE HOME,24/08/2023,135036,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"1,642.62"
WF,PH92883,RAVENSTONE CARE HOME,24/08/2023,135036,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,642.62"
WF,PH119559,WESTMINSTER CARE HOME,10/08/2023,122299,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH119559,WESTMINSTER CARE HOME,10/08/2023,122299,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH119559,WESTMINSTER CARE HOME,10/08/2023,122299,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,994.00"
WF,PH119559,WESTMINSTER CARE HOME,10/08/2023,122299,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"1,998.00"
WF,PH119559,WESTMINSTER CARE HOME,10/08/2023,122299,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"2,002.12"
WF,PH119559,WESTMINSTER CARE HOME,24/08/2023,135037,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,702.12"
WF,PH119559,WESTMINSTER CARE HOME,24/08/2023,135037,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,702.12"
WF,PH119559,WESTMINSTER CARE HOME,24/08/2023,135037,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,994.00"
WF,PH119559,WESTMINSTER CARE HOME,24/08/2023,135037,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"2,002.12"
WF,PH119559,WESTMINSTER CARE HOME,24/08/2023,135037,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"1,998.00"
WF,PH127983,SELF UNLIMITED,10/08/2023,122300,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"2,408.00"
WF,PH127983,SELF UNLIMITED,24/08/2023,135038,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"2,408.00"
WF,PH139215,HOME FARM TRUST,10/08/2023,122301,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,720.00"
WF,PH139215,HOME FARM TRUST,24/08/2023,135039,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,720.00"
WF,PH147639,CUMBRIA NURSING SERVICES,10/08/2023,122302,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,642.62"
