Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
104452234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BPM CONTRACTING SERVICES LTD,BA2 ,15/09/2023,463.20
105168240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BPM CONTRACTING SERVICES LTD,BA2 ,15/09/2023,495.51
105717233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,BRAMBLE HOUSE DAY NURSERY LTD,SN2 ,20/09/2023,"17,640.00"
106697233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,BRAMBLE HOUSE DAY NURSERY LTD,SN2 ,27/09/2023,"1,260.00"
106768233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,BRAMBLE HOUSE DAY NURSERY LTD,SN2 ,27/09/2023,"2,280.00"
105718233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,BRAMBLE HOUSE DAY NURSERY LTD,SN2 ,20/09/2023,"8,127.62"
106139298,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,BRANAS ISAF LIMITED,EN6 ,22/09/2023,"23,785.80"
103206234,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,BRISTOL FIRE,BS37,04/09/2023,896.65
103226233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,BRISTOL FIRE,BS37,04/09/2023,"1,532.90"
104028233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,08/09/2023,"5,224.00"
103492233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,06/09/2023,906.35
104027233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,08/09/2023,"8,338.87"
103490233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,06/09/2023,"2,987.98"
104025233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,08/09/2023,"4,280.03"
103489233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,06/09/2023,"3,050.22"
104031233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,08/09/2023,"3,813.91"
103494233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,06/09/2023,"3,066.21"
103491233,Streetsmart,Streetsmart,Waterside Depot,Premises Costs,Gas,BRITISH GAS TRADING LTD,S98 ,06/09/2023,"3,051.29"
103817233,Town Centre,"Economy, Growth and Place",Fleming Way Improvement Scheme,Capital,Contractor Payments,BRITISH TELECOMMUNICATIONS PLC,S1 3,06/09/2023,"28,759.37"
105522233,,,Balance Sheet,Balance Sheet & Recharge,British Telecom invoices,BRITISH TELECOMMUNICATIONS PLC,S98 ,18/09/2023,"20,708.48"
105554233,,,Balance Sheet,Balance Sheet & Recharge,British Telecom invoices,BRITISH TELECOMMUNICATIONS PLC,NE82,18/09/2023,"21,311.92"
105039243,Corporate,Corporate Finance,Corporate Financial Management,Supplies and Services,Fees,BROADSTONE CONSULTANTS & ACTUARIES LTD,BS1 ,13/09/2023,"17,462.50"
102489233,Corporate,Corporate Finance,Corporate Financial Management,Supplies and Services,Fees,BROADSTONE CONSULTANTS & ACTUARIES LTD,BS1 ,01/09/2023,"4,508.00"
102420233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,831.60
102331233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,924.00
102297233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,594.00
102332233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,660.00
102422233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,831.60
105388358,High Needs Block,Dedicated Schools Grant (DSG),Post 16 - New Responsibilties,3rd Party Payments,Independent Service Provider- Post 16,BRUNEL EDUCATION,SN25,15/09/2023,"113,367.67"
102266233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,726.00
105388325,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,BRUNEL EDUCATION,SN25,15/09/2023,"8,803.76"
102299233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,880.00
102424233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,"1,100.00"
102287233,Disabled Children,Children & Families,Aiming High for Disabled Children,Supplies and Services,Services,BRUNEL EDUCATION,SN25,01/09/2023,"1,745.40"
102329233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,616.00
102290233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Day Care,BRUNEL EDUCATION,SN25,01/09/2023,"1,122.00"
104461236,High Needs Block,Dedicated Schools Grant (DSG),Advisory Teacher Services,Supplies and Services,Payments to Educational Bodies,REDACTED PERSONAL DATA,SN25,13/09/2023,"11,325.00"
105388328,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"152,203.10"
105388323,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"113,113.78"
105388339,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"38,206.64"
107388233,SEND Funds,Skills & Attainment,Education High Needs Provision,Capital,2022/23 expenditure,REDACTED PERSONAL DATA,SN25,29/09/2023,"192,750.38"
105388346,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"7,332.89"
105388324,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"7,291.67"
105388327,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"76,449.07"
104461235,High Needs Block,Dedicated Schools Grant (DSG),Advisory Teacher Services,Supplies and Services,Payments to Educational Bodies,REDACTED PERSONAL DATA,SN25,13/09/2023,"7,250.00"
106752233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,27/09/2023,"2,280.00"
107244233,SEND Funds,Skills & Attainment,Education High Needs Provision,Capital,2022/23 expenditure,REDACTED PERSONAL DATA,SN25,29/09/2023,"54,222.85"
105388349,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"21,503.02"
107246233,SEND Funds,Skills & Attainment,Education High Needs Provision,Capital,2022/23 expenditure,REDACTED PERSONAL DATA,SN25,29/09/2023,"50,000.00"
107243233,SEND Funds,Skills & Attainment,Education High Needs Provision,Capital,2022/23 expenditure,REDACTED PERSONAL DATA,SN25,29/09/2023,"14,072.99"
105388351,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Post 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"53,295.85"
105388350,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"23,200.50"
105388308,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"4,112.92"
105388331,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"140,701.70"
105388326,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,15/09/2023,"37,773.13"
105814346,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,20/09/2023,"6,260.76"
107321233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Consultants,BRUTON KNOWLES,GL2 ,29/09/2023,"3,205.60"
105684233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Compensation Payments,BRUTON KNOWLES,GL2 ,20/09/2023,"6,078.90"
104374233,Property & Assets,Property & Assets,General Enhancement Works Corporate Buildings,Capital,Contractor Payments,BUILDTECH SW LIMITED,GL53,11/09/2023,"10,596.28"
104048233,Schools Maintenance,Skills & Attainment,Condition Works,Capital,Contractor Payments,BUILDTECH SW LIMITED,GL53,08/09/2023,"1,647.00"
104056233,Schools Maintenance,Skills & Attainment,Condition Works,Capital,Contractor Payments,BUILDTECH SW LIMITED,GL53,08/09/2023,"7,820.61"
104056233,Schools Maintenance,Skills & Attainment,Condition Works,Capital,Contractor Payments,BUILDTECH SW LIMITED,GL53,08/09/2023,"18,248.09"
104048233,Schools Maintenance,Skills & Attainment,Condition Works,Capital,Contractor Payments,BUILDTECH SW LIMITED,GL53,08/09/2023,"2,850.00"
104374233,Property & Assets,Property & Assets,General Enhancement Works Corporate Buildings,Capital,Contractor Payments,BUILDTECH SW LIMITED,GL53,11/09/2023,"15,894.42"
105370382,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,BUPA CARE HOME (ANS) LTD,LS5 ,15/09/2023,"4,400.00"
105814248,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, BROOME MANOR",SN3 ,20/09/2023,"1,296.96"
105814249,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, BROOME MANOR",SN3 ,20/09/2023,"11,474.40"
103808233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, BROOME MANOR",SN3 ,06/09/2023,518.70
105814251,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, PEATMOOR",SN5 ,20/09/2023,"2,593.92"
106041233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, PEATMOOR",SN5 ,20/09/2023,"13,066.30"
105814250,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, PEATMOOR",SN5 ,20/09/2023,"11,662.00"
105814247,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, ST ANDREWS RIDGE",SN25,20/09/2023,864.64
105814246,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, ST ANDREWS RIDGE",SN25,20/09/2023,"17,248.00"
105281233,Property & Assets,Property & Assets,General Enhancement Works Corporate Buildings,Capital,Contractor Payments,C J COOK CONTRACTORS LTD,GL53,15/09/2023,"6,200.00"
105370295,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-639.20
105370295,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"9,887.36"
105370292,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"13,814.08"
105370294,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"9,862.32"
105370294,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-773.20
105370291,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"9,531.52"
105370292,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-427.20
105370290,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-315.89
105370295,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-481.00
105370294,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"10,516.64"
105370294,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-607.60
105370290,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"13,440.00"
105370291,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-511.20
105370295,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"9,797.76"
105370293,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,SO23,15/09/2023,"8,531.76"
105370295,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"10,380.16"
105370296,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-483.20
105370290,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-384.56
105370296,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-454.80
105370295,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-617.76
105370296,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"12,844.16"
105370296,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"13,870.08"
105370290,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,244.95
105370296,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,15/09/2023,-276.60
105370296,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,15/09/2023,"11,449.52"
105299249,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,CALCOT SERVICES FOR CHILDREN LTD,RG7 ,15/09/2023,"28,414.20"
105299248,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,CALCOT SERVICES FOR CHILDREN LTD,RG7 ,15/09/2023,"28,928.40"
103881457,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,06/09/2023,"1,958.22"
103881552,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,06/09/2023,674.42
103631233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Premises Costs,Gas,CALOR GAS LTD,CV34,06/09/2023,"2,104.83"
103862233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,06/09/2023,896.80
106133233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,CANSFORD LABORATORIES LTD,CF23,22/09/2023,440.84
106634233,Disabled Capital Codes,Disabled Codes 2,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"6,159.90"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"10,176.02"
106634233,Disabled Capital Codes,Disabled Codes 2,Voids - Windows & Ext Doors,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"-50,000.00"
106634237,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,27/09/2023,598.75
106870233,Schools Maintenance,Skills & Attainment,Condition Works,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"113,780.95"
106634235,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,29/09/2023,657.72
106634233,Acquisitions,HRA Capital Financing,HRA Acquisitions Programme,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"3,594.89"
106634233,Acquisitions,HRA Capital Financing,HRA Acquisitions Programme,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"2,746.50"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"3,658.77"
106634233,Planned Maintenance Programme,HRA Capital Financing,Kitchens,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"4,901.05"
106716233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,27/09/2023,400.00
106634233,Disabled Capital Codes,Disabled Codes 2,Voids - Bathrooms,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"2,525.09"
106634239,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,27/09/2023,"1,000.00"
106634241,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,29/09/2023,"1,000.00"
106634241,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,29/09/2023,"1,162.35"
106870233,Schools Maintenance,Skills & Attainment,Condition Works,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"50,000.00"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"12,390.42"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"22,659.95"
106634233,Acquisitions,HRA Capital Financing,HRA Acquisitions Programme,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"2,796.17"
106634233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"3,476.02"
106634237,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,27/09/2023,"1,000.00"
106716233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,27/09/2023,456.22
106634233,Disabled Capital Codes,Disabled Codes 2,Voids - Windows & Ext Doors,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"1,081.28"
106634233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"3,311.31"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"2,924.85"
106634233,Disabled Capital Codes,Disabled Codes 2,Voids - Windows & Ext Doors,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"50,000.00"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"4,652.67"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"8,275.04"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"4,261.20"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"15,770.57"
106634233,Disabled Capital Codes,Disabled Codes 2,Voids - Central Heating,Capital,Contractor Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"4,369.27"
106634235,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,29/09/2023,500.00
106634239,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,CANTILLON GROUP LTD,SN25,27/09/2023,"1,054.20"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"4,347.88"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"12,130.67"
106634233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CANTILLON GROUP LTD,SN25,27/09/2023,"7,785.26"
105853233,Digital & Business Change,Digital & Business Change,IT Operations,3rd Party Payments,Strategic Partnership Service Charges,CAPITA BUSINESS SERVICES LTD,DL1 ,20/09/2023,"14,170.41"
105851233,Digital & Business Change,Digital & Business Change,IT Operations,3rd Party Payments,Strategic Partnership Service Charges,CAPITA BUSINESS SERVICES LTD,DL1 ,20/09/2023,"14,201.68"
104778233,Corporate,Corporate Finance,Commercialisation,Supplies and Services,Contracts,CAPITA BUSINESS SERVICES LTD,DL1 ,13/09/2023,"13,800.00"
105361233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Consultants,CAPITAL CONSULTING INTERNATIONAL LIMITED,EC3M,15/09/2023,"7,557.60"
104012235,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SOUTH WEST) LTD,TQ12,08/09/2023,"-3,280.23"
104012234,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SOUTH WEST) LTD,TQ12,08/09/2023,"3,766.19"
104075234,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,CAPSTONE FOSTER CARE (SOUTH WEST) LTD,GL13,08/09/2023,"1,428.46"
103091233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SOUTH WEST) LTD,TQ12,04/09/2023,"3,728.53"
103092233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SOUTH WEST) LTD,TQ12,04/09/2023,"7,881.75"
102787237,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,CARE AND INDEPENDENCE LTD,OX26,01/09/2023,"3,801.10"
105151233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,CARE AND INDEPENDENCE LTD,OX26,15/09/2023,430.50
102788234,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,CARE AND INDEPENDENCE LTD,OX26,01/09/2023,516.80
103748233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Operations,Employees,Employee Related Schemes,CARE FIRST,GL3 ,06/09/2023,"3,063.57"
105370371,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CAREFORYOU LTD,N13 ,15/09/2023,"4,882.00"
106145233,Digital & Business Change,Digital & Business Change,IT Systems,Supplies and Services,License Costs,CAREWORKS LTD,SL3 ,22/09/2023,"41,355.70"
106103233,"Children, Families & Community Health Services","Children, Familities & Community Health Services",Children's ICS Project,Capital,Contractor Payments,CAREWORKS LTD,SL3 ,22/09/2023,"1,099.99"
104012259,Social Care,Children & Families,Placement - Care Leaver Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,08/09/2023,"2,570.00"
104012247,Social Care,Children & Families,Placement - Care Leaver Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,08/09/2023,"2,570.00"
105675233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,20/09/2023,600.00
105534233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,18/09/2023,"3,410.33"
105675233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,20/09/2023,600.00
105534233,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,18/09/2023,"3,410.33"
104012251,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,08/09/2023,"3,650.00"
