Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
90810342,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,14/06/2023,"9,249.73"
92188233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN2 ,23/06/2023,"4,555.00"
90810346,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,14/06/2023,"19,016.66"
92187233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN2 ,23/06/2023,"12,960.00"
90810350,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Post 16,REDACTED PERSONAL DATA,SN25,14/06/2023,"49,927.43"
90417233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,14/06/2023,"6,258.39"
90810323,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,14/06/2023,"80,424.41"
90810320,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,REDACTED PERSONAL DATA,SN25,14/06/2023,"117,559.99"
91898233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,3rd Party Payments,Contract Payments,BRUNEL SURVEYS LTD,CM20,21/06/2023,"7,970.00"
90196233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Consultants,BRUTON KNOWLES,GL2 ,12/06/2023,"3,026.05"
90452233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,BSW TIMBER LIMITED,TD4 ,14/06/2023,"6,517.44"
92894233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Contractor Payments,BUCKINGHAM GROUP CONTRACTING LIMITED,MK18,28/06/2023,"1,602,509.02"
91591233,Small New Build Schemes,HRA Capital Financing,Ventnor Close,Capital,Professional Fees,BUILDTECH SW LIMITED,GL53,21/06/2023,"1,945.00"
91591233,Small New Build Schemes,HRA Capital Financing,Ventnor Close,Capital,Professional Fees,BUILDTECH SW LIMITED,GL53,21/06/2023,"1,890.00"
91172335,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,BUPA CARE HOME (ANS) LTD,LS5 ,16/06/2023,"9,114.29"
90202233,Corporate,Corporate Finance,Corporate Financial Management,Supplies and Services,Fees,BURGES SALMON,BS2 ,12/06/2023,"2,750.00"
92791233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR System,Employees,Temporary / Agency - by Accounts Payable,BURMAN HR,DT1 ,28/06/2023,"2,858.10"
89502233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR System,Employees,Temporary / Agency - by Accounts Payable,BURMAN HR,DT1 ,07/06/2023,"2,554.05"
91554233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR System,Employees,Temporary / Agency - by Accounts Payable,BURMAN HR,DT1 ,19/06/2023,"2,389.86"
92792233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR System,Employees,Temporary / Agency - by Accounts Payable,BURMAN HR,DT1 ,28/06/2023,"2,858.10"
90311233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, BROOME MANOR",SN3 ,14/06/2023,718.53
91784233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,"BUSY BEES, BROOME MANOR",SN3 ,21/06/2023,624.00
90310233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, BROOME MANOR",SN3 ,14/06/2023,"15,379.89"
91785233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,"BUSY BEES, PEATMOOR",SN5 ,21/06/2023,624.00
90313233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, PEATMOOR",SN5 ,14/06/2023,"15,025.08"
90312233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, PEATMOOR",SN5 ,14/06/2023,718.53
90308233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, ST ANDREWS RIDGE",SN25,14/06/2023,"21,056.94"
90309233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,"BUSY BEES, ST ANDREWS RIDGE",SN25,14/06/2023,718.53
89653234,Property & Assets,Property & Assets,General Enhancement Works Corporate Buildings,Capital,Contractor Payments,C G UTILITIES LTD,GU5 ,07/06/2023,"1,659.99"
91172249,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-391.00
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"10,516.64"
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"-24,590.00"
91172244,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"13,440.00"
91172250,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-454.80
91172250,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-276.60
91172246,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-415.00
91172249,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-617.76
91172249,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"9,887.36"
91172247,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,SO23,16/06/2023,"8,203.60"
91172246,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"-32,300.00"
91172244,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-298.20
91172250,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-414.20
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-607.60
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"24,655.80"
91172249,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-639.20
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-773.20
91172246,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"34,535.20"
91172245,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,C.H.O.I.C.E LTD,RG12,16/06/2023,-423.00
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"9,862.32"
91172249,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"9,797.76"
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"-23,060.00"
91172248,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"26,291.60"
91172250,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"11,468.00"
91172250,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"12,384.00"
91172246,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"13,814.08"
91172245,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"8,992.00"
91172250,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"10,222.80"
91172249,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,C.H.O.I.C.E LTD,RG12,16/06/2023,"10,380.16"
92847233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,CAERPHILLY COUNTY BOROUGH COUNCIL,CF82,28/06/2023,"56,304.38"
92848233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,CAERPHILLY COUNTY BOROUGH COUNCIL,CF82,28/06/2023,"-8,638.48"
91296233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,CALCOT SERVICES FOR CHILDREN LTD,RG7 ,16/06/2023,"28,928.40"
91295233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,CALCOT SERVICES FOR CHILDREN LTD,RG7 ,16/06/2023,"28,414.20"
92584235,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CALDECOTT FOSTERING LTD,TN25,26/06/2023,"6,915.90"
93131543,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,30/06/2023,"2,053.88"
93131639,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,30/06/2023,707.37
90709235,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Premises Costs,Gas,CALOR GAS LTD,CV34,14/06/2023,"1,957.41"
91464233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,CAMBIAN CHILDCARE LTD,EN6 ,19/06/2023,"25,427.10"
93131275,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,30/06/2023,940.61
92826234,Business Development,Supervision & Management,ICT & Administration,Supplies and Services,Equipment,CAPITA BUSINESS SERVICES LTD,DL1 ,28/06/2023,"3,125.00"
90866233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Consultants,CAPITAL CONSULTING INTERNATIONAL LIMITED,EC3M,16/06/2023,"10,000.00"
92584239,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SW) LTD,TQ12,26/06/2023,"3,644.70"
92584238,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SW) LTD,TQ12,26/06/2023,"3,608.25"
92584237,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,CAPSTONE FOSTER CARE (SW) LTD,TQ12,26/06/2023,"7,627.50"
90069237,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,CAR AND TRUCK SERVICES (SWINDON) LTD,SN1 ,09/06/2023,441.86
93243233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Education / Training,CARDIFF UNIVERSITY,CF24,30/06/2023,"1,222.75"
90917234,Disabled Children,"Children, Families and Community Health Services",ICES Paediatric,Supplies and Services,Equipment,CARE & INDEPENDENCE SYSTEMS LTD,OX26,16/06/2023,500.80
90916236,Disabled Children,"Children, Families and Community Health Services",ICES Paediatric,Supplies and Services,Equipment,CARE & INDEPENDENCE SYSTEMS LTD,OX26,16/06/2023,500.80
93140233,Disabled Children,"Children, Families and Community Health Services",ICES Paediatric,Supplies and Services,Equipment,CARE & INDEPENDENCE SYSTEMS LTD,OX26,30/06/2023,500.80
91172324,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CAREFORYOU LTD,N13 ,16/06/2023,"4,882.00"
91881233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,21/06/2023,"3,410.33"
92558233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"2,630.00"
92560233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"3,650.00"
90022256,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Care Packages,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,09/06/2023,"3,355.53"
92562233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"2,630.00"
91881233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,21/06/2023,"3,300.32"
92557233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"7,120.00"
92563233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,607.50
89050233,Social Care,"Children, Families and Community Health Services",Looked After Children Service,3rd Party Payments,Personal Needs,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,02/06/2023,973.71
91881233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,21/06/2023,660.06
91881233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,21/06/2023,"12,431.23"
92559233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"2,630.00"
91881233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,21/06/2023,660.06
92556233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"3,710.00"
90022255,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Care Packages,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,09/06/2023,"2,114.37"
92561233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Semi Independent,CARING FOR COMMUNITIES AND PEOPLE (CCP),GL50,26/06/2023,"2,630.00"
89535233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CARING HEART CARERS LIMITED,SN25,07/06/2023,"1,193.58"
89534233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CARING HEART CARERS LIMITED,SN25,07/06/2023,"1,107.18"
89536233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,CARING HEART CARERS LIMITED,SN25,07/06/2023,"1,349.52"
93131335,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,30/06/2023,"2,640.28"
93131585,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Carers,REDACTED PERSONAL DATA,SP11,30/06/2023,591.27
90810237,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN3 ,14/06/2023,"1,557.82"
93131588,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,30/06/2023,"2,840.89"
93131587,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,30/06/2023,"1,572.42"
90314233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,14/06/2023,757.48
90564237,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,14/06/2023,798.53
90564242,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,14/06/2023,809.01
90564240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,14/06/2023,807.18
92910233,Social Care,"Children, Families and Community Health Services",Legal Fees,Supplies and Services,Fees,CARTER BROWN LTD,B15 ,28/06/2023,"2,625.00"
89096233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,CARTER PUMPS LTD,SN10,02/06/2023,"1,090.00"
93131355,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN6 ,30/06/2023,"2,744.96"
90771234,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,14/06/2023,"1,590.60"
93014234,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,30/06/2023,599.08
93013233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,30/06/2023,"1,238.20"
93014234,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,30/06/2023,"1,719.25"
90756233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,14/06/2023,"1,875.70"
93013233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,30/06/2023,417.45
90771234,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,14/06/2023,626.62
90756233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,14/06/2023,562.56
90553233,Treasury,Corporate Finance,Private Finance Initiatives (PFI),Supplies and Services,Services,CASTLE GATE LEGAL & COMMERCIAL LTD,NG12,14/06/2023,"4,284.50"
92788233,Treasury,Corporate Finance,Private Finance Initiatives (PFI),Supplies and Services,Services,CASTLE GATE LEGAL & COMMERCIAL LTD,NG12,28/06/2023,"2,276.24"
91881234,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Personal Needs,CATCH22,TN16,21/06/2023,"3,295.00"
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,16/06/2023,"2,325.00"
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,16/06/2023,"4,462.52"
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,CATHEDRAL HOMES,GL1 ,16/06/2023,-414.20
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - Fairer Charging,CATHEDRAL HOMES,GL1 ,16/06/2023,-181.60
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,16/06/2023,"1,706.28"
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,16/06/2023,675.00
91159233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,16/06/2023,"3,225.00"
90316233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,14/06/2023,573.17
91501233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN6 ,21/06/2023,"2,850.00"
91501233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN6 ,21/06/2023,328.61
91501233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN6 ,21/06/2023,457.86
91501233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN6 ,21/06/2023,"1,850.00"
92076233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CELTIC CARE SERVICES LTD,SN15,23/06/2023,653.08
92077233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CELTIC CARE SERVICES LTD,SN15,23/06/2023,"1,632.70"
89518233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CELTIC CARE SERVICES LTD,SN15,07/06/2023,661.04
92075233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CELTIC CARE SERVICES LTD,SN15,23/06/2023,"2,938.86"
89519233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CELTIC CARE SERVICES LTD,SN15,07/06/2023,"1,652.60"
89517233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CELTIC CARE SERVICES LTD,SN15,07/06/2023,"2,974.68"
91306233,Streetsmart,Streetsmart,Waste - Processing,Supplies and Services,Repairs & Maintenance,CENTRAL CONVEYOR BELTING SERVICES LTD,RG19,16/06/2023,613.40
92992243,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Fuel,CERTAS ENERGY UK LTD,WA3 ,30/06/2023,"9,072.33"
91514233,Town Centre,"Economy, Growth and Place",Carriage Works Phase 3,Capital,Professional Fees,CHAMBERLAINWALKER ECONOMICS LTD,SE19,19/06/2023,"8,800.00"
89751233,Public Health,Public Health,Child 0-19 Public Health Programmes,3rd Party Payments,Contract Payments,CHAMELEON PDE LTD,CA6 ,07/06/2023,"2,000.00"
91270233,Public Health,Public Health,DAAT,3rd Party Payments,Contract Payments,CHANGE GROW LIVE SERVICES LTD,BN1 ,16/06/2023,"458,961.32"
90535234,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,59.51
93018234,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,30/06/2023,41.39
90560233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,78.78
90560233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,577.03
90557233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,"1,032.94"
93018234,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,30/06/2023,107.56
90557233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,11.84
93018234,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,30/06/2023,344.41
90512233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,457.08
90557237,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,14/06/2023,34.40
92888235,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,28/06/2023,25.07
90557233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,14/06/2023,20.86
90557237,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,14/06/2023,7.66
90535234,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,14/06/2023,26.72
92888235,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,28/06/2023,581.94
