Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,683.76
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-12.60
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,359.52
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,651.20
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-2.48
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,736.16
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-5.08
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-4.72
111254271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-4.52
111256246,Physical Support,Adults,Physical Support 65 and over,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,544.32
109372233,Social Care,Children & Families,Placement - Care Leaver Team,3rd Party Payments,Staying Put,REDACTED PERSONAL DATA,SN1 ,16/10/2023,"1,392.38"
109490233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN3 ,16/10/2023,752.54
109492233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN3 ,16/10/2023,"1,557.82"
111651233,Disabled Children,Children & Families,DCT Daytime Short Breaks,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN3 ,30/10/2023,"3,151.40"
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,94.80
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,405.76
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,151.20
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,118.80
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-3.76
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,270.48
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,405.72
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-19.48
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-5.00
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-5.68
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-1.32
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,360.96
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-2.08
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,60.16
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,142.20
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,157.92
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,45.08
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,"1,408.50"
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,96.00
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-0.64
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-5.64
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-2.20
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-0.84
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,410.80
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-1.96
111254329,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-1.64
109588237,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,18/10/2023,822.40
107743234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,04/10/2023,842.92
109588235,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,18/10/2023,969.49
107503233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CARPET WAREHOUSE SWINDON LTD,SN2 ,02/10/2023,800.00
108534233,Internal Audit,Internal Audit,Internal Audit,Supplies and Services,Services,CASEWARE UK LTD,ME14,09/10/2023,"1,190.00"
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN6 ,27/10/2023,198.32
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-6.76
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN6 ,27/10/2023,180.36
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN6 ,27/10/2023,150.40
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-7.68
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-87.92
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-3.56
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-5.64
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN6 ,27/10/2023,94.80
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN6 ,27/10/2023,205.44
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-7.40
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN6 ,27/10/2023,-5.48
111254342,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN6 ,27/10/2023,147.60
110248234,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,20/10/2023,627.64
109257233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,13/10/2023,"1,293.30"
107639233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,04/10/2023,255.22
109257233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,13/10/2023,456.08
107639233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,04/10/2023,"1,035.50"
110248234,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Materials,CASTELL HOWELL FOODS LIMITED,SA14,20/10/2023,"1,823.37"
110762236,,,Balance Sheet,Balance Sheet & Recharge,Water invoices,CASTLE WATER LTD,PH10,25/10/2023,"2,888.84"
110762236,,,Balance Sheet,Balance Sheet & Recharge,Water invoices,CASTLE WATER LTD,PH10,25/10/2023,532.00
110198234,Streetsmart,Streetsmart,Grounds Maintenance,Premises Costs,Water,CASTLE WATER LTD,PH10,20/10/2023,"12,862.00"
105544233,,,Balance Sheet,Balance Sheet & Recharge,Water invoices,CASTLE WATER LTD,PH10,20/10/2023,"-12,404.94"
105544233,,,Balance Sheet,Balance Sheet & Recharge,Water invoices,CASTLE WATER LTD,PH10,20/10/2023,266.00
110200233,Streetsmart,Streetsmart,Grounds Maintenance,Premises Costs,Water,CASTLE WATER LTD,PH10,20/10/2023,"5,969.72"
110200233,Streetsmart,Streetsmart,Grounds Maintenance,Premises Costs,Water,CASTLE WATER LTD,PH10,20/10/2023,"11,763.80"
110198234,Streetsmart,Streetsmart,Grounds Maintenance,Premises Costs,Water,CASTLE WATER LTD,PH10,20/10/2023,"6,530.41"
110200233,Streetsmart,Streetsmart,Grounds Maintenance,Premises Costs,Water,CASTLE WATER LTD,PH10,20/10/2023,469.14
111237234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,27/10/2023,"2,199.79"
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,27/10/2023,"2,325.00"
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,CATHEDRAL HOMES,GL1 ,27/10/2023,-45.28
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,27/10/2023,"4,462.52"
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,27/10/2023,675.00
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,CATHEDRAL HOMES,GL1 ,27/10/2023,-118.40
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,27/10/2023,"3,225.00"
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,CATHEDRAL HOMES,GL1 ,27/10/2023,-17.92
110780236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),CATHEDRAL HOMES,GL1 ,27/10/2023,"1,706.28"
110065233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN6 ,23/10/2023,"1,480.00"
110065233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN6 ,23/10/2023,"2,280.00"
107901233,Town Centre,"Economy, Growth and Place",Kimmerfields enabling works,Capital,Contractor Payments,CC GROUND INVESTIGATIONS LTD,GL3 ,04/10/2023,"15,730.80"
110765239,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,CENTRAL PRE-SCHOOL,SN1 ,25/10/2023,"2,280.00"
109733233,Public Health,Public Health,Affordable Warmth,Supplies and Services,Service Charges,CENTRE FOR SUSTAINABLE ENERGY,BS1 ,18/10/2023,"10,000.00"
109767233,Public Health,Public Health,Supplementary SMTR Grant,3rd Party Payments,Contract Payments,CHANGE GROW LIVE SERVICES LTD,BN1 ,18/10/2023,"61,633.51"
109641233,Public Health,Public Health,Supplementary SMTR Grant,3rd Party Payments,Contract Payments,CHANGE GROW LIVE SERVICES LTD,BN1 ,18/10/2023,"5,000.00"
110327234,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,20/10/2023,46.17
110327234,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,20/10/2023,9.52
111366233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,27/10/2023,107.28
110279233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,20/10/2023,378.56
111366233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,27/10/2023,754.82
111366233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,27/10/2023,8.99
110279233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,20/10/2023,90.90
110279233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHAPPLE & JENKINS LTD,BS15,20/10/2023,30.11
110327234,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHAPPLE & JENKINS LTD,BS15,20/10/2023,413.46
110768236,Sheltered Accomodation,Special Services,Les Gowing House,Supplies and Services,Equipment,CHARISMA BLINDS,SN2 ,25/10/2023,770.15
110541243,Disabled Children,Children & Families,Aiming High for Disabled Children,3rd Party Payments,Cash Support,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.40
107425233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"4,500.00"
110234233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110202233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110204233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110233233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,150.00
110235233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
107698233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,04/10/2023,"2,250.00"
110237233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,173.08
107442233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,100.00"
107429233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,250.00"
107430233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,250.00"
110233233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,100.00"
107433233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"6,750.00"
107427234,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,250.00"
107434233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"4,500.00"
107697233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,04/10/2023,"2,250.00"
107440233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,100.00"
110212233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110228233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
107423233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"6,750.00"
107435233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,250.00"
107696233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,04/10/2023,"4,500.00"
110226233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110230233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110231233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110227233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
110232284,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,250.00"
107432233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,250.00"
107700233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,04/10/2023,"2,250.00"
107699233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,04/10/2023,"2,250.00"
110237233,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,20/10/2023,"2,100.00"
107441233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,100.00"
107431233,Homelessness and Travellers,Housing Services,Homelessness Prevention,Transfer Payments,Payment of Costs,CHARLES HOPES HOLDINGS LIMITED,SO15,02/10/2023,"2,250.00"
111364233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHARLES SAUNDERS LTD,BS37,27/10/2023,257.90
111362233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Food,CHARLES SAUNDERS LTD,BS37,27/10/2023,325.97
110300233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHARLES SAUNDERS LTD,BS37,20/10/2023,20.12
111340233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Food,CHARLES SAUNDERS LTD,BS37,27/10/2023,81.82
111340233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHARLES SAUNDERS LTD,BS37,27/10/2023,431.48
109885233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Materials,CHARLES SAUNDERS LTD,BS37,18/10/2023,472.95
109886233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Materials,CHARLES SAUNDERS LTD,BS37,18/10/2023,343.68
109886233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Food,CHARLES SAUNDERS LTD,BS37,18/10/2023,39.20
111362233,Lydiard Park,Culture & Heritage,Lydiard : Coach House Café,Supplies and Services,Confectionary,CHARLES SAUNDERS LTD,BS37,27/10/2023,181.46
110300233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Food,CHARLES SAUNDERS LTD,BS37,20/10/2023,509.55
111364233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHARLES SAUNDERS LTD,BS37,27/10/2023,216.52
111364233,Lydiard Park,Culture & Heritage,Lydiard : Forest Café,Supplies and Services,Confectionary,CHARLES SAUNDERS LTD,BS37,27/10/2023,925.23
109886233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Food,CHARLES SAUNDERS LTD,BS37,18/10/2023,338.69
110765237,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,CHEEKY CHIMPS,SN2 ,25/10/2023,"2,280.00"
109602347,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,CHILD BASE NURSERIES,MK16,18/10/2023,"2,039.11"
109602348,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,CHILD BASE NURSERIES,MK16,18/10/2023,"14,179.40"
107506233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,02/10/2023,"2,314.26"
109467233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,440.00
109589233,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,"1,485.00"
109464233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,780.00
109590234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,880.00
107518233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,02/10/2023,600.00
107515233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,02/10/2023,"3,630.00"
109466233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,"1,350.00"
109463233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,"1,150.00"
109590233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,CHILD SCAFFOLDING LTD,SN1 ,18/10/2023,680.00
109110233,Highways & Transport,Highways & Transport,Traffic Management & Road Safety,Supplies and Services,Services,CHILD SEAT SAFETY LTD,PR26,13/10/2023,675.00
108103233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,CHILDREN & FAMILY WELLBEING SERVICES LTD,BA14,06/10/2023,669.20
108958370,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,CHILDREN & FAMILY WELLBEING SERVICES LTD,BA14,11/10/2023,659.80
108566233,Parking & Bus lanes,Highway Operations and Car Parking,Car Parking,Supplies and Services,Fees,CHIPSIDE LTD,SN15,09/10/2023,"1,000.00"
108512233,Parking & Bus lanes,Highway Operations and Car Parking,Street Parking,Supplies and Services,Fees,CHIPSIDE LTD,SN15,09/10/2023,910.42
