Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
115577237,Early Help,Early Intervention & Prevention,"Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,CRAFTING TREASURES - TANYA MEDCROFT,SN2 ,29/11/2023,"1,476.00"
114707233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"1,665.61"
114711233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"2,716.58"
114703233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"2,056.85"
111823233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"1,703.32"
114708233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"4,158.69"
114709233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"3,770.51"
114822233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,20/11/2023,"10,957.98"
114710233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"5,252.32"
111818233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"1,955.32"
111962233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"3,696.22"
114702233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,976.25
114704233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"1,590.26"
115296233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,24/11/2023,"4,261.10"
111811233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"6,142.73"
114813233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,20/11/2023,"10,096.75"
111814233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"6,005.23"
114705233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,428.38
111813233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"3,024.51"
111820233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"8,798.14"
111990233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"3,451.68"
112308250,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,01/11/2023,"15,609.82"
114824233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,20/11/2023,600.00
114823233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,20/11/2023,"9,271.56"
114706233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,17/11/2023,"5,615.25"
114821233,Streetsmart,Streetsmart,StreetSmart Contracts & Strategic Planning,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,20/11/2023,"1,646.40"
113566234,"Data, Performance and Insight",Digital & Business Change,"Performance, Intelligence and Insight",Supplies and Services,Services,CRAYON DRAGONS LTD,SL6 ,08/11/2023,"12,000.00"
114501233,Community Health & Wellbeing,Public Health,Community Health and Wellbeing Management,Income,Fee Income,CREATE STUDIOS DIGITAL MEDIA LTD,SN1 ,15/11/2023,"2,000.00"
115122233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Organisational Development,Employees,Training,CREATIVE SOCIAL WORK LTD,LL12,22/11/2023,600.00
112380234,Non-HRA Vehicles,Transport,Vehicle & Plant replacement strategy,Capital,Contractor Payments,CREATIVE VEHICLE WRAPPING LIMITED,WS11,01/11/2023,"1,208.09"
113805233,Treasury,Corporate Finance,Treasury,Supplies and Services,Contracts,CREDITSAFE UK LTD,CF83,10/11/2023,"1,200.00"
113434233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,08/11/2023,165.51
114207234,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,15/11/2023,77.81
113209233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,08/11/2023,350.68
114208233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,15/11/2023,149.19
113211233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,08/11/2023,140.17
113434233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,08/11/2023,692.17
113209233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,08/11/2023,708.25
113211233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,08/11/2023,576.88
114207234,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,15/11/2023,624.23
114208233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,15/11/2023,430.10
112509233,Sheltered Accomodation,Special Services,George Hall Court,Premises Costs,Maintenance - Grounds,CROCSEC LIMITED,SN25,03/11/2023,"2,380.00"
113606233,Organisational Resilience,"People, Culture and Organisational Resilience",Security,Employees,Casual Staff - Basic,CROCSEC LIMITED,SN25,08/11/2023,"2,091.00"
112454233,Organisational Resilience,"People, Culture and Organisational Resilience",Security,Employees,Casual Staff - Basic,CROCSEC LIMITED,SN25,03/11/2023,"2,091.00"
113158233,Licencing,Regulatory Services,Taxis & Private Hire,Supplies and Services,Testing / Inspection,CROSS STREET GARAGE (SWINDON) LTD,SN1 ,06/11/2023,"1,430.00"
114726233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,CROSS STREET RADIO CARS,SN1 ,20/11/2023,"2,210.00"
114637235,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,CROSS STREET RADIO CARS,SN1 ,17/11/2023,"1,320.00"
114564233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,CROSS STREET RADIO CARS,SN1 ,17/11/2023,"2,720.00"
114578234,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,CROSS STREET RADIO CARS,SN1 ,17/11/2023,"2,550.00"
114481233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"68,304.88"
114563250,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,Supplies and Services,Payments to Educational Bodies,CROWDYS HILL SCHOOL,SN2 ,17/11/2023,"9,666.00"
114327233,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,3rd Party Payments,Payment of Pupil Premium to school,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"10,281.00"
115044250,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,Supplies and Services,Payments to Educational Bodies,CROWDYS HILL SCHOOL,SN2 ,22/11/2023,"5,346.25"
115106233,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,Supplies and Services,Payments to Educational Bodies,CROWDYS HILL SCHOOL,SN2 ,22/11/2023,"65,735.00"
113483233,Schools Maintenance,Skills & Attainment,DFC Allocations to Schools,Capital,Grant Payments,CROWDYS HILL SCHOOL,SN2 ,08/11/2023,"16,757.50"
114308233,High Needs Block,Dedicated Schools Grant (DSG),Special School Place,3rd Party Payments,HNB- Place Funding pre 16,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"170,000.00"
114481234,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"162,619.19"
114481235,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"4,375.00"
114481239,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Post 16,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"58,983.79"
114307233,High Needs Block,Dedicated Schools Grant (DSG),Special School Place,3rd Party Payments,HNB- Place Funding post 16,CROWDYS HILL SCHOOL,SN2 ,15/11/2023,"38,334.00"
115083233,DSG Other Funding,Dedicated Schools Grant (DSG),DFE Additional Grants,Supplies and Services,Payments to Educational Bodies,CROWDYS HILL SCHOOL,SN2 ,22/11/2023,"26,626.50"
114524233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,CRYSTAL CARING LIMITED,SN2 ,15/11/2023,"1,474.56"
Corporate Card Transaction,Community Health & Wellbeing,Public Health,Community Health and Wellbeing Management,Supplies and Services,Food,Cs* Tesco Stores Gc,,23/11/2023," 1,267.50 "
Corporate Card Transaction,Community Health & Wellbeing,Public Health,Community Health and Wellbeing Management,Supplies and Services,Food,Cs* Tesco Stores Gc,,23/11/2023, 975.00 
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Warm Welcome Project,Supplies and Services,Equipment,Currys Online,,20/11/2023, 640.00 
115182233,Landscaping & Open Space,Culture & Heritage & Art,Spring Gardens Refurbishment,Capital,Professional Fees,D & H SURVEYS LTD,SN15,24/11/2023,"1,050.00"
115203235,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,24/11/2023,-58.88
115203235,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,24/11/2023,-88.16
115203235,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,24/11/2023,547.84
115203235,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,24/11/2023,-217.00
115203235,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,24/11/2023,-8.12
115203235,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,24/11/2023,"2,018.72"
115203235,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,24/11/2023,75.52
115203235,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,24/11/2023,820.00
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,"1,302.40"
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,"1,058.20"
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,252.34
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,60.16
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,201.71
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,568.80
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,198.32
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,547.84
115203316,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,650.56
115203307,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,24/11/2023,-181.60
115203307,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,24/11/2023,"2,903.04"
115203280,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-2.92
115203280,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,272.16
115203280,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-13.20
115203280,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,"1,237.28"
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,"3,081.60"
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,"1,172.16"
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-12.48
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-22.88
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,"3,907.20"
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-32.84
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,"2,148.40"
115203331,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-41.64
115203315,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,24/11/2023,725.76
115203315,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,24/11/2023,-95.72
115203306,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,716.32
115203306,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,24/11/2023,-138.36
115203306,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,136.96
115203306,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,24/11/2023,-71.00
115203306,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,24/11/2023,-371.40
115203306,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,24/11/2023,-26.44
113582233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,DAWSONRENTLES SWEEPERS,HD6 ,08/11/2023,"2,954.77"
113580234,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,DAWSONRENTLES SWEEPERS,HD6 ,08/11/2023,"2,976.49"
113582234,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,DAWSONRENTLES SWEEPERS,HD6 ,08/11/2023,"3,324.11"
113581234,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,DAWSONRENTLES SWEEPERS,HD6 ,08/11/2023,"2,259.53"
113581233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,DAWSONRENTLES SWEEPERS,HD6 ,08/11/2023,"2,954.77"
114282233,Physical Support,Adults,Fessey House,Supplies and Services,Equipment,DDC DOLPHIN LIMITED,BH12,15/11/2023,434.01
113018233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN5 ,06/11/2023,600.00
114758233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN5 ,20/11/2023,370.00
113018233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Additional Allowance,REDACTED PERSONAL DATA,SN5 ,06/11/2023,100.00
114758233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN5 ,20/11/2023,600.00
114758233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Additional Allowance,REDACTED PERSONAL DATA,SN5 ,20/11/2023,100.00
113018233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN5 ,06/11/2023,370.00
113760233,Homelessness and Travellers,Housing Services,Warm Welcome Project,Supplies and Services,Food,DELTA HOTELS BY MARRIOTT SWINDON,SN3 ,10/11/2023,"2,588.33"
112405233,Homelessness and Travellers,Housing Services,Warm Welcome Project,Supplies and Services,Food,DELTA HOTELS BY MARRIOTT SWINDON,SN3 ,01/11/2023,"4,018.00"
114239256,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,15/11/2023,823.20
113841233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,22/11/2023,"1,480.00"
113841233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,22/11/2023,"2,152.76"
113841233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,22/11/2023,"1,822.76"
112745234,Town Centre,"Economy, Growth and Place",HAZ Streets and spaces,Capital,Professional Fees,REDACTED PERSONAL DATA,GL20,03/11/2023,"1,500.00"
113143233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,CF44,06/11/2023,500.34
114803235,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,CF44,20/11/2023,500.34
114447233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN25,15/11/2023,"1,317.92"
Corporate Card Transaction,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,Materials,Digicert,,17/11/2023, 747.76 
113339233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,DIRECTION FOR EDUCATION LIMITED,TA8 ,08/11/2023,576.00
114637234,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,DIRECTION FOR EDUCATION LIMITED,TA8 ,17/11/2023,576.00
113355233,Public Health,Public Health,Public Health,Employees,Training,DISTANCELEARNINGCENTRE.COM,OL14,08/11/2023,895.60
113355233,Public Health,Public Health,Public Health,Employees,Training,DISTANCELEARNINGCENTRE.COM,OL14,08/11/2023,140.00
114970233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,DIVA CARE LIMITED,GL7 ,22/11/2023,-268.72
114970233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,DIVA CARE LIMITED,GL7 ,22/11/2023,"3,471.08"
115124242,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,DIVERSE CARE UK LTD,ME4 ,22/11/2023,"6,004.08"
115124240,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,DIVERSE CARE UK LTD,ME4 ,22/11/2023,"5,810.40"
115124241,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,DIVERSE CARE UK LTD,ME4 ,22/11/2023,"4,067.28"
115124243,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,DIVERSE CARE UK LTD,ME4 ,22/11/2023,"5,810.40"
113600236,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Supplies and Services,Equipment,DMM ---------------------------,LL55,08/11/2023,514.92
115062233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,DNA WORLDWIDE GROUP,BA11,22/11/2023,434.00
115063233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,DNA WORLDWIDE GROUP,BA11,22/11/2023,434.00
114856233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,DNA WORLDWIDE GROUP,BA11,22/11/2023,797.00
115203489,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,"2,767.60"
115203489,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,102.72
115203489,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,16.40
115203489,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,"1,623.68"
112999233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN3 ,06/11/2023,370.00
114736233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN3 ,20/11/2023,600.00
112999233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN3 ,06/11/2023,600.00
114736233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Holiday Payment,REDACTED PERSONAL DATA,SN3 ,20/11/2023,300.00
114736233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN3 ,20/11/2023,370.00
114764233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN2 ,20/11/2023,216.00
113024233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN2 ,06/11/2023,216.00
114764233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN2 ,20/11/2023,600.00
113024233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN2 ,06/11/2023,600.00
114481277,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,DORCAN ACADEMY,SN3 ,15/11/2023,"5,922.00"
113366234,Mainstream Schools Extension,Skills & Attainment,Dorcan Academy PAN,Capital,Contractor Payments,DORCAN ACADEMY,SN3 ,08/11/2023,"24,757.74"
115203603,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,586.08
115203603,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,890.24
115203603,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,24/11/2023,65.60
115201369,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN6 ,24/11/2023,800.00
115201394,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN6 ,24/11/2023,800.00
114116233,Customer Strategy & Operations,"People, Culture and Organisational Resilience",Cemeteries & Crematoria,Supplies and Services,Fees,REDACTED PERSONAL DATA,SN15,13/11/2023,"2,420.00"
113334233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,DR RABHYA DEWSHI,OX4 ,08/11/2023,"1,144.40"
115577238,Early Help,Early Intervention & Prevention,"Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,DRAYCOTT SPORTS CAMP,SN25,29/11/2023,"2,394.00"
112589233,Sheltered Accomodation,Special Services,Mountbatten House,Supplies and Services,Materials,DRPK CONTRACTS LTD,BT30,03/11/2023,254.99
