,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095314,2318,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095315,1480,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095316,3050,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095318,1800,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095319,3000,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095300,1952,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/11/2023,41095301,1708,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 INTENTIONALLY HOMELESS FROM HOUSING,4299,,30/11/2023,41095302,1600,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 INTENTIONALLY HOMELESS FROM HOUSING,4299,,30/11/2023,41095311,3640,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 INTENTIONALLY HOMELESS FROM HOUSING,4299,,30/11/2023,41095320,1360,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,30/11/2023,23385359,1464,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095594,5350,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095595,1200,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095596,4130,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095597,1770,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095598,2400,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095599,3990,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095600,1560,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095601,1715,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095602,6510,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095603,1350,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095605,3630,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095606,2830,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095607,14555,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095608,1050,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095610,1350,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095611,1500,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095613,1050,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095614,4818,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095618,4050,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095619,2550,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095620,2400,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095621,15480,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095622,2160,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095623,2475,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095624,2490,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095629,3640,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095631,3900,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095633,3600,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095634,1050,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095635,3300,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095636,5365,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095637,4500,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41095638,1785,15489,CENTREMARK PROPERTIES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,-1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,-1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,-1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,-1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390387,1417.93,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SUPPORTING PEOPLE,PAYMENTS TO CONTRACTORS,4000,,04/12/2023,50002597,16364.16,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SUPPORTING PEOPLE,PAYMENTS TO CONTRACTORS,4000,,13/11/2023,50002554,16364.16,10972,CENTREPOINT SOHO
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,GROUNDS MAINTENANCE,1470,,01/12/2023,41097832,2165.2,25622,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,30/11/2023,41094971,3615.31,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,30/11/2023,41094971,750,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,08/12/2023,41096966,9177.04,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,08/12/2023,41096966,2250,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,30/11/2023,41094957,6348.9,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,30/11/2023,41094957,6000,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,08/12/2023,41096965,4599.84,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CIS TAX DEDUCTIONS,7250,,08/12/2023,41096965,4500,25871,CENTURIAN SURFACING LTD - T/A CENTURIAN SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390421,5142.85,29784,CHALK HILL HOUSE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,04/12/2023,41096565,560,16482,CHANCE FOR CHILDREN TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,07/12/2023,41096903,420,16482,CHANCE FOR CHILDREN TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,04/12/2023,41095721,710,16482,CHANCE FOR CHILDREN TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH DRUGS AND ALCOHOL,PAYMENTS TO CONTRACTORS,4000,,29/11/2023,41094956,244909.11,29212,"CHANGE GROW LIVE SERVICES LTD T/A CHANGE, GROW, LIVE (RISE)"
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH DRUGS AND ALCOHOL,PAYMENTS TO CONTRACTORS,4000,,20/12/2023,41098646,279434.25,29212,"CHANGE GROW LIVE SERVICES LTD T/A CHANGE, GROW, LIVE (RISE)"
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390464,288,29710,CHARIS MC LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390464,3535.72,29710,CHARIS MC LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,11/12/2023,23390464,857.15,29710,CHARIS MC LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390248,608,10000366,CHARISMATIC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390248,912,10000366,CHARISMATIC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,SUPPORTED LIVING,4236,,11/12/2023,23390248,3524.52,10000366,CHARISMATIC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,SUPPORTED LIVING,4236,,11/12/2023,23390248,3524.52,10000366,CHARISMATIC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH SEXUAL HEALTH,PAYMENTS TO CONTRACTORS,4000,,30/11/2023,41096406,32442.84,25080,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,14/12/2023,41098277,14666.5,29331,CHERRY TREE LEARNING SERVICES LTD T/A CHERRY TREE EDUCATION
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,06/11/2023,41096172,1200,29350,CHESHIRE ESTATE AND LEGAL LIMITED CLIENT A/C
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,13/11/2023,41097565,2000,29350,CHESHIRE ESTATE AND LEGAL LIMITED CLIENT A/C
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,PAYMENTS TO OTHER ESTABLISHMENTS,4350,,15/12/2023,50002630,2400.9,40093,CHILDREN COME FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,CHILDCARE PROVISION,4690,,15/12/2023,50002629,2491.2,40093,CHILDREN COME FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,SPECIALIST TECHNICAL CONTRACTORS,4050,,18/12/2023,50002634,813.6,40093,CHILDREN COME FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,11/12/2023,23390342,3462.97,26272,CHILDREN OF COLOUR LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN OTHER COSTS,4282,,11/12/2023,23390348,500,27162,CHILDREN OF THE MANGROVE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390348,21557.15,27162,CHILDREN OF THE MANGROVE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390068,10312.96,11045,CHOICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23389896,10038.6,11045,CHOICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,05/12/2023,41095675,640,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,05/12/2023,41095677,480,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,05/12/2023,41095679,480,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,07/12/2023,41096321,480,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,28/11/2023,41094496,624,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,15/12/2023,41097621,702,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,15/12/2023,41097661,624,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,18/12/2023,41097667,546,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPP - BS &A&F,PAYMENTS TO CONTRACTORS,4000,,18/12/2023,41097669,546,29862,CHROMA THERAPIES LTD T/A CHROMA
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,INDEPENDENT FOSTERING,4221,,11/12/2023,23390321,8550,11054,CHRYSALIS CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23389832,834.68,27283,CHURCHILL HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CONTRACT PAYMENTS,7200,,12/09/2023,41095757,1121,10000171,CIA FIRE & SECURITY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/12/2023,23390093,4104,27888,CINNABAR SUPPORT & LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,VEHICLE HIRE,2010,,30/11/2023,41097180,4324,29032,CITY CARE AGENCY LIMITED
