,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395624,2136.96,29070,17CARE UK LTD T/A CARE SPECTRUM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,03/01/2024,23393820,-1297.44,29070,17CARE UK LTD T/A CARE SPECTRUM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,11/01/2024,23395624,3400,29070,17CARE UK LTD T/A CARE SPECTRUM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395624,476,29070,17CARE UK LTD T/A CARE SPECTRUM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/01/2024,23395465,1531.4,10007,2 CARE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,03/11/2023,23396842,350,29233,3 DRYSTONE FEES GEN ACC T/A DRYSTONE CHAMBERS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,10/01/2024,23402951,825,29233,3 DRYSTONE FEES GEN ACC T/A DRYSTONE CHAMBERS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,10/01/2024,23396842,500,29233,3 DRYSTONE FEES GEN ACC T/A DRYSTONE CHAMBERS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,12/10/2023,23395203,1000,18870,39 ESSEX CHAMBERS LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,03/11/2023,23395203,1250,18870,39 ESSEX CHAMBERS LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,06/12/2023,23402951,5400,18870,39 ESSEX CHAMBERS LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,21/11/2023,23402951,1081.25,18870,39 ESSEX CHAMBERS LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,10/10/2023,23396842,750,18870,39 ESSEX CHAMBERS LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,07/11/2023,23394042,555,28700,4 BRICK COURT CHAMBERS MANAGEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,23/08/2023,23394042,500,28700,4 BRICK COURT CHAMBERS MANAGEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,07/11/2023,23402606,800,28700,4 BRICK COURT CHAMBERS MANAGEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,05/12/2023,23402606,800,28700,4 BRICK COURT CHAMBERS MANAGEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,08/11/2023,23396842,400,28666,42 BEDFORD ROW
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,30/12/2023,41102720,1700,29802,4C STRATEGIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,LEGAL SERVICES,LEGAL FEES,2840,,08/12/2023,23395203,1800,28763,5 PAPER CHAMBERS - FEES ACCOUNT T/A FIVE PAPER CHAMBERS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395386,6200,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,6200,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,5200,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,3084.8,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,5600,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,6000,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,5800,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,2435.71,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,5508,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,EMI RESIDENTIAL,4227,,11/01/2024,23395386,3885.71,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395386,3471.43,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395386,1928.57,15202,A & I CARE HOME LTD T/A THE MEADOWS RES CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S AP COVID19 CONTROL ACCOUNT,6393,,02/10/2023,41099639,-348,500110,A&A Appliances Ltd
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,STATIONERY,3820,,02/10/2023,41099639,348,500110,A&A Appliances Ltd
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,08/01/2024,41102525,8300,27117,A&R Builders Ltd
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,01/11/2023,41100178,4180,27117,A&R Builders Ltd
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,01/11/2023,41100177,2340,27117,A&R Builders Ltd
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DWELLING RENTS,9000,,11/01/2024,41101052,1489.6,10113,A2DOMINION HOUSING GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,04/01/2024,41099222,26500,22324,A2DOMINION HOUSING GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,30/01/2024,41102799,1020,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17,4290,,30/01/2024,41102876,1860,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,19/12/2023,23395324,270,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,19/12/2023,23393419,2530,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,22/12/2023,23394097,1188,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,29/12/2023,41098578,2400,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17,4290,,29/12/2023,41098577,3150,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17,4290,,16/01/2024,41100936,1485,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,22/12/2023,41098366,770,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIN,SECTION 17 NRPF,4297,,22/12/2023,41098367,3720,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,RESIDENTIAL HOMES EXTERNAL,4220,,20/12/2023,23393417,1800,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CONTRACT PAYMENTS,7200,,24/11/2023,41094493,45744,10000201,ABACUS PLAYGROUNDS LTD T/A NOVA SPORT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,23/10/2023,41097196,10985.33,18078,ABBEY BUILDERS (LONDON) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,20/11/2023,41097198,2865,18078,ABBEY BUILDERS (LONDON) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,11/11/2023,41097199,6025.05,18078,ABBEY BUILDERS (LONDON) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,14/11/2023,41097200,2333.81,18078,ABBEY BUILDERS (LONDON) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,19/12/2023,41102272,6825,18078,ABBEY BUILDERS (LONDON) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,15/12/2023,41099293,3020.6,18078,ABBEY BUILDERS (LONDON) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394486,885.71,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394486,3100,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394469,1550,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394469,442.86,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394465,885.71,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394465,3321.43,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394465,885.71,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394465,297.6,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,09/01/2024,23394465,1992.86,25203,ABC HILLINGDON LTD - T/A ABC HOUSING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DAY CARE CENTRES,4250,,11/01/2024,23395485,2096.64,24665,ABILITIES DEVELOPEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DAY CARE CENTRES,4250,,11/01/2024,23395485,2052.92,24665,ABILITIES DEVELOPEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,DAY CARE CENTRES,4250,,11/01/2024,23395485,1642.32,24665,ABILITIES DEVELOPEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DAY CARE CENTRES,4250,,11/01/2024,23395485,821.16,24665,ABILITIES DEVELOPEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,TRAINING EXPENSES,80,,24/08/2023,41101873,1639,18627,ABRSM
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,SUPPORTED LIVING,4236,,15/01/2024,23395770,2017.6,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,SUPPORTED LIVING,4236,,11/01/2024,23395615,2560,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,SUPPORTED LIVING,4236,,11/01/2024,23395615,3060,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,SUPPORTED LIVING,4236,,11/01/2024,23395615,3104,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395615,1980,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395615,2856,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/01/2024,23395615,396,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/01/2024,23395615,2540,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/01/2024,23395615,2296.8,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,11/01/2024,23395615,2309.32,28839,ABS UK LTD T/A LOTUS COMMUNITY CARE SERVICES
