Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Chief Executives,Marketing,10-Aug-23,"1,200",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Electricity - General,10-Aug-23,"17,256.14",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,10-Aug-23,"1,098.2",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,10-Aug-23,"2,448.43",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,10-Aug-23,535.91,Haven Power Limited
Bolton MBC,Chief Executives,Legal Fees,09-Aug-23,900,Health & Community Limited
Bolton MBC,Chief Executives,Office Stationery,31-Aug-23,569,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Legal Fees,01-Aug-23,"4,804.5",Iken Business Ltd
Bolton MBC,Chief Executives,Marketing,07-Aug-23,"1,805",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Fees,23-Aug-23,"2,580",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Marketing,30-Aug-23,"10,000",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Marketing,30-Aug-23,850,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Office Stationery,02-Aug-23,798,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Exhibits Maint & Restoration,01-Aug-23,"7,526",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,01-Aug-23,530,Isaac Butterworth (Ironfounders) Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,22-Aug-23,710.4,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,30-Aug-23,"1,154.4",J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Aug-23,721.5,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Fees,07-Aug-23,"8,433.49",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,01-Aug-23,"9,252.4",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,07-Aug-23,"12,945.53",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,14-Aug-23,"8,019.92",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,21-Aug-23,"11,052.19",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Legal Fees,01-Aug-23,"2,800",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,01-Aug-23,"2,765",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,09-Aug-23,"3,150",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,15-Aug-23,"1,470",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,22-Aug-23,"1,785",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,30-Aug-23,"1,610",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,30-Aug-23,"1,435",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Marketing,01-Aug-23,"1,000",Jason Phats Digital Limited
Bolton MBC,Chief Executives,Marketing,15-Aug-23,505,Julie Lomax Photography Limited
Bolton MBC,Chief Executives,Computer Purchase,01-Aug-23,"9,730",KPMG LLP
Bolton MBC,Chief Executives,Promoting Events,23-Aug-23,"3,404",Kudos Upholstery
Bolton MBC,Chief Executives,Marketing,29-Aug-23,660,Laseray
Bolton MBC,Chief Executives,Marketing,01-Aug-23,"11,500",Limelight Celebrity Management Limited
Bolton MBC,Chief Executives,Consultation Costs,01-Aug-23,"9,442.44",Manchester City Council
Bolton MBC,Chief Executives,Election Expenses,01-Aug-23,550,Markland Hill Racquets Club
Bolton MBC,Chief Executives,External Audit Fees,01-Aug-23,"6,000",Mazars LLP
Bolton MBC,Chief Executives,External Audit Fees,16-Aug-23,"27,690",Mazars LLP
Bolton MBC,Chief Executives,Marketing,21-Aug-23,"1,800",MDM Entertainments
Bolton MBC,Chief Executives,Other Security,01-Aug-23,"6,746.69",National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Other Security,01-Aug-23,"1,181.43",National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Franking Machine,01-Aug-23,"2,500",Nationwide Franking Sense Ltd#1
Bolton MBC,Chief Executives,Marketing,18-Aug-23,"6,200",Neat Events
Bolton MBC,Chief Executives,Advertising General,01-Aug-23,"1,548.12",Newsquest Media Group
Bolton MBC,Chief Executives,Advertising General,25-Aug-23,"1,451.88",Newsquest Media Group
Bolton MBC,Chief Executives,Legal Fees,01-Aug-23,"1,500",Nine St John Street
Bolton MBC,Chief Executives,ICT Security,01-Aug-23,555.75,Nominet UK
Bolton MBC,Chief Executives,Legal Fees,01-Aug-23,561.26,Oasis UK#OASIS Group
Bolton MBC,Chief Executives,Promoting Events,16-Aug-23,"1,240",Octagon Theatre Trust Limited#The Octagon#Octagon Theatre
Bolton MBC,Chief Executives,Agilisys - Transformation,30-Aug-23,"28,350",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Sport Activities,09-Aug-23,"1,920",Outdoor Activities Service & Alternative Adventure
Bolton MBC,Chief Executives,Day To Day Maintenance,07-Aug-23,650,Paperchase
Bolton MBC,Chief Executives,Agency Staff - Full-time,08-Aug-23,"3,175",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,08-Aug-23,"3,175",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,13-Aug-23,"3,175",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,30-Aug-23,"3,175",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,03-Aug-23,667,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Counselling,01-Aug-23,529.92,People Asset Management Ltd
Bolton MBC,Chief Executives,Book Fund Expenditure,22-Aug-23,625.5,Peters Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,17-Aug-23,"1,457.04",Peters Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,22-Aug-23,"1,480.85",Peters Limited
Bolton MBC,Chief Executives,Office Stationery,18-Aug-23,"2,537.76",Premier Paper Group Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"2,997.12",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"2,997.12",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,536.04,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,893.4,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"1,965.48",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"1,965.48",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"1,965.48",Profile Security Services Ltd
Bolton MBC,Chief Executives,Computer Maintenance,01-Aug-23,625,Public-i
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,10-Aug-23,558.72,Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Office Stationery,15-Aug-23,504,Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Office Stationery,25-Aug-23,576,Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Promoting Events,21-Aug-23,"5,888",Rain Dance UK Giant Umbrellas Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,29-Aug-23,"1,890",Redacted - Personal Data
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Aug-23,975,Redacted - Personal Data
Bolton MBC,Chief Executives,Promoting Events,30-Aug-23,"1,120",Redacted - Personal Data
Bolton MBC,Chief Executives,Catering - General,10-Aug-23,"2,000",Redacted - Personal Data
Bolton MBC,Chief Executives,Catering - General,10-Aug-23,"2,200",Redacted - Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,669.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,899.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"2,152.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,724.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,815.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,926.82,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,718.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,550.25,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,868.08",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,644.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,758.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"2,217.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,383.83",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,444.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,061.46",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,"1,403.78",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,396.33",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,937.58,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"3,046.18",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,905.02,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,573.84,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,720.81,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,669.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"2,085.39",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,942.31",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,839.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,730.46,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,758.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,548.03",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,707.16",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,523.03",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"2,187.81",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,123.47",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,784.21,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,831.74,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,"1,120.87",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,669.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,605.43",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,963.7",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,450.39",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,758.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,724.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,007.58",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,926.82,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,737.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,539.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"2,217.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,223.85",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,392.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,"1,682.02",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,989.38,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"1,255.53",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,669.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"1,375.07",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"2,012.02",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"1,758.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,581.75,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,911.62,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,926.82,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,541.18,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"1,676.32",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"1,655.64",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,736.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,"1,838.48",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,507.79,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,530.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,690.25,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,729.2,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,729.2,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,729.2,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,687.83,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,687.83,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,790.48,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,719.28,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,583.2,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,719.28,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,973.39,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,973.39,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,893.93,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,973.39,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,18-Aug-23,558.38,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,558.38,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,558.38,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,535.77,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,11-Aug-23,556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,04-Aug-23,539.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,25-Aug-23,539.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Other Security,14-Aug-23,520,Reliance High-Tech Limited
Bolton MBC,Chief Executives,C.C.T.V.,14-Aug-23,"1,010",Reliance High-Tech Limited
Bolton MBC,Chief Executives,Management Fees,01-Aug-23,"21,450",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Planned Maintenance,15-Aug-23,"2,846.25",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Planned Maintenance,15-Aug-23,"5,296.5",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Planned Maintenance,15-Aug-23,"4,900.51",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Reactive Maintenance,11-Aug-23,"6,286.93",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,11-Aug-23,"2,862.5",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,11-Aug-23,"5,169.67",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,11-Aug-23,"2,862.5",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,11-Aug-23,"4,293.75",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Aug-23,"2,706.25",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance Structural,11-Aug-23,"5,019.45",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,01-Aug-23,"256,851.17",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,01-Aug-23,"257,517.81",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,04-Aug-23,"257,517.81",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Reactive Maintenance,08-Aug-23,"210,397.62",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Reactive Maintenance,25-Aug-23,"137,435.76",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,01-Aug-23,"255,984.53",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,01-Aug-23,"10,333.94",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,14-Aug-23,"7,409",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,01-Aug-23,"2,559.69",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,11-Aug-23,657.25,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,11-Aug-23,"24,980.81",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,11-Aug-23,"92,284.83",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Aug-23,682.38,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,07-Aug-23,"5,645.77",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,14-Aug-23,814.7,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,21-Aug-23,557.33,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Aug-23,"1,824.76",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,07-Aug-23,"3,565.35",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,14-Aug-23,"1,325.6",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,21-Aug-23,"1,531.96",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,21-Aug-23,"1,597.29",Royal Mail Group Limited
Bolton MBC,Chief Executives,Electricity - General,17-Aug-23,711.1,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,17-Aug-23,"1,370.6",Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,17-Aug-23,520.02,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,17-Aug-23,737.75,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Marketing,31-Aug-23,"7,279.3",Silverback Events Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Aug-23,"1,688.94",SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Aug-23,"3,356.02",SME HCI Limited
Bolton MBC,Chief Executives,Marketing,28-Aug-23,"3,850",Songsmith Records Ltd
Bolton MBC,Chief Executives,Marketing,31-Aug-23,"5,200",Space Stage Ltd
Bolton MBC,Chief Executives,Operational Equipment Purchase,16-Aug-23,886,Spectrum Innovations
Bolton MBC,Chief Executives,Operational Equipment Purchase,16-Aug-23,"1,008",Spectrum Innovations
Bolton MBC,Chief Executives,Operational Equipment Purchase,01-Aug-23,"33,379.32",Stage Electrics Partnership Limited#T/A Stage Electrics
Bolton MBC,Chief Executives,Information and Communication Technology,15-Aug-23,"1,900",Stopford Information Systems Limited
Bolton MBC,Chief Executives,Other Fees,03-Aug-23,"12,146",StreetGames UK
Bolton MBC,Chief Executives,Grant Funded Expenditure,03-Aug-23,"25,000",StreetGames UK
Bolton MBC,Chief Executives,Information and Communication Technology,04-Aug-23,"7,960",Tameside MBC
Bolton MBC,Chief Executives,Computer Software Licences,07-Aug-23,"2,310",TET Limited T/A Trans European Technology
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,09-Aug-23,"1,062.5",The Cosy Company Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,16-Aug-23,972.5,The Cosy Company Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Aug-23,"2,247.55",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Aug-23,"3,767.4",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Marketing,22-Aug-23,"1,300",The Manc Creative Limited
Bolton MBC,Chief Executives,Contracted Services,01-Aug-23,638.77,The Midcounties Co-operative
Bolton MBC,Chief Executives,Contracted Services,30-Aug-23,612.8,The Midcounties Co-operative
Bolton MBC,Chief Executives,Marketing,01-Aug-23,650,The Purple Company (UK) Ltd T/a Silk Group
Bolton MBC,Chief Executives,Marketing,01-Aug-23,"1,200",Think EQ
Bolton MBC,Chief Executives,Marketing,01-Aug-23,850,Think EQ
Bolton MBC,Chief Executives,Promoting Events,08-Aug-23,"1,617.95",Thunderbolt FX Limited
Bolton MBC,Chief Executives,Corporate Training,01-Aug-23,620,TLC Learning Academy#Limited
Bolton MBC,Chief Executives,Corporate Training,02-Aug-23,620,TLC Learning Academy#Limited
Bolton MBC,Chief Executives,Vehicle Purchase,01-Aug-23,"7,403.85",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-Aug-23,"5,305.45",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-Aug-23,789.64,Tusker
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Aug-23,866.44,Ulverscroft Large Print Books Limited#Ulverscroft Limited
Bolton MBC,Chief Executives,Information and Communication Technology,01-Aug-23,783.84,Valtech Limited
Bolton MBC,Chief Executives,Information and Communication Technology,29-Aug-23,749.34,Valtech Limited
Bolton MBC,Chief Executives,Agilisys - Data N/wk Line Rent,01-Aug-23,"28,019",Virgin Media Payments Limited#Virgin Media Business
Bolton MBC,Chief Executives,External Audit Fees,09-Aug-23,"1,750",Vivid Resourcing
Bolton MBC,Chief Executives,External Audit Fees,16-Aug-23,"1,750",Vivid Resourcing
Bolton MBC,Chief Executives,External Audit Fees,23-Aug-23,700,Vivid Resourcing
Bolton MBC,Chief Executives,External Audit Fees,30-Aug-23,"1,750",Vivid Resourcing
Bolton MBC,Chief Executives,Mobile Telephone Purchase,01-Aug-23,782,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Purchase,01-Aug-23,522,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Purchase,07-Aug-23,522,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Purchase,08-Aug-23,"1,923",Vodafone Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Aug-23,"3,659.67",Water Plus
Bolton MBC,Chief Executives,Marketing,22-Aug-23,"5,264.5",Whitehouse Event Crockery#Whitehouse Crockery Hire Limited
Bolton MBC,Chief Executives,Refuse Collection,01-Aug-23,"2,400",Whites Waste Paper Ltd
Bolton MBC,Chief Executives,Marketing,31-Aug-23,"1,000",Wigan Pier Promotions#Limited
