Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Adult Services,Contracted Services,27-Feb-24,"£5,111.31",SureCare Bolton#Sakinas Healthcare Limited
Bolton MBC,Adult Services,Contracted Services,27-Feb-24,"£14,036.94",SureCare Bolton#Sakinas Healthcare Limited
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£13,398.30",Take a Break with Choices
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£3,314.25",The Brandles
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£3,265.00",The Clough Residential Home
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£18,193.75",The David Lewis Centre
Bolton MBC,Adult Services,Clients Aids & Adaptations,09-Feb-24,"£4,565.00",The Key Safe Company#Supra UK Ltd
Bolton MBC,Adult Services,Contracted Services,21-Feb-24,"£20,061.68",The Local Care Company (Bolton) Limited
Bolton MBC,Adult Services,Contracted Services,21-Feb-24,"£4,265.47",The Local Care Company (Bolton) Limited
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£8,060.00",The Lodge Buckshaw Retirement Village#The Lodge
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£17,042.70",The Meadows
Bolton MBC,Adult Services,Contracted Services,09-Feb-24,"£4,475.40",The Withins
Bolton MBC,Adult Services,Contracted Services,21-Feb-24,"£4,474.58",The Withins
Bolton MBC,Adult Services,Contracted Services,12-Feb-24,£800.00,ThemPra Social Pedagogy Community Interest Company
Bolton MBC,Adult Services,Clients Aids & Adaptations,16-Feb-24,£756.22,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,16-Feb-24,£559.34,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Feb-24,"£2,003.00",Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Feb-24,£770.00,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Feb-24,£800.00,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Feb-24,£857.89,Tom Gallagher Limited
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,£791.28,Trafalgar Court
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,£791.28,Trafalgar Court
Bolton MBC,Adult Services,Contracted Services,20-Feb-24,£791.28,Trafalgar Court
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Feb-24,"£1,329.17",Tripod Partners Limited
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Feb-24,"£1,235.84",Tripod Partners Limited
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Feb-24,"£1,154.87",Tripod Partners Limited
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Feb-24,"£1,196.79",Tripod Partners Limited
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Feb-24,"£1,427.90",Tripod Partners Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,08-Feb-24,£780.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,12-Feb-24,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,20-Feb-24,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,20-Feb-24,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Feb-24,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Feb-24,£700.00,Trulife Limited
Bolton MBC,Adult Services,Nursing Provision,05-Feb-24,"£116,881.60",Vale House
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Feb-24,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,07-Feb-24,"£2,320.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,14-Feb-24,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,21-Feb-24,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Other Fees,01-Feb-24,"£12,342.86",Wellbeing Property Solutions Limited
Bolton MBC,Adult Services,Other Fees,01-Feb-24,"£3,200.00",Wellbeing Property Solutions Limited
Bolton MBC,Adult Services,Other Fees,01-Feb-24,"£3,200.00",Wellbeing Property Solutions Limited
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£224,491.70",Westmead
Bolton MBC,Adult Services,Contracted Services,13-Feb-24,"£11,329.76",Westwood Homecare (North West) Limited
Bolton MBC,Adult Services,Contracted Services,13-Feb-24,"£2,007.72",Westwood Homecare (North West) Limited
Bolton MBC,Adult Services,Residential Provision,05-Feb-24,"£20,850.00",Withins Residential Home
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£4,940.51",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£5,379.72",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£2,203.92",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£3,809.76",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£3,510.72",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£2,633.04",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£12,176.88",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Feb-24,"£14,045.88",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,05-Feb-24,"£14,045.88",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,06-Feb-24,"£2,663.20",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,20-Feb-24,"£2,643.56",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,20-Feb-24,"£1,317.96",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,20-Feb-24,"£1,840.96",Your Care (UK) Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,14-Feb-24,£909.43,A C Entertainment Technologies Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Feb-24,"£166,320.15",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Feb-24,"£42,649.88",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Feb-24,"£261,751.09",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,07-Feb-24,"£17,081.00",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Refreshed Assets,07-Feb-24,"£44,226.51",Agilisys Limited
Bolton MBC,Chief Executives,Computer Purchase,01-Feb-24,"£27,020.50",Agilisys Limited
Bolton MBC,Chief Executives,Computer Purchase,07-Feb-24,"£31,958.79",Agilisys Limited
Bolton MBC,Chief Executives,Computer Purchase,26-Feb-24,"£22,461.60",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,07-Feb-24,"£60,049.74",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,15-Feb-24,£947.28,Agilisys Limited
Bolton MBC,Chief Executives,Computer Consumables,16-Feb-24,"£44,038.66",Agilisys Limited
Bolton MBC,Chief Executives,Telephones -Direct Rental,21-Feb-24,"£4,984.54",Agilisys Limited
Bolton MBC,Chief Executives,Consultation Costs,16-Feb-24,£510.28,Alerter Group
Bolton MBC,Chief Executives,Information and Communication Technology,26-Feb-24,"£1,506.64",Allied Publicity Services (Manchester) Limited t/a APS Group
Bolton MBC,Chief Executives,Security Cash Collection,01-Feb-24,"£5,585.57",Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Feb-24,£847.60,Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Feb-24,£611.63,Allpay.net Limited
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,01-Feb-24,"£10,000.00",Alphatec 2000 Group Limited
Bolton MBC,Chief Executives,General Materials,01-Feb-24,£574.44,Altitude Services#Limited
Bolton MBC,Chief Executives,General Materials,01-Feb-24,£574.44,Altitude Services#Limited
Bolton MBC,Chief Executives,Water Charges - Metered,10-Feb-24,"£1,226.43",Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Executives,Office Stationery,01-Feb-24,£584.20,Antalis Limited
Bolton MBC,Chief Executives,Cleaning Materials,20-Feb-24,£915.60,Arrow County Supplies Limited
Bolton MBC,Chief Executives,Cleaning Materials,20-Feb-24,"£1,737.00",Arrow County Supplies Limited
Bolton MBC,Chief Executives,Promoting Events,13-Feb-24,"£9,782.50",Artistes International Management
Bolton MBC,Chief Executives,Book Fund Expenditure,16-Feb-24,"£3,600.00",Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Feb-24,£791.19,Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Book Fund Expenditure,07-Feb-24,£678.96,Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Other Fees,01-Feb-24,"£4,317.00",AVC Wise Limited
Bolton MBC,Chief Executives,Miscellaneous Grants,09-Feb-24,"£1,000.00",Be The Change Youth Project CIC
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Feb-24,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Feb-24,£571.58,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,06-Feb-24,£715.89,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,06-Feb-24,£619.83,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,07-Feb-24,£715.89,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,07-Feb-24,£571.58,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,26-Feb-24,£715.89,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Feb-24,"£2,664.06",Bolton Community Homes
Bolton MBC,Chief Executives,Advertising General,15-Feb-24,"£10,000.00",Bolton Community Radio CIC#Bolton FM CIC
Bolton MBC,Chief Executives,Contracted Services Boltons Fund,01-Feb-24,"£5,997.30",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Contracted Services Boltons Fund,01-Feb-24,"£19,350.00",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Contracted Services Boltons Fund,01-Feb-24,"£61,433.00",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Partnerships - Other,27-Feb-24,"£56,250.00",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Private Contracted Services,01-Feb-24,"£8,280.00",Bolton Sixth Form College
Bolton MBC,Chief Executives,Private Contracted Services,13-Feb-24,"£4,185.00",Bolton Sixth Form College
Bolton MBC,Chief Executives,General Subscriptions,01-Feb-24,"£1,612.55",Bright Interactive Limited
Bolton MBC,Chief Executives,Goods for Resale,23-Feb-24,"£1,688.60",British Fossils#Giftstones Limited
Bolton MBC,Chief Executives,Other Fees,13-Feb-24,£765.00,C Horrocks & Sons Limited
Bolton MBC,Chief Executives,Other Fees,02-Feb-24,£865.00,C Horrocks & Sons Limited
Bolton MBC,Chief Executives,Other Fees,02-Feb-24,£795.00,C Horrocks & Sons Limited
Bolton MBC,Chief Executives,Other Fees,02-Feb-24,£775.00,C Horrocks & Sons Limited
Bolton MBC,Chief Executives,Other Fees,02-Feb-24,£850.00,C Horrocks & Sons Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,12-Feb-24,"£4,114.00",Capita Business Services Limited
Bolton MBC,Chief Executives,Management Fee,01-Feb-24,"£193,606.48",CH Bolton Limited
Bolton MBC,Chief Executives,Rent Of Buildings,06-Feb-24,"£14,747.86",CH Bolton Limited
Bolton MBC,Chief Executives,Civic Hospitality,06-Feb-24,"£6,362.52",CH Bolton Limited
Bolton MBC,Chief Executives,Other Security,06-Feb-24,"£1,886.50",CH Bolton Limited
Bolton MBC,Chief Executives,Election Expenses,19-Feb-24,"£18,088.06",Civica Election Services Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Feb-24,£588.00,Complete Background Screening Limited#CBS
Bolton MBC,Chief Executives,Other Fees,01-Feb-24,£650.00,ComputerXplorers Bolton & Wigan#Sim Tech Education Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,08-Feb-24,£987.00,Conservation Contracts North West Ltd
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Feb-24,"£11,934.00",Disclosure and Barring Service
Bolton MBC,Chief Executives,Mobile Telephone Purchase,22-Feb-24,"£4,975.00",EE#Everything Everywhere
Bolton MBC,Chief Executives,Promoting Events,13-Feb-24,"£5,008.50",Entertainers Show Providers Limited
Bolton MBC,Chief Executives,Buildings Service Charge,01-Feb-24,"£10,224.87",Eric Wright FM Ltd
Bolton MBC,Chief Executives,Buildings Service Charge,01-Feb-24,"£10,224.87",Eric Wright FM Ltd
Bolton MBC,Chief Executives,Buildings Service Charge,01-Feb-24,"£10,224.87",Eric Wright FM Ltd
Bolton MBC,Chief Executives,Legal Fees,23-Feb-24,"£1,600.00",Freeths LLP
Bolton MBC,Chief Executives,Miscellaneous Grants,26-Feb-24,£750.00,Friends Of Cutacre Country Park
Bolton MBC,Chief Executives,Horticultural Materials,26-Feb-24,"£4,500.00",Friends Of Harwood & Longsight Park
Bolton MBC,Chief Executives,Uniforms,13-Feb-24,£605.00,GC Prints Bolton Limited
Bolton MBC,Chief Executives,Miscellaneous Grants,12-Feb-24,"£1,000.00",Get Up Keep Going CIC
Bolton MBC,Chief Executives,Finance Charges,01-Feb-24,"£5,206.00",Greater Manchester Combined Authority#GMCA#Greater Manchester Police#Greater Manchester Fire & Rescue Service
Bolton MBC,Chief Executives,Strategic Projects,01-Feb-24,"£14,000.00",Greater Manchester Poverty Action Limited
Bolton MBC,Chief Executives,Strategic Projects,01-Feb-24,"£11,044.00",Greater Manchester Poverty Action Limited
Bolton MBC,Chief Executives,Promoting Events,09-Feb-24,"£13,931.67",Handshake Ltd
Bolton MBC,Chief Executives,Marketing,01-Feb-24,"£1,365.00",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,048.93",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£16,401.09",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,124.87",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,196.89",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,178.07",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,145.17",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,202.60",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£505.38,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£830.51,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£745.04,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£811.83,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£737.22,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£622.97,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,£615.04,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£2,855.35",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,14-Feb-24,"£1,279.46",Haven Power Limited
Bolton MBC,Chief Executives,Consultancy Fees,01-Feb-24,£520.00,Hbinfo Ltd
Bolton MBC,Chief Executives,Exhibits Purchase,16-Feb-24,"£1,000.00",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Fees,01-Feb-24,£635.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Marketing,01-Feb-24,£530.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Promoting Events,01-Feb-24,£599.40,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Other Fees,05-Feb-24,"£5,057.63",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,12-Feb-24,"£7,315.24",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,19-Feb-24,"£6,704.34",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Legal Fees,01-Feb-24,"£2,065.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,07-Feb-24,"£1,715.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,22-Feb-24,"£2,887.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,22-Feb-24,"£3,797.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,22-Feb-24,"£1,487.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,22-Feb-24,"£3,080.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,22-Feb-24,£910.00,James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Computer Software Licences,01-Feb-24,"£5,040.00",JC Applications Development
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Feb-24,£926.20,JCS Online Resources Limited
Bolton MBC,Chief Executives,Other Fees,01-Feb-24,"£33,614.42",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,15-Feb-24,"£188,187.50",JLL#AMAS
Bolton MBC,Chief Executives,General Materials,01-Feb-24,"£2,035.00",Kays Traffic Management Systems Limited#Kays Highways Limited
Bolton MBC,Chief Executives,Miscellaneous Grants,15-Feb-24,"£7,619.00",Kearsley Parks Veterans Bowling Club
Bolton MBC,Chief Executives,Computer Purchase,13-Feb-24,"£12,440.00",KPMG LLP
Bolton MBC,Chief Executives,Computer Purchase,20-Feb-24,"£3,100.00",LOCTA Limited
Bolton MBC,Chief Executives,Corporate Training,01-Feb-24,£625.00,Luke Clements Training
Bolton MBC,Chief Executives,Corporate Training,01-Feb-24,"£1,483.34",Luke Clements Training
Bolton MBC,Chief Executives,Corporate Training,01-Feb-24,"£6,500.00",Me Learning Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,19-Feb-24,"£25,012.00",Meritec Limited
Bolton MBC,Chief Executives,Advertising General,01-Feb-24,"£1,000.00",Moonscape Media Ltd#Primary Times
Bolton MBC,Chief Executives,Other Security,01-Feb-24,"£1,002.00",National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Other Security,27-Feb-24,"£1,985.00",National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Promoting Events,01-Feb-24,"£5,000.00",Newsquest Media Group
Bolton MBC,Chief Executives,Finance Charges,23-Feb-24,£828.75,Newsquest Media Group
Bolton MBC,Chief Executives,Clothing,01-Feb-24,£535.79,Niton Equipment Ltd
Bolton MBC,Chief Executives,ICT Security,01-Feb-24,£555.76,Nominet UK
Bolton MBC,Chief Executives,Vehicle Purchase,07-Feb-24,"£1,240.89",Northumbria Healthcare NHS Foundation Trust
Bolton MBC,Chief Executives,Vehicle Purchase,07-Feb-24,"£1,599.21",Northumbria Healthcare NHS Foundation Trust
Bolton MBC,Chief Executives,Vehicle Purchase,07-Feb-24,"£2,075.12",Northumbria Healthcare NHS Foundation Trust
Bolton MBC,Chief Executives,Vehicle Purchase,07-Feb-24,"£2,612.59",Northumbria Healthcare NHS Foundation Trust
Bolton MBC,Chief Executives,Miscellaneous Grants,07-Feb-24,"£1,225.95",Odyssey9 Academy CIC
Bolton MBC,Chief Executives,Agilisys - Transformation,01-Feb-24,"£9,331.99",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Miscellaneous Grants,22-Feb-24,£750.00,Over Hulton Community Group
Bolton MBC,Chief Executives,Reactive Maintenance,01-Feb-24,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,07-Feb-24,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,14-Feb-24,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,22-Feb-24,"£2,160.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Feb-24,£667.00,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Book Fund Expenditure,22-Feb-24,£943.97,Peters Limited
Bolton MBC,Chief Executives,Postage Charge,02-Feb-24,"£31,396.44",Pitney Bowes Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,23-Feb-24,£508.80,Posturite Limited
Bolton MBC,Chief Executives,Office Stationery,15-Feb-24,"£2,537.76",Premier Paper Group Limited
Bolton MBC,Chief Executives,Office Stationery,15-Feb-24,£671.50,Premier Paper Group Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Feb-24,"£1,965.48",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,05-Feb-24,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,05-Feb-24,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Feb-24,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Feb-24,£536.04,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,05-Feb-24,"£3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Legal Fees,01-Feb-24,£535.00,Public-i
Bolton MBC,Chief Executives,Office Stationery,01-Feb-24,"£1,216.00",Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Miscellaneous Grants,02-Feb-24,"£1,300.00",Red Lane Growing Project
Bolton MBC,Chief Executives,Other Fees,14-Feb-24,"£2,195.00",Redacted - Personal Data
Bolton MBC,Chief Executives,Other Fees,29-Feb-24,"£1,000.00",Redacted - Personal Data
Bolton MBC,Chief Executives,Promoting Events,01-Feb-24,"£4,132.50",Redacted - Personal Data
Bolton MBC,Chief Executives,Promoting Events,12-Feb-24,"£1,249.50",Redacted - Personal Data
Bolton MBC,Chief Executives,Marketing,01-Feb-24,"£1,750.00",Redacted - Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,733.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,678.32",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,571.19",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,962.21",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,683.41",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£2,241.19",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,865.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,631.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,391.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,£979.02,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,785.95",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,691.21",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£1,431.64",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£2,032.83",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,£983.60,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£1,948.68",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£1,621.34",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,£942.76,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,£583.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£2,269.46",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,02-Feb-24,"£2,217.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,£937.58,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,"£1,678.32",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,"£1,867.49",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,£669.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,"£2,474.07",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,"£1,838.48",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,£791.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,16-Feb-24,"£1,452.94",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£1,962.21",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£1,699.03",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,£916.86,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£2,221.06",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£1,444.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£1,628.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,£839.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£1,639.72",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£2,051.63",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,23-Feb-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,£749.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,"£1,356.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,09-Feb-24,£662.85,Reed#Reed Specialist Recruitment Limited
