Authority,Service Area,Description,Payment, Amount ,Supplier
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £2,612.00 ",The Clough Residential Home
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £14,555.00 ",The David Lewis Centre
Bolton MBC,Adult Services,Clients Aids & Adaptations,01-Oct-23," £4,565.00 ",The Key Safe Company#Supra UK Ltd
Bolton MBC,Adult Services,Contracted Services,27-Oct-23," £14,287.11 ",The Local Care Company (Bolton) Limited
Bolton MBC,Adult Services,Contracted Services,27-Oct-23," £3,293.67 ",The Local Care Company (Bolton) Limited
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £6,448.00 ",The Lodge Buckshaw Retirement Village#The Lodge
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £23,934.80 ",The Meadows
Bolton MBC,Adult Services,Contracted Services,04-Oct-23," £4,475.40 ",The Withins
Bolton MBC,Adult Services,Contracted Services,26-Oct-23," £1,600.00 ",ThemPra Social Pedagogy Community Interest Company
Bolton MBC,Adult Services,Clients Aids & Adaptations,01-Oct-23, £900.00 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Oct-23, £702.51 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Oct-23, £998.00 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Oct-23, £656.28 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Oct-23, £715.04 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,24-Oct-23, £554.90 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,24-Oct-23, £789.00 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,26-Oct-23, £802.14 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Oct-23, £631.06 ,Tom Gallagher Limited
Bolton MBC,Adult Services,Contracted Services,31-Oct-23, £791.28 ,Trafalgar Court
Bolton MBC,Adult Services,Contracted Services,05-Oct-23, £791.28 ,Trafalgar Court
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Oct-23," £1,156.25 ",Tripod Partners Limited
Bolton MBC,Adult Services,Agency Staff - Full-time,18-Oct-23," £1,455.83 ",Tripod Partners Limited
Bolton MBC,Adult Services,Agency Staff - Full-time,25-Oct-23," £1,468.95 ",Tripod Partners Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,05-Oct-23," £1,500.00 ",Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Oct-23, £582.00 ,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Oct-23, £700.00 ,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,17-Oct-23, £582.00 ,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,17-Oct-23, £700.00 ,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,24-Oct-23, £582.00 ,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,24-Oct-23, £700.00 ,Trulife Limited
Bolton MBC,Adult Services,Nursing Provision,02-Oct-23," £126,750.78 ",Vale House
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Oct-23," £2,320.00 ",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Oct-23," £2,900.00 ",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,04-Oct-23," £2,900.00 ",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,18-Oct-23," £6,400.00 ",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,25-Oct-23," £3,200.00 ",Vivid Resourcing
Bolton MBC,Adult Services,Operational Equipment Purchase,01-Oct-23," £55,467.18 ",VoiceAbility
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £53,025.64 ",Westmead
Bolton MBC,Adult Services,Contracted Services,01-Oct-23," £6,048.51 ",Westwood Homecare (North West) Limited
Bolton MBC,Adult Services,Contracted Services,01-Oct-23," £2,129.40 ",Westwood Homecare (North West) Limited
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £14,004.00 ",Withins Residential Home
Bolton MBC,Adult Services,Residential Provision,02-Oct-23," £2,896.00 ",Woodlands Care Home
Bolton MBC,Adult Services,Contracted Services,01-Oct-23," £12,008.67 ",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,16-Oct-23," £7,769.04 ",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,03-Oct-23," £2,610.80 ",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,18-Oct-23," £2,614.80 ",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,31-Oct-23," £2,663.20 ",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Clients Aids & Adaptations,27-Oct-23, £985.47 ,Yorkshire Purchasing Organisation
Bolton MBC,Adult Services,Contracted Services,04-Oct-23," £1,317.96 ",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,29-Oct-23," £1,302.27 ",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,04-Oct-23," £1,840.96 ",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,29-Oct-23," £1,833.99 ",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,31-Oct-23, £996.15 ,Your Care Solutions Limited
Bolton MBC,Adult Services,Contracted Services,02-Oct-23, £883.97 ,Your Care Solutions Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Oct-23," £50,543.22 ",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Oct-23," £124,442.00 ",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Transition,09-Oct-23," £298,217.83 ",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,03-Oct-23," £261,751.12 ",Agilisys Limited
Bolton MBC,Chief Executives,Computer Software Licences,01-Oct-23," £6,591.01 ",Agilisys Limited
Bolton MBC,Chief Executives,Computer Purchase,25-Oct-23," £18,286.19 ",Agilisys Limited
Bolton MBC,Chief Executives,Modems and Lines,11-Oct-23, £955.99 ,Agilisys Limited
Bolton MBC,Chief Executives,Computer Consumables,17-Oct-23," £13,334.11 ",Agilisys Limited
Bolton MBC,Chief Executives,Computer Consumables,17-Oct-23," £31,823.13 ",Agilisys Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Oct-23, £994.26 ,Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Oct-23," £6,450.96 ",Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Oct-23, £695.26 ,Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Oct-23," £6,371.78 ",Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Oct-23," £1,014.25 ",Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Oct-23, £650.55 ,Allpay.net Limited
Bolton MBC,Chief Executives,Crompton Place,23-Oct-23," £44,531.12 ",AMAS Limited
Bolton MBC,Chief Executives,Water Charges - Metered,10-Oct-23," £1,188.09 ",Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Executives,Water Charges - Metered,10-Oct-23, £505.63 ,Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Executives,Cleaning Materials,16-Oct-23," £1,183.25 ",Arrow County Supplies Limited
Bolton MBC,Chief Executives,Cleaning Materials,16-Oct-23, £734.25 ,Arrow County Supplies Limited
Bolton MBC,Chief Executives,Advertising General,17-Oct-23, £895.00 ,Atlas UK Limited
Bolton MBC,Chief Executives,Other Fees,23-Oct-23," £3,876.22 ",AVC Wise Limited
Bolton MBC,Chief Executives,Office Stationery,05-Oct-23, £520.00 ,BHW Print Group Limited T/A Wallace Printers
Bolton MBC,Chief Executives,Rent Of Buildings,01-Oct-23," £1,201.46 ",Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Chief Executives,Rent Of Buildings,01-Oct-23," £1,150.11 ",Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Chief Executives,Rent Of Buildings,01-Oct-23," £1,545.70 ",Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Oct-23, £847.55 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Oct-23, £662.57 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,05-Oct-23, £582.41 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,10-Oct-23, £715.89 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,10-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,13-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,16-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,18-Oct-23, £860.19 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,18-Oct-23, £715.89 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,20-Oct-23, £766.55 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,27-Oct-23, £582.41 ,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Contracted Services Boltons Fund,10-Oct-23," £34,516.00 ",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Other Fees,09-Oct-23," £1,033.20 ",Bolton NHS Foundation Trust
Bolton MBC,Chief Executives,Private Contracted Services,17-Oct-23," £3,420.00 ",Bolton Sixth Form College
Bolton MBC,Chief Executives,Corporate Training,16-Oct-23, £975.00 ,Bolton Under Fives Forum#BUFF
Bolton MBC,Chief Executives,Information and Communication Technology,20-Oct-23," £12,753.05 ",Boxxe Limited
Bolton MBC,Chief Executives,General Subscriptions,01-Oct-23," £1,422.00 ",Bright Interactive Limited
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £8,371.72 ",C Horrocks & Sons Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,18-Oct-23," £3,366.00 ",Capita Business Services Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £1,112.22 ",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,05-Oct-23, £916.83 ,Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,18-Oct-23," £1,112.22 ",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,25-Oct-23, £954.41 ,Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Management Fee,01-Oct-23," £193,606.48 ",CH Bolton Limited
Bolton MBC,Chief Executives,Civic Hospitality,06-Oct-23," £7,206.61 ",CH Bolton Limited
Bolton MBC,Chief Executives,Other Security,06-Oct-23," £1,800.75 ",CH Bolton Limited
Bolton MBC,Chief Executives,Rent Of Buildings,06-Oct-23," £14,747.86 ",CH Bolton Limited
Bolton MBC,Chief Executives,Survey Fees,31-Oct-23," £5,702.03 ",Civica Election Services Limited
Bolton MBC,Chief Executives,Survey Fees,01-Oct-23," £3,768.44 ",Civica Election Services Limited
Bolton MBC,Chief Executives,Computer Software Licences,01-Oct-23," £47,596.50 ",Civica UK Ltd
Bolton MBC,Chief Executives,Information and Communication Technology,16-Oct-23," £20,500.00 ",Civica UK Ltd
Bolton MBC,Chief Executives,Survey Fees,01-Oct-23, £650.00 ,CJO Catering Limited
Bolton MBC,Chief Executives,Promoting Events,09-Oct-23, £585.55 ,ClubClass Music Management Limited
Bolton MBC,Chief Executives,Health and Safety,01-Oct-23," £1,959.00 ",Compass Skills Training Limited
Bolton MBC,Chief Executives,Health and Safety,26-Oct-23," £1,988.70 ",Compass Skills Training Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Oct-23, £567.00 ,Complete Background Screening Limited#CBS
Bolton MBC,Chief Executives,Gas - General,01-Oct-23," £4,304.91 ",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,24-Oct-23," £4,764.28 ",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Oct-23," £1,988.18 ",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Oct-23, £535.15 ,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Oct-23," £2,141.62 ",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Oct-23, £538.39 ,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,24-Oct-23," £1,988.18 ",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,24-Oct-23, £708.02 ,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,24-Oct-23," £2,320.94 ",Corona Energy Limited
Bolton MBC,Chief Executives,Rent of Storage Facilities,01-Oct-23, £563.10 ,Deepstore
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Oct-23," £11,810.00 ",Disclosure and Barring Service
Bolton MBC,Chief Executives,Mobile Telephone Purchase,01-Oct-23," £7,328.20 ",EE#Everything Everywhere
Bolton MBC,Chief Executives,Mobile Telephone Purchase,22-Oct-23," £7,326.84 ",EE#Everything Everywhere
Bolton MBC,Chief Executives,Artistes Fees,01-Oct-23," £10,781.35 ",Ellis Live Limited
Bolton MBC,Chief Executives,Promoting Events,05-Oct-23," £7,995.00 ",Ellis Live Limited
Bolton MBC,Chief Executives,Exhibits Purchase,01-Oct-23," £3,500.00 ",Elmes Joinery
Bolton MBC,Chief Executives,Health and Safety,01-Oct-23, £715.20 ,Equipt Security
Bolton MBC,Chief Executives,Area Based Grants,30-Oct-23, £600.00 ,Farnworth Baptist Church
Bolton MBC,Chief Executives,Marketing,01-Oct-23, £751.76 ,Faulty Towers The Dining Experience Limited
Bolton MBC,Chief Executives,C.C.T.V.,13-Oct-23," £1,385.00 ",Fibrelite (North West) Limited
Bolton MBC,Chief Executives,Consultation Costs,01-Oct-23," £1,750.00 ",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Catering - General,01-Oct-23," £1,609.29 ",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Electricity - General,12-Oct-23," £16,546.55 ",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,12-Oct-23, £579.72 ,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,12-Oct-23," £2,304.67 ",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,12-Oct-23, £545.86 ,Haven Power Limited
Bolton MBC,Chief Executives,Private Contracted Services,01-Oct-23," £30,000.00 ",Huggg Limited
Bolton MBC,Chief Executives,Catering - General,01-Oct-23," £1,044.00 ",Icky Sticky Cakes
Bolton MBC,Chief Executives,Exhibits Maint & Restoration,09-Oct-23, £538.00 ,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Exhibits Maint & Restoration,11-Oct-23," £3,500.00 ",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Corporate Training,17-Oct-23," £1,260.20 ",Informed Assessment Limited
Bolton MBC,Chief Executives,Corporate Training,25-Oct-23," £1,200.20 ",Informed Assessment Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,17-Oct-23," £7,392.00 ",IPL Design & Build Limited
Bolton MBC,Chief Executives,Exhibits Maint & Restoration,01-Oct-23," £1,455.00 ",IPL Design & Build Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,03-Oct-23, £888.00 ,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Oct-23," £1,065.60 ",J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,17-Oct-23, £888.00 ,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,24-Oct-23," £1,093.35 ",J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Rent of Storage Facilities,01-Oct-23, £720.00 ,J W Whittle Limited#Store-Away Archive Facilities
Bolton MBC,Chief Executives,Other Fees,02-Oct-23," £12,171.06 ",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,09-Oct-23," £11,079.62 ",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,16-Oct-23," £12,441.53 ",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Legal Fees,04-Oct-23," £1,260.00 ",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,04-Oct-23," £1,102.50 ",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,11-Oct-23," £1,645.00 ",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,11-Oct-23," £1,400.00 ",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,17-Oct-23," £1,260.00 ",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,25-Oct-23," £1,592.50 ",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £212,446.60 ",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £58,877.78 ",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £57,828.11 ",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £1,677.50 ",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £153,330.00 ",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,01-Oct-23," £188,187.50 ",JLL#AMAS
Bolton MBC,Chief Executives,Management Fees,01-Oct-23," £4,600.00 ",Jones Lang LaSalle Limited#JLL
Bolton MBC,Chief Executives,Management Fees,01-Oct-23," £1,000.00 ",Jones Lang LaSalle Limited#JLL
Bolton MBC,Chief Executives,Management Fees,01-Oct-23," £1,000.00 ",Jones Lang LaSalle Limited#JLL
Bolton MBC,Chief Executives,Management Fees,01-Oct-23," £1,000.00 ",Jones Lang LaSalle Limited#JLL
Bolton MBC,Chief Executives,External Audit Fees,01-Oct-23," £3,605.00 ",KPMG LLP
Bolton MBC,Chief Executives,Promoting Events,01-Oct-23," £4,254.00 ",Kudos Upholstery
Bolton MBC,Chief Executives,Promoting Events,01-Oct-23," £1,111.80 ",Local Government Association
Bolton MBC,Chief Executives,Corporate Training,15-Oct-23," £2,856.66 ",Luke Clements Training
Bolton MBC,Chief Executives,Marketing,06-Oct-23," £1,000.00 ",Marketing Manchester
Bolton MBC,Chief Executives,Corporate Training,26-Oct-23," £2,000.00 ",Me Learning Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,23-Oct-23," £21,275.00 ",Meritec Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,19-Oct-23," £14,220.96 ",Meritec Limited
Bolton MBC,Chief Executives,Advertising General,09-Oct-23," £1,450.00 ",Moonscape Media Ltd#Primary Times
Bolton MBC,Chief Executives,Artistes Fees,01-Oct-23," £1,875.25 ",NABBA North West
Bolton MBC,Chief Executives,Other Security,20-Oct-23, £565.00 ,National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Other Security,13-Oct-23," £7,960.00 ",National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Other Publications,11-Oct-23," £1,570.00 ",Nielsen Book Services Ltd
Bolton MBC,Chief Executives,Legal Fees,01-Oct-23, £587.63 ,Oasis UK#OASIS Group
Bolton MBC,Chief Executives,Computer Software Licences,28-Oct-23," £114,197.91 ",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Computer Software Licences,28-Oct-23," £11,075.65 ",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Computer Software Licences,28-Oct-23," £4,407.25 ",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,02-Oct-23," £2,540.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,02-Oct-23," £2,540.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £3,175.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,02-Oct-23," £3,175.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,02-Oct-23," £3,175.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,04-Oct-23," £1,905.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,04-Oct-23," £1,270.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,11-Oct-23," £2,700.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,17-Oct-23," £2,700.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,24-Oct-23," £2,700.00 ",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Postage Charge,02-Oct-23," £21,003.91 ",Pitney Bowes Purchase Power T/A Pitney Bowes Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23, £893.40 ,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £2,997.12 ",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £3,014.96 ",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £1,429.44 ",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £1,250.76 ",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23," £1,429.44 ",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23, £714.72 ,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Oct-23, £714.72 ,Profile Security Services Ltd
Bolton MBC,Chief Executives,Operational Equipment Maint,24-Oct-23, £699.00 ,Public-i
Bolton MBC,Chief Executives,Office Stationery,18-Oct-23, £608.00 ,Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Promoting Events,01-Oct-23," £1,400.00 ",Redacted - Personal Data
Bolton MBC,Chief Executives,Other Agency/Contracted Services,03-Oct-23, £966.00 ,Redacted - Personal Data
Bolton MBC,Chief Executives,Other Agency/Contracted Services,03-Oct-23, £556.50 ,Redacted - Personal Data
Bolton MBC,Chief Executives,Marketing,01-Oct-23," £1,800.00 ",Redacted - Personal Data
Bolton MBC,Chief Executives,Marketing,01-Oct-23, £933.33 ,Redacted - Personal Data
Bolton MBC,Chief Executives,Exhibits Purchase,05-Oct-23," £1,200.00 ",Redacted - Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,685.69 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,575.84 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £2,212.49 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,042.11 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23, £732.15 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £2,394.18 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £2,917.92 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £3,206.50 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,363.36 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £2,501.07 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,389.49 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £2,052.16 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23, £549.43 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,669.22 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,567.64 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23, £926.82 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23, £669.55 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,031.58 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23, £709.14 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23, £565.65 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,140.67 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £1,634.18 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Oct-23," £2,029.88 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £1,554.00 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23, £926.82 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23, £605.99 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23, £808.08 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23, £669.55 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23, £721.58 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £2,029.88 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £1,630.24 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £2,013.48 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23, £565.65 ,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £1,812.22 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £1,048.10 ",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,06-Oct-23," £2,128.68 ",Reed#Reed Specialist Recruitment Limited
