Authority,Service Area,Description,Payment, Amount,Supplier
Bolton MBC,Chief Executives,Computer Software Licences,10-Jan-24,"£11,979.16",Civica UK Ltd
Bolton MBC,Chief Executives,Health and Safety,01-Jan-24,"£1,955.40",Compass Skills Training Limited
Bolton MBC,Chief Executives,Health and Safety,29-Jan-24,"£1,959.90",Compass Skills Training Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Jan-24,£684.00,Complete Background Screening Limited#CBS
Bolton MBC,Chief Executives,Day To Day Maintenance,05-Jan-24,"£1,200.00",Conservation Contracts North West Ltd
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,£839.72,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,"£1,449.31",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,"£6,485.16",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,"£4,513.98",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,"£1,034.11",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,£656.84,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,£580.75,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,22-Jan-24,"£2,640.15",Corona Energy Limited
Bolton MBC,Chief Executives,Rent of Storage Facilities,01-Jan-24,£590.99,Deepstore
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Jan-24,"£15,143.00",Disclosure and Barring Service
Bolton MBC,Chief Executives,Disclosure Monitoring,19-Jan-24,"£15,254.00",Disclosure and Barring Service
Bolton MBC,Chief Executives,Mobile Telephone Purchase,01-Jan-24,"£4,975.20",EE#Everything Everywhere
Bolton MBC,Chief Executives,Mobile Telephone Purchase,24-Jan-24,"£4,975.00",EE#Everything Everywhere
Bolton MBC,Chief Executives,Other Fees,08-Jan-24,"£7,090.00",Elmes Joinery
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,23-Jan-24,"£1,912.00",Emos Information Systems Ltd
Bolton MBC,Chief Executives,External Audit Fees,01-Jan-24,"£6,895.75",Entrust Support Services Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,29-Jan-24,£739.00,Evac & Chair International Ltd
Bolton MBC,Chief Executives,Election Expenses,15-Jan-24,"£3,600.00",Farnworth Cricket Club
Bolton MBC,Chief Executives,Operational Equipment Purchase,18-Jan-24,"£1,140.00",Fools Paradise Limited
Bolton MBC,Chief Executives,Inter Agency Fees,29-Jan-24,"£5,065.11",Greater Manchester Combined Authority#GMCA#Greater Manchester Police#Greater Manchester Fire & Rescue Service
Bolton MBC,Chief Executives,Corporate Training,01-Jan-24,£900.00,Griffin Care Limited T/A Griffin Care Training Limited
Bolton MBC,Chief Executives,Miscellaneous Grants,29-Jan-24,"£1,000.00",Harmony Youth Project
Bolton MBC,Chief Executives,Marketing,08-Jan-24,"£1,000.00",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£956.47,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£951.90,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,"£15,451.05",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,"£15,727.12",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£770.80,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£766.85,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£710.22,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£714.79,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£742.05,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£739.83,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£673.18,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£692.87,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£542.10,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£604.06,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£601.31,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£588.99,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,£607.21,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,"£2,844.92",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,"£3,116.14",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Jan-24,£894.42,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,15-Jan-24,"£1,105.91",Haven Power Limited
Bolton MBC,Chief Executives,Office Stationery,23-Jan-24,£589.00,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Office Stationery,23-Jan-24,£589.00,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Office Stationery,23-Jan-24,£589.00,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Computer Software Licences,01-Jan-24,"£8,624.88",Iken Business Ltd
Bolton MBC,Chief Executives,Other Fees,16-Jan-24,"£1,492.00",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Fees,16-Jan-24,"£3,622.40",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Fees,17-Jan-24,£620.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Fees,17-Jan-24,£900.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Recruitment Expenditure,27-Jan-24,"£1,695.00",Informa Markets (UK) Limited
Bolton MBC,Chief Executives,Corporate Training,25-Jan-24,£685.90,Informed Assessment Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,17-Jan-24,£532.80,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Promoting Events,01-Jan-24,£621.60,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Promoting Events,01-Jan-24,"£1,431.90",J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Promoting Events,10-Jan-24,£777.00,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Promoting Events,24-Jan-24,£732.60,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Rent of Storage Facilities,01-Jan-24,£720.00,J W Whittle Limited#Store-Away Archive Facilities
Bolton MBC,Chief Executives,Other Fees,02-Jan-24,"£9,798.78",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,08-Jan-24,"£6,747.17",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,22-Jan-24,"£7,442.10",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,29-Jan-24,"£5,963.51",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Information and Communication Technology,01-Jan-24,"£31,200.00",Jadu Creative Limited
Bolton MBC,Chief Executives,Legal Fees,01-Jan-24,"£2,975.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,01-Jan-24,£945.00,James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,01-Jan-24,"£2,625.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,03-Jan-24,£980.00,James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,03-Jan-24,£525.00,James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,11-Jan-24,"£1,715.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,18-Jan-24,"£2,030.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,18-Jan-24,"£2,852.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,24-Jan-24,"£1,330.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,General Subscriptions,19-Jan-24,£561.71,Libraries Connected
Bolton MBC,Chief Executives,General Subscriptions,19-Jan-24,"£1,650.00",Libraries Connected
Bolton MBC,Chief Executives,Marketing,18-Jan-24,"£11,500.00",Limelight Celebrity Management Limited
Bolton MBC,Chief Executives,General Subscriptions,02-Jan-24,"£16,368.00",Local Government Information Unit
Bolton MBC,Chief Executives,Other Fees,14-Jan-24,£870.00,Lyons Electrical Ltd
Bolton MBC,Chief Executives,Other Fees,14-Jan-24,£680.00,Lyons Electrical Ltd
Bolton MBC,Chief Executives,Oracle Support,03-Jan-24,"£50,000.00",Mastek Systems Company Limited
Bolton MBC,Chief Executives,Legal Fees,01-Jan-24,"£5,547.60",Matobo Limited
Bolton MBC,Chief Executives,Advertising General,01-Jan-24,"£1,379.57",Newsquest Media Group
Bolton MBC,Chief Executives,Vehicle Purchase,03-Jan-24,"£1,463.15",Northumbria Healthcare NHS Foundation Trust
Bolton MBC,Chief Executives,Legal Fees,01-Jan-24,£519.45,Oasis UK#OASIS Group
Bolton MBC,Chief Executives,Legal Fees,01-Jan-24,£562.90,Oasis UK#OASIS Group
Bolton MBC,Chief Executives,Information and Communication Technology,17-Jan-24,"£2,698.00",OJT Communications Limited
Bolton MBC,Chief Executives,Computer Software Licences,28-Jan-24,"£114,197.91",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Computer Software Licences,28-Jan-24,"£11,075.65",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Computer Software Licences,28-Jan-24,"£4,407.25",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Jan-24,£667.00,P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Jan-24,£667.00,P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Jan-24,£667.00,P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,08-Jan-24,£667.00,P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Jan-24,£667.00,P&S Domestics
Bolton MBC,Chief Executives,Marketing,09-Jan-24,"£29,970.00",Panacea Software Ltd#Panacea Applications Ltd
Bolton MBC,Chief Executives,Reactive Maintenance,01-Jan-24,"£1,620.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,02-Jan-24,"£1,620.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,10-Jan-24,"£2,160.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,18-Jan-24,"£1,080.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,18-Jan-24,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,24-Jan-24,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Promoting Events,29-Jan-24,£953.30,Peron Plastics Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Jan-24,"£14,625.72",Peters Limited
Bolton MBC,Chief Executives,Information and Communication Technology,26-Jan-24,£750.00,Plain English Campaign Ltd
Bolton MBC,Chief Executives,Sales-Pantomime Income,01-Jan-24,"£13,888.89",Polka Dot Pantomines Limited
Bolton MBC,Chief Executives,Sales-Pantomime Income,15-Jan-24,"£75,106.25",Polka Dot Pantomines Limited
Bolton MBC,Chief Executives,Office Stationery,04-Jan-24,"£2,537.76",Premier Paper Group Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£3,113.08",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£2,711.68",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£2,711.68",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£2,501.52",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,£893.40,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,£536.04,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£1,429.44",Profile Security Services Ltd
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,01-Jan-24,£558.72,Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Promoting Events,18-Jan-24,"£1,813.87",Redacted -Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£2,039.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,£677.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£2,232.44",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,367.44",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,867.49",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£2,463.66",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,647.25",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,£953.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,575.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,448.69",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,£922.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,440.16",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,838.48",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,892.16",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,568.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,621.34",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£2,061.72",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,199.50",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,£707.81,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,151.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,891.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,419.12",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,401.81",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,124.06",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£2,025.36",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,564.36",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,528.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£573.90,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,951.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,840.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,030.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,346.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,175.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£2,002.81",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,575.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,711.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,988.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-Jan-24,£743.70,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-Jan-24,£765.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-Jan-24,"£1,208.00",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-Jan-24,"£1,217.93",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,020.46",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,585.09",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,432.18",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,£803.67,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,217.93",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,623.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,155.62",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,540.70",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,£772.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,£741.03,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,£741.03,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£741.03,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£741.03,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,£571.63,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,"£1,720.23",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-Jan-24,£980.01,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-Jan-24,£653.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-Jan-24,£644.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£644.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£644.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-Jan-24,£522.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Jan-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,C.C.T.V.,05-Jan-24,£879.00,Reliance High-Tech Limited
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,01-Jan-24,"£2,400.00",Ricoh UK Limited
Bolton MBC,Chief Executives,Advertising General,25-Jan-24,"£8,730.63",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,17-Jan-24,"£253,990.61",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Jan-24,"£39,589.15",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Jan-24,£572.50,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,25-Jan-24,"£3,412.10",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,25-Jan-24,"£4,522.75",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,25-Jan-24,"£3,263.25",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,25-Jan-24,"£12,758.99",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,25-Jan-24,"£4,871.98",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance Structural,25-Jan-24,"£62,012.26",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance Structural,25-Jan-24,"£4,055.59",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Engineering Work,25-Jan-24,"£5,823.24",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Reactive Maintenance,25-Jan-24,"£1,717.50",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Reactive Maintenance,18-Jan-24,"£210,354.79",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Postages Direct Costs,04-Jan-24,£695.61,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Jan-24,"£6,307.83",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Jan-24,£697.00,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,15-Jan-24,£841.78,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,22-Jan-24,£787.16,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,04-Jan-24,"£2,203.52",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Jan-24,"£2,142.04",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Jan-24,"£2,506.75",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,08-Jan-24,"£2,607.90",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,15-Jan-24,"£1,821.94",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,22-Jan-24,"£3,224.15",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,04-Jan-24,£766.42,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Jan-24,£655.56,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,15-Jan-24,"£1,926.07",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,22-Jan-24,£635.74,Royal Mail Group Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,18-Jan-24,£888.60,Silverback Events Limited
Bolton MBC,Chief Executives,Other Fees,01-Jan-24,"£1,708.20",Skyguard Limited#Peoplesafe
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Jan-24,£560.52,SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Jan-24,£793.48,SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Jan-24,£624.66,SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Jan-24,"£7,218.16",SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Jan-24,"£2,316.80",SME HCI Limited
Bolton MBC,Chief Executives,Marketing,01-Jan-24,"£3,000.00",Songsmith Records Ltd
Bolton MBC,Chief Executives,Operational Equipment Purchase,31-Jan-24,£890.00,Spectrum Innovations
Bolton MBC,Chief Executives,Operational Equipment Purchase,31-Jan-24,"£1,012.00",Spectrum Innovations
Bolton MBC,Chief Executives,Miscellaneous Grants,09-Jan-24,"£1,000.00",St Andrews Over Hulton PTFA
Bolton MBC,Chief Executives,Information and Communication Technology,02-Jan-24,"£12,079.86",Team Netsol Limited
Bolton MBC,Chief Executives,Operational Equipment Rental,01-Jan-24,"£1,514.50",The Christmas Decorators (Franchising) Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,26-Jan-24,£704.00,The Cosy Company Limited
Bolton MBC,Chief Executives,Other Fees,15-Jan-24,"£5,000.00",The Creative Core Group Ltd
Bolton MBC,Chief Executives,Printing General,23-Jan-24,£800.00,The Creative Core Group Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Jan-24,"£3,408.60",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Promoting Events,01-Jan-24,"£11,913.20",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Promoting Events,01-Jan-24,"£2,559.60",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Contracted Services,02-Jan-24,£569.90,The Midcounties Co-operative
Bolton MBC,Chief Executives,Contracted Services,24-Jan-24,£561.52,The Midcounties Co-operative
Bolton MBC,Chief Executives,Office Stationery,18-Jan-24,"£1,625.00",The Nottingham Label Company Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,18-Jan-24,"£2,430.00",Things That Go On Things
Bolton MBC,Chief Executives,Corporate Training,18-Jan-24,£620.00,TLC Learning Academy#Limited
Bolton MBC,Chief Executives,Vehicle Purchase,01-Jan-24,"£6,919.60",Tusker
