Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Autism Initiatives Uk,265163,1000025,20/06/2024,"1,237.30",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300247,1.00003E+18
Blackpool Council,Autism Initiatives Uk,265164,1000025,20/06/2024,"1,034.84",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300248,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268569,1000025,27/06/2024,"1,474.85",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300819,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268570,1000025,27/06/2024,"1,237.30",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300820,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268571,1000025,27/06/2024,"1,034.84",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300821,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268572,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300822,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268573,1000025,27/06/2024,"1,149.51",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300823,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268574,1000025,27/06/2024,"1,408.03",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300824,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268575,1000025,27/06/2024,"1,114.05",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300825,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268576,1000025,27/06/2024,"1,746.50",0,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300826,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268578,1000025,27/06/2024,"2,715.95",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300828,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268580,1000025,27/06/2024,"1,653.04",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300829,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268581,1000025,27/06/2024,"1,803.53",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300830,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268582,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300831,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268583,1000025,27/06/2024,"1,028.72",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300832,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268584,1000025,27/06/2024,"4,145.70",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300833,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268585,1000025,27/06/2024,"1,928.63",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300834,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268586,1000025,27/06/2024,403.65,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300835,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268587,1000025,27/06/2024,"3,451.29",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300836,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268812,1000025,27/06/2024,"1,261.56",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300759,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268813,1000025,27/06/2024,"1,866.28",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300760,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268814,1000025,27/06/2024,"2,763.24",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300761,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268815,1000025,27/06/2024,"1,769.09",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300762,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268816,1000025,27/06/2024,393.3,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300763,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268817,1000025,27/06/2024,"1,359.68",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300764,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268818,1000025,27/06/2024,"1,359.68",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300765,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268819,1000025,27/06/2024,"1,359.68",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300766,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268820,1000025,27/06/2024,"1,253.21",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300767,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268821,1000025,27/06/2024,"1,028.72",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300768,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268822,1000025,27/06/2024,"1,746.50",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300769,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268823,1000025,27/06/2024,"2,909.20",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300770,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268824,1000025,27/06/2024,"1,376.11",0,Supported Living / Group Homes,20268,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300771,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268825,1000025,27/06/2024,"2,167.42",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300772,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268826,1000025,27/06/2024,310.5,0,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300773,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268827,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300774,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268828,1000025,27/06/2024,"1,594.24",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300775,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268829,1000025,27/06/2024,"1,253.21",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300776,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268830,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300777,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268832,1000025,27/06/2024,"1,253.21",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300779,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268833,1000025,27/06/2024,970.55,0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300780,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268834,1000025,27/06/2024,583.8,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300781,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268835,1000025,27/06/2024,"1,253.21",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300782,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268836,1000025,27/06/2024,"1,299.25",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300783,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268837,1000025,27/06/2024,"4,796.04",0,Supported Living / Group Homes,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300784,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268838,1000025,27/06/2024,"1,748.95",0,Supported Living / Group Homes,20421,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300785,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268839,1000025,27/06/2024,"2,526.21",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300786,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268840,1000025,27/06/2024,"1,888.87",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300787,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268841,1000025,27/06/2024,"3,076.00",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300788,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268842,1000025,27/06/2024,"1,114.05",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300790,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268843,1000025,27/06/2024,579.6,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300791,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268844,1000025,27/06/2024,"1,028.72",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300792,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268845,1000025,27/06/2024,724.5,0,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300793,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268846,1000025,27/06/2024,"1,773.61",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300794,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268847,1000025,27/06/2024,"4,222.54",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300795,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268848,1000025,27/06/2024,"1,975.85",0,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300796,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268849,1000025,27/06/2024,"1,028.72",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300797,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268850,1000025,27/06/2024,"1,408.02",0,Supported Living / Group Homes,20421,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300798,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268851,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300799,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268852,1000025,27/06/2024,"1,746.50",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300800,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268853,1000025,27/06/2024,970.55,0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300801,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268854,1000025,27/06/2024,"1,887.06",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300802,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268855,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300803,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268856,1000025,27/06/2024,970.55,0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300804,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268857,1000025,27/06/2024,"2,471.34",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300805,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268858,1000025,27/06/2024,"1,589.24",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300806,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268859,1000025,27/06/2024,724.5,0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300807,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268860,1000025,27/06/2024,970.55,0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300808,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268861,1000025,27/06/2024,"1,987.20",0,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300809,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268862,1000025,27/06/2024,"1,028.72",0,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300810,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268863,1000025,27/06/2024,"1,996.70",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300811,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268864,1000025,27/06/2024,"2,968.15",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300812,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268865,1000025,27/06/2024,"1,954.64",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300813,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268866,1000025,27/06/2024,"3,037.47",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300814,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268867,1000025,27/06/2024,"2,070.61",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300816,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268868,1000025,27/06/2024,"1,570.06",0,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300817,1.00003E+18
Blackpool Council,Autism Initiatives Uk,268869,1000025,27/06/2024,"1,028.72",0,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,300818,1.00003E+18
Blackpool Council,Autism Initiatives Uk,261378,1000025,14/06/2024,"7,065.26",0,Complex Cases,20252,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,691742,1.00003E+18
Blackpool Council,Autism Initiatives Uk,261460,1000025,14/06/2024,"5,526.48",0,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,691673,1.00003E+18
Blackpool Council,Autism Initiatives Uk,261476,1000025,14/06/2024,"5,526.52",0,Complex Cases,20252,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,691689,1.00003E+18
Blackpool Council,Autism Initiatives Uk,261477,1000025,14/06/2024,"2,438.20",0,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,691690,1.00003E+18
Blackpool Council,Autism Initiatives Uk,269819,1000025,28/06/2024,"5,526.48",0,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,696034,1.00003E+18
Blackpool Council,Autism Initiatives Uk,269835,1000025,28/06/2024,"5,526.52",0,Complex Cases,20252,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,696050,1.00003E+18
Blackpool Council,Autism Initiatives Uk,269836,1000025,28/06/2024,"2,438.20",0,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,696051,1.00003E+18
Blackpool Council,Autism Initiatives Uk,269853,1000025,28/06/2024,"14,043.52",0,Complex Cases,20136,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,695916,1.00003E+18
Blackpool Council,Autism Initiatives Uk,269889,1000025,28/06/2024,"7,065.26",0,Complex Cases,20252,64201,Joint Authorities,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,695952,1.00003E+18
Blackpool Council,Autism Initiatives Uk,261855,1000025,14/06/2024,"1,796.72",0,Residential Placements,20251,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,690741,1.00003E+18
Blackpool Council,Autism Initiatives Uk,270943,1000025,28/06/2024,"1,796.72",0,Residential Placements,20251,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,695035,1.00003E+18
Blackpool Council,Autism Initiatives Uk,267230,1000025,25/06/2024,500.4,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,299937,1.00003E+22
Blackpool Council,Autism Initiatives Uk,267231,1000025,25/06/2024,250.2,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,299936,1.00003E+22
Blackpool Council,Autism Initiatives Uk,267232,1000025,25/06/2024,500.4,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,299938,1.00003E+22
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,259832,1000026,12/06/2024,"1,399.50",0,Youth Justice,10560,63413,Consultants,Children's Services - 1,CHISER,YOT,Youth Justice - 3,YOT2,Youth Justice - 5,1110069346,1.00003E+22
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,259079,1000026,10/06/2024,"3,642.76",0,,,63401,General Services,Better Start Projects - 1,BSTPRJ,BSTPRJ2,Better Start Projects - 3,BSTPRJ4,Better Start Projects - 5,1110069401,1.00003E+22
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,255519,1000026,04/06/2024,"22,175.00",0,Specialist Stop Smoking Servic,62025,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,STOP SMOKING 24/25,1000026255519STOP SMOKING 24/25
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,255520,1000026,04/06/2024,"53,031.00",0,School Nursing (5-19)Incl Ncmp,62016,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,SCHOOL NURSING 24/25,1000026255520SCHOOL NURSING 24/25
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,255525,1000026,04/06/2024,"7,560.00",0,SSMTRG,62045,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,SSMTRG 2024/25,1000026255525SSMTRG 2024/25
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,255528,1000026,04/06/2024,"115,000.00",0,Specialist Sexual Health Serv,62026,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,SEXUAL HEALTH 24/25,1000026255528SEXUAL HEALTH 24/25
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,259145,1000026,11/06/2024,"249,177.00",0,Childrens 0-5,62019,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,HEALTH VISITING 24/25,1000026259145HEALTH VISITING 24/25
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,259633,1000026,11/06/2024,"249,182.00",0,Childrens 0-5,62019,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,HEALTH VISITING 24/25,1000026259633HEALTH VISITING 24/25
Blackpool Council,Blackpool Teaching Hospitals Nhs Ft,259842,1000026,18/06/2024,"21,521.01",0,Specialist Stop Smoking Servic,62025,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,1110069431,1.00003E+22
