DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Napier Homecare Services Limited,312512,1000207,5/09/2024,289.80,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_167,1000207312512BP1537_167
Blackpool Council,Napier Homecare Services Limited,312513,1000207,5/09/2024,289.80,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_168,1000207312513BP1537_168
Blackpool Council,Napier Homecare Services Limited,312514,1000207,5/09/2024,258.75,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_169,1000207312514BP1537_169
Blackpool Council,Napier Homecare Services Limited,312516,1000207,5/09/2024,382.95,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_172,1000207312516BP1537_172
Blackpool Council,Napier Homecare Services Limited,312517,1000207,5/09/2024,434.70,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_173,1000207312517BP1537_173
Blackpool Council,Napier Homecare Services Limited,312518,1000207,5/09/2024,600.30,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_174,1000207312518BP1537_174
Blackpool Council,Napier Homecare Services Limited,312520,1000207,5/09/2024,331.20,0.00,Homecare,20334,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_176,1000207312520BP1537_176
Blackpool Council,Napier Homecare Services Limited,312521,1000207,5/09/2024,579.60,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_177,1000207312521BP1537_177
Blackpool Council,Napier Homecare Services Limited,312527,1000207,5/09/2024,289.80,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_183,1000207312527BP1537_183
Blackpool Council,Napier Homecare Services Limited,312528,1000207,5/09/2024,579.60,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1537_184,1000207312528BP1537_184
Blackpool Council,Autism Initiatives Uk,312529,1000025,5/09/2024,"3,451.29",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306981,1000025312529306981
Blackpool Council,Autism Initiatives Uk,312531,1000025,5/09/2024,"1,887.06",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307030,1000025312531307030
Blackpool Council,Autism Initiatives Uk,312532,1000025,5/09/2024,"2,665.53",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307031,1000025312532307031
Blackpool Council,Autism Initiatives Uk,312533,1000025,5/09/2024,"2,763.24",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307032,1000025312533307032
Blackpool Council,Autism Initiatives Uk,312534,1000025,5/09/2024,"1,769.09",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307033,1000025312534307033
Blackpool Council,Autism Initiatives Uk,312535,1000025,5/09/2024,393.30,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307034,1000025312535307034
Blackpool Council,Autism Initiatives Uk,312536,1000025,5/09/2024,"1,359.68",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307035,1000025312536307035
Blackpool Council,Autism Initiatives Uk,312537,1000025,5/09/2024,"1,359.68",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307036,1000025312537307036
Blackpool Council,Autism Initiatives Uk,312538,1000025,5/09/2024,"1,359.68",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307037,1000025312538307037
Blackpool Council,Autism Initiatives Uk,312539,1000025,5/09/2024,"1,253.21",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307038,1000025312539307038
Blackpool Council,Autism Initiatives Uk,312540,1000025,5/09/2024,"1,028.72",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307039,1000025312540307039
Blackpool Council,Autism Initiatives Uk,312541,1000025,5/09/2024,"1,996.70",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307040,1000025312541307040
Blackpool Council,Autism Initiatives Uk,312542,1000025,5/09/2024,"3,076.00",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307041,1000025312542307041
Blackpool Council,Autism Initiatives Uk,312543,1000025,5/09/2024,"1,376.11",0.00,Supported Living / Group Homes,20268,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307042,1000025312543307042
Blackpool Council,Autism Initiatives Uk,312544,1000025,5/09/2024,"2,167.42",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307043,1000025312544307043
Blackpool Council,Autism Initiatives Uk,312545,1000025,5/09/2024,310.50,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307044,1000025312545307044
Blackpool Council,Autism Initiatives Uk,312546,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307045,1000025312546307045
Blackpool Council,Autism Initiatives Uk,312547,1000025,5/09/2024,"1,594.24",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307046,1000025312547307046
Blackpool Council,Autism Initiatives Uk,312548,1000025,5/09/2024,"1,253.21",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307047,1000025312548307047
Blackpool Council,Autism Initiatives Uk,312549,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307048,1000025312549307048
Blackpool Council,Autism Initiatives Uk,312551,1000025,5/09/2024,"1,253.21",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307050,1000025312551307050
Blackpool Council,Autism Initiatives Uk,312552,1000025,5/09/2024,970.55,0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307051,1000025312552307051
Blackpool Council,Autism Initiatives Uk,312553,1000025,5/09/2024,583.80,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307052,1000025312553307052
Blackpool Council,Autism Initiatives Uk,312554,1000025,5/09/2024,"1,253.21",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307054,1000025312554307054
Blackpool Council,Autism Initiatives Uk,312555,1000025,5/09/2024,"1,299.25",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307055,1000025312555307055
Blackpool Council,Autism Initiatives Uk,312556,1000025,5/09/2024,"4,796.04",0.00,Supported Living / Group Homes,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307056,1000025312556307056
Blackpool Council,Autism Initiatives Uk,312557,1000025,5/09/2024,"1,748.95",0.00,Supported Living / Group Homes,20421,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307057,1000025312557307057
Blackpool Council,Autism Initiatives Uk,312558,1000025,5/09/2024,"2,526.21",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307058,1000025312558307058
Blackpool Council,Autism Initiatives Uk,312559,1000025,5/09/2024,"1,888.87",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307059,1000025312559307059
Blackpool Council,Autism Initiatives Uk,312560,1000025,5/09/2024,"3,076.00",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307061,1000025312560307061
Blackpool Council,Autism Initiatives Uk,312561,1000025,5/09/2024,"1,114.05",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307063,1000025312561307063
Blackpool Council,Autism Initiatives Uk,312562,1000025,5/09/2024,"1,028.72",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307064,1000025312562307064
Blackpool Council,Autism Initiatives Uk,312563,1000025,5/09/2024,724.50,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307065,1000025312563307065
Blackpool Council,Autism Initiatives Uk,312564,1000025,5/09/2024,"1,773.61",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307066,1000025312564307066
Blackpool Council,Autism Initiatives Uk,312565,1000025,5/09/2024,"4,222.54",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307067,1000025312565307067
Blackpool Council,Autism Initiatives Uk,312566,1000025,5/09/2024,"1,975.85",0.00,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307068,1000025312566307068
Blackpool Council,Autism Initiatives Uk,312567,1000025,5/09/2024,"1,408.02",0.00,Supported Living / Group Homes,20421,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307069,1000025312567307069
Blackpool Council,Autism Initiatives Uk,312568,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307070,1000025312568307070
Blackpool Council,Autism Initiatives Uk,312569,1000025,5/09/2024,"1,381.63",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307071,1000025312569307071
Blackpool Council,Autism Initiatives Uk,312570,1000025,5/09/2024,970.55,0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307072,1000025312570307072
Blackpool Council,Autism Initiatives Uk,312571,1000025,5/09/2024,"1,887.06",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307073,1000025312571307073
Blackpool Council,Autism Initiatives Uk,312572,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307074,1000025312572307074
Blackpool Council,Autism Initiatives Uk,312573,1000025,5/09/2024,970.55,0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307075,1000025312573307075
Blackpool Council,Autism Initiatives Uk,312574,1000025,5/09/2024,"2,471.34",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307076,1000025312574307076
Blackpool Council,Autism Initiatives Uk,312575,1000025,5/09/2024,"1,589.24",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307077,1000025312575307077
Blackpool Council,Autism Initiatives Uk,312576,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307078,1000025312576307078
Blackpool Council,Autism Initiatives Uk,312577,1000025,5/09/2024,970.55,0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307080,1000025312577307080
Blackpool Council,Autism Initiatives Uk,312578,1000025,5/09/2024,"2,318.40",0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307081,1000025312578307081
Blackpool Council,Autism Initiatives Uk,312579,1000025,5/09/2024,"1,028.72",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307082,1000025312579307082
Blackpool Council,Autism Initiatives Uk,312580,1000025,5/09/2024,"1,996.70",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307083,1000025312580307083
Blackpool Council,Autism Initiatives Uk,312581,1000025,5/09/2024,"2,968.15",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307084,1000025312581307084
Blackpool Council,Autism Initiatives Uk,312582,1000025,5/09/2024,"1,954.64",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307085,1000025312582307085
Blackpool Council,Autism Initiatives Uk,312583,1000025,5/09/2024,"3,037.47",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307086,1000025312583307086
Blackpool Council,Autism Initiatives Uk,312584,1000025,5/09/2024,"1,204.40",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307087,1000025312584307087
Blackpool Council,Autism Initiatives Uk,312585,1000025,5/09/2024,"2,070.61",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307088,1000025312585307088
Blackpool Council,Autism Initiatives Uk,312586,1000025,5/09/2024,"1,570.06",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307089,1000025312586307089
Blackpool Council,Autism Initiatives Uk,312587,1000025,5/09/2024,"1,028.72",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307090,1000025312587307090
Blackpool Council,Autism Initiatives Uk,312588,1000025,5/09/2024,"1,474.85",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307091,1000025312588307091
Blackpool Council,Autism Initiatives Uk,312589,1000025,5/09/2024,"1,237.30",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307092,1000025312589307092
Blackpool Council,Autism Initiatives Uk,312590,1000025,5/09/2024,"1,034.84",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307093,1000025312590307093
Blackpool Council,Autism Initiatives Uk,312591,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307094,1000025312591307094
Blackpool Council,Autism Initiatives Uk,312592,1000025,5/09/2024,"1,149.51",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307095,1000025312592307095
Blackpool Council,Autism Initiatives Uk,312593,1000025,5/09/2024,"1,408.03",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307096,1000025312593307096
Blackpool Council,Autism Initiatives Uk,312594,1000025,5/09/2024,"1,114.05",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307097,1000025312594307097
Blackpool Council,Autism Initiatives Uk,312595,1000025,5/09/2024,"1,381.63",0.00,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307098,1000025312595307098
Blackpool Council,Autism Initiatives Uk,312597,1000025,5/09/2024,"2,715.95",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307100,1000025312597307100
Blackpool Council,Autism Initiatives Uk,312598,1000025,5/09/2024,"1,653.04",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307101,1000025312598307101
Blackpool Council,Autism Initiatives Uk,312599,1000025,5/09/2024,"1,914.93",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307102,1000025312599307102
Blackpool Council,Autism Initiatives Uk,312600,1000025,5/09/2024,724.50,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307103,1000025312600307103
Blackpool Council,Autism Initiatives Uk,312601,1000025,5/09/2024,"1,028.72",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307104,1000025312601307104
Blackpool Council,Autism Initiatives Uk,312602,1000025,5/09/2024,"4,145.70",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307105,1000025312602307105
Blackpool Council,Autism Initiatives Uk,312603,1000025,5/09/2024,"2,040.03",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307106,1000025312603307106
Blackpool Council,Autism Initiatives Uk,312604,1000025,5/09/2024,403.65,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307107,1000025312604307107
Blackpool Council,Autism Initiatives Uk,312605,1000025,5/09/2024,"3,451.29",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,307108,1000025312605307108
Blackpool Council,Autism Initiatives Uk,312607,1000025,5/09/2024,302.64,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306857,1000025312607306857
Blackpool Council,Autism Initiatives Uk,312610,1000025,5/09/2024,366.24,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306860,1000025312610306860
Blackpool Council,Autism Initiatives Uk,312611,1000025,5/09/2024,302.64,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306861,1000025312611306861
Blackpool Council,Autism Initiatives Uk,312612,1000025,5/09/2024,318.00,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306862,1000025312612306862
Blackpool Council,Autism Initiatives Uk,312613,1000025,5/09/2024,318.00,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306863,1000025312613306863
Blackpool Council,Autism Initiatives Uk,312614,1000025,5/09/2024,302.64,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306864,1000025312614306864
Blackpool Council,Autism Initiatives Uk,312616,1000025,5/09/2024,403.52,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306867,1000025312616306867
Blackpool Council,Autism Initiatives Uk,312617,1000025,5/09/2024,318.00,0.00,Other Day Services,20423,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306868,1000025312617306868
Blackpool Council,Autism Initiatives Uk,312618,1000025,5/09/2024,254.40,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306869,1000025312618306869
Blackpool Council,Autism Initiatives Uk,312619,1000025,5/09/2024,318.00,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306870,1000025312619306870
Blackpool Council,Autism Initiatives Uk,312620,1000025,5/09/2024,318.00,0.00,Other Day Services,20423,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306872,1000025312620306872
Blackpool Council,Autism Initiatives Uk,312623,1000025,5/09/2024,318.00,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306875,1000025312623306875
Blackpool Council,Autism Initiatives Uk,312624,1000025,5/09/2024,318.00,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306876,1000025312624306876
Blackpool Council,Autism Initiatives Uk,312627,1000025,5/09/2024,318.00,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306879,1000025312627306879
Blackpool Council,Autism Initiatives Uk,312628,1000025,5/09/2024,381.60,0.00,Other Day Services,20257,64508,Day Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,306881,1000025312628306881
