Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Chaseside Residential Care Home,182511,1006383,17/05/2024,"1,518.68",0,Residential Placements,20181,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,652429I,1006383182511652429I
Blackpool Council,Sage Care Homes - (Hazeldene) Ltd,182751,1003726,31/05/2024,"1,067.14",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,652882,1.00373E+18
Blackpool Council,Paypartners Limited Client Account,183753,1006097,07/05/2024,259.98,0,Direct Payments,10563,65604,Direct Payments,Children's Services - 1,CHISER,JAB,Locality - 3,JAB2,Locality - 5,653407,1.0061E+18
Blackpool Council,The Key Support Services Limited,186486,1001798,01/05/2024,"2,043.60",340.6,St John Vianney -General,10215,63532,Computer Running and License Costs,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED221,St John Vianney Catholic - 5,INV00158740,1001798186486INV00158740
Blackpool Council,Lancaster City Council,190173,1000269,03/05/2024,"4,950.00",825,Strategic Management& Admin,40101,60791,Agency Staff,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,JDI000301,1000269190173JDI000301
Blackpool Council,Sage Care Homes - (Hazeldene) Ltd,190852,1003726,31/05/2024,"1,067.14",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,656539,1.00373E+18
Blackpool Council,Chaseside Residential Care Home,191112,1006383,17/05/2024,"1,518.68",0,Residential Placements,20181,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,656094I,1006383191112656094I
Blackpool Council,Countrywide Grounds Maintenance Ltd,197416,1001195,03/05/2024,469.5,78.25,Stanley -Building Maintenance,10327,64501,Private Contractors,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED371,Stanley Primary School - 5,560114,1.0012E+18
Blackpool Council,Chaseside Residential Care Home,199552,1006383,17/05/2024,"1,518.68",0,Residential Placements,20181,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,660127I,1006383199552660127I
Blackpool Council,Sage Care Homes - (Hazeldene) Ltd,200095,1003726,31/05/2024,"1,067.14",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,660392,1.00373E+18
Blackpool Council,Paypartners Limited Client Account,201654,1006097,07/05/2024,259.98,0,Direct Payments,10563,65604,Direct Payments,Children's Services - 1,CHISER,JAB,Locality - 3,JAB2,Locality - 5,661911,1.0061E+18
Blackpool Council,Lancaster City Council,204524,1000269,03/05/2024,"1,350.00",225,Strategic Management& Admin,40101,60791,Agency Staff,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,JDI000291,1000269204524JDI000291
Blackpool Council,Paypartners Limited Client Account,205230,1006097,07/05/2024,838.34,0,Direct Payments,10563,65604,Direct Payments,Children's Services - 1,CHISER,JAB,Locality - 3,JAB2,Locality - 5,662767,1.0061E+18
Blackpool Council,Schools Advisory Service,206271,1000559,03/05/2024,"4,743.40",0,St Bernadettes -General,10174,60089,Supply Insurance Premium,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,INV119691-14,1000559206271INV119691-14
Blackpool Council,THOMAS TELFORD LIMITED,206297,1141063,07/05/2024,"19,271.10","3,211.85",,,60911,Training Expenses,Community & Env Services - 1,BPLSER,CSTENV,Coastal Environmental - 3,CSTENV2,Coastal Environ - 5,109348,1.14106E+20
Blackpool Council,Wentworth Rest Home Ltd,208507,1000043,17/05/2024,"1,123.64",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,663815,1.00004E+18
Blackpool Council,Wentworth Rest Home Ltd,208568,1000043,17/05/2024,939.12,0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,663944,1.00004E+18
Blackpool Council,Chaseside Residential Care Home,208583,1006383,17/05/2024,"1,518.68",0,Residential Placements,20181,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,663956I,1006383208583663956I
Blackpool Council,Sage Care Homes - (Hazeldene) Ltd,209229,1003726,31/05/2024,"1,067.14",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,664215,1.00373E+18
Blackpool Council,Lancaster City Council,211257,1000269,03/05/2024,480.6,0,SHDC 2,62060,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,HDI233990,1000269211257HDI233990
Blackpool Council,Lancaster City Council,212700,1000269,03/05/2024,"1,350.00",225,Strategic Management& Admin,40101,60791,Agency Staff,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,JDI000330,1000269212700JDI000330
Blackpool Council,Dwf Law Llp,217524,1003830,09/05/2024,"1,846.08",307.68,,,66520,Land/Premises - Professional Fees,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,157-0503599,1003830217524157-0503599
Blackpool Council,Pitch And Track Ltd,217621,1005254,07/05/2024,"1,272.00",212,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,MT03708/0324,1005254217621MT03708/0324
Blackpool Council,Wentworth Rest Home Ltd,218254,1000043,17/05/2024,908.72,0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,668178,1.00004E+18
Blackpool Council,Chaseside Residential Care Home,218269,1006383,17/05/2024,"1,527.90",0,Residential Placements,20181,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,668190I,1006383218269668190I
Blackpool Council,Wentworth Rest Home Ltd,218499,1000043,17/05/2024,"1,097.04",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,668053,1.00004E+18
Blackpool Council,Sage Care Homes - (Hazeldene) Ltd,218624,1003726,31/05/2024,"1,036.74",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,668494,1.00373E+18
Blackpool Council,Wentworth Rest Home Ltd,218940,1000043,17/05/2024,"1,594.64",0,Residential Placements,20456,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,668837I,1000043218940668837I
Blackpool Council,Lancaster City Council,219485,1000269,03/05/2024,"5,500.00",0,SHDC 2,62060,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,HDI234313,1000269219485HDI234313
Blackpool Council,Lancaster City Council,219486,1000269,03/05/2024,"12,273.12",0,SHDC 2,62060,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,HDI234326,1000269219486HDI234326
Blackpool Council,Paypartners Limited Client Account,220037,1006097,07/05/2024,472.7,0,Direct Payments,10563,65604,Direct Payments,Children's Services - 1,CHISER,JAB,Locality - 3,JAB2,Locality - 5,669280,1.0061E+18
Blackpool Council,DAVID SUDLOW DESIGNERS LIMITED,220782,1141529,03/05/2024,"2,262.60",377.1,Blackpool Museum Project,50023,63401,General Services,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,540,1.14153E+15
Blackpool Council,Department For Transport Account,220783,1004361,03/05/2024,"3,750.00",625,Raswa,30115,63532,Computer Running and License Costs,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,2373-01/04/2024,10043612207832373-01/04/2024
Blackpool Council,Prepaid Financial Services Limited,220812,1006274,02/05/2024,"2,178.00",363,Client Finances,40067,63401,General Services,Resources - 1,TRSTOT,FCAC1,Benefits - Admin - 3,FCAC3,Benefits - Admin - 5,INV104963,1006274220812INV104963
Blackpool Council,The Networking People,220890,1002170,02/05/2024,"2,624.93",437.49,Miscellaneous Sites,40153,64501,Private Contractors,Resources - 1,TRSTOT,AEV,Vacant & Under Used - 3,FMBAA,Vacant/Underused - 5,SI115053,1002170220890SI115053
Blackpool Council,Automated Systems Group Limited,221102,1004651,08/05/2024,"1,163.99",194,Moor Park -Office,10295,63305,Photocopying Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED361,Moor Park - 5,652127,1.00465E+19
Blackpool Council,The Networking People,221234,1002170,02/05/2024,355.8,59.3,Ict Recharge Account,40114,63527,Communication Lines,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAAAA1,Ict Corporate Services FGAAAA1 - 5,SI115034,1002170221234SI115034
Blackpool Council,The Networking People,221235,1002170,02/05/2024,355.8,59.3,Strategic Management& Admin,40101,63527,Communication Lines,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI115031,1002170221235SI115031
Blackpool Council,The Networking People,221236,1002170,07/05/2024,480,80,Strategic Management& Admin,40101,63525,Radio,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI115008,1002170221236SI115008
Blackpool Council,The Networking People,221238,1002170,02/05/2024,"3,202.20",533.7,,,66511,Service Connections/Altera,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,SI115061,1002170221238SI115061
Blackpool Council,Siemens Financial Services Ltd,221244,1000123,03/05/2024,641.58,106.93,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,001/24/0021563,1000123221244001/24/0021563
Blackpool Council,The Networking People,221294,1002170,10/05/2024,715.54,119.26,Ict Recharge Account,40114,63531,Computer Hardware Purchase,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAAAA1,Ict Corporate Services FGAAAA1 - 5,SI115080,1002170221294SI115080
Blackpool Council,Marshall Leasing Ltd,221414,1004167,03/05/2024,564,94,Kincraig - General,10135,62201,Contract Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,3298693,1.00417E+19
Blackpool Council,Browns Print Limited,221425,1001956,08/05/2024,360,60,,,47305,Professional Services,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,87898,1.00196E+17
Blackpool Council,Care Today Childrens Services,221553,1001626,03/05/2024,"22,764.17","3,794.03",External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,34874,1.00163E+17
Blackpool Council,CARE TODAY (CS) LIMITED,221554,1142165,01/05/2024,"20,091.41",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,10232,1.14217E+17
Blackpool Council,Civica Uk Limited,221605,1001524,02/05/2024,"80,100.00","13,350.00",Strategic Management& Admin,40101,63532,Computer Running and License Costs,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,C/RB300611,1001524221605C/RB300611
Blackpool Council,Cognisoft Limited,221608,1005331,08/05/2024,"5,670.00",945,Youth Hub,50175,47189,Other Misc Income - No Orders,Communication & Regeneration - 1,AMCPI,DC,Economic Development Division - 3,PVA1,Other External Funding - 5,INV-1391,1005331221608INV-1391
Blackpool Council,Costar Uk Limited,221612,1003122,03/05/2024,300,50,Bickerstaffe,40062,63806,Advertising General,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDBH,Buildings - Bickerstaffe House - 5,120664751,1.00312E+21
Blackpool Council,Cutlers Property Consultancy (Services),221626,1002238,02/05/2024,"3,802.50",0,Estates,40268,60791,Agency Staff,Resources - 1,TRSTOT,AEE,Estates - 3,AEE2,Estates - 5,70546,1.00224E+19
Blackpool Council,Care & Independence Ltd,221631,1003236,01/05/2024,600.96,100.16,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,77833,1.00324E+22
Blackpool Council,The Networking People,222542,1002170,10/05/2024,"5,033.33",838.89,Strategic Management& Admin,40101,63522,Landline - Call Charges,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI115077,1002170222542SI115077
Blackpool Council,UNION HOUSE NW LTD,222565,1139470,03/05/2024,"18,629.76",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,UH/TW/02032023/14,1139470222565UH/TW/02032023/14
Blackpool Council,Key Engineering Supplies Ltd,222576,1000771,07/05/2024,617.4,102.9,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,70150,1.00077E+17
Blackpool Council,Key Engineering Supplies Ltd,222579,1000771,07/05/2024,617.4,102.9,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,70151,1.00077E+17
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,222649,1140706,02/05/2024,561.6,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324ES,1140706222649310324ES
Blackpool Council,The Networking People,222650,1002170,08/05/2024,"4,078.32",679.72,Learning & Leisure,40112,63527,Communication Lines,Resources - 1,TRSTOT,FGBA,Specific (Directorate)-Service - 3,FGBAAA1,Specific (Directorate)-Service - 5,SI115065,1002170222650SI115065
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,222651,1140706,02/05/2024,587,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,240324ES,1140706222651240324ES
Blackpool Council,Siemens Financial Services Ltd,222682,1000123,10/05/2024,"2,620.80",436.8,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,001/24/1560470,1000123222682001/24/1560470
Blackpool Council,Mobile Mini Uk Limited,222835,1000158,10/05/2024,378.24,63.04,Burials,61062,61012,Maintenance Private Contractor,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,7003195582,1.00016E+22
Blackpool Council,Hansen Psychological Consultancy & Assoc Ltd,222918,1006779,07/05/2024,585,0,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,355,1.00678E+17
Blackpool Council,Llg Lawyers In Local Government,222922,1002436,03/05/2024,670,0,Practice Management,61003,60981,Professional Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,LGM-10459,1002436222922LGM-10459
Blackpool Council,Sellick Partnership Limited,222924,1001076,07/05/2024,"1,423.68",237.28,"Prop, Comm & Litigation Gen",61002,60793,Supply Other,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,INV548816,1001076222924INV548816
Blackpool Council,Sellick Partnership Limited,222925,1001076,07/05/2024,"2,413.13",402.19,"Prop, Comm & Litigation Gen",61002,60793,Supply Other,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,INV548817,1001076222925INV548817
Blackpool Council,Oasis Adolescent Services Limited,223103,1141873,03/05/2024,"23,571.30",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-0813,1141873223103INV-0813
Blackpool Council,Appletree Treatment Centre Ltd,223108,1000482,03/05/2024,"21,180.00",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,3374,1.00048E+16
Blackpool Council,North Lakes Children'S Services Ltd,223111,1007668,03/05/2024,"21,391.20",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,480,1.00767E+15
Blackpool Council,Catharine Braithwaite T/A Lethal Communications,223159,1141839,10/05/2024,"3,800.00",0,,,60981,Professional Fees,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,001ST/16FEB2024,1141839223159001ST/16FEB2024
Blackpool Council,REDACTED PERSONAL DATA,223176,1142249,08/05/2024,"1,062.50",0,Lutn Conference,50134,63401,General Services,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJW1,Management - Places - Illumina - 5,2024-1023,11422492231762024-1023
Blackpool Council,Ggp Systems Limited,223202,1000343,08/05/2024,"28,327.57","4,721.26",Bus & Info Transformation Team,40106,63532,Computer Running and License Costs,Resources - 1,TRSTOT,FGAB,Ict E-Government - 3,FGABAA1,Ict E-Government - 5,769,1.00034E+15
Blackpool Council,Cornerstone Design And Marketing Limited,223209,1005360,03/05/2024,360,60,Dd Account,30022,63806,Advertising General,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR1,Leisure Managem - 5,13873,1.00536E+17
Blackpool Council,Cornerstone Design And Marketing Limited,223210,1005360,03/05/2024,"3,000.00",500,Leisure Management Staffing,30016,63401,General Services,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR1,Leisure Managem - 5,13872,1.00536E+17
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223226,1140706,02/05/2024,"7,470.42",0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324LL,1140706223226310324LL
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223227,1140706,02/05/2024,"6,482.64",0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,240324LL,1140706223227240324LL
Blackpool Council,The Networking People,223239,1002170,10/05/2024,"31,900.80","5,316.80",Network & Security Team,40102,63527,Communication Lines,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI115072,1002170223239SI115072
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223245,1140706,02/05/2024,"1,560.10",0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324BR,1140706223245310324BR
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223267,1140706,02/05/2024,902.2,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324NL,1140706223267310324NL
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223268,1140706,02/05/2024,352,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324MS,1140706223268310324MS
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223270,1140706,02/05/2024,273,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324ZF,1140706223270310324ZF
Blackpool Council,EJ COMMUNICATIONS,223305,1141806,01/05/2024,546.74,0,Lutn Conference,50134,63401,General Services,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJW1,Management - Places - Illumina - 5,1007,1.14181E+16
Blackpool Council,First Aid Academy Ltd,223368,1005395,14/05/2024,"1,080.00",180,Children'S Training,10498,60911,Training Expenses,Children's Services - 1,CHISER,CHSAFE1,Children's Safeguarding - 3,CHSAFE3,Children'S Safeguarding - 5,R25424,1005395223368R25424
Blackpool Council,Hc Slingsby Plc,223393,1000323,08/05/2024,302.86,50.49,Bickerstaffe,40062,63012,Other Equipment,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDBH,Buildings - Bickerstaffe House - 5,SI1667679,1000323223393SI1667679
Blackpool Council,Health Assured Ltd,223396,1002978,03/05/2024,"3,170.70",528.45,Corporate Health,64003,60992,Medical Fees,Chief Executive - 1,CEXTOT,OCHEALT,Doesn?t Exist - 3,OCHEALT2,Doesn?t Exist - 5,SF-200579,1002978223396SF-200579
Blackpool Council,The Award Scheme Ltd,223482,1000082,03/05/2024,"2,988.00",498,Educational Visits,10468,63711,Subscriptions,Children's Services - 1,CHISER,LNOUCL,Learning Outside The Classroom - 3,LNOUCL2,Learning Outside The Classroom - 5,PSI190671,1000082223482PSI190671
Blackpool Council,BEAR CARE SERVICES LTD,223603,1139908,08/05/2024,"10,360.00",0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-1987,1139908223603INV-1987
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223626,1140706,08/05/2024,"4,145.14",0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,070424LL,1140706223626070424LL
Blackpool Council,IPL PLASTICS (UK) LTD,223627,1000877,08/05/2024,"13,572.00","2,262.00",Bin Purchase,30178,63041,Other Materials,Community & Env Services - 1,BPLSER,WASTE,Waste Management - 3,DOMPFI1,Domestic Waste - 5,CD-40012400843,1000877223627CD-40012400843
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,223633,1140706,02/05/2024,345.6,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,310324RL,1140706223633310324RL
Blackpool Council,L & R Roadlines Ltd,223681,1000505,02/05/2024,560.11,93.35,Line Marking And Other Works,30202,61012,Maintenance Private Contractor,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,ENGINE1,Engineering - 5,75273,1.00051E+17
Blackpool Council,L & R Roadlines Ltd,223710,1000505,02/05/2024,"2,841.08",473.51,Cat 4 Flags/Flex,30272,61012,Maintenance Private Contractor,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,75272,1.00051E+17
Blackpool Council,Les Mills Fitness Uk Ltd,223711,1002165,08/05/2024,496.13,82.69,Blackpool Sports Centre,30027,63801,Other Expenses,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR4,Sports Centre - 5,LMUK-SIV-202378,1002165223711LMUK-SIV-202378
Blackpool Council,Les Mills Fitness Uk Ltd,223712,1002165,08/05/2024,562.27,93.71,Moor Park Health & Fitness,30019,63711,Subscriptions,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR2,Moor Park - 5,LMUK-SIV-202499,1002165223712LMUK-SIV-202499
Blackpool Council,M.E.S. Powersports Ltd (FNA) M.E.S Marine Ltd,223721,1002023,08/05/2024,309.77,51.63,General Expenses Beach patrol,50090,62002,Repairs and Maintenance,Communication & Regeneration - 1,AMCPI,BEACHP,Beach Patrol - 3,BEACHP2,Beach Patrol - 5,3760,1.00202E+16
