Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Flightcare Ltd – Swansea Terrace Nursing Home,367369,1142683,20/01/2025,"1,375.38",0,Nursing Placements,20473,64506,Nursing Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,741956,1.14268E+18
Blackpool Council,Sellick Partnership Limited,373347,1001076,07/01/2025,"2,187.00",364.5,"Prop, Comm & Litigation Gen",61002,60791,Agency Staff,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,INV597291,1001076373347INV597291
Blackpool Council,BIKERIGHT LTD,373359,1143165,07/01/2025,"8,580.00","1,430.00",Bikeability,30137,65588,"Education, training and support",Community & Env Services - 1,BPLSER,LESR,Leisure - 3,SPORTY2,Travel - 5,8905,1.14317E+16
Blackpool Council,Prospero Recruitment Ltd,373573,1004235,07/01/2025,"1,166.40",194.4,Sct17,10545,63801,Other Expenses,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,540879,1.00424E+22
Blackpool Council,UNICEF UK BABY FRIENDLY INITIATIVE,373576,1141294,07/01/2025,"3,600.00",600,Start for Life Programme,10564,60911,Training Expenses,Children's Services - 1,CHISER,COMEAR1,Community and Early Intervention - 3,EARHEL2,Early Help Team 2,2390,1.14129E+16
Blackpool Council,Groundwork Cheshire Lancs And Merseyside,373587,1001523,07/01/2025,"2,396.28",399.38,At The Grange,40050,47206,Meals/Refresh Gen  - No Orders,Resources - 1,TRSTOT,AEB,Buildings - 3,BDCH,Buildings -Childrens - 5,5215,1.00152E+22
Blackpool Council,The Networking People,373629,1002170,07/01/2025,"3,380.87",563.48,Ict Recharge Account,40114,63531,Computer Hardware Purchase,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAAAA1,Ict Corporate Services FGAAAA1 - 5,SI116519,1002170373629SI116519
Blackpool Council,Harpercollins Publishers,373663,1000416,10/01/2025,387.88,0,St Nicholas -Writing,10270,63304,Books and Periodicals,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,108234305,1.00042E+21
Blackpool Council,The Networking People,373674,1002170,07/01/2025,355.8,59.3,Miscellaneous Sites,40153,64501,Private Contractors,Resources - 1,TRSTOT,AEV,Vacant & Under Used - 3,FMBAA,Vacant/Underused - 5,SI116525,1002170373674SI116525
Blackpool Council,Triple P Uk Ltd,373716,1001815,07/01/2025,"2,225.99",370.99,Start for Life Programme,90000,60911,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,INUK14169,1001815373716INUK14169
Blackpool Council,Fylde Maintenance Services Ltd,373768,1002195,07/01/2025,443.4,73.9,Anchorsholme Café,30074,61012,Maintenance Private Contractor,Community & Env Services - 1,BPLSER,CATERG,Catering Services - 3,CATOTH1,Other Catering - 5,6301,1.0022E+16
Blackpool Council,Back Care Solutions Ltd,373823,1001394,08/01/2025,703.2,117.2,Blackpool Sports Centre,30027,63801,Other Expenses,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR4,Sports Centre - 5,152627,1.00139E+18
Blackpool Council,Samantha Green T/A BSL Communication Services,373834,1143252,08/01/2025,379,0,,,63456,Payments to Artists,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHG1,Art Gallery Summary - 5,GAGBP/429,1143252373834GAGBP/429
Blackpool Council,Abelglass Trade Supplies Ltd,373857,1001019,13/01/2025,"1,052.39",175.4,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,INV-12470,1001019373857INV-12470
Blackpool Council,Liquidline Limited,373943,1141788,10/01/2025,335.74,0,Civic,61006,63401,General Services,Chief Executive - 1,CEXTOT,BCA,Corp And Member Services - 3,BCA2,Corp And Member Services - 5,SI-679449,1141788373943SI-679449
Blackpool Council,Northumbria Healthcare Nhs Ft,374006,1001622,09/01/2025,356.26,46.07,Payroll General,40083,63401,General Services,Resources - 1,TRSTOT,PROLL,Payroll - 3,PROLL2,Payroll - 5,7510752364,1.00162E+22
Blackpool Council,Northumbria Healthcare Nhs Ft,374014,1001622,09/01/2025,"7,630.51","1,083.75",Payroll General,40083,63401,General Services,Resources - 1,TRSTOT,PROLL,Payroll - 3,PROLL2,Payroll - 5,7510761157,1.00162E+22
Blackpool Council,Prospero Recruitment Ltd,374075,1004235,07/01/2025,"3,382.56",563.76,Sct17,10545,63801,Other Expenses,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,540881,1.00424E+22
Blackpool Council,Rlss Uk Enterprises Ltd T/A Rlss Uk Shop,375998,1001437,07/01/2025,440,0,Palatine Pool,30021,60911,Training Expenses,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR3,Palatine - 5,TI007644,1001437375998TI007644
Blackpool Council,Survey & Engineering Projects Ltd,376162,1004295,10/01/2025,"7,020.00","1,170.00",,,66514,Bore Holes/Site Investigations/Surveys,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,SEPSURVEY-9910,1004295376162SEPSURVEY-9910
Blackpool Council,Post Office Ltd,376174,1002419,13/01/2025,281.34,0,Scpu,20049,63901,Contributions to Funds,Adult Services - 1,ADULTS,ADBSUP,Business Support - 3,ADBSUP2,Business Support - 5,1000/90069681,10024193761741000/90069681
Blackpool Council,The Helping Hand Company Ltd,376179,1000076,10/01/2025,486,81,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CD970127026,1000076376179CD970127026
Blackpool Council,Dm Orthotics Limited,376190,1002058,07/01/2025,662.37,0,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,43693,1.00206E+17
Blackpool Council,Accora Ltd,376192,1006908,07/01/2025,"2,647.20",441.2,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,517945,1.00691E+18
Blackpool Council,New Care Project Lytham (Opco) Ltd,376594,1003407,10/01/2025,"41,334.04",0,,,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,746611I,1003407376594746611I
Blackpool Council,New Care Project Lytham (Opco) Ltd,377243,1003407,10/01/2025,"2,552.52",0,,,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,746708,1.00341E+18
Blackpool Council,Flightcare Ltd – Swansea Terrace Nursing Home,377280,1142683,20/01/2025,"2,750.76",0,,,64506,Nursing Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,747151,1.14268E+18
Blackpool Council,New Care Project Lytham (Opco) Ltd,377587,1003407,10/01/2025,"5,077.60",0,,,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,746746I,1003407377587746746I
Blackpool Council,North Liverpool Construction Ltd (Fac067),377680,1003477,10/01/2025,"3,049.10",508.18,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131215,1.00348E+18
Blackpool Council,GREAT OAKS TREE SERVICES LTD,377741,1143577,14/01/2025,"2,100.00",350,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,SI-720,1143577377741SI-720
Blackpool Council,Whistl Uk Limited,377827,1001944,07/01/2025,"6,285.54","1,047.59",Post Team,40115,63511,Postages,Resources - 1,TRSTOT,FCAD,Customer First - 3,FCAD2,Customer First - 5,IN18U524004800,1001944377827IN18U524004800
Blackpool Council,Metric Group Limited,377829,1000522,07/01/2025,727.18,121.2,General Charges - Car Parks,60037,63801,Other Expenses,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,185934,1.00052E+18
Blackpool Council,Tmp (Uk) Ltd,377831,1000064,13/01/2025,674.47,112.41,Public Relations,50085,63801,Other Expenses,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PBF1,Communications - 5,402747,1.00006E+18
Blackpool Council,Key Engineering Supplies Ltd,377832,1000771,10/01/2025,734.28,122.38,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,77582,1.00077E+17
Blackpool Council,Pitch And Track Ltd,377902,1005254,10/01/2025,672,112,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,MT03708/1224,1005254377902MT03708/1224
Blackpool Council,Pitch And Track Ltd,377903,1005254,10/01/2025,672,112,Common Edge Sports Facility,40275,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,MT03838/1224/2,1005254377903MT03838/1224/2
Blackpool Council,Haldane Fisher,377928,1004232,13/01/2025,834.48,139.08,Stock,50106,63041,Other Materials,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJBA1,Wages Overhead Account - 5,1200/00381781,10042323779281200/00381781
Blackpool Council,SOUND STAGE LIGHTING LIVE LIMITED,377931,1143425,09/01/2025,"1,513.20",252.2,,,63511,Postages,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJNA1,New Features / Schemes - C & E - 5,SSLINV03039,1143425377931SSLINV03039
Blackpool Council,REDACTED PERSONAL DATA,377944,1000538,07/01/2025,"1,248.00",208,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,281357,1.00054E+18
Blackpool Council,REDACTED PERSONAL DATA,377945,1001901,07/01/2025,996,166,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,493016,1.0019E+18
Blackpool Council,REDACTED PERSONAL DATA,377946,1000283,07/01/2025,"1,104.00",184,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,481749,1.00028E+18
Blackpool Council,REDACTED PERSONAL DATA,377947,1000283,07/01/2025,750,125,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,489768,1.00028E+18
Blackpool Council,REDACTED PERSONAL DATA,377948,1000283,07/01/2025,"1,380.00",230,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,491086,1.00028E+18
Blackpool Council,Lindsay Cunningham Limited,377950,1003412,07/01/2025,"1,889.28",314.88,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,2861,1.00341E+16
Blackpool Council,J CARDWELL EXPERT REPORTS LIMITED,377956,1142827,15/01/2025,405,0,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,JC350,1142827377956JC350
Blackpool Council,Konica Minolta Business (Uk) Ltd,377982,1000277,07/01/2025,702.65,117.11,Printing Costs,40113,63305,Photocopying Charges,Resources - 1,TRSTOT,FGBA,Specific (Directorate)-Service - 3,FGBAAA1,Specific (Directorate)-Service - 5,1202664103,1.00028E+22
Blackpool Council,Key Engineering Supplies Ltd,378127,1000771,13/01/2025,431.33,71.89,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,77634,1.00077E+17
Blackpool Council,Key Engineering Supplies Ltd,378155,1000771,07/01/2025,372.06,62.01,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,77515,1.00077E+17
Blackpool Council,Taranto Systems Ltd,378825,1004688,13/01/2025,369.1,61.52,Administration - Car Parks,60042,63801,Other Expenses,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,INV0013250,1004688378825INV0013250
Blackpool Council,Tmp (Uk) Ltd,378883,1000064,07/01/2025,"1,098.68",183.11,Public Relations,50085,63801,Other Expenses,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PBF1,Communications - 5,402598,1.00006E+18
Blackpool Council,REDACTED PERSONAL DATA,378888,1006169,14/01/2025,"1,290.54",0,,,63456,Payments to Artists,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHG1,Art Gallery Summary - 5,INV1924,1006169378888INV1924
Blackpool Council,REDACTED PERSONAL DATA,378893,1006169,14/01/2025,"1,500.00",0,,,63456,Payments to Artists,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHG1,Art Gallery Summary - 5,INV2024,1006169378893INV2024
Blackpool Council,Dac Beachcroft Llp,378928,1001560,21/01/2025,300,50,Hounds Hill,50062,63807,Legal and Court Costs,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,01-10318455,100156037892801-10318455
Blackpool Council,Fylde Maintenance Services Ltd,379067,1002195,14/01/2025,344.04,57.34,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,6323,1.0022E+16
Blackpool Council,Quartzelec Ltd,379070,1000665,14/01/2025,"6,318.18","1,053.03",Moor Park Leisure Centre,40008,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,7226785,1.00067E+19
Blackpool Council,Automatic Alarms Ltd,379073,1000535,10/01/2025,851.09,141.85,Town Hall,61064,61171,Alarms,Resources - 1,TRSTOT,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,INV30980,1000535379073INV30980
Blackpool Council,Fox Fire Security Limited,379074,1002168,10/01/2025,"6,000.00","1,000.00",Town Hall,50180,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,DUP,Economic Development Division - 3,PTA1,Economic Development - 5,INV-4543,1002168379074INV-4543
Blackpool Council,Key Engineering Supplies Ltd,379100,1000771,14/01/2025,272.52,18.4,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,77718,1.00077E+17
Blackpool Council,Key Engineering Supplies Ltd,379102,1000771,14/01/2025,519.35,86.56,Coopers Way,20004,63031,Cleaning Equipment Purchase,Adult Services - 1,ADULTS,APCBAA,Coopers Way - 3,APCBAA2,Coopers Way - 5,77720,1.00077E+17
Blackpool Council,Huws Gray Ltd,379160,1003652,09/01/2025,"1,008.00",168,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,IJ012892,1003652379160IJ012892
Blackpool Council,Dt Electrical (Uk) Ltd,379201,1003576,08/01/2025,"1,956.60",326.1,"Depot, Management & Admin",50102,63401,General Services,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",INV-0359,1003576379201INV-0359
Blackpool Council,Direct Healthcare Group Ltd,379202,1003462,13/01/2025,"3,661.20",610.2,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,GB02CSI060404,1003462379202GB02CSI060404
Blackpool Council,Dt Electrical (Uk) Ltd,379204,1003576,08/01/2025,"1,270.80",211.8,"Depot, Management & Admin",50102,63401,General Services,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",INV-0360,1003576379204INV-0360
Blackpool Council,W Robinson (Bils) Ltd,379209,1001481,08/01/2025,"1,088.03",181.34,Minor Work,30273,63041,Other Materials,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,94813,1.00148E+17
Blackpool Council,Archway Travel Limited,379389,1000484,14/01/2025,285,0,St Nicholas -Other Slas,10278,62201,Contract Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,102968,1.00048E+18
Blackpool Council,Cool Milk At School Ltd,379397,1005019,16/01/2025,"1,192.70",0,St Nicholas -Catering,10279,66215,Catering Services,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,CMS0555566,1005019379397CMS0555566
Blackpool Council,North Liverpool Construction Ltd (Fac067),379402,1003477,10/01/2025,"1,587.37",264.56,HRA Capital Balance Sheet,90080,99999,VAT ADJUSTMENT,Not Applicable - 1,ZCONBS,ZCASUM1,Not Applicable - 3,ZCASUM3,Not Applicable - 5,131225,1.00348E+18
Blackpool Council,Tough Furniture Ltd,379408,1002963,14/01/2025,418.2,69.7,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,30344,1.00296E+17
Blackpool Council,North Liverpool Construction Ltd (Fac067),379481,1003477,10/01/2025,"1,693.30",282.22,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131216,1.00348E+18
Blackpool Council,North Liverpool Construction Ltd (Fac067),379484,1003477,10/01/2025,"2,670.94",445.17,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131217,1.00348E+18
Blackpool Council,Travis Perkins Trading Company Limited,379605,1000056,14/01/2025,"1,326.98",221.16,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,1012279162,1.00006E+22
Blackpool Council,North Liverpool Construction Ltd (Fac067),379608,1003477,14/01/2025,"1,982.82",330.47,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131226,1.00348E+18
Blackpool Council,Travis Perkins Trading Company Limited,379609,1000056,14/01/2025,"1,042.74",173.77,Balance Sheet,90000,61065,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,1012352202,1.00006E+22
Blackpool Council,Travis Perkins Trading Company Limited,379610,1000056,13/01/2025,309.25,51.53,Balance Sheet,90000,61065,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,1012199376,1.00006E+22
Blackpool Council,The Networking People,379644,1002170,14/01/2025,"5,295.84",882.64,Strategic Management& Admin,40101,63527,Communication Lines,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI116552,1002170379644SI116552
Blackpool Council,Peters Ltd T/A Peters Bookselling Servces,379646,1000616,14/01/2025,324.87,0,Bibliography,50007,63304,Books and Periodicals,Communication & Regeneration - 1,AMCPI,LB,Library Service - 3,LB2,Library Service - 5,2124220,1.00062E+19
Blackpool Council,Peters Ltd T/A Peters Bookselling Servces,379648,1000616,14/01/2025,310.51,0,Bibliography,50007,63304,Books and Periodicals,Communication & Regeneration - 1,AMCPI,LB,Library Service - 3,LB2,Library Service - 5,2124219,1.00062E+19
Blackpool Council,Peters Ltd T/A Peters Bookselling Servces,379652,1000616,14/01/2025,350.72,0,Bibliography,50007,63304,Books and Periodicals,Communication & Regeneration - 1,AMCPI,LB,Library Service - 3,LB2,Library Service - 5,2124221,1.00062E+19
Blackpool Council,DREWIT STUDIO,379696,1143952,08/01/2025,390,0,Blackpool Museum Project,50023,63401,General Services,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,123,1.14395E+15
Blackpool Council,Contract Floors Ltd,379708,1000982,21/01/2025,809.96,134.99,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-3234,1000982379708INV-3234
Blackpool Council,Key Engineering Supplies Ltd,379750,1000771,07/01/2025,342.72,57.12,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,77517,1.00077E+17
Blackpool Council,SIMMAL LTD,380859,1142605,07/01/2025,"1,626.60",271.1,External Project,50121,63401,General Services,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJNA1,New Features / Schemes - C & E - 5,394361,1.14261E+18
Blackpool Council,Zebra Promotions,380861,1143895,10/01/2025,545,0,Benefits - Admin,40090,63605,Conferences and Short Courses,Resources - 1,TRSTOT,FCAC1,Benefits - Admin - 3,FCAC3,Benefits - Admin - 5,4005,1.1439E+16
Blackpool Council,M Bissell Display Limited,380870,1000654,13/01/2025,"2,380.80",396.8,Minor Work,30273,63041,Other Materials,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,10874,1.00065E+17
Blackpool Council,Iccm,380874,1000310,14/01/2025,"1,740.00",290,Registrars Service,61058,47449,Registration Fees,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,18768,1.00031E+17
Blackpool Council,Family Rights Group,380875,1000960,10/01/2025,729,121.5,Sure Starts,10551,60911,Training Expenses,Children's Services - 1,CHISER,COMEAR1,Community and Early Intervention - 3,EARHEL2,Early Help Team 2,INV-1098,1000960380875INV-1098
Blackpool Council,Fabrikat (Nottingham) Ltd,380887,1002525,13/01/2025,"2,179.80",363.3,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,154683,1.00253E+18
Blackpool Council,Centerprise International Ltd,380904,1003914,14/01/2025,"8,582.40","1,430.40",Ict Recharge Account,40114,63531,Computer Hardware Purchase,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAAAA1,Ict Corporate Services FGAAAA1 - 5,90328745,1.00391E+20
Blackpool Council,CREATIVE EDUCATION LIMITED,380908,1141400,08/01/2025,"1,440.00",240,Pru Supplies And Services,10449,63605,Conferences and Short Courses,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,CEL-IN-4659,1141400380908CEL-IN-4659
Blackpool Council,Lifeline Language Services Ltd,380917,1001286,14/01/2025,327.68,54.61,Independent Reviewing Officers,10501,47305,Professional Services,Children's Services - 1,CHISER,CHSAFE,CHSAFE,CHSAFE2,Children's safeguarding Team 2,924065,1.00129E+19
Blackpool Council,Wrps Ltd,380932,1003665,20/01/2025,"10,299.84","1,716.64",HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,18078,1.00367E+17
Blackpool Council,Wrps Ltd,380933,1003665,21/01/2025,"3,236.11",539.35,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,18077,1.00367E+17
