Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Wrps Ltd,209461,1003665,05/11/2024,"2,598.00",433,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,11386,1.00367E+17
Blackpool Council,REDACTED PERSONAL DATA,254638,1141551,18/11/2024,624.44,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,687903,1.14155E+18
Blackpool Council,Wentworth Rest Home Ltd,261911,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,690794,1.00004E+18
Blackpool Council,CID Trading Ltd,262833,1005316,07/11/2024,"1,556.64",259.44,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,586295,1.00532E+22
Blackpool Council,Wentworth Rest Home Ltd,270393,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,695086,1.00004E+18
Blackpool Council,REDACTED PERSONAL DATA,272135,1141551,18/11/2024,624.44,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,696883,1.14155E+18
Blackpool Council,Wentworth Rest Home Ltd,279932,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,699581,1.00004E+18
Blackpool Council,Inicio Group Ltd,284867,1003627,05/11/2024,712.5,0,Leaving Care,10530,64501,Private Contractors,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA11,Senior Management JEA11 - 5,AALMUTLEB004,1003627284867AALMUTLEB004
Blackpool Council,Wentworth Rest Home Ltd,287792,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,703348,1.00004E+18
Blackpool Council,REDACTED PERSONAL DATA,289607,1141551,18/11/2024,624.44,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,704683,1.14155E+18
Blackpool Council,Wentworth Rest Home Ltd,298077,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709127,1.00004E+18
Blackpool Council,Wentworth Rest Home Ltd,305726,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712057,1.00004E+18
Blackpool Council,REDACTED PERSONAL DATA,307778,1141551,18/11/2024,624.44,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,713684,1.14155E+18
Blackpool Council,Curo Care - Delaheys Care Home,313883,1006747,29/11/2024,"1,683.74",0,Nursing Placements,20455,64506,Nursing Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,717094I,1006747313883717094I
Blackpool Council,Wentworth Rest Home Ltd,314107,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,716986,1.00004E+18
Blackpool Council,North Liverpool Construction Ltd (Fac067),319779,1003477,04/11/2024,"4,406.09",734.35,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,131071,1.00348E+18
Blackpool Council,Curo Care - Delaheys Care Home,321550,1006747,29/11/2024,"1,683.74",0,Nursing Placements,20455,64506,Nursing Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,719594I,1006747321550719594I
Blackpool Council,Wentworth Rest Home Ltd,321881,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,719486,1.00004E+18
Blackpool Council,Methodist Homes - Pennystone Court,322249,1001440,15/11/2024,"1,047.38",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,719706,1.00144E+18
Blackpool Council,Methodist Homes - Pennystone Court,322527,1001440,15/11/2024,"1,031.38",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,720197,1.00144E+18
Blackpool Council,REDACTED PERSONAL DATA,323317,1141551,18/11/2024,624.44,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,721005,1.14155E+18
Blackpool Council,The Exams Office,323941,1002677,01/11/2024,354,59,Pru Supplies And Services,10449,63532,Computer Running and License Costs,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,INV-38302,1002677323941INV-38302
Blackpool Council,North Star Environmental Ltd,328693,1002631,01/11/2024,300,50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32696,1002631328693INV-32696
Blackpool Council,North Star Environmental Ltd,328694,1002631,01/11/2024,300,50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32697,1002631328694INV-32697
Blackpool Council,North Star Environmental Ltd,328696,1002631,01/11/2024,540,90,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32698,1002631328696INV-32698
Blackpool Council,North Star Environmental Ltd,328698,1002631,01/11/2024,300,50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32699,1002631328698INV-32699
Blackpool Council,North Star Environmental Ltd,328699,1002631,01/11/2024,300,50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32700,1002631328699INV-32700
Blackpool Council,North Star Environmental Ltd,328700,1002631,01/11/2024,708,118,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32701,1002631328700INV-32701
Blackpool Council,North Star Environmental Ltd,328701,1002631,01/11/2024,540,90,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32702,1002631328701INV-32702
Blackpool Council,North Star Environmental Ltd,328702,1002631,01/11/2024,300,50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-32703,1002631328702INV-32703
Blackpool Council,The Networking People,328735,1002170,01/11/2024,"9,160.97","1,526.83",,,66511,Service Connections/Altera,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,SI116134,1002170328735SI116134
Blackpool Council,The Networking People,328972,1002170,01/11/2024,"18,994.32","3,165.72",Network & Security Team,40102,63532,Computer Running and License Costs,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI116154,1002170328972SI116154
Blackpool Council,THE WILDFOWL & WETLANDS TRUST,331300,1141290,04/11/2024,388.8,64.8,St Johns -Trips And Visits,10199,63303,Games and Visits,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,STRINV/00003356,1141290331300STRINV/00003356
Blackpool Council,Emchia Asbestos Solutions Ltd,331633,1003916,01/11/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02348,1003916331633INV-02348
Blackpool Council,Emchia Asbestos Solutions Ltd,331635,1003916,01/11/2024,"2,790.00",465,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02347,1003916331635INV-02347
Blackpool Council,Curo Care - Delaheys Care Home,331646,1006747,29/11/2024,"1,683.74",0,Nursing Placements,20455,64506,Nursing Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,725146I,1006747331646725146I
Blackpool Council,Emchia Asbestos Solutions Ltd,331839,1003916,01/11/2024,"1,020.00",170,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02346,1003916331839INV-02346
Blackpool Council,Wentworth Rest Home Ltd,331896,1000043,15/11/2024,"1,213.60",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,724982,1.00004E+18
Blackpool Council,Methodist Homes - Pennystone Court,331995,1001440,15/11/2024,"1,047.38",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,724803,1.00144E+18
Blackpool Council,Methodist Homes - Pennystone Court,332105,1001440,15/11/2024,"1,031.38",0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,725570,1.00144E+18
Blackpool Council,Mhc Traffic Ltd,333462,1001714,01/11/2024,"2,112.00",352,,,63413,Consultants,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,MHC/337/24,1001714333462MHC/337/24
Blackpool Council,Wrps Ltd,333741,1003665,05/11/2024,"1,296.02",216,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17562,1.00367E+17
Blackpool Council,Wrps Ltd,333742,1003665,05/11/2024,"3,826.93",637.82,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17561,1.00367E+17
Blackpool Council,Forensic Testing Service Ltd,333805,1002403,05/11/2024,"1,333.44",222.24,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,122519,1.0024E+18
Blackpool Council,Centerprise International Ltd,333878,1003914,01/11/2024,"4,500.00",750,,,63531,Computer Hardware Purchase,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,90324995,1.00391E+20
Blackpool Council,Northern Print Distribution Ltd,334149,1001446,04/11/2024,772.8,128.8,Lightpool/NPO,50133,63401,General Services,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJW1,Management - Places - Illumina - 5,SI-57859,1001446334149SI-57859
Blackpool Council,Pinnacle Executive Cars Limited,334189,1142704,04/11/2024,"3,024.00",504,Civic,61006,63401,General Services,Chief Executive - 1,CEXTOT,BCA,Corp And Member Services - 3,BCA2,Corp And Member Services - 5,11682,1.1427E+17
Blackpool Council,J & J Decorating Services Ltd,334214,1004101,01/11/2024,864,144,Coastal House,40028,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,308,1.0041E+16
Blackpool Council,Cassidy + Ashton Group Limited,334301,1000808,01/11/2024,"1,542.00",257,,,61065,Major Contractual Works,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,21501,1.00081E+17
Blackpool Council,Department For Transport Account,334305,1004361,04/11/2024,"3,750.00",625,Raswa,30115,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,2373-01/10/2024,10043613343052373-01/10/2024
Blackpool Council,Concerto Support Services Ltd,334316,1001312,01/11/2024,"3,705.00",617.5,Strat Ass Mgt & Business Admin,40271,63532,Computer Running and License Costs,Resources - 1,TRSTOT,AEG,Strat Ass Mgt & Business Admin - 3,AEG2,Strat Ass Mgt & Business Admin - 5,8923,1.00131E+17
Blackpool Council,TP ICAP Broking Limited,334327,1141996,01/11/2024,"3,509.59",0,Treasury Management,60009,63401,General Services,Budgets Outside Cash Limits - 1,BUDOCL,FH0001,Treasury Management - 3,FH00012,Treasury Management - 5,1I/454855/0924,11419963343271I/454855/0924
Blackpool Council,Kays Medical Ltd,334343,1003211,01/11/2024,"12,960.00","2,160.00",Corporate Health,64003,63065,Drugs and Medical Requisites,Chief Executive - 1,CEXTOT,OCHEALT,Doesn?t Exist - 3,OCHEALT2,Doesn?t Exist - 5,PSI-130379,1003211334343PSI-130379
Blackpool Council,Xl Displays,334347,1002776,05/11/2024,"2,672.40",445.4,Lightpool/NPO,50133,63511,Postages,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJW1,Management - Places - Illumina - 5,239249,1.00278E+18
Blackpool Council,Medico Legal Uk Chambers Limited,334360,1006114,04/11/2024,648,108,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,DC03102024SB F,1006114334360DC03102024SB F
Blackpool Council,Teleshore (Uk) Ltd,334367,1000918,05/11/2024,793.2,132.2,Carleton Crematorium Services,61064,63511,Postages,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,44757,1.00092E+17
Blackpool Council,Odlings Ltd T/A The Columbaria Co,334373,1003310,05/11/2024,982.8,163.8,Carleton Crematorium Services,61064,63454,Remove and Refix Memorials,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,B12994,1003310334373B12994
Blackpool Council,Odlings Ltd T/A The Columbaria Co,334374,1003310,05/11/2024,802.8,133.8,Carleton Crematorium Services,61064,63454,Remove and Refix Memorials,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,B12995,1003310334374B12995
Blackpool Council,Russell Bolton Consulting Limited,334375,1007300,01/11/2024,"1,260.00",210,Business Loan Overheads,60030,63413,Consultants,Budgets Outside Cash Limits - 1,BUDOCL,BPLOAN,Business Loans - 3,BPLOAN2,Business Loans - 5,INV-0608,1007300334375INV-0608
Blackpool Council,REDACTED PERSONAL DATA,334397,1001025,04/11/2024,"1,080.00",180,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,277990,1.00103E+18
Blackpool Council,REDACTED PERSONAL DATA,334406,1002744,05/11/2024,"1,200.00",200,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,435067,1.00274E+18
Blackpool Council,REDACTED PERSONAL DATA,334407,1003399,01/11/2024,300,50,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,280160,1.0034E+18
Blackpool Council,REDACTED PERSONAL DATA,334408,1003399,01/11/2024,738,123,Legal And Court Costs,61060,64707,Counsels Fees,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,281439,1.0034E+18
Blackpool Council,Childrens Medico-Legal Services Ltd,334440,1003401,01/11/2024,"1,134.00",189,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,HLS 0924 3027,1003401334440HLS 0924 3027
Blackpool Council,Sean Conboy T/A Photogenics,334444,1001521,04/11/2024,"1,223.70",203.95,Printing & Distribution,50152,63301,Printing,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PRG1,Tourism General - 5,6774,1.00152E+16
Blackpool Council,Lifeline Language Services Ltd,334451,1001286,01/11/2024,528.32,88.05,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,624097,1.00129E+19
Blackpool Council,Susan Hayward Consulting,334452,1005340,04/11/2024,"2,925.00",0,Advisory Service - General,10469,63413,Consultants,Children's Services - 1,CHISER,SIP,SIP,MNGMT1,MNGMT1,033BC,1005340334452033BC
Blackpool Council,Angela Latham Psychology Services Ltd,334493,1004109,04/11/2024,350,0,,,63401,General Services,Better Start Projects - 1,BSTPRJ,BSTPRJ2,Better Start Projects - 3,BSTPRJ4,Better Start Projects - 5,INV-120722,1004109334493INV-120722
Blackpool Council,Tmp (Uk) Ltd,334527,1000064,05/11/2024,385.42,64.24,Tro Advertising,30132,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,393252,1.00006E+18
Blackpool Council,Lifeline Language Services Ltd,334549,1001286,05/11/2024,408,68,Family Spend,10426,63419,Interpreters Fees,Children's Services - 1,CHISER,COMEAR1,Community and Early Intervention - 3,EARHEL1,Early Help Team 1,624119,1.00129E+19
Blackpool Council,Wrps Ltd,334550,1003665,05/11/2024,643.92,107.32,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17560,1.00367E+17
Blackpool Council,FOSSE CONTRACTS LTD,334563,1139886,01/11/2024,"2,160.00",360,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,15575,1.13989E+17
Blackpool Council,Marketing Lancashire,334581,1001086,12/11/2024,"6,000.00","1,000.00",Head Of Tourism Services,50146,63401,General Services,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PPA1,Head Of Tourism Services - 5,ML 3456,1001086334581ML 3456
Blackpool Council,Tradition (Uk) Ltd,334609,1001332,04/11/2024,"15,156.16",0,Treasury Management,60009,63401,General Services,Budgets Outside Cash Limits - 1,BUDOCL,FH0001,Treasury Management - 3,FH00012,Treasury Management - 5,TLB/LN/BKPL-*L/DEPOT/09/2024,1001332334609TLB/LN/BKPL-*L/DEPOT/09/2024
Blackpool Council,Key Engineering Supplies Ltd,334632,1000771,04/11/2024,"1,134.34",189.07,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,75402,1.00077E+17
Blackpool Council,Key Engineering Supplies Ltd,334635,1000771,05/11/2024,882.58,147.1,Highways & Engineering,90018,19514,VAT ADJUSTMENT,Not Applicable - 1,ZBPLSER,ZBPLSER2,Not Applicable - 3,ZBPLSER4,Not Applicable - 5,75453,1.00077E+17
Blackpool Council,Key Engineering Supplies Ltd,334638,1000771,05/11/2024,322.98,53.83,Coopers Way,20004,63031,Cleaning Equipment Purchase,Adult Services - 1,ADULTS,APCBAA,Coopers Way - 3,APCBAA2,Coopers Way - 5,75456,1.00077E+17
Blackpool Council,Siemens Financial Services Ltd,334646,1000123,04/11/2024,641.58,106.93,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,001/25/0000357,1000123334646001/25/0000357
Blackpool Council,Cassidy + Ashton Group Limited,334711,1000808,01/11/2024,300,50,,,66515,Planning Application Expenses,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,MPB1,Edc - Economic Dev Company - 5,21516,1.00081E+17
Blackpool Council,Association Of Democratic Services-CONFERENCES/JOB ADVERTS,334722,1001808,05/11/2024,330,55,Democratic Services,61052,60915,Conferences,Chief Executive - 1,CEXTOT,BE,Democratic Services & Admin - 3,BE2,Democratic Services & Admin - 5,2024107,1.00181E+19
Blackpool Council,Jcb Price & Son Ltd,334774,1005281,05/11/2024,"4,320.00",720,Layton Cemetery Services,61065,61062,Other Minor Repairs,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,1264,1.00528E+16
Blackpool Council,Countrywide Grounds Maintenance Ltd,334828,1001195,04/11/2024,762.9,127.15,St Bernadettes -General,10174,61021,Growing,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,596739,1.0012E+18
Blackpool Council,Askews And Holts Library Services Ltd,334838,1000479,05/11/2024,309.93,0,Bibliography,50007,63308,Servicing,Communication & Regeneration - 1,AMCPI,LB,Library Service - 3,LB2,Library Service - 5,7091676,1.00048E+19
Blackpool Council,The Networking People,334903,1002170,01/11/2024,355.8,59.3,Apportionable,40001,64501,Private Contractors,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,SI116191,1002170334903SI116191
Blackpool Council,North Liverpool Construction Ltd (Fac067),334979,1003477,05/11/2024,"2,709.97",451.66,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131107,1.00348E+18
Blackpool Council,North Liverpool Construction Ltd (Fac067),334980,1003477,05/11/2024,390,65,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131099,1.00348E+18
Blackpool Council,Tunstall Healthcare (Uk) Ltd,334992,1000060,04/11/2024,993.6,165.6,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,CD970073988,1000060334992CD970073988
Blackpool Council,Back Care Solutions Ltd,335001,1001394,01/11/2024,"1,697.95",282.99,Corporate Development,64021,63801,Other Expenses,Chief Executive - 1,CEXTOT,CORPDU1,"Corp Dev, Eng & Comms - 3",CORPDU2,"Corp Dev, Eng & Comms - 5",148174,1.00139E+18
Blackpool Council,Inicio Group Ltd,335041,1003627,05/11/2024,"7,063.57",0,Leaving Care,10530,64501,Private Contractors,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA11,Senior Management JEA11 - 5,SSHAH003,1003627335041SSHAH003
Blackpool Council,Wilde Consultants Limited,335229,1002535,05/11/2024,"4,254.84",709.14,Coring,30117,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,27907,1.00254E+17
Blackpool Council,Key Engineering Supplies Ltd,335247,1000771,08/11/2024,567.42,0,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,75568,1.00077E+17
Blackpool Council,Key Engineering Supplies Ltd,335249,1000771,08/11/2024,629.28,104.88,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,75567,1.00077E+17
Blackpool Council,Wilde Consultants Limited,335258,1002535,05/11/2024,"3,287.72",547.95,Coring,30117,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,27911,1.00254E+17
Blackpool Council,Suez Recycling And Recovery Uk Ltd,335266,1000737,01/11/2024,"87,307.25","14,551.21",Waste Disposal,30177,64501,Private Contractors,Community & Env Services - 1,BPLSER,WASTE,Waste Management - 3,DOMPFI1,Domestic Waste - 5,80425733,1.00074E+20
Blackpool Council,GREAT OAKS TREE SERVICES LTD,335314,1143577,08/11/2024,"7,200.00","1,200.00",,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,SI-656,1143577335314SI-656
Blackpool Council,GREAT OAKS TREE SERVICES LTD,335316,1143577,08/11/2024,"9,600.00","1,600.00",,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,SI-655,1143577335316SI-655
Blackpool Council,Pay By Phone Limited,335864,1004344,01/11/2024,"4,833.75",805.63,General Charges - Car Parks,90000,62601,VAT ADJUSTMENT,Not Applicable - 1,NA,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,INVUK-30557,1004344335864INVUK-30557
Blackpool Council,PRESERVATION EQUIPMENT LTD,335912,1139735,01/11/2024,564.12,94.02,Heritage,50022,66443,Postages,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHH1,Heritage - 5,495165,1.13974E+22
Blackpool Council,Tmp (Uk) Ltd,335938,1000064,05/11/2024,367.24,61.21,Planning Development Management,50137,63806,Advertising General,Communication & Regeneration - 1,AMCPI,HP,Planning Services - 3,AEH1,Built Heritage - 5,393253,1.00006E+18
Blackpool Council,North Lakes Children's Services Ltd,336052,1007668,04/11/2024,"22,546.30",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,767,1.00767E+15
Blackpool Council,North Liverpool Construction Ltd (Fac067),336054,1003477,05/11/2024,"1,882.68",313.78,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131100,1.00348E+18
Blackpool Council,Exceptional Care Ltd,336057,1007377,01/11/2024,"40,500.00",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,2976,1.00738E+16
Blackpool Council,Fox Fire Security Limited,336116,1002168,01/11/2024,510,85,R&M recharge A/C Stanley School,40282,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,INV 4471,1002168336116INV 4471
