BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,12/10/2023,5100557198,1520,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,12/10/2023,5100557210,540,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,12/10/2023,5100557212,1216.8,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,12/10/2023,5100557228,1296,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,12/10/2023,5100557228,504,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,18/10/2023,5100558068,1153.28,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/10/2023,5100558221,595.8,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Transport SLA,300400,19/10/2023,5100558222,900,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/10/2023,5100558223,1160,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,30/10/2023,5100559652,711.2,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,30/10/2023,5100559655,800,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Transport SLA,300400,30/10/2023,5100559656,677.6,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,02/10/2023,5100555246,7446.33,Abbey School,119403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,13/10/2023,5100557429,7446.33,Abbey School,119403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Little Stars Children's Centre,31511,Security Systems,250000,27/09/2023,5100555292,662,Abel Alarm Company Ltd,101027
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,09/10/2023,5100556589,1182,Access to Music Ltd,118546
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Planning Appeals,43441,ICT Comms - Device Rental,450400,10/10/2023,5100556787,980,Acts Sound & Lighting,104450
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Inter Authority Recoupment,32009,Fees (Including Agents Fees),441450,24/10/2023,5100558756,5000.04,Adelaide Acad.Trust c/o Finch Woods,117573
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Interchange,44460,Security Systems,250000,12/10/2023,5100557217,11064.7,Adept Corporate Services Ltd,119334
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,29/09/2023,5100552035,4540.35,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Consult.& Prof. Serv,440000,25/09/2023,5100553534,2191,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,02/10/2023,5100554291,15964.6,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,02/10/2023,5100554291,14925.65,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,02/10/2023,5100554291,11220.4,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,02/10/2023,5100554291,2850.4,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Secondary,81002,Consult.& Prof. Serv,440000,02/10/2023,5100555082,8000,Aecom Ltd,106088
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Computer Software - Maintenance,450850,20/10/2023,5100558368,6756.25,AG Consultancy and Apps Ltd,118947
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Computer Software - Maintenance,450850,20/10/2023,5100558369,2662.25,AG Consultancy and Apps Ltd,118947
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Computer Software - Maintenance,450850,20/10/2023,5100558370,3450,AG Consultancy and Apps Ltd,118947
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Consult.& Prof. Serv,440000,25/10/2023,5100558960,6468.75,AG Consultancy and Apps Ltd,118947
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,27/09/2023,5100555313,940,Aidapt Bathrooms Ltd,100366
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,18/10/2023,5100558048,660,Aidapt Bathrooms Ltd,100366
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Housing Benefit,10340,Consult.& Prof. Serv,440000,28/09/2023,5100555439,650,Airey Consultancy Services Ltd,116435
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,03/10/2023,5100556037,1425,Alan Delooze Premier Travel,100727
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Administration,44340,Training,190150,03/08/2023,5100549153,795,All About Holes ltd,112696
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,07/09/2023,5100552947,972.12,Allied Publicity Services (Man) LTD,117019
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Specific Work,200200,02/10/2023,5100536066,4623.38,Allied Roofing & Construction Ltd,118878
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Consult.& Prof. Serv,440000,13/10/2023,5100557432,555,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559374,1090,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559396,505,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559397,805,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559399,505,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559400,755,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559402,505,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Legal Fees Pre Court Work,31204,Legal Costs Incurred,440200,27/10/2023,5100559404,1030,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Central Procurement,53270,Licences,492000,25/09/2023,5100554989,1000,Amazon Business EU SARL,117318
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton HLF Project,41440,Materials,400500,26/09/2023,5100555137,521.83,Amazon Business EU SARL,117318
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,14/09/2023,5100553848,5605.1,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,14/09/2023,5100553849,983.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,18/09/2023,5100554156,983.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,21/09/2023,5100554593,961,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,21/09/2023,5100554594,967.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,21/09/2023,5100554595,1045.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,25/09/2023,5100555020,3009.7,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,26/09/2023,5100555162,5272.3,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,26/09/2023,5100555164,5949.1,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/10/2023,5100555807,5248.1,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/10/2023,5100555810,3792.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/10/2023,5100555877,5677.1,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Transport SLA,300400,09/10/2023,5100556550,2090,Andys Bus Company,100654
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,09/10/2023,5100556551,3230,Andys Bus Company,100654
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Transport-Snad Cot,300600,09/10/2023,5100556552,765,Andys Bus Company,100654
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,09/10/2023,5100556644,3048.17,Andys Bus Company,100654
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,PW&F Management Operations,41427,Kennel Fees,440550,09/10/2023,5100556592,1056,Animal Wardens Ltd,103042
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEP,Neighbourhood & Community Services,83000,Maintenance of Plant & Machinery,250050,03/10/2023,5100556006,13066.62,Anthony Dever Construction Ltd,114843
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Building Maintenance Environment & Regen,82001,Consult.& Prof. Serv,440000,16/10/2023,5100556593,885,Apec Environmental Ltd,101001
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Secondary,81002,Consult.& Prof. Serv,440000,14/09/2023,5100553538,900,Apex Ecology LTD,113374
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Young People and/or Care Leavers,535150,30/09/2023,5100555626,66161.67,Arena Options,101746
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,RSI Grant,55625,Young People and/or Care Leavers,535150,30/09/2023,5100555627,15333.9,Arena Options,101746
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environment & Regeneration Other,82002,Building Work,200850,03/10/2023,5100553314,31097,Armac Demolition Limited,118796
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,IGO,Property & Estates,86001,Maintenance of Plant & Machinery,250050,03/10/2023,5100555899,26724,Armac Demolition Limited,118796
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,IGO,Property & Estates,86001,Maintenance of Plant & Machinery,250050,25/10/2023,5100558962,624,Armac Demolition Limited,118796
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Local Bus Contracts,44430,Payments To Operator,530150,03/10/2023,5100556009,10519.85,Arriva North West Limited,104492
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Democratic Services,11400,Fees (Including Agents Fees),441450,04/10/2023,5100556143,4098.67,Association Of Electoral Administra,101942
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,08/09/2023,5100553075,1608,ATOC Ltd,112615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,02/10/2023,5100555253,2088,ATOC Ltd,112615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Resaleables,400600,18/10/2023,5100558073,3084.48,Aurora World Ltd,118429
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Great Sankey Children's Centre,31512,Consult.& Prof. Serv,440000,03/10/2023,5100537596,1625,AWM Surveyors Limited,114570
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & South,31540,Consult.& Prof. Serv,440000,03/10/2023,5100541456,1200,AWM Surveyors Limited,114570
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & South,31540,Consult.& Prof. Serv,440000,11/10/2023,5100545328,750,AWM Surveyors Limited,114570
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Consult.& Prof. Serv,440000,02/10/2023,5100555821,2250,Axis Property Consultancy LLP,117316
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,09/10/2023,5100556596,500.01,B & T Skip Hire,100921
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,09/10/2023,5100556597,2166.68,B & T Skip Hire,100921
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Social Housing,40085,Consult.& Prof. Serv,440000,10/10/2023,5100556881,669.76,Baker Mallett LLP,116160
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Social Housing,40085,Consult.& Prof. Serv,440000,10/10/2023,5100556882,1189.76,Baker Mallett LLP,116160
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,19/10/2023,5100558214,1500,Baker Mallett LLP,116160
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,18/10/2023,5100557955,15926.18,Balfour Beatty Civil Engineering Li,114442
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Leaving Care Placements,31109,CP-LongStayExternal,441150,11/10/2023,5100556976,26500,BedSpace,103530
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,02/10/2023,5100555837,3336.47,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557209,3007.76,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557260,3103.65,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557261,3008.62,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557262,3165.53,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557279,5056.7,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557287,5050.87,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557288,4979.13,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557331,6093.37,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557332,5203.22,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557333,6367.57,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,12/10/2023,5100557334,6187.89,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,13/10/2023,5100557390,6093.37,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558324,3336.42,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558325,5050.83,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558326,6093.33,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558327,6187.88,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558328,5203.23,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558329,6367.53,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558330,4979.17,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558336,3103.65,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558338,5056.76,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/10/2023,5100558340,6093.33,Belmont School Limited,400047
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Market Food Court,47200,Events Costs,490000,25/09/2023,5100554993,600,Big Comedy UK,118554
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,"Campaigns,  Projects and Events",491950,19/09/2023,5100554298,4435,Bikeright,101692
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Adults Books,400300,23/10/2023,5100558674,760.76,Book Trust,104530
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Adults Books,400300,23/10/2023,5100558692,3028.3,Book Trust,104530
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,06/10/2023,5100556266,2595,Brabners LLP,117064
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,06/10/2023,5100556267,1272.75,Brabners LLP,117064
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,06/10/2023,5100556269,884.25,Brabners LLP,117064
