"Service label","Service code","Organisational unit","Expenditure category","Expenditure code","Date","Transaction number","Amount","Supplier name",
10,10,Scorton CE Primary,Agency Staff - Supply Teaching Staff,10202,13/12/2023,,1109.83,SPENCER CLARKE GROUP LTD,
10,10,Great Arley,Agency Staff - Supply Teaching Staff,10202,15/12/2023,,1250,SPENCER CLARKE GROUP LTD,
10,10,Cherry Fold Community,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,375,SPENCER CLARKE GROUP LTD,
10,10,Great Arley,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,360,SPENCER CLARKE GROUP LTD,
10,10,Holy Family Catholic,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,678.2,SPENCER CLARKE GROUP LTD,
10,10,Holy Family Catholic,Agency Staff - Supply Teaching Staff,10202,15/12/2023,,2512.11,SPENCER CLARKE GROUP LTD,
10,10,Holly Grove,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,6682.5,SPENCER CLARKE GROUP LTD,
10,10,Hope High School,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,1350,SPENCER CLARKE GROUP LTD,
10,10,Kingsbury Primary,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,580,SPENCER CLARKE GROUP LTD,
10,10,Kingsbury Primary,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,8165,SPENCER CLARKE GROUP LTD,
10,10,Mayfield School,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,3640,SPENCER CLARKE GROUP LTD,
10,10,McKee College,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,2130,SPENCER CLARKE GROUP LTD,
10,10,Pendle View,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,675,SPENCER CLARKE GROUP LTD,
10,10,Scorton CE Primary,Agency Staff - Supply Teaching Staff,10202,15/12/2023,,1093.5,SPENCER CLARKE GROUP LTD,
10,10,Sir Tom Finney,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,1355,SPENCER CLARKE GROUP LTD,
10,10,St Thomas' CE Primary,Agency Staff - Supply Education Support Staff,10203,15/12/2023,,664.35,SPENCER CLARKE GROUP LTD,
10,10,Ingol Primary,Supply Staff,10002,15/12/2023,,530.46,SPENCER CLARKE GROUP LTD,
10,10,St Stephens CE,Agency Staff - Supply Education Support Staff,10203,18/12/2023,,525,SPENCER CLARKE GROUP LTD,
10,10,Acorns,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,625,SPENCER CLARKE GROUP LTD,
10,10,Cherry Fold Community,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,1250,SPENCER CLARKE GROUP LTD,
10,10,Great Arley,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,1250,SPENCER CLARKE GROUP LTD,
10,10,Colne Newtown Nursery,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,777,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,536.2,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,489.1,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,359,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,609.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,955.5,VERITAS EDUCATION (PRESTON) LTD,
10,10,Croston CE/Methodist,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,425,VERITAS EDUCATION (PRESTON) LTD,
10,10,Croston CE/Methodist,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,531.25,VERITAS EDUCATION (PRESTON) LTD,
10,10,St John/St Augustine CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,487.24,VERITAS EDUCATION (PRESTON) LTD,
10,10,Heasandford Primary,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,543.6,VERITAS EDUCATION (PRESTON) LTD,
10,10,Bleasdale House,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,620,VERITAS EDUCATION (PRESTON) LTD,
10,10,St Catherine's Catholic,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,584.1,VERITAS EDUCATION (PRESTON) LTD,
10,10,Chorley All Saints' CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,436.13,VERITAS EDUCATION (PRESTON) LTD,
10,10,Clayton Brook Primary,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,592.5,VERITAS EDUCATION (PRESTON) LTD,
10,10,Coates Lane Primary,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,609.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Cherry Fold Community,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,370,VERITAS EDUCATION (PRESTON) LTD,
10,10,Coupe Green Primary,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,224.84,VERITAS EDUCATION (PRESTON) LTD,
10,10,Calder Vale St Johns CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,577.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Calder Vale St Johns CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,457.25,VERITAS EDUCATION (PRESTON) LTD,
10,10,Calder Vale St Johns CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,346.23,VERITAS EDUCATION (PRESTON) LTD,
10,10,English Martyrs Catholic,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,1819.3,VERITAS EDUCATION (PRESTON) LTD,
10,10,English Martyrs Catholic,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,1392.5,VERITAS EDUCATION (PRESTON) LTD,
10,10,Garstang St Thomas' CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,374.33,VERITAS EDUCATION (PRESTON) LTD,
10,10,Holme Slack Community,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,562.85,VERITAS EDUCATION (PRESTON) LTD,
10,10,Lytham St Annes Mayfield,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,950,VERITAS EDUCATION (PRESTON) LTD,
10,10,Manor Beach Primary,Supply Staff,10002,20/12/2023,,760.5,VERITAS EDUCATION (PRESTON) LTD,
10,10,Northern Primary,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,382.2,VERITAS EDUCATION (PRESTON) LTD,
10,10,Northern Primary,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,1577.3,VERITAS EDUCATION (PRESTON) LTD,
10,10,Pool House Community,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,716,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,487.24,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,609.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,459.22,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,609.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,609.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,451.24,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,621.23,VERITAS EDUCATION (PRESTON) LTD,
10,10,Padiham St Leonard's CE,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,839.75,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,670.25,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,733.65,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,312.7,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,730.86,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,335.9,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,609.05,VERITAS EDUCATION (PRESTON) LTD,
10,10,Reedley Primary,Supply Staff,10002,20/12/2023,,955.5,VERITAS EDUCATION (PRESTON) LTD,
10,10,St Michael & John's RC,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,527.53,VERITAS EDUCATION (PRESTON) LTD,
10,10,Staining CE Primary,Agency Staff - Supply Education Support Staff,10203,20/12/2023,,570,VERITAS EDUCATION (PRESTON) LTD,
10,10,Trawden Forest Primary,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,536.4,VERITAS EDUCATION (PRESTON) LTD,
10,10,Trawden Forest Primary,Agency Staff - Supply Teaching Staff,10202,20/12/2023,,1222.75,VERITAS EDUCATION (PRESTON) LTD,
10,10,Duke Street Primary,Schools Learning Resources Curriculum,13601,19/12/2023,,267,BDP CREATIVE SOLUTIONS LTD,
10,10,St Peters CE,School Admin Supplies,13163,20/12/2023,,1165,BDP CREATIVE SOLUTIONS LTD,
10,10,Lytham St Annes Mayfield,Schools Learning Resources Curriculum,13601,21/12/2023,,750,BDP CREATIVE SOLUTIONS LTD,
10,10,Tarleton Community,School Admin Supplies,13163,21/12/2023,,237,BDP CREATIVE SOLUTIONS LTD,
10,10,Fulwood & Cadley Primary,Schools Learning Resources Curriculum,13601,28/12/2023,,433.75,BDP CREATIVE SOLUTIONS LTD,
10,10,Shaftesbury High School,School Pupil Courses,13225,18/12/2023,,2520,BDS TRAINING LTD,
10,10,The Acorns,Special Facilities,13208,20/12/2023,,2838,BDS TRAINING LTD,
10,10,Bolton-Le-Sands CE,Bought in Curriculum Services,13206,01/12/2023,,2900,BE: CHILD-LED INCLUSION LTD (FORMERLY INCLUSIVE EDUCATION),
10,10,Bolton-Le-Sands CE,Bought in Curriculum Services,13206,22/12/2023,,1700,BE: CHILD-LED INCLUSION LTD (FORMERLY INCLUSIVE EDUCATION),
10,10,St Marys Catholic,Bought in Curriculum Services,13206,28/12/2023,,7221.51,BE: CHILD-LED INCLUSION LTD (FORMERLY INCLUSIVE EDUCATION),
10,10,Brookfield,Schools Learning Resources Curriculum,13601,13/12/2023,,719,BEACON SCHOOL SUPPORT LIMITED,
10,10,Burnley Springfield,Schools Learning Resources Curriculum,13601,01/12/2023,,1662.72,BEDROCK LEARNING LTD,
10,10,St Mary's Catholic Morecambe,Schools Learning Resources ICT,13602,20/12/2023,,1109.99,BEDROCK LEARNING LTD,
10,10,EY 3_4YO Acad Prim,Other Establishments,14051,13/12/2023,,6934.25,BELTHORN FOUNDATION PRIMARY (ACADEMY),
10,10,PVI Providers 2 yr olds,Other Establishments,14051,14/12/2023,,1789.2,BENALLA HOUSE NURSERY,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,14/12/2023,,12643.5,BENALLA HOUSE NURSERY,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,28/12/2023,,497.25,BENALLA HOUSE NURSERY,
10,10,St Gregory's. Chorley,Schools Learning Resources ICT,13602,06/12/2023,,322,BENCHMARK (NORTH) LTD,
10,10,St Gregory's. Chorley,Schools Learning Resources Curriculum,13601,06/12/2023,,800,BENCHMARK (NORTH) LTD,
10,10,St Oswald's. Coppull,Schools Learning Resources ICT,13602,12/12/2023,,546.7,BENCHMARK (NORTH) LTD,
10,10,Burs Bridge Methodist,Schools Learning Resources Curriculum,13601,22/12/2023,,4069.81,BENCHMARK (NORTH) LTD,
10,10,Mayfield School,Schools Learning Resources Curriculum,13601,28/12/2023,,880,BENDRIGG TRUST,
10,10,Mayfield School,Bought in Non Curriculum Services,13209,28/12/2023,,500,BENDRIGG TRUST,
10,10,Benjamin Hargreaves CE,Schools Learning Resources ICT,13602,20/12/2023,,346.12,BENJAMIN HARGREAVES CEP SCHOOL,
10,10,Benjamin Hargreaves CE,School Admin Supplies,13163,20/12/2023,,27.55,BENJAMIN HARGREAVES CEP SCHOOL,
10,10,Benjamin Hargreaves CE,Schools Learning Resources Curriculum,13601,20/12/2023,,67.46,BENJAMIN HARGREAVES CEP SCHOOL,
10,10,Benjamin Hargreaves CE,Training Expenses (External),10231,20/12/2023,,31.25,BENJAMIN HARGREAVES CEP SCHOOL,
10,10,Benjamin Hargreaves CE,Delegated Maintenance General,11031,20/12/2023,,700,BENJAMIN HARGREAVES CEP SCHOOL,
10,10,Applebee Wood Community Specialist School,Schools Learning Resources ICT,13602,13/12/2023,,350,BENTHAM LTD T/A IJT,
10,10,Barden Primary School,Schools Learning Resources Curriculum,13601,22/12/2023,,495.15,BENTHAM LTD T/A IJT,
10,10,Lathom High,School Admin Supplies,13163,22/12/2023,,300.65,BENTHAM LTD T/A IJT,
10,10,Lathom High,Schools Learning Resources Curriculum,13601,19/12/2023,,265.23,BETTER EQUIPPED EDUCATIONAL SUPPLIES LTD,
10,10,Brennands Endowed,Bought in Curriculum Services,13206,13/12/2023,,500,BFCITC FACILITIES (ENTERPRISES) LTD T/A WHITEHOUGH OUTDOOR CENTRE,
10,10,Alder Grange School,Food Provisions General,13091,06/12/2023,,454.28,BFS GROUP LTD,
10,10,Alder Grange School,Food Provisions General,13091,20/12/2023,,834.48,BFS GROUP LTD,
10,10,Alder Grange School,Food Provisions General,13091,22/12/2023,,537.21,BFS GROUP LTD,
10,10,Caton St Paul's CE,Schools Learning Resources Curriculum,13601,15/12/2023,,480,BIBBYS OF INGLETON LTD,
10,10,Caton St Paul's CE,Schools Learning Resources Curriculum,13601,18/12/2023,,590,BIBBYS OF INGLETON LTD,
10,10,West Lancs Comm High,Waste Collection Charges,11303,20/12/2023,,403.88,BIFFA WASTE SERVICES LTD,
10,10,Holy Trinity Stacksteads,Waste Collection Charges,11303,20/12/2023,,402.68,BIFFA WASTE SERVICES LTD,
10,10,Thornton Primary,Waste Collection Charges,11303,20/12/2023,,343.44,BIFFA WASTE SERVICES LTD,
10,10,Burnley Springfield,Waste Collection Charges,11303,20/12/2023,,446.88,BIFFA WASTE SERVICES LTD,
10,10,Cherry Fold Community,Waste Collection Charges,11303,20/12/2023,,368.39,BIFFA WASTE SERVICES LTD,
10,10,Sherwood Primary,Waste Collection Charges,11303,20/12/2023,,349.88,BIFFA WASTE SERVICES LTD,
10,10,Stoneyholme Community,Waste Collection Charges,11303,20/12/2023,,604.5,BIFFA WASTE SERVICES LTD,
10,10,St George's CE Primary,Waste Collection Charges,11303,22/12/2023,,347.84,BIFFA WASTE SERVICES LTD,
10,10,Oswaldtwistle White Ash,Waste Collection Charges,11303,22/12/2023,,321.9,BIFFA WASTE SERVICES LTD,
10,10,Anderton Primary,Waste Collection Charges,11303,22/12/2023,,212.24,BIFFA WASTE SERVICES LTD,
10,10,Schools Block - Primary,Schools Block Funding,21049,13/12/2023,,38769,BILSBORROW JOHN CROSS CHURCH OF ENGLAND PRIMARY SCHOOL,
10,10,High Needs Block - Primary,HNB - Top up funding,21053,13/12/2023,,717,BILSBORROW JOHN CROSS CHURCH OF ENGLAND PRIMARY SCHOOL,
10,10,Early Years Block - Primary,Early Years -  3/4yo,21055,13/12/2023,,1867,BILSBORROW JOHN CROSS CHURCH OF ENGLAND PRIMARY SCHOOL,
10,10,High Needs Top Up Academies Secondary,Other Establishments,14051,13/12/2023,,5774,BISHOP RAWSTORNE CHURCH OF ENGLAND ACADEMY,
10,10,Up Holland High,Schools Learning Resources Curriculum,13601,12/12/2023,,1267,COORDINATION GROUP PUBLICATIONS LTD,
10,10,St Marys Catholic,Schools Learning Resources Curriculum,13601,12/12/2023,,516.6,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Fleetwood Flakefleet,Schools Learning Resources Curriculum,13601,12/12/2023,,270,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Burnley Brunshaw Primary,Schools Learning Resources Curriculum,13601,13/12/2023,,495,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Lytham CE Primary,Schools Learning Resources Curriculum,13601,18/12/2023,,374,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Alder Grange School,Schools Learning Resources Curriculum,13601,20/12/2023,,826.3,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Oliverson's CE Primary,Schools Learning Resources Curriculum,13601,21/12/2023,,395.25,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Christ Church CE Primary,Schools Learning Resources Curriculum,13601,22/12/2023,,727.5,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Cop Lane CE Primary,School Admin Supplies,13163,06/12/2023,,343.1,COP LANE CE PRIMARY SCHOOL,
10,10,Briercliffe Primary,School Admin Supplies,13163,22/12/2023,,800.54,COPIER SYSTEMS LTD,
10,10,Coppull Primary School and Nursery,Schools Learning Resources Curriculum,13601,15/12/2023,,660,COPPULL PRIMARY SCHOOL,
10,10,Coppull Primary School and Nursery,Schools Learning Resources Curriculum,13601,15/12/2023,,700,COPPULL PRIMARY SCHOOL,
10,10,Coppull Primary School and Nursery,Bought in Curriculum Services,13206,28/12/2023,,420,COPPULL PRIMARY SCHOOL,
10,10,Coppull Primary School and Nursery,Food Provisions General,13091,14/12/2023,,1038.52,COPPULL PRIMARY SCHOOL & NURSERY IMPREST ACCOUNT,
10,10,Colne Newtown Nursery,School Admin Supplies,13163,28/12/2023,,678.99,COPYRITE SYSTEMS,
10,10,Our Lady & St Gerards RC,Schools Learning Resources Curriculum,13601,06/12/2023,,630,CORAM,
10,10,Duke Street Primary,Schools Learning Resources Curriculum,13601,28/12/2023,,630,CORAM,
10,10,St Andrew's CE Infant,Schools Learning Resources Curriculum,13601,01/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Manor Beach Primary,Schools Learning Resources Curriculum,13601,07/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Royles Brook Primary,Bought in Curriculum Services,13206,12/12/2023,,1200,CORBAN PSYCHOLOGY LTD,
10,10,Ribbleton Ave Meth Jnr,Bought in Curriculum Services,13206,12/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Brookfield Park,Bought in Curriculum Services,13206,13/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Freckleton Strike Lane,Bought in Curriculum Services,13206,14/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Eldon Primary,Bought in Curriculum Services,13206,14/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,The Roebuck,Bought in Non Curriculum Services,13209,14/12/2023,,1200,CORBAN PSYCHOLOGY LTD,
10,10,St Peter's Catholic,Bought in Curriculum Services,13206,18/12/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Medlar-With-Wesham CE,Professional Services,13199,22/12/2023,,1200,CORBAN PSYCHOLOGY LTD,
10,10,Helmshore Primary,Delegated Maintenance General,11031,13/12/2023,,757,CORLETT ELECTRICAL ENGINEERING CO (1981) LTD,
10,10,Euxton CE Primary,Planned,11062,22/12/2023,,3434,CORLETT ELECTRICAL ENGINEERING CO (1981) LTD,
10,10,Holmeswood Methodist,Bought in Non Curriculum Services,13209,13/12/2023,,900,CORNERSTONES EDUCATION LTD,
10,10,Bleasdale House,Electricity,11151,05/12/2023,,812.02,CORONA ENERGY,
10,10,Nether Kellet Community,Electricity,11151,05/12/2023,,580.2,CORONA ENERGY,
10,10,Schools Block - Secondary,Schools Block Funding,21049,13/12/2023,,436557,CORPUS CHRISTI CATHOLIC HIGH SCHOOL,
10,10,High Needs Block - Secondary,HNB - Top up funding,21053,13/12/2023,,2443,CORPUS CHRISTI CATHOLIC HIGH SCHOOL,
10,10,CLA Pupil Premium Grant - Secondary,LAC Pupil Premium Grant,21048,22/12/2023,,620,CORPUS CHRISTI CATHOLIC HIGH SCHOOL,
10,10,Ormskirk CE Primary,Delegated Maintenance General,11031,07/12/2023,,1841.11,CORRECT FLOW ENGINEERING LTD,
10,10,Mayfield School,Delegated Maintenance General,11031,12/12/2023,,762.04,CORRECT FLOW ENGINEERING LTD,
10,10,The Coppice School,Repairs & Maintenance General,11006,19/12/2023,,335,CORRECT FLOW ENGINEERING LTD,
10,10,Ormskirk CE Primary,Delegated Maintenance General,11031,20/12/2023,,403.51,CORRECT FLOW ENGINEERING LTD,
10,10,Bleasdale House,Special Facilities,13208,20/12/2023,,1585,CORRECT FLOW ENGINEERING LTD,
10,10,Ss Mary & Michael,Schools Learning Resources Curriculum,13601,01/12/2023,,294,COSY DIRECT,
10,10,Brennands Endowed,Schools Learning Resources Curriculum,13601,04/12/2023,,345.96,COSY DIRECT,
10,10,Colne Newtown Nursery,Schools Learning Resources Curriculum,13601,05/12/2023,,465.07,COSY DIRECT,
10,10,Colne Newtown Nursery,Schools Learning Resources Curriculum,13601,05/12/2023,,430.95,COSY DIRECT,
10,10,Barden Primary School,Schools Learning Resources Curriculum,13601,05/12/2023,,1150,COSY DIRECT,
10,10,Broadway Primary,Schools Learning Resources Curriculum,13601,06/12/2023,,797,COSY DIRECT,
10,10,Weeton St Michael's CE,Schools Learning Resources Curriculum,13601,08/12/2023,,1034.47,COSY DIRECT,
10,10,Applebee Wood Community Specialist School,Schools Learning Resources Curriculum,13601,20/12/2023,,744.79,COSY DIRECT,
10,10,Applebee Wood Community Specialist School,Schools Learning Resources Curriculum,13601,21/12/2023,,342.9,COSY DIRECT,
10,10,Holme Slack Community,Schools Learning Resources Curriculum,13601,28/12/2023,,429.98,COSY DIRECT,
10,10,Queen's Drive Primary,Schools Learning Resources Curriculum,13601,29/12/2023,,1560,COSY DIRECT,
10,10,St John/St Augustine CE,Schools Learning Resources Curriculum,13601,29/12/2023,,469,COSY DIRECT,
10,10,St Marys Catholic,Repairs & Maintenance General,11006,28/12/2023,,222.88,G R ELECTRICAL NW LTD,
10,10,St Marys Catholic,Repairs & Maintenance General,11006,28/12/2023,,1394,G R ELECTRICAL NW LTD,
10,10,St Marys Catholic,Repairs & Maintenance General,11006,28/12/2023,,706.28,G R ELECTRICAL NW LTD,
10,10,St Marys Catholic,Schools Learning Resources Curriculum,13601,18/12/2023,,623.5,GALAXY PRINT,
10,10,Euxton Primrose Hill,Bought in Curriculum Services,13206,15/12/2023,,500,GARETH WALKER MEDIA,
10,10,Our Lady & St Gerards RC,Bought in Curriculum Services,13206,21/12/2023,,1350,GARETH WALKER MEDIA,
10,10,Nateby Primary,Schools Learning Resources Curriculum,13601,06/12/2023,,1300,GARSTANG COMMUNITY ACADEMY,
10,10,CLA Pupil Premium Grant ? Secondary Academy,Grants to Other LA's,13482,12/12/2023,,620,GARSTANG COMMUNITY ACADEMY,
10,10,CLA Pupil Premium Grant ? Secondary Academy,LAC Pupil Premium Grant,21048,12/12/2023,,620,GARSTANG COMMUNITY ACADEMY,
10,10,High Needs Top Up Academies Secondary,Other Establishments,14051,13/12/2023,,7262,GARSTANG COMMUNITY ACADEMY,
10,10,CLA Pupil Premium Grant ? Secondary Academy,LAC Pupil Premium Grant,21048,22/12/2023,,620,GARSTANG COMMUNITY ACADEMY,
10,10,Scorton CE Primary,Catering Service (External),13096,12/12/2023,,660,GARSTANG LOCAL CABS,
10,10,Scorton CE Primary,Catering Service (External),13096,28/12/2023,,450,GARSTANG LOCAL CABS,
10,10,Garstang St Thomas' CE,Schools Learning Resources Curriculum,13601,04/12/2023,,352.93,GARSTANG ST THOMAS CE PRIMARY SCHOOL IMPREST ACCOUNT,
10,10,Garstang St Thomas' CE,School Admin Supplies,13163,04/12/2023,,152.5,GARSTANG ST THOMAS CE PRIMARY SCHOOL IMPREST ACCOUNT,
10,10,Garstang St Thomas' CE,Delegated Maintenance General,11031,04/12/2023,,55.62,GARSTANG ST THOMAS CE PRIMARY SCHOOL IMPREST ACCOUNT,
